ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
86,1990,1990-12-30,16,30.185,SEA,,DET,W 30-10,,,,,,,
87,1991,1991-09-01,1,31.065,SEA,@,NOR,L 24-27,,,,,,,
88,1991,1991-09-08,2,31.072,SEA,,NYJ,W 20-13,,,,,,,
89,1991,1991-09-15,3,31.079,SEA,@,DEN,L 10-16,,,,,,,
90,1991,1991-09-22,4,31.086,SEA,@,KAN,L 13-20,,,,,,,
91,1991,1991-09-29,5,31.093,SEA,,IND,W 31-3,,,,,,,
92,1991,1991-10-06,6,31.100,SEA,@,CIN,W 13-7,,,,,,,
93,1991,1991-10-13,7,31.107,SEA,,RAI,L 20-23,,,,,,,
94,1991,1991-10-20,8,31.114,SEA,@,PIT,W 27-7,,,,,,,
95,1991,1991-10-27,9,31.121,SEA,,SDG,W 20-9,,,,,,,
96,1991,1991-11-10,10,31.135,SEA,@,SDG,L 14-17,,,,,,,
97,1991,1991-11-17,11,31.142,SEA,@,RAI,L 7-31,,,,,,,
98,1991,1991-11-24,12,31.149,SEA,,DEN,W 13-10,,,,,,,
99,1991,1991-12-01,13,31.156,SEA,,KAN,L 6-19,,,,,,,
100,1991,1991-12-08,14,31.163,SEA,,SFO,L 22-24,,,,,,,
101,1991,1991-12-15,15,31.170,SEA,@,ATL,L 13-26,,,,,,,
102,1992,1992-09-06,1,32.070,SEA,,CIN,L 3-21,,,,,,0.0%,
103,1992,1992-09-13,2,32.077,SEA,@,KAN,L 7-26,,,,,,0.0%,
104,1992,1992-09-20,3,32.084,SEA,@,NWE,W 10-6,,,,,,0.0%,
105,1992,1992-09-27,4,32.091,SEA,,MIA,L 17-19,,,,,,0.0%,
106,1992,1992-10-04,5,32.098,SEA,@,SDG,L 6-17,,,,,,0.0%,
107,1992,1992-10-11,6,32.105,SEA,@,DAL,L 0-27,,,,,,0.0%,
108,1992,1992-10-18,7,32.112,SEA,,RAI,L 0-19,,,,,,0.0%,
109,1992,1992-10-25,8,32.119,SEA,@,NYG,L 10-23,,,,,,0.0%,
110,1992,1992-11-08,9,32.133,SEA,,WAS,L 3-16,,,,,,0.0%,
111,1992,1992-11-15,10,32.140,SEA,@,RAI,L 3-20,,,,,,0.0%,
112,1992,1992-11-22,11,32.147,SEA,,KAN,L 14-24,,,,,,0.0%,
113,1992,1992-11-30,12,32.155,SEA,,DEN,W 16-13,,,,,,0.0%,
114,1992,1992-12-06,13,32.161,SEA,@,PIT,L 14-20,,,,,,0.0%,
115,1992,1992-12-13,14,32.168,SEA,,PHI,L 17-20,,,,,,0.0%,
116,1992,1992-12-20,15,32.175,SEA,@,DEN,L 6-10,,,,,,0.0%,
117,1992,1992-12-27,16,32.182,SEA,,SDG,L 14-31,,,,,,0.0%,
