ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
43,1996,1996-09-08,2,28.104,ARI,,MIA,L 10-38,4,2,0.50,0,1,1,1,1.00,1,100.0%,1.00,1,14,14.00,0,1,6
44,1996,1996-09-15,3,28.111,ARI,@,NWE,L 0-31,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
45,1996,1996-09-22,4,28.118,ARI,@,NOR,W 28-14,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
46,1996,1996-10-13,6,28.139,ARI,@,DAL,L 3-17,,,,,,,,,,0.0%,,,,,,,
47,1996,1996-10-20,7,28.146,ARI,,TAM,W 13-9,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
48,1996,1996-10-27,8,28.153,ARI,,NYJ,L 21-31,,,,,,,,,,0.0%,,,,,,,
49,1996,1996-11-03,9,28.160,ARI,@,NYG,L 8-16,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
50,1996,1996-11-10,10,28.167,ARI,@,WAS,W 37-34,,,,,,,,,,0.0%,,,,,,,
51,1996,1996-11-17,11,28.174,ARI,,NYG,W 31-23,2,2,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6
52,1996,1996-11-24,12,28.181,ARI,,PHI,W 36-30,,,,,,,,,,0.0%,,,,,,,
53,1996,1996-12-01,13,28.188,ARI,@,MIN,L 17-41,0,0,,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
54,1996,1996-12-08,14,28.195,ARI,,DAL,L 6-10,0,0,,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
55,1996,1996-12-15,15,28.202,ARI,,WAS,W 27-26,,,,,,,,,,0.0%,,,,,,,
56,1996,1996-12-22,16,28.209,ARI,@,PHI,L 19-29,,,,,,,,,,0.0%,,,,,,,
57,1997,1997-08-31,1,29.096,ARI,@,CIN,L 21-24,1,1,1.00,1,1,0,0,,0,0.0%,0.00,1,21,21.00,0,1,6
58,1997,1997-09-07,2,29.103,ARI,,DAL,W 25-22,0,0,,0,0,0,0,,0,0.0%,,1,13,13.00,0,0,0
59,1997,1997-09-14,3,29.110,ARI,@,WAS,L 13-19,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
60,1997,1997-09-28,4,29.124,ARI,@,TAM,L 18-19,,,,,,,,,,0.0%,,,,,,,
61,1997,1997-10-05,5,29.131,ARI,,MIN,L 19-20,0,0,,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
62,1997,1997-10-12,6,29.138,ARI,,NYG,L 13-27,0,0,,0,0,0,0,,0,0.0%,,1,16,16.00,0,0,0
63,1997,1997-10-19,7,29.145,ARI,@,PHI,L 10-13,,,,,,,,,,0.0%,,,,,,,
64,1997,1997-10-26,8,29.152,ARI,,TEN,L 14-41,,,,,,,,,,0.0%,,,,,,,
65,1997,1997-11-02,9,29.159,ARI,,PHI,W 31-21,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
66,1997,1997-11-09,10,29.166,ARI,@,DAL,L 6-24,,,,,,,,,,0.0%,,,,,,,
67,1997,1997-11-16,11,29.173,ARI,@,NYG,L 10-19,,,,,,,,,,0.0%,,,,,,,
68,1997,1997-11-23,12,29.180,ARI,@,BAL,W 16-13,,,,,,,,,,0.0%,,,,,,,
69,1997,1997-11-23,12,29.180,DET,,IND,W 32-10,,,,,,,,,,0.0%,,,,,,,
70,1997,1997-11-30,13,29.187,ARI,,PIT,L 20-26,,,,,,,,,,0.0%,,,,,,,
71,1997,1997-12-07,14,29.194,ARI,,WAS,L 28-38,,,,,,,,,,0.0%,,,,,,,
72,1997,1997-12-14,15,29.201,ARI,@,NOR,L 10-27,,,,,,,,,,0.0%,,,,,,,
73,1997,1997-12-21,16,29.208,ARI,,ATL,W 29-26,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
