ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
32,1972,1972-11-05,8,25.123,ATL,@,RAM,L 7-20,,,,,,,,
33,1972,1972-11-12,9,25.130,ATL,,NOR,W 36-20,,,,,,,,
34,1972,1972-11-20,10,25.138,ATL,@,WAS,L 13-24,,,,,,,,
35,1972,1972-11-26,11,25.144,ATL,,DEN,W 23-20,,,,,,,,
36,1972,1972-12-03,12,25.151,ATL,,HOU,W 20-10,,,,,,,,
37,1972,1972-12-10,13,25.158,ATL,@,SFO,L 0-20,,,,,,,,
38,1972,1972-12-17,14,25.165,ATL,,KAN,L 14-17,,,,,,,,
39,1973,1973-09-16,1,26.073,ATL,@,NOR,W 62-7,,,,,,,,
40,1973,1973-09-23,2,26.080,ATL,@,RAM,L 0-31,,,,,,,,
41,1973,1973-10-01,3,26.088,ATL,@,DET,L 6-31,,,,,,,,
42,1973,1973-10-07,4,26.094,ATL,,SFO,L 9-13,,,,,,,,
43,1973,1973-10-14,5,26.101,ATL,,CHI,W 46-6,,,,,,,,
44,1973,1973-10-21,6,26.108,ATL,@,SDG,W 41-0,,,,,,,,
45,1973,1973-10-28,7,26.115,ATL,@,SFO,W 17-3,,,,,,,,
46,1973,1973-11-04,8,26.122,ATL,,RAM,W 15-13,,,,,,,,
47,1973,1973-11-11,9,26.129,ATL,@,PHI,W 44-27,,,,,,,,
48,1973,1973-11-19,10,26.137,ATL,,MIN,W 20-14,,,,,,,,
49,1973,1973-11-25,11,26.143,ATL,@,NYJ,W 28-20,,,,,,,,
50,1973,1973-12-02,12,26.150,ATL,,BUF,L 6-17,,,,,,,,
51,1973,1973-12-09,13,26.157,ATL,,STL,L 10-32,,,,,,,,
52,1973,1973-12-16,14,26.164,ATL,,NOR,W 14-10,,,,,,,,
53,1974,1974-09-15,1,27.072,ATL,,DAL,L 0-24,,,,,,,,
54,1974,1974-09-22,2,27.079,ATL,,SFO,L 10-16,,,,,,,,
55,1974,1974-09-29,3,27.086,ATL,@,NOR,L 13-14,,,,,,,,
56,1974,1974-10-06,4,27.093,ATL,@,NYG,W 14-7,,,,,,,,
57,1974,1974-10-13,5,27.100,ATL,,CHI,W 13-10,,,,,,,,
58,1974,1974-10-20,6,27.107,ATL,,NOR,L 3-13,,,,,,,,
59,1974,1974-10-28,7,27.115,ATL,@,PIT,L 17-24,,,,,,,,
60,1974,1974-11-03,8,27.121,ATL,@,MIA,L 7-42,,,,,,,,
61,1974,1974-11-10,9,27.128,ATL,@,RAM,L 0-21,,,,,,,,
62,1974,1974-11-17,10,27.135,ATL,,BAL,L 7-17,,,,,,,,
63,1974,1974-11-24,11,27.142,ATL,@,SFO,L 0-27,,,,,,,,
64,1974,1974-12-01,12,27.149,ATL,,RAM,L 7-30,,,,,,,,
65,1974,1974-12-07,13,27.155,ATL,@,MIN,L 10-23,,,,,,,,
66,1974,1974-12-15,14,27.163,ATL,,GNB,W 10-3,,,,,,,,
67,1975,1975-09-21,1,28.078,BAL,@,CHI,W 35-7,,,,,,,,
68,1975,1975-09-28,2,28.085,BAL,,OAK,L 20-31,,,,,,,,
69,1975,1975-10-05,3,28.092,BAL,@,RAM,L 13-24,,,,,,,,
70,1975,1975-10-12,4,28.099,BAL,,BUF,L 31-38,,,,,,,,
71,1975,1975-10-19,5,28.106,BAL,@,NWE,L 10-21,,,,,,,,
72,1975,1975-10-26,6,28.113,BAL,@,NYJ,W 45-28,,,,,,,,
73,1975,1975-11-02,7,28.120,BAL,,CLE,W 21-7,,,,,,,,
74,1975,1975-11-23,10,28.141,BAL,@,MIA,W 33-17,,,,,,,,
75,1975,1975-11-30,11,28.148,BAL,,KAN,W 28-14,,,,,,,,
76,1975,1975-12-07,12,28.155,BAL,@,NYG,W 21-0,,,,,,,,
77,1975,1975-12-14,13,28.162,BAL,,MIA,W 10-7,,,,,,,,
78,1975,1975-12-21,14,28.169,BAL,,NWE,W 34-21,,,,,,,,
79,1976,1976-09-12,1,29.069,BAL,@,NWE,W 27-13,,,,,,,,
80,1976,1976-09-19,2,29.076,BAL,,CIN,W 28-27,,,,,,,,
81,1976,1976-09-26,3,29.083,BAL,@,DAL,L 27-30,,,,,,,,
82,1976,1976-10-03,4,29.090,BAL,,TAM,W 42-17,,,,,,,,
83,1976,1976-10-10,5,29.097,BAL,,MIA,W 28-14,,,,,,,,
84,1976,1976-10-17,6,29.104,BAL,@,BUF,W 31-13,,,,,,,,
85,1976,1976-10-24,7,29.111,BAL,@,NYJ,W 20-0,,,,,,,,
86,1976,1976-11-01,8,29.119,BAL,,HOU,W 38-14,,,,,,,,
87,1976,1976-11-07,9,29.125,BAL,@,SDG,W 37-21,,,,,,,,
88,1976,1976-11-14,10,29.132,BAL,,NWE,L 14-21,,,,,,,,
89,1976,1976-11-22,11,29.140,BAL,@,MIA,W 17-16,,,,,,,,
90,1976,1976-11-28,12,29.146,BAL,,NYJ,W 33-16,,,,,,,,
91,1976,1976-12-04,13,29.152,BAL,@,STL,L 17-24,,,,,,,,
92,1976,1976-12-12,14,29.160,BAL,,BUF,W 58-20,,,,,,,,
93,1977,1977-09-18,1,30.075,BAL,@,SEA,W 29-14,,,,,,,,
94,1977,1977-09-25,2,30.082,BAL,@,NYJ,W 20-12,,,,,,,,
95,1977,1977-10-02,3,30.089,BAL,,BUF,W 17-14,,,,,,,,
96,1977,1977-10-09,4,30.096,BAL,,MIA,W 45-28,,,,,,,,
97,1977,1977-10-16,5,30.103,BAL,@,KAN,W 17-6,,,,,,,,
98,1977,1977-10-23,6,30.110,BAL,@,NWE,L 3-17,,,,,,,,
99,1977,1977-10-30,7,30.117,BAL,,PIT,W 31-21,,,,,,,,
100,1977,1977-11-07,8,30.125,BAL,,WAS,W 10-3,,,,,,,,
101,1977,1977-11-13,9,30.131,BAL,@,BUF,W 31-13,,,,,,,,
102,1977,1977-11-20,10,30.138,BAL,,NYJ,W 33-12,,,,,,,,
103,1977,1977-11-27,11,30.145,BAL,@,DEN,L 13-27,,,,,,,,
104,1977,1977-12-05,12,30.153,BAL,@,MIA,L 6-17,,,,,,,,
105,1977,1977-12-11,13,30.159,BAL,,DET,L 10-13,,,,,,,,
106,1977,1977-12-18,14,30.166,BAL,,NWE,W 30-24,,,,,,,,
107,1978,1978-09-04,1,31.061,BAL,@,DAL,L 0-38,,,,,,,,
108,1980,1980-09-07,1,33.064,BAL,@,NYJ,W 17-14,,,,,,,,
109,1980,1980-09-14,2,33.071,BAL,,PIT,L 17-20,,,,,,,,
110,1980,1980-09-21,3,33.078,BAL,@,HOU,L 16-21,,,,,,,,
111,1980,1980-09-28,4,33.085,BAL,,NYJ,W 35-21,,,,,,,,
112,1980,1980-10-05,5,33.092,BAL,@,MIA,W 30-17,,,,,,,,
113,1980,1980-10-26,8,33.113,BAL,,STL,L 10-17,,,,,,,,
114,1980,1980-11-02,9,33.120,BAL,@,KAN,W 31-24,,,,,,,,
115,1980,1980-12-14,15,33.162,BAL,,MIA,L 14-24,,,,,,,,
116,1980,1980-12-21,16,33.169,BAL,,KAN,L 28-38,,,,,,,,
