ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
27,2012,2012-11-25,11,23.318,KAN,,DEN,L 9-17,*,,0,0,2.0,4,0,0,0,0
28,2012,2012-12-02,12,23.325,KAN,,CAR,W 27-21,*,,0,0,1.0,3,0,0,0,0
29,2012,2012-12-09,13,23.332,KAN,@,CLE,L 7-30,*,,0,0,0.0,1,1,0,0,0
30,2012,2012-12-16,14,23.339,KAN,@,OAK,L 0-15,*,,0,0,0.0,4,1,0,0,0
31,2012,2012-12-23,15,23.346,KAN,,IND,L 13-20,*,,0,0,0.0,1,0,0,0,0
32,2012,2012-12-30,16,23.353,KAN,@,DEN,L 3-38,*,,0,0,0.0,8,1,0,0,0
33,2013,2013-09-08,1,24.239,KAN,@,JAX,W 28-2,*,,0,0,3.0,5,0,0,0,0
34,2013,2013-09-15,2,24.246,KAN,,DAL,W 17-16,*,,0,0,0.0,5,0,0,0,0
35,2013,2013-09-19,3,24.250,KAN,@,PHI,W 26-16,*,,0,0,4.5,6,1,0,0,0
36,2013,2013-09-29,4,24.260,KAN,,NYG,W 31-7,*,,0,0,0.0,2,0,0,0,0
37,2013,2013-10-06,5,24.267,KAN,@,TEN,W 26-17,*,,0,0,1.0,4,0,0,0,0
38,2013,2013-10-13,6,24.274,KAN,,OAK,W 24-7,*,,0,0,1.0,2,0,0,0,0
39,2013,2013-10-20,7,24.281,KAN,,HOU,W 17-16,*,,0,0,0.5,3,0,0,0,0
40,2013,2013-10-27,8,24.288,KAN,,CLE,W 23-17,*,,0,0,1.0,1,0,0,0,0
41,2013,2013-11-03,9,24.295,KAN,@,BUF,W 23-13,*,,0,0,0.0,3,1,0,0,0
42,2013,2013-11-17,10,24.309,KAN,@,DEN,L 17-27,*,,0,0,0.0,9,1,0,0,0
43,2013,2013-11-24,11,24.316,KAN,,SDG,L 38-41,*,,0,0,0.0,1,0,0,0,0
44,2014,2014-09-07,1,25.238,KAN,,TEN,L 10-26,*,,0,0,2.0,3,0,0,0,0
45,2014,2014-09-14,2,25.245,KAN,@,DEN,L 17-24,*,,0,0,0.0,1,1,0,0,0
46,2014,2014-09-21,3,25.252,KAN,@,MIA,W 34-15,*,,0,0,1.0,3,0,0,0,0
47,2014,2014-09-29,4,25.260,KAN,,NWE,W 41-14,*,,0,0,2.0,6,1,0,0,0
48,2014,2014-10-05,5,25.266,KAN,@,SFO,L 17-22,*,,0,0,1.0,4,0,0,0,0
49,2014,2014-10-19,6,25.280,KAN,@,SDG,W 23-20,*,,0,0,1.0,3,1,0,0,0
50,2014,2014-10-26,7,25.287,KAN,,STL,W 34-7,*,,0,0,3.0,5,0,0,0,0
51,2014,2014-11-02,8,25.294,KAN,,NYJ,W 24-10,*,,0,0,2.0,3,1,0,0,0
52,2014,2014-11-09,9,25.301,KAN,@,BUF,W 17-13,*,,0,0,0.0,3,2,0,0,0
53,2014,2014-11-16,10,25.308,KAN,,SEA,W 24-20,*,,0,0,0.0,2,2,0,0,0
54,2014,2014-11-20,11,25.312,KAN,@,OAK,L 20-24,*,,0,0,1.0,4,0,0,0,0
55,2014,2014-11-30,12,25.322,KAN,,DEN,L 16-29,*,,0,0,1.0,7,1,0,0,0
56,2014,2014-12-07,13,25.329,KAN,@,ARI,L 14-17,*,,0,0,2.0,3,0,0,0,0
57,2014,2014-12-14,14,25.336,KAN,,OAK,W 31-13,*,,0,0,1.0,3,0,0,0,0
58,2014,2014-12-21,15,25.343,KAN,@,PIT,L 12-20,*,,0,0,1.0,4,0,0,0,0
59,2014,2014-12-28,16,25.350,KAN,,SDG,W 19-7,*,,0,0,4.0,5,0,0,0,0
60,2015,2015-09-13,1,26.244,KAN,@,HOU,W 27-20,*,,0,0,1.0,3,0,0,0,0
61,2015,2015-09-17,2,26.248,KAN,,DEN,L 24-31,*,,0,0,2.0,5,1,0,0,0
62,2015,2015-09-28,3,26.259,KAN,@,GNB,L 28-38,*,,0,0,0.0,4,0,0,0,0
63,2015,2015-10-04,4,26.265,KAN,@,CIN,L 21-36,*,,0,0,0.0,1,2,0,0,0
64,2015,2015-10-11,5,26.272,KAN,,CHI,L 17-18,*,,0,0,0.0,2,0,0,0,0
65,2015,2015-10-18,6,26.279,KAN,@,MIN,L 10-16,*,,0,0,1.0,3,0,0,0,0
66,2015,2015-10-25,7,26.286,KAN,,PIT,W 23-13,*,,0,0,0.0,1,1,0,0,0
67,2015,2015-11-01,8,26.293,KAN,,DET,W 45-10,*,,0,0,1.5,2,1,1,-1,0
68,2015,2015-11-15,9,26.307,KAN,@,DEN,W 29-13,*,,0,0,2.0,3,0,0,0,0
69,2015,2015-11-22,10,26.314,KAN,@,SDG,W 33-3,*,,1,6,0.0,1,0,1,17,1
70,2015,2015-11-29,11,26.321,KAN,,BUF,W 30-22,*,,0,0,0.0,0,0,0,0,0
71,2016,2016-11-20,10,27.313,KAN,,TAM,L 17-19,*,,0,0,0.0,2,0,0,0,0
72,2016,2016-11-27,11,27.320,KAN,@,DEN,W 30-27,*,,0,0,3.0,10,0,0,0,0
73,2016,2016-12-04,12,27.327,KAN,@,ATL,W 29-28,*,,0,0,1.0,4,0,0,0,0
74,2016,2016-12-08,13,27.331,KAN,,OAK,W 21-13,*,,0,0,0.0,4,1,0,0,0
75,2016,2016-12-18,14,27.341,KAN,,TEN,L 17-19,*,,0,0,0.0,0,0,0,0,0
76,2017,2017-09-07,1,28.238,KAN,@,NWE,W 42-27,*,,0,0,2.0,4,1,0,0,0
77,2017,2017-09-17,2,28.248,KAN,,PHI,W 27-20,*,,0,0,1.0,5,0,0,0,0
78,2017,2017-09-24,3,28.255,KAN,@,LAC,W 24-10,*,,0,0,1.0,4,2,0,0,0
79,2017,2017-10-02,4,28.263,KAN,,WAS,W 29-20,*,,1,6,0.0,3,0,0,0,0
80,2017,2017-10-08,5,28.269,KAN,@,HOU,W 42-34,*,,0,0,1.5,2,1,0,0,0
81,2017,2017-10-15,6,28.276,KAN,,PIT,L 13-19,*,,0,0,0.0,2,2,0,0,0
82,2017,2017-10-19,7,28.280,KAN,@,OAK,L 30-31,*,,0,0,0.0,3,0,0,0,0
83,2017,2017-10-30,8,28.291,KAN,,DEN,W 29-19,*,,0,0,2.0,5,1,0,0,0
84,2017,2017-11-05,9,28.297,KAN,@,DAL,L 17-28,*,,0,0,0.0,2,0,0,0,0
85,2017,2017-11-19,10,28.311,KAN,@,NYG,L 9-12,*,,0,0,0.0,5,2,0,0,0
86,2017,2017-11-26,11,28.318,KAN,,BUF,L 10-16,*,,0,0,1.0,3,1,0,0,0
87,2017,2017-12-03,12,28.325,KAN,@,NYJ,L 31-38,*,,0,0,0.0,0,0,0,0,0
88,2017,2017-12-10,13,28.332,KAN,,OAK,W 26-15,*,,0,0,1.0,3,2,0,0,0
89,2017,2017-12-16,14,28.338,KAN,,LAC,W 30-13,*,,0,0,0.0,3,0,0,0,0
90,2017,2017-12-24,15,28.346,KAN,,MIA,W 29-13,*,,0,0,0.0,2,1,0,0,0
91,2018,2018-09-09,1,29.240,KAN,@,LAC,W 38-28,*,,0,0,0.0,0,1,0,0,0
92,2018,2018-09-16,2,29.247,KAN,@,PIT,W 42-37,*,,0,0,0.0,2,2,0,0,0
93,2018,2018-09-23,3,29.254,KAN,,SFO,W 38-27,*,,0,0,2.0,4,0,0,0,0
