ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
43,1970,1970-10-11,4,30.341,MIN,@,CHI,W 24-0,0,0,,0,0,0,,0,0,0,1,-15,0
44,1970,1970-10-18,5,30.348,MIN,,DAL,W 54-13,0,0,,0,0,0,,0,1,6,2,77,1
45,1970,1970-10-26,6,30.356,MIN,,RAM,W 13-3,,,,,,,,,,,,,
46,1970,1970-11-01,7,30.362,MIN,@,DET,W 30-17,0,0,,0,0,0,,0,0,0,1,42,0
47,1970,1970-11-08,8,31.004,MIN,@,WAS,W 19-10,,,,,,,,,,,,,
48,1970,1970-11-15,9,31.011,MIN,,DET,W 24-20,,,,,,,,,,,,,
49,1970,1970-11-22,10,31.018,MIN,,GNB,W 10-3,,,,,,,,,,,,,
50,1970,1970-11-29,11,31.025,MIN,@,NYJ,L 10-20,,,,,,,,,,,,,
51,1970,1970-12-05,12,31.031,MIN,,CHI,W 16-13,,,,,,,,,,,,,
52,1970,1970-12-13,13,31.039,MIN,@,BOS,W 35-14,0,0,,0,0,0,,0,0,0,3,28,0
53,1970,1970-12-20,14,31.046,MIN,@,ATL,W 37-7,,,,,,,,,,,,,
54,1971,1971-09-20,1,31.320,MIN,@,DET,W 16-13,,,,,,,,,,,,,
55,1971,1971-09-26,2,31.326,MIN,,CHI,L 17-20,,,,,,,,,,,,,
56,1971,1971-10-03,3,31.333,MIN,,BUF,W 19-0,,,,,,,,,,,,,
57,1971,1971-10-10,4,31.340,MIN,@,PHI,W 13-0,0,0,,0,0,0,,0,0,0,1,27,0
58,1971,1971-10-17,5,31.347,MIN,@,GNB,W 24-13,0,0,,0,0,0,,0,0,0,2,40,0
59,1971,1971-10-25,6,31.355,MIN,,BAL,W 10-3,0,0,,0,0,0,,0,0,0,2,9,0
60,1971,1971-10-31,7,31.361,MIN,@,NYG,W 17-10,,,,,,,,,,,,,
61,1971,1971-11-07,8,32.003,MIN,,SFO,L 9-13,,,,,,,,,,,,,
62,1971,1971-11-14,9,32.010,MIN,,GNB,W 3-0,,,,,,,,,,,,,
63,1971,1971-11-21,10,32.017,MIN,@,NOR,W 23-10,,,,,,,,,,,,,
64,1971,1971-11-28,11,32.024,MIN,,ATL,W 24-7,,,,,,,,,,,,,
65,1971,1971-12-05,12,32.031,MIN,@,SDG,L 14-30,,,,,,,,,,,,,
66,1971,1971-12-11,13,32.037,MIN,,DET,W 29-10,0,0,,0,0,0,,0,0,0,1,33,0
67,1971,1971-12-19,14,32.045,MIN,@,CHI,W 27-10,,,,,,,,,,,,,
68,1972,1972-09-18,1,32.319,MIN,,WAS,L 21-24,,,,,,,,,,,,,
69,1972,1972-09-24,2,32.325,MIN,@,DET,W 34-10,,,,,,,,,,,,,
70,1972,1972-10-01,3,32.332,MIN,,MIA,L 14-16,,,,,,,,,,,,,
71,1972,1972-10-08,4,32.339,MIN,,STL,L 17-19,,,,,,,,,,,,,
72,1972,1972-10-15,5,32.346,MIN,@,DEN,W 23-20,,,,,,,,,,,,,
73,1972,1972-10-23,6,32.354,MIN,@,CHI,L 10-13,,,,,,,,,,,,,
74,1972,1972-10-29,7,32.360,MIN,@,GNB,W 27-13,,,,,,,,,,,,,
