ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
58,2003,2003-11-30,12,25.163,WAS,,NOR,L 20-24,*,,,,,,,,,,
59,2003,2003-12-07,13,25.170,WAS,@,NYG,W 20-7,*,0,0,,0,0,0,2.0,0,0,0
60,2003,2003-12-14,14,25.177,WAS,,DAL,L 0-27,*,0,0,,0,0,0,1.0,0,0,0
61,2003,2003-12-21,15,25.184,WAS,@,CHI,L 24-27,*,0,0,,0,0,0,1.0,0,0,0
62,2003,2003-12-27,16,25.190,WAS,,PHI,L 7-31,*,,,,,,,,,,
63,2004,2004-09-12,1,26.084,WAS,,TAM,W 16-10,*,0,0,,0,0,0,1.0,0,0,0
64,2004,2004-09-19,2,26.091,WAS,@,NYG,L 14-20,*,,,,,,,,,,
65,2004,2004-12-18,14,26.181,WAS,@,SFO,W 26-16,,,,,,,,,,,
66,2004,2004-12-26,15,26.189,WAS,@,DAL,L 10-13,,,,,,,,,,,
67,2005,2005-09-11,1,27.083,WAS,,CHI,W 9-7,,,,,,,,,,,
68,2005,2005-09-19,2,27.091,WAS,@,DAL,W 14-13,*,,,,,,,,,,
69,2005,2005-10-02,3,27.104,WAS,,SEA,W 20-17,,,,,,,,,,,
70,2005,2005-10-16,5,27.118,WAS,@,KAN,L 21-28,,,,,,,,,,,
71,2005,2005-10-23,6,27.125,WAS,,SFO,W 52-17,,,,,,,,,,,
72,2005,2005-10-30,7,27.132,WAS,@,NYG,L 0-36,,,,,,,,,,,
73,2005,2005-11-06,8,27.139,WAS,,PHI,W 17-10,*,,,,,,,,,,
74,2005,2005-11-13,9,27.146,WAS,@,TAM,L 35-36,*,,,,,,,,,,
75,2005,2005-11-20,10,27.153,WAS,,OAK,L 13-16,*,,,,,,,,,,
76,2005,2005-11-27,11,27.160,WAS,,SDG,L 17-23,*,,,,,,,,,,
77,2005,2005-12-04,12,27.167,WAS,@,STL,W 24-9,*,,,,,,,,,,
78,2005,2005-12-24,15,27.187,WAS,,NYG,W 35-20,*,,,,,,,,,,
79,2005,2006-01-01,16,27.195,WAS,@,PHI,W 31-20,*,,,,,,,,,,
80,2006,2006-09-10,1,28.082,NYG,,IND,L 21-26,*,,,,,,,,,,
81,2006,2006-09-17,2,28.089,NYG,@,PHI,W 30-24,*,,,,,,,,,,
82,2006,2006-09-24,3,28.096,NYG,@,SEA,L 30-42,*,,,,,,,,,,
83,2006,2006-10-08,4,28.110,NYG,,WAS,W 19-3,,,,,,,,,,,
84,2006,2006-10-15,5,28.117,NYG,@,ATL,W 27-14,*,,,,,,,,,,
85,2006,2006-10-23,6,28.125,NYG,@,DAL,W 36-22,*,0,0,,0,0,0,1.0,0,0,0
