ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
22,2007,2007-11-04,8,23.186,IND,,NWE,L 20-24,*,0,,,,,0.0%,,,,
23,2007,2007-11-11,9,23.193,IND,@,SDG,L 21-23,*,,,,,,0.0%,,,,
24,2007,2007-11-18,10,23.200,IND,,KAN,W 13-10,*,,,,,,0.0%,,,,
25,2007,2007-11-22,11,23.204,IND,@,ATL,W 31-13,*,,,,,,0.0%,,,,
26,2007,2007-12-02,12,23.214,IND,,JAX,W 28-25,*,,,,,,0.0%,,,,
27,2007,2007-12-09,13,23.221,IND,@,BAL,W 44-20,*,0,,,,,0.0%,,,,
28,2007,2007-12-16,14,23.228,IND,@,OAK,W 21-14,*,,,,,,0.0%,,,,
29,2007,2007-12-23,15,23.235,IND,,HOU,W 38-15,*,,,,,,0.0%,,,,
30,2007,2007-12-30,16,23.242,IND,,TEN,L 10-16,*,,,,,,0.0%,,,,
31,2008,2008-09-07,1,24.128,IND,,CHI,L 13-29,*,0,,,,,0.0%,,,,
32,2008,2008-09-14,2,24.135,IND,@,MIN,W 18-15,*,,,,,,0.0%,,,,
33,2008,2008-09-21,3,24.142,IND,,JAX,L 21-23,*,,,,,,0.0%,,,,
34,2008,2008-10-05,4,24.156,IND,@,HOU,W 31-27,*,0,,,,,0.0%,,,,
35,2008,2008-10-12,5,24.163,IND,,BAL,W 31-3,*,,,,,,0.0%,,,,
36,2008,2008-10-19,6,24.170,IND,@,GNB,L 14-34,*,,,,,,0.0%,,,,
37,2008,2008-10-27,7,24.178,IND,@,TEN,L 21-31,*,1,1,-2,-2.00,0,100.0%,-2.00,0.0,0,0
38,2008,2008-11-02,8,24.184,IND,,NWE,W 18-15,*,,,,,,0.0%,,,,
39,2008,2008-11-09,9,24.191,IND,@,PIT,W 24-20,*,,,,,,0.0%,,,,
40,2008,2008-11-16,10,24.198,IND,,HOU,W 33-27,*,,,,,,0.0%,,,,
41,2008,2008-11-23,11,24.205,IND,@,SDG,W 23-20,*,,,,,,0.0%,,,,
42,2008,2008-11-30,12,24.212,IND,@,CLE,W 10-6,*,,,,,,0.0%,,,,
43,2008,2008-12-07,13,24.219,IND,,CIN,W 35-3,*,,,,,,0.0%,,,,
44,2008,2008-12-14,14,24.226,IND,,DET,W 31-21,*,,,,,,0.0%,,,,
45,2008,2008-12-18,15,24.230,IND,@,JAX,W 31-24,*,,,,,,0.0%,,,,
46,2008,2008-12-28,16,24.240,IND,,TEN,W 23-0,*,,,,,,0.0%,,,,
47,2009,2009-09-13,1,25.134,IND,,JAX,W 14-12,*,,,,,,0.0%,,,,
48,2009,2009-09-21,2,25.142,IND,@,MIA,W 27-23,*,,,,,,0.0%,,,,
49,2009,2009-09-27,3,25.148,IND,@,ARI,W 31-10,*,,,,,,0.0%,,,,
50,2009,2009-10-04,4,25.155,IND,,SEA,W 34-17,*,,,,,,0.0%,,,,
51,2009,2009-10-25,6,25.176,IND,@,STL,W 42-6,*,,,,,,0.0%,,,,
52,2009,2009-11-01,7,25.183,IND,,SFO,W 18-14,*,,,,,,0.0%,,,,
53,2009,2009-11-08,8,25.190,IND,,HOU,W 20-17,*,,,,,,0.0%,,,,
54,2009,2009-11-15,9,25.197,IND,,NWE,W 35-34,*,,,,,,0.0%,,,,
55,2009,2009-11-22,10,25.204,IND,@,BAL,W 17-15,*,,,,,,0.0%,,,,
56,2009,2009-11-29,11,25.211,IND,@,HOU,W 35-27,*,0,,,,,0.0%,,,,
57,2009,2009-12-13,13,25.225,IND,,DEN,W 28-16,*,,,,,,0.0%,,,,
58,2009,2009-12-17,14,25.229,IND,@,JAX,W 35-31,*,,,,,,0.0%,,,,
59,2010,2010-09-12,1,26.133,IND,@,HOU,L 24-34,*,,,,,,0.0%,,,,
60,2010,2010-09-19,2,26.140,IND,,NYG,W 38-14,*,,,,,,0.0%,,,,
61,2010,2010-10-03,4,26.154,IND,@,JAX,L 28-31,*,,,,,,0.0%,,,,
62,2010,2010-10-10,5,26.161,IND,,KAN,W 19-9,*,,,,,,0.0%,,,,
63,2010,2010-10-17,6,26.168,IND,@,WAS,W 27-24,*,,,,,,0.0%,,,,
64,2010,2010-11-01,7,26.183,IND,,HOU,W 30-17,*,,,,,,0.0%,,,,
65,2010,2010-11-07,8,26.189,IND,@,PHI,L 24-26,*,,,,,,0.0%,,,,
66,2010,2010-11-14,9,26.196,IND,,CIN,W 23-17,*,,,,,,0.0%,,,,
67,2010,2010-11-21,10,26.203,IND,@,NWE,L 28-31,*,,,,,,0.0%,,,,
68,2010,2010-11-28,11,26.210,IND,,SDG,L 14-36,*,,0,0,,0,0.0%,,0.0,1,0
69,2010,2010-12-05,12,26.217,IND,,DAL,L 35-38,*,,,,,,0.0%,,,,
70,2010,2010-12-09,13,26.221,IND,@,TEN,W 30-28,*,,,,,,0.0%,,,,
71,2010,2010-12-19,14,26.231,IND,,JAX,W 34-24,*,,,,,,0.0%,,,,
72,2010,2010-12-26,15,26.238,IND,@,OAK,W 31-26,*,,,,,,0.0%,,,,
73,2010,2011-01-02,16,26.245,IND,,TEN,W 23-20,*,,,,,,0.0%,,,,
74,2011,2011-09-11,1,27.132,MIN,@,SDG,L 17-24,*,,,,,,0.0%,,,,
75,2011,2011-09-18,2,27.139,MIN,,TAM,L 20-24,*,,,,,,0.0%,,,,
76,2011,2011-09-25,3,27.146,MIN,,DET,L 23-26,*,0,,,,,0.0%,,,,
77,2011,2011-10-02,4,27.153,MIN,@,KAN,L 17-22,*,0,,,,,0.0%,,,,
78,2011,2011-10-09,5,27.160,MIN,,ARI,W 34-10,*,,,,,,0.0%,,,,
79,2011,2011-10-16,6,27.167,MIN,@,CHI,L 10-39,*,,,,,,0.0%,,,,
80,2011,2011-10-23,7,27.174,MIN,,GNB,L 27-33,*,,,,,,0.0%,,,,
81,2011,2011-10-30,8,27.181,MIN,@,CAR,W 24-21,*,,,,,,0.0%,,,,
82,2011,2011-11-14,9,27.196,MIN,@,GNB,L 7-45,*,,,,,,0.0%,,,,
83,2011,2011-11-20,10,27.202,MIN,,OAK,L 21-27,*,0,,,,,0.0%,,,,
84,2011,2011-11-27,11,27.209,MIN,@,ATL,L 14-24,*,,,,,,0.0%,,,,
85,2011,2011-12-04,12,27.216,MIN,,DEN,L 32-35,*,,,,,,0.0%,,,,
86,2011,2011-12-11,13,27.223,MIN,@,DET,L 28-34,*,,,,,,0.0%,,,,
87,2011,2011-12-18,14,27.230,MIN,,NOR,L 20-42,*,,,,,,0.0%,,,,
88,2011,2011-12-24,15,27.236,MIN,@,WAS,W 33-26,*,,,,,,0.0%,,,,
89,2011,2012-01-01,16,27.244,MIN,,CHI,L 13-17,*,,,,,,0.0%,,,,
90,2012,2012-09-09,1,28.130,MIN,,JAX,W 26-23,*,0,,,,,0.0%,,,,
91,2012,2012-09-16,2,28.137,MIN,@,IND,L 20-23,*,0,,,,,0.0%,,,,
92,2012,2012-09-23,3,28.144,MIN,,SFO,W 24-13,*,,,,,,0.0%,,,,
93,2012,2012-09-30,4,28.151,MIN,@,DET,W 20-13,*,0,,,,,0.0%,,,,
94,2012,2012-10-07,5,28.158,MIN,,TEN,W 30-7,*,0,,,,,0.0%,,,,
95,2012,2012-10-14,6,28.165,MIN,@,WAS,L 26-38,*,,,,,,0.0%,,,,
96,2012,2012-10-21,7,28.172,MIN,,ARI,W 21-14,*,,,,,,0.0%,,,,
97,2012,2012-10-25,8,28.176,MIN,,TAM,L 17-36,*,,,,,,0.0%,,,,
98,2012,2012-11-04,9,28.186,MIN,@,SEA,L 20-30,*,,,,,,0.0%,,,,
99,2012,2012-11-11,10,28.193,MIN,,DET,W 34-24,*,,,,,,0.0%,,,,
100,2012,2012-11-25,11,28.207,MIN,@,CHI,L 10-28,*,,0,0,,0,0.0%,,0.0,0,0
101,2012,2012-12-02,12,28.214,MIN,@,GNB,L 14-23,*,,,,,,0.0%,,,,
102,2012,2012-12-09,13,28.221,MIN,,CHI,W 21-14,*,,,,,,0.0%,,,,
103,2012,2012-12-16,14,28.228,MIN,@,STL,W 36-22,*,,,,,,0.0%,,,,
104,2012,2012-12-23,15,28.235,MIN,@,HOU,W 23-6,*,,,,,,0.0%,,,,
105,2012,2012-12-30,16,28.242,MIN,,GNB,W 37-34,*,0,,,,,0.0%,,,,
106,2013,2013-09-08,1,29.129,MIN,@,DET,L 24-34,*,,,,,,0.0%,,,,
107,2013,2013-09-15,2,29.136,MIN,@,CHI,L 30-31,*,,,,,,0.0%,,,,
108,2013,2013-09-22,3,29.143,MIN,,CLE,L 27-31,*,,,,,,0.0%,,,,
109,2013,2013-09-29,4,29.150,MIN,,PIT,W 34-27,*,,,,,,0.0%,,,,
110,2013,2013-10-13,5,29.164,MIN,,CAR,L 10-35,*,,,,,,0.0%,,,,
111,2013,2013-10-21,6,29.172,MIN,@,NYG,L 7-23,*,,,,,,0.0%,,,,
112,2013,2013-10-27,7,29.178,MIN,,GNB,L 31-44,*,,,,,,0.0%,,,,
113,2013,2013-11-03,8,29.185,MIN,@,DAL,L 23-27,*,0,,,,,0.0%,,,,
114,2013,2013-11-17,10,29.199,MIN,@,SEA,L 20-41,*,,0,0,,0,0.0%,,0.0,1,0
115,2013,2013-11-24,11,29.206,MIN,@,GNB,T 26-26,*,,,,,,0.0%,,,,
116,2013,2013-12-01,12,29.213,MIN,,CHI,W 23-20,*,0,,,,,0.0%,,,,
117,2013,2013-12-08,13,29.220,MIN,@,BAL,L 26-29,*,,,,,,0.0%,,,,
118,2013,2013-12-15,14,29.227,MIN,,PHI,W 48-30,*,,,,,,0.0%,,,,
119,2013,2013-12-22,15,29.234,MIN,@,CIN,L 14-42,*,,,,,,0.0%,,,,
120,2013,2013-12-29,16,29.241,MIN,,DET,W 14-13,*,0,0,0,,0,0.0%,,0.0,1,0
121,2014,2014-09-07,1,30.128,MIN,@,STL,W 34-6,*,,,,,,0.0%,,,,
122,2014,2014-09-14,2,30.135,MIN,,NWE,L 7-30,*,,,,,,0.0%,,,,
123,2014,2014-09-21,3,30.142,MIN,@,NOR,L 9-20,*,,,,,,0.0%,,,,
124,2014,2014-09-28,4,30.149,MIN,,ATL,W 41-28,*,0,,,,,0.0%,,,,
125,2014,2014-10-02,5,30.153,MIN,@,GNB,L 10-42,*,,,,,,0.0%,,,,
126,2014,2014-10-12,6,30.163,MIN,,DET,L 3-17,*,,,,,,0.0%,,,,
127,2014,2014-10-19,7,30.170,MIN,@,BUF,L 16-17,*,,,,,,0.0%,,,,
128,2014,2014-10-26,8,30.177,MIN,@,TAM,W 19-13,*,,,,,,0.0%,,,,
129,2014,2014-11-02,9,30.184,MIN,,WAS,W 29-26,*,,,,,,0.0%,,,,
130,2014,2014-11-16,10,30.198,MIN,@,CHI,L 13-21,*,,,,,,0.0%,,,,
131,2014,2014-11-23,11,30.205,MIN,,GNB,L 21-24,*,,,,,,0.0%,,,,
132,2014,2014-11-30,12,30.212,MIN,,CAR,W 31-13,*,,,,,,0.0%,,,,
133,2014,2014-12-07,13,30.219,MIN,,NYJ,W 30-24,*,,,,,,0.0%,,,,
134,2014,2014-12-28,16,30.240,MIN,,CHI,W 13-9,*,,,,,,0.0%,,,,
