ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
39,1975,1975-11-30,11,25.343,OAK,,ATL,W 37-34,0,0,,0,0,0,,0,0,0,,,0,,,5,214,42.80,0
40,1975,1975-12-08,12,25.351,OAK,,DEN,W 17-10,0,0,,0,0,0,,0,0,0,,,0,,,7,299,42.71,0
41,1975,1975-12-14,13,25.357,OAK,,HOU,L 26-27,0,0,,0,0,0,,0,0,0,,,0,,,2,53,26.50,0
42,1975,1975-12-21,14,25.364,OAK,,KAN,W 28-20,0,0,,0,0,0,,0,0,0,,,0,,,5,214,42.80,0
43,1976,1976-09-12,1,26.265,OAK,,PIT,W 31-28,0,0,,0,0,0,,0,0,0,,,0,,,4,176,44.00,0
44,1976,1976-09-20,2,26.273,OAK,@,KAN,W 24-21,0,0,,0,0,0,,0,0,0,,,0,,,4,185,46.25,0
45,1976,1976-09-26,3,26.279,OAK,@,HOU,W 14-13,0,0,,0,0,0,,0,0,0,,,0,,,9,371,41.22,0
46,1976,1976-10-03,4,26.286,OAK,@,NWE,L 17-48,0,0,,0,0,0,,0,0,0,,,0,,,6,221,36.83,0
47,1976,1976-10-10,5,26.293,OAK,@,SDG,W 27-17,1,0,0.00,0,0,0,,0,0,0,,,0,,,4,188,47.00,0
48,1976,1976-10-17,6,26.300,OAK,@,DEN,W 17-10,0,0,,0,0,0,,0,0,0,,,0,,,7,312,44.57,0
49,1976,1976-10-24,7,26.307,OAK,,GNB,W 18-14,0,0,,0,0,0,,0,0,0,,,0,,,7,305,43.57,0
50,1976,1976-10-31,8,26.314,OAK,,DEN,W 19-6,0,0,,0,0,0,,0,0,0,,,0,,,6,240,40.00,0
51,1976,1976-11-07,9,26.321,OAK,@,CHI,W 28-27,0,0,,0,0,0,,0,0,0,,,0,,,6,219,36.50,0
52,1976,1976-11-14,10,26.328,OAK,,KAN,W 21-10,0,0,,0,0,0,,0,0,0,,,0,,,3,125,41.67,0
53,1976,1976-11-21,11,26.335,OAK,@,PHI,W 26-7,0,0,,0,0,0,,0,0,0,,,0,,,2,59,29.50,0
54,1976,1976-11-28,12,26.342,OAK,,TAM,W 49-16,0,0,,0,0,0,,0,0,0,,,0,,,2,82,41.00,0
55,1976,1976-12-06,13,26.350,OAK,,CIN,W 35-20,0,0,,0,0,0,,0,0,0,,,0,,,3,140,46.67,0
56,1976,1976-12-12,14,26.356,OAK,,SDG,W 24-0,0,0,,0,0,0,,0,0,0,,,0,,,4,162,40.50,0
57,1977,1977-09-18,1,27.270,OAK,,SDG,W 24-0,0,0,,0,0,0,,0,0,0,,,0,,,5,231,46.20,0
58,1977,1977-09-25,2,27.277,OAK,@,PIT,W 16-7,0,0,,0,0,0,,0,0,0,,,0,,,8,349,43.63,0
59,1977,1977-10-03,3,27.285,OAK,@,KAN,W 37-28,,,,,,,,,,,,,,,,,,,
60,1977,1977-10-09,4,27.291,OAK,@,CLE,W 26-10,0,0,,0,0,0,,0,0,0,,,0,,,3,147,49.00,0
61,1977,1977-10-16,5,27.298,OAK,,DEN,L 7-30,0,0,,0,0,0,,0,0,0,,,0,,,5,206,41.20,0
62,1977,1977-10-23,6,27.305,OAK,@,NYJ,W 28-27,0,0,,0,0,0,,0,0,0,,,0,,,4,185,46.25,0
63,1977,1977-10-30,7,27.312,OAK,@,DEN,W 24-14,0,0,,0,0,0,,0,0,0,,,0,,,8,393,49.13,0
64,1977,1977-11-06,8,27.319,OAK,,SEA,W 44-7,0,0,,0,0,0,,0,0,0,,,0,,,3,128,42.67,0
65,1977,1977-11-13,9,27.326,OAK,,HOU,W 34-29,0,0,,0,0,0,,0,0,0,,,0,,,3,107,35.67,0
66,1977,1977-11-20,10,27.333,OAK,@,SDG,L 7-12,0,0,,0,0,0,,0,0,0,,,0,,,7,284,40.57,0
67,1977,1977-11-28,11,27.341,OAK,,BUF,W 34-13,0,0,,0,0,0,,0,0,0,,,0,,,1,32,32.00,0
68,1977,1977-12-04,12,27.347,OAK,@,RAM,L 14-20,0,0,,0,0,0,,0,0,0,,,0,,,2,85,42.50,0
69,1977,1977-12-11,13,27.354,OAK,,MIN,W 35-13,0,0,,0,0,0,,0,0,0,,,0,,,7,268,38.29,0
70,1977,1977-12-18,14,27.361,OAK,,KAN,W 21-20,0,0,,0,0,0,,0,0,0,,,0,,,3,137,45.67,0
71,1978,1978-09-03,1,28.255,OAK,@,DEN,L 6-14,0,0,,0,0,0,,0,0,0,,,0,,,4,192,48.00,0
72,1978,1978-09-10,2,28.262,OAK,@,SDG,W 21-20,0,0,,0,0,0,,0,0,0,,,0,,,7,308,44.00,0
73,1978,1978-09-17,3,28.269,OAK,@,GNB,W 28-3,0,0,,0,0,0,,0,0,0,,,0,,,3,120,40.00,0
74,1978,1978-09-24,4,28.276,OAK,,NWE,L 14-21,0,0,,0,0,0,,0,0,0,,,0,,,5,195,39.00,0
75,1978,1978-10-01,5,28.283,OAK,@,CHI,W 25-19,0,0,,0,0,0,,0,0,0,,,0,,,4,176,44.00,0
76,1978,1978-10-08,6,28.290,OAK,,HOU,W 21-17,0,0,,0,0,0,,0,0,0,,,0,,,3,124,41.33,0
77,1978,1978-10-15,7,28.297,OAK,,KAN,W 28-6,0,0,,0,0,0,,0,0,0,,,0,,,5,184,36.80,0
78,1978,1978-10-22,8,28.304,OAK,@,SEA,L 7-27,0,0,,0,0,0,,0,0,0,,,0,,,6,218,36.33,0
79,1978,1978-10-29,9,28.311,OAK,,SDG,L 23-27,0,0,,0,0,0,,0,0,0,,,0,,,5,233,46.60,0
80,1978,1978-11-05,10,28.318,OAK,@,KAN,W 20-10,0,0,,0,0,0,,0,0,0,,,0,,,4,219,54.75,0
81,1978,1978-11-13,11,28.326,OAK,@,CIN,W 34-21,0,0,,0,0,0,,0,0,0,,,0,,,10,484,48.40,0
82,1978,1978-11-19,12,28.332,OAK,,DET,W 29-17,0,0,,0,0,0,,0,0,0,,,0,,,7,293,41.86,0
83,1978,1978-11-26,13,28.339,OAK,,SEA,L 16-17,0,0,,0,0,0,,0,0,0,,,0,,,5,199,39.80,1
84,1978,1978-12-03,14,28.346,OAK,,DEN,L 6-21,0,0,,0,0,0,,0,0,0,,,0,,,2,81,40.50,1
85,1978,1978-12-10,15,28.353,OAK,@,MIA,L 6-23,0,0,,0,0,0,,0,0,0,,,0,,,5,201,40.20,0
86,1978,1978-12-17,16,28.360,OAK,,MIN,W 27-20,0,0,,0,0,0,,0,0,0,,,0,,,6,235,39.17,0
87,1979,1979-09-02,1,29.254,OAK,@,RAM,W 24-17,0,0,,0,0,0,,0,0,0,,,0,,,8,323,40.38,0
88,1979,1979-09-09,2,29.261,OAK,@,SDG,L 10-30,0,0,,0,0,0,,0,0,0,,,0,,,5,214,42.80,1
89,1979,1979-09-16,3,29.268,OAK,@,SEA,L 10-27,0,0,,0,0,0,,0,0,0,,,0,,,1,38,38.00,0
90,1979,1979-09-23,4,29.275,OAK,@,KAN,L 7-35,0,0,,0,0,0,,0,0,0,,,0,,,7,344,49.14,0
91,1979,1979-09-30,5,29.282,OAK,,DEN,W 27-3,0,0,,0,0,0,,0,0,0,,,0,,,7,334,47.71,0
92,1979,1979-10-08,6,29.290,OAK,,MIA,W 13-3,0,0,,0,0,0,,0,0,0,,,0,,,6,241,40.17,0
93,1979,1979-10-14,7,29.296,OAK,,ATL,W 50-19,0,0,,0,0,0,,0,0,0,,,0,,,3,99,33.00,0
94,1979,1979-10-21,8,29.303,OAK,@,NYJ,L 19-28,0,0,,0,0,0,,0,0,0,,,0,,,3,146,48.67,0
95,1979,1979-10-25,9,29.307,OAK,,SDG,W 45-22,0,0,,0,0,0,,0,0,0,,,0,,,5,248,49.60,0
96,1979,1979-11-04,10,29.317,OAK,,SFO,W 23-10,0,0,,0,0,0,,0,0,0,,,0,,,4,150,37.50,0
97,1979,1979-11-11,11,29.324,OAK,@,HOU,L 17-31,0,0,,0,0,0,,0,0,0,,,0,,,4,171,42.75,0
98,1979,1979-11-18,12,29.331,OAK,,KAN,L 21-24,0,0,,0,0,0,,0,0,0,,,0,,,4,145,36.25,0
99,1979,1979-11-25,13,29.338,OAK,@,DEN,W 14-10,0,0,,0,0,0,,0,0,0,,,0,,,6,256,42.67,0
100,1979,1979-12-03,14,29.346,OAK,@,NOR,W 42-35,0,0,,0,0,0,,0,0,0,,,0,,,3,122,40.67,0
101,1979,1979-12-09,15,29.352,OAK,,CLE,W 19-14,0,0,,0,0,0,,0,0,0,,,0,,,3,108,36.00,0
102,1979,1979-12-16,16,29.359,OAK,,SEA,L 24-29,,,,,,,,,,,,,,,,,,,
103,1980,1980-09-07,1,30.260,OAK,@,KAN,W 27-14,0,0,,0,0,0,,0,0,0,,,0,,,7,362,51.71,0
104,1980,1980-09-14,2,30.267,OAK,@,SDG,L 24-30,0,0,,0,0,0,,0,0,0,,,0,,,3,116,38.67,0
105,1980,1980-09-21,3,30.274,OAK,,WAS,W 24-21,0,0,,0,0,0,,0,0,0,,,0,,,4,149,37.25,0
106,1980,1980-09-28,4,30.281,OAK,@,BUF,L 7-24,0,0,,0,0,0,,0,0,0,,,0,,,3,119,39.67,0
107,1980,1980-10-05,5,30.288,OAK,,KAN,L 17-31,1,14,14.00,0,1,1,100.00,32,0,0,118.7,0,0,32.00,32.00,3,138,46.00,0
108,1980,1980-10-12,6,30.295,OAK,,SDG,W 38-24,0,0,,0,0,0,,0,0,0,,,0,,,6,237,39.50,0
109,1980,1980-10-20,7,30.303,OAK,@,PIT,W 45-34,0,0,,0,0,0,,0,0,0,,,0,,,2,90,45.00,0
110,1980,1980-10-26,8,30.309,OAK,,SEA,W 33-14,0,0,,0,0,0,,0,0,0,,,0,,,4,174,43.50,0
111,1980,1980-11-02,9,30.316,OAK,,MIA,W 16-10,0,0,,0,0,0,,0,0,0,,,0,,,5,237,47.40,0
112,1980,1980-11-09,10,30.323,OAK,,CIN,W 28-17,0,0,,0,0,0,,0,0,0,,,0,,,2,83,41.50,0
113,1980,1980-11-17,11,30.331,OAK,@,SEA,W 19-17,1,24,24.00,0,0,0,,0,0,0,,,0,,,6,287,47.83,0
114,1980,1980-11-23,12,30.337,OAK,@,PHI,L 7-10,0,0,,0,0,0,,0,0,0,,,0,,,7,297,42.43,0
115,1980,1980-12-01,13,30.345,OAK,,DEN,W 9-3,0,0,,0,0,0,,0,0,0,,,0,,,6,237,39.50,0
116,1980,1980-12-07,14,30.351,OAK,,DAL,L 13-19,0,0,,0,0,0,,0,0,0,,,0,,,5,222,44.40,0
117,1980,1980-12-14,15,30.358,OAK,@,DEN,W 24-21,0,0,,0,0,0,,0,0,0,,,0,,,5,250,50.00,0
118,1980,1980-12-21,16,30.365,OAK,@,NYG,W 33-17,1,0,0.00,0,0,0,,0,0,0,,,0,,,3,101,33.67,0
119,1981,1981-09-06,1,31.258,OAK,@,DEN,L 7-9,0,0,,0,0,0,,0,0,0,,,,,,5,288,57.60,0
120,1981,1981-09-14,2,31.266,OAK,@,MIN,W 36-10,0,0,,0,0,0,,0,0,0,,,,,,8,356,44.50,0
121,1981,1981-09-20,3,31.272,OAK,,SEA,W 20-10,0,0,,0,0,0,,0,0,0,,,,,,4,185,46.25,0
122,1981,1981-09-27,4,31.279,OAK,@,DET,L 0-16,0,0,,0,0,0,,0,0,0,,1,,,,7,389,55.57,0
123,1981,1981-10-04,5,31.286,OAK,,DEN,L 0-17,0,0,,0,0,0,,0,0,0,,,,,,6,278,46.33,0
124,1981,1981-10-11,6,31.293,OAK,@,KAN,L 0-27,0,0,,0,0,0,,0,0,0,,,,,,9,348,38.67,0
125,1981,1981-10-18,7,31.300,OAK,,TAM,W 18-16,0,0,,0,0,0,,0,0,0,,,,,,6,275,45.83,0
126,1981,1981-10-25,8,31.307,OAK,,KAN,L 17-28,0,0,,0,0,0,,0,0,0,,,,,,9,333,37.00,0
127,1981,1981-11-01,9,31.314,OAK,,NWE,W 27-17,0,0,,0,0,0,,0,0,0,,,,,,5,189,37.80,0
128,1981,1981-11-08,10,31.321,OAK,@,HOU,L 16-17,0,0,,0,0,0,,0,0,0,,,,,,2,65,32.50,0
129,1981,1981-11-15,11,31.328,OAK,@,MIA,W 33-17,0,0,,0,0,0,,0,0,0,,,,,,9,413,45.89,0
130,1981,1981-11-22,12,31.335,OAK,,SDG,L 21-55,0,0,,0,0,0,,0,0,0,,,,,,5,196,39.20,0
131,1981,1981-11-29,13,31.342,OAK,@,SEA,W 32-31,0,0,,0,0,0,,0,0,0,,,,,,5,224,44.80,0
132,1981,1981-12-07,14,31.350,OAK,,PIT,W 30-27,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
133,1981,1981-12-13,15,31.356,OAK,,CHI,L 6-23,0,0,,0,0,0,,0,0,0,,,,,,7,286,40.86,0
134,1981,1981-12-21,16,31.364,OAK,@,SDG,L 10-23,0,0,,0,0,0,,0,0,0,,,,,,4,175,43.75,0
135,1982,1982-09-12,1,32.264,RAI,@,SFO,W 23-17,1,7,7.00,0,0,0,,0,0,0,,,0,,,4,198,49.50,0
136,1982,1982-09-19,2,32.271,RAI,@,ATL,W 38-14,0,0,,0,0,0,,0,0,0,,,0,,,7,256,36.57,0
137,1982,1982-11-22,3,32.335,RAI,,SDG,W 28-24,1,-10,-10.00,0,0,0,,0,0,0,,,0,,,5,193,38.60,0
138,1982,1982-11-28,4,32.341,RAI,@,CIN,L 17-31,0,0,,0,0,0,,0,0,0,,,0,,,4,161,40.25,0
139,1982,1982-12-05,5,32.348,RAI,,SEA,W 28-23,0,0,,0,0,0,,0,0,0,,,0,,,8,293,36.63,0
140,1982,1982-12-12,6,32.355,RAI,@,KAN,W 21-16,0,0,,0,0,0,,0,0,0,,,0,,,4,153,38.25,0
141,1982,1982-12-18,7,32.361,RAI,,RAM,W 37-31,0,0,,0,0,0,,0,0,0,,,0,,,4,168,42.00,0
142,1982,1982-12-26,8,33.004,RAI,,DEN,W 27-10,0,0,,0,0,0,,0,0,0,,,0,,,7,232,33.14,0
143,1982,1983-01-02,9,33.011,RAI,@,SDG,W 41-34,0,0,,0,0,0,,0,0,0,,,0,,,4,185,46.25,0
144,1983,1983-09-04,1,33.256,RAI,@,CIN,W 20-10,0,0,,0,0,0,,0,0,0,,,0,,,5,187,37.40,0
145,1983,1983-09-11,2,33.263,RAI,,HOU,W 20-6,0,0,,0,0,0,,0,0,0,,,0,,,2,77,38.50,0
146,1983,1983-09-19,3,33.271,RAI,,MIA,W 27-14,0,0,,0,0,0,,0,0,0,,,0,,,4,189,47.25,0
147,1983,1983-09-25,4,33.277,RAI,@,DEN,W 22-7,0,0,,0,0,0,,0,0,0,,,0,,,9,415,46.11,0
148,1983,1983-10-02,5,33.284,RAI,@,WAS,L 35-37,0,0,,0,0,0,,0,0,0,,,0,,,4,174,43.50,0
149,1983,1983-10-09,6,33.291,RAI,,KAN,W 21-20,0,0,,0,0,0,,0,0,0,,,0,,,8,364,45.50,0
150,1983,1983-10-16,7,33.298,RAI,@,SEA,L 36-38,0,0,,0,0,0,,0,0,0,,,0,,,3,139,46.33,0
151,1983,1983-10-23,8,33.305,RAI,@,DAL,W 40-38,0,0,,0,0,0,,0,0,0,,,0,,,3,127,42.33,0
152,1983,1983-10-30,9,33.312,RAI,,SEA,L 21-34,0,0,,0,0,0,,0,0,0,,,0,,,4,188,47.00,0
153,1983,1983-11-06,10,33.319,RAI,@,KAN,W 28-20,1,-3,-3.00,0,0,0,,0,0,0,,,0,,,7,282,40.29,0
154,1983,1983-11-13,11,33.326,RAI,,DEN,W 22-20,0,0,,0,0,0,,0,0,0,,,0,,,5,224,44.80,0
155,1983,1983-11-20,12,33.333,RAI,@,BUF,W 27-24,1,-10,-10.00,0,0,0,,0,0,0,,,0,,,3,113,37.67,0
156,1983,1983-11-27,13,33.340,RAI,,NYG,W 27-12,0,0,,0,0,0,,0,0,0,,,0,,,6,212,35.33,0
157,1983,1983-12-01,14,33.344,RAI,@,SDG,W 42-10,0,0,,0,0,0,,0,0,0,,,0,,,9,372,41.33,0
158,1983,1983-12-11,15,33.354,RAI,,STL,L 24-34,0,0,,0,0,0,,0,0,0,,,0,,,3,124,41.33,0
159,1983,1983-12-18,16,33.361,RAI,,SDG,W 30-14,0,0,,0,0,0,,0,0,0,,,0,,,3,149,49.67,0
160,1984,1984-09-02,1,34.255,RAI,@,HOU,W 24-14,0,0,,0,0,0,,0,0,0,,,0,,,7,286,40.86,0
161,1984,1984-09-09,2,34.262,RAI,,GNB,W 28-7,0,0,,0,0,0,,0,0,0,,,0,,,8,376,47.00,0
162,1984,1984-09-16,3,34.269,RAI,@,KAN,W 22-20,0,0,,0,0,0,,0,0,0,,,0,,,5,187,37.40,0
163,1984,1984-09-24,4,34.277,RAI,,SDG,W 33-30,0,0,,0,0,0,,0,0,0,,,0,,,3,112,37.33,0
164,1984,1984-09-30,5,34.283,RAI,@,DEN,L 13-16,0,0,,0,0,0,,0,0,0,,,0,,,6,277,46.17,0
165,1984,1984-10-07,6,34.290,RAI,,SEA,W 28-14,0,0,,0,0,0,,0,0,0,,,0,,,7,277,39.57,0
166,1984,1984-10-14,7,34.297,RAI,,MIN,W 23-20,0,0,,0,0,0,,0,0,0,,,0,,,5,233,46.60,0
167,1984,1984-10-21,8,34.304,RAI,@,SDG,W 44-37,0,0,,0,0,0,,0,0,0,,,0,,,2,61,30.50,0
168,1984,1984-10-28,9,34.311,RAI,,DEN,L 19-22,0,0,,0,0,0,,0,0,0,,,0,,,4,170,42.50,0
169,1984,1984-11-04,10,34.318,RAI,@,CHI,L 6-17,0,0,,0,0,0,,0,0,0,,,0,,,5,222,44.40,0
170,1984,1984-11-12,11,34.326,RAI,@,SEA,L 14-17,0,0,,0,0,0,,0,0,0,,,0,,,6,252,42.00,0
171,1984,1984-11-18,12,34.332,RAI,,KAN,W 17-7,0,0,,0,0,0,,0,0,0,,,0,,,6,250,41.67,0
172,1984,1984-11-25,13,34.339,RAI,,IND,W 21-7,0,0,,0,0,0,,0,0,0,,,0,,,8,318,39.75,0
173,1984,1984-12-02,14,34.346,RAI,@,MIA,W 45-34,0,0,,0,0,0,,0,0,0,,,0,,,5,200,40.00,0
174,1984,1984-12-10,15,34.354,RAI,@,DET,W 24-3,0,0,,0,0,0,,0,0,0,,,0,,,6,272,45.33,0
175,1984,1984-12-16,16,34.360,RAI,,PIT,L 7-13,0,0,,0,0,0,,0,0,0,,,0,,,8,316,39.50,0
176,1985,1985-09-08,1,35.260,RAI,,NYJ,W 31-0,0,0,,0,0,0,,0,0,0,,,0,,,4,147,36.75,0
177,1985,1985-09-12,2,35.264,RAI,@,KAN,L 20-36,0,0,,0,0,0,,0,0,0,,,0,,,5,234,46.80,0
178,1985,1985-09-22,3,35.274,RAI,,SFO,L 10-34,0,0,,0,0,0,,0,0,0,,,0,,,5,188,37.60,0
179,1985,1985-09-29,4,35.281,RAI,@,NWE,W 35-20,1,0,0.00,0,0,0,,0,0,0,,,0,,,10,413,41.30,0
180,1985,1985-10-06,5,35.288,RAI,,KAN,W 19-10,0,0,,0,0,0,,0,0,0,,,0,,,6,254,42.33,0
181,1985,1985-10-13,6,35.295,RAI,,NOR,W 23-13,0,0,,0,0,0,,0,0,0,,,0,,,10,449,44.90,0
182,1985,1985-10-20,7,35.302,RAI,@,CLE,W 21-20,0,0,,0,0,0,,0,0,0,,,0,,,7,293,41.86,0
183,1985,1985-10-28,8,35.310,RAI,,SDG,W 34-21,0,0,,0,0,0,,0,0,0,,,0,,,4,151,37.75,0
184,1985,1985-11-03,9,35.316,RAI,@,SEA,L 3-33,0,0,,0,0,0,,0,0,0,,,0,,,7,259,37.00,0
185,1985,1985-11-10,10,35.323,RAI,@,SDG,L 34-40,0,0,,0,0,0,,0,0,0,,,0,,,1,31,31.00,0
186,1985,1985-11-17,11,35.330,RAI,,CIN,W 13-6,0,0,,0,0,0,,0,0,0,,,0,,,4,203,50.75,0
187,1985,1985-11-24,12,35.337,RAI,,DEN,W 31-28,0,0,,0,0,0,,0,0,0,,,0,,,6,210,35.00,0
188,1985,1985-12-01,13,35.344,RAI,@,ATL,W 34-24,0,0,,0,0,0,,0,0,0,,,0,,,5,217,43.40,0
189,1985,1985-12-08,14,35.351,RAI,@,DEN,W 17-14,0,0,,0,0,0,,0,0,0,,,0,,,6,203,33.83,0
190,1985,1985-12-15,15,35.358,RAI,,SEA,W 13-3,0,0,,0,0,0,,0,0,0,,,0,,,5,214,42.80,0
191,1985,1985-12-23,16,36.001,RAI,@,RAM,W 16-6,0,0,,0,0,0,,0,0,0,,,0,,,4,161,40.25,0
192,1986,1986-09-07,1,36.259,RAI,@,DEN,L 36-38,0,0,,0,0,0,,0,0,0,,,0,,,4,146,36.50,0
193,1986,1986-09-14,2,36.266,RAI,@,WAS,L 6-10,0,0,,0,0,0,,0,0,0,,,0,,,6,251,41.83,0
194,1986,1986-09-21,3,36.273,RAI,,NYG,L 9-14,0,0,,0,0,0,,0,0,0,,,0,,,5,194,38.80,0
195,1986,1986-09-28,4,36.280,RAI,,SDG,W 17-13,0,0,,0,0,0,,0,0,0,,,0,,,6,245,40.83,0
196,1986,1986-10-05,5,36.287,RAI,@,KAN,W 24-17,1,0,0.00,0,0,0,,0,0,0,,,0,,,4,156,39.00,0
197,1986,1986-10-12,6,36.294,RAI,,SEA,W 14-10,0,0,,0,0,0,,0,0,0,,,0,,,5,180,36.00,0
198,1986,1986-10-19,7,36.301,RAI,@,MIA,W 30-28,0,0,,0,0,0,,0,0,0,,,0,,,6,218,36.33,0
199,1986,1986-10-26,8,36.308,RAI,@,HOU,W 28-17,0,0,,0,0,0,,0,0,0,,,0,,,9,381,42.33,0
200,1986,1986-11-02,9,36.315,RAI,,DEN,L 10-21,0,0,,0,0,0,,0,0,0,,,0,,,2,96,48.00,0
201,1986,1986-11-09,10,36.322,RAI,@,DAL,W 17-13,0,0,,0,0,0,,0,0,0,,,0,,,7,299,42.71,0
