ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
37,1977,1977-11-27,11,24.239,SFO,,NOR,W 20-17,,,,,,,,,,
38,1977,1977-12-04,12,24.246,SFO,@,MIN,L 27-28,,,,,,,,,,
39,1977,1977-12-12,13,24.254,SFO,,DAL,L 35-42,0,0,,0,1,9,9.00,0,0,0
40,1977,1977-12-18,14,24.260,SFO,@,GNB,L 14-16,,,,,,,,,,
41,1978,1978-09-02,1,25.153,TAM,,NYG,L 13-19,0,0,,0,1,17,17.00,0,0,0
42,1978,1978-09-09,2,25.160,TAM,,DET,L 7-15,,,,,,,,,,
43,1978,1978-09-17,3,25.168,TAM,@,MIN,W 16-10,,,,,,,,,,
44,1978,1978-09-24,4,25.175,TAM,,ATL,W 14-9,2,36,18.00,1,0,0,,0,1,6
45,1978,1978-10-01,5,25.182,TAM,,MIN,L 7-24,,,,,,,,,,
46,1978,1978-10-08,6,25.189,TAM,@,KAN,W 30-13,1,9,9.00,0,0,0,,0,0,0
47,1978,1978-10-15,7,25.196,TAM,@,NYG,L 14-17,3,45,15.00,0,0,0,,0,0,0
48,1978,1978-10-22,8,25.203,TAM,,CHI,W 33-19,1,28,28.00,1,0,0,,0,1,6
49,1978,1978-10-29,9,25.210,TAM,@,GNB,L 7-9,1,14,14.00,0,0,0,,0,0,0
50,1978,1978-11-05,10,25.217,TAM,@,RAM,L 23-26,2,31,15.50,0,1,14,14.00,0,0,0
51,1978,1978-11-12,11,25.224,TAM,@,DET,L 23-34,1,12,12.00,1,1,17,17.00,0,1,6
52,1978,1978-11-19,12,25.231,TAM,,BUF,W 31-10,,,,,,,,,,
53,1978,1978-11-26,13,25.238,TAM,@,CHI,L 3-14,1,18,18.00,0,0,0,,0,0,0
54,1978,1978-12-03,14,25.245,TAM,,GNB,L 7-17,,,,,,,,,,
55,1978,1978-12-10,15,25.252,TAM,@,SFO,L 3-6,2,26,13.00,0,0,0,,0,0,0
56,1978,1978-12-17,16,25.259,TAM,,NOR,L 10-17,,,,,,,,,,
57,1979,1979-09-01,1,26.152,TAM,,DET,W 31-16,1,2,2.00,1,0,0,,0,1,6
58,1979,1979-09-09,2,26.160,TAM,@,BAL,W 29-26,,,,,,,,,,
59,1979,1979-09-16,3,26.167,TAM,@,GNB,W 21-10,,,,,,,,,,
60,1979,1979-09-23,4,26.174,TAM,,RAM,W 21-6,,,,,,,,,,
61,1979,1979-09-30,5,26.181,TAM,@,CHI,W 17-13,,,,,,,,,,
62,1979,1979-10-07,6,26.188,TAM,@,NYG,L 14-17,,,,,,,,,,
63,1979,1979-10-14,7,26.195,TAM,,NOR,L 14-42,,,,,,,,,,
64,1979,1979-10-21,8,26.202,TAM,,GNB,W 21-3,,,,,,,,,,
65,1979,1979-10-28,9,26.209,TAM,@,MIN,W 12-10,,,,,,,,,,
66,1979,1979-11-04,10,26.216,TAM,@,ATL,L 14-17,,,,,,,,,,
67,1979,1979-11-11,11,26.223,TAM,@,DET,W 16-14,,,,,,,,,,
68,1979,1979-11-18,12,26.230,TAM,,NYG,W 31-3,2,18,9.00,0,0,0,,0,0,0
69,1979,1979-11-25,13,26.237,TAM,,MIN,L 22-23,2,24,12.00,0,0,0,,0,0,0
70,1979,1979-12-02,14,26.244,TAM,,CHI,L 0-14,1,19,19.00,0,0,0,,0,0,0
71,1979,1979-12-09,15,26.251,TAM,@,SFO,L 7-23,,,,,,,,,,
72,1979,1979-12-16,16,26.258,TAM,,KAN,W 3-0,,,,,,,,,,
73,1980,1980-09-07,1,27.158,TAM,@,CIN,W 17-12,,,,,,,,,,
74,1980,1980-09-11,2,27.162,TAM,,RAM,W 10-9,,,,,,,,,,
75,1980,1980-09-21,3,27.172,TAM,@,DAL,L 17-28,1,9,9.00,0,0,0,,0,0,0
76,1980,1980-09-28,4,27.179,TAM,,CLE,L 27-34,1,8,8.00,0,1,9,9.00,0,0,0
77,1980,1980-10-06,5,27.187,TAM,@,CHI,L 0-23,,,,,,,,,,
78,1980,1980-10-12,6,27.193,TAM,,GNB,T 14-14,,,,,,,,,,
79,1980,1980-10-19,7,27.200,TAM,@,HOU,L 14-20,,,,,,,,,,
80,1980,1980-10-26,8,27.207,TAM,@,SFO,W 24-23,1,4,4.00,0,1,9,9.00,0,0,0
81,1980,1980-11-02,9,27.214,TAM,,NYG,W 30-13,,,,,,,,,,
82,1980,1980-11-09,10,27.221,TAM,,PIT,L 21-24,,,,,,,,,,
83,1980,1980-11-16,11,27.228,TAM,@,MIN,L 30-38,1,14,14.00,0,1,7,7.00,0,0,0
84,1980,1980-11-23,12,27.235,TAM,,DET,L 10-24,1,21,21.00,0,0,0,,0,0,0
85,1980,1980-11-30,13,27.242,TAM,@,GNB,W 20-17,3,46,15.33,0,1,6,6.00,0,0,0
86,1980,1980-12-07,14,27.249,TAM,,MIN,L 10-21,2,26,13.00,0,1,15,15.00,0,0,0
87,1980,1980-12-14,15,27.256,TAM,@,DET,L 14-27,,,,,,,,,,
88,1980,1980-12-20,16,27.262,TAM,,CHI,L 13-14,1,24,24.00,0,0,0,,0,0,0
89,1981,1981-09-05,1,28.156,TAM,,MIN,W 21-13,0,0,,0,1,14,14.00,0,0,0
90,1981,1981-09-13,2,28.164,TAM,@,KAN,L 10-19,0,0,,0,0,0,,0,,
91,1981,1981-09-20,3,28.171,TAM,@,CHI,L 17-28,0,0,,0,0,0,,0,,
92,1981,1981-09-27,4,28.178,TAM,,STL,W 20-10,1,13,13.00,0,0,0,,0,0,0
93,1981,1981-10-04,5,28.185,TAM,,DET,W 28-10,1,6,6.00,1,0,0,,0,1,6
94,1981,1981-10-11,6,28.192,TAM,@,GNB,W 21-10,1,16,16.00,0,0,0,,0,0,0
95,1981,1981-10-18,7,28.199,TAM,@,OAK,L 16-18,0,0,,0,0,0,,0,,
96,1981,1981-10-25,8,28.206,TAM,@,PHI,L 10-20,0,0,,0,0,0,,0,,
97,1981,1981-11-01,9,28.213,TAM,,CHI,W 20-10,0,0,,0,0,0,,0,,
98,1981,1981-11-08,10,28.220,TAM,@,MIN,L 10-25,1,7,7.00,0,0,0,,0,0,0
99,1981,1981-11-15,11,28.227,TAM,,DEN,L 7-24,0,0,,0,0,0,,0,,
100,1981,1981-11-22,12,28.234,TAM,,GNB,W 37-3,0,0,,0,0,0,,0,,
101,1981,1981-11-29,13,28.241,TAM,@,NOR,W 31-14,0,0,,0,0,0,,0,,
102,1981,1981-12-06,14,28.248,TAM,,ATL,W 24-23,0,0,,0,0,0,,0,,
103,1981,1981-12-13,15,28.255,TAM,,SDG,L 23-24,0,0,,0,0,0,,0,,
104,1981,1981-12-20,16,28.262,TAM,@,DET,W 20-17,0,0,,0,0,0,,0,,
105,1982,1982-09-12,1,29.163,TAM,@,MIN,L 10-17,0,0,,0,0,0,,0,,
106,1982,1982-09-19,2,29.170,TAM,,WAS,L 13-21,0,0,,0,0,0,,0,,
107,1982,1982-11-21,3,29.233,TAM,@,DAL,L 9-14,0,0,,0,0,0,,0,,
108,1982,1982-11-29,4,29.241,TAM,,MIA,W 23-17,0,0,,0,0,0,,0,,
109,1982,1982-12-05,5,29.247,TAM,@,NOR,W 13-10,0,0,,0,0,0,,0,,
110,1982,1982-12-12,6,29.254,TAM,@,NYJ,L 17-32,0,0,,0,0,0,,0,,
111,1982,1982-12-19,7,29.261,TAM,,BUF,W 24-23,1,7,7.00,0,0,0,,0,0,0
112,1982,1982-12-26,8,29.268,TAM,,DET,W 23-21,1,15,15.00,0,1,12,12.00,0,0,0
113,1982,1983-01-02,9,29.275,TAM,,CHI,W 26-23,0,0,,0,0,0,,0,,
114,1983,1983-09-04,1,30.155,TAM,,DET,L 0-11,1,19,19.00,0,0,0,,0,0,0
115,1983,1983-09-11,2,30.162,TAM,@,CHI,L 10-17,0,0,,0,1,0,0.00,0,0,0
116,1983,1983-09-18,3,30.169,TAM,,MIN,L 16-19,1,9,9.00,0,0,0,,0,0,0
117,1983,1983-09-25,4,30.176,TAM,,CIN,L 17-23,1,4,4.00,0,0,0,,0,0,0
118,1983,1983-10-02,5,30.183,TAM,@,GNB,L 14-55,0,0,,0,0,0,,0,,
119,1983,1983-10-09,6,30.190,TAM,@,DAL,L 24-27,0,0,,0,0,0,,0,,
120,1983,1983-10-16,7,30.197,TAM,,STL,L 27-34,0,0,,0,0,0,,0,,
121,1983,1983-10-23,8,30.204,TAM,,NOR,L 21-24,0,0,,0,0,0,,0,,
122,1983,1983-10-30,9,30.211,TAM,@,PIT,L 12-17,0,0,,0,0,0,,0,,
123,1983,1983-11-06,10,30.218,TAM,@,MIN,W 17-12,0,0,,0,0,0,,0,,
124,1983,1983-11-13,11,30.225,TAM,@,CLE,L 0-20,0,0,,0,0,0,,0,,
125,1983,1983-11-20,12,30.232,TAM,,CHI,L 0-27,0,0,,0,0,0,,0,,
126,1983,1983-11-27,13,30.239,TAM,,HOU,W 33-24,4,20,5.00,1,0,0,,0,1,6
127,1983,1983-12-04,14,30.246,TAM,@,SFO,L 21-35,2,19,9.50,0,0,0,,0,0,0
128,1983,1983-12-12,15,30.254,TAM,,GNB,L 9-12,0,0,,0,0,0,,0,,
129,1983,1983-12-18,16,30.260,TAM,@,DET,L 20-23,0,0,,0,0,0,,0,,
