ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
24,1998,1998-09-27,4,25.263,CIN,@,BAL,L 24-31,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
25,1998,1998-10-11,5,25.277,CIN,,PIT,W 25-20,,2,,,,,0.0%,,,,,,,
26,1998,1998-10-18,6,25.284,CIN,@,TEN,L 14-44,,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0
27,1998,1998-10-25,7,25.291,CIN,@,OAK,L 10-27,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
28,1998,1998-11-01,8,25.298,CIN,,DEN,L 26-33,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
29,1998,1998-11-08,9,25.305,CIN,@,JAX,L 11-24,,3,2,8,4.00,0,66.7%,2.67,2,11,5.50,0,0,0
30,1998,1998-11-15,10,25.312,CIN,@,MIN,L 3-24,,3,3,29,9.67,0,100.0%,9.67,0,0,,0,0,0
31,1998,1998-11-22,11,25.319,CIN,,BAL,L 13-20,,3,3,14,4.67,0,100.0%,4.67,3,9,3.00,0,0,0
32,1998,1998-11-29,12,25.326,CIN,,JAX,L 17-34,,4,4,8,2.00,0,100.0%,2.00,2,11,5.50,1,1,6
33,1998,1998-12-06,13,25.333,CIN,,BUF,L 20-33,,2,2,7,3.50,0,100.0%,3.50,1,2,2.00,0,0,0
34,1998,1998-12-13,14,25.340,CIN,@,IND,L 26-39,,3,1,1,1.00,0,33.3%,0.33,1,5,5.00,0,0,0
35,1998,1998-12-20,15,25.347,CIN,@,PIT,W 25-24,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
36,1998,1998-12-27,16,25.354,CIN,,TAM,L 0-35,,1,1,3,3.00,0,100.0%,3.00,1,3,3.00,0,0,0
37,1999,1999-09-12,1,26.248,CIN,@,TEN,L 35-36,*,0,0,0,,0,0.0%,,3,30,10.00,0,0,0
38,1999,1999-11-01,7,26.298,SEA,@,GNB,W 27-7,,0,,,,,0.0%,,,,,,,
39,1999,1999-11-07,8,26.304,SEA,,CIN,W 37-20,,0,,,,,0.0%,,,,,,,
40,1999,1999-11-14,9,26.311,SEA,,DEN,W 20-17,,,,,,,0.0%,,,,,,,
41,1999,1999-11-21,10,26.318,SEA,@,KAN,W 31-19,,,,,,,0.0%,,,,,,,
42,1999,1999-11-28,11,26.325,SEA,,TAM,L 3-16,,,,,,,0.0%,,,,,,,
43,1999,1999-12-05,12,26.332,SEA,@,OAK,L 21-30,,,,,,,0.0%,,,,,,,
44,1999,1999-12-12,13,26.339,SEA,,SDG,L 16-19,,0,,,,,0.0%,,,,,,,
45,1999,1999-12-19,14,26.346,SEA,@,DEN,L 30-36,,,,,,,0.0%,,,,,,,
46,1999,1999-12-26,15,26.353,SEA,,KAN,W 23-14,,0,,,,,0.0%,,,,,,,
47,1999,2000-01-02,16,26.360,SEA,@,NYJ,L 9-19,,,,,,,0.0%,,,,,,,
48,2000,2000-09-03,1,27.240,NOR,,DET,L 10-14,,,,,,,0.0%,,,,,,,
49,2000,2000-09-10,2,27.247,NOR,@,SDG,W 28-27,,,,,,,0.0%,,,,,,,
50,2000,2000-09-17,3,27.254,NOR,@,SEA,L 10-20,,,,,,,0.0%,,,,,,,
51,2000,2000-09-24,4,27.261,NOR,,PHI,L 7-21,,,,,,,0.0%,,,,,,,
52,2000,2000-10-08,5,27.275,NOR,@,CHI,W 31-10,,0,,,,,0.0%,,,,,,,
53,2000,2000-10-15,6,27.282,NOR,,CAR,W 24-6,,,,,,,0.0%,,,,,,,
54,2000,2000-10-22,7,27.289,NOR,@,ATL,W 21-19,,,,,,,0.0%,,,,,,,
55,2000,2000-10-29,8,27.296,NOR,@,ARI,W 21-10,,,,,,,0.0%,,,,,,,
56,2000,2000-11-05,9,27.303,NOR,,SFO,W 31-15,,,,,,,0.0%,,,,,,,
57,2000,2000-11-12,10,27.310,NOR,@,CAR,W 20-10,,,,,,,0.0%,,,,,,,
58,2000,2000-11-19,11,27.317,NOR,,OAK,L 22-31,,,,,,,0.0%,,,,,,,
59,2000,2000-11-26,12,27.324,NOR,@,STL,W 31-24,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
60,2000,2000-12-03,13,27.331,NOR,,DEN,L 23-38,,0,,,,,0.0%,,,,,,,
61,2000,2000-12-10,14,27.338,NOR,@,SFO,W 31-27,,0,,,,,0.0%,,,,,,,
62,2000,2000-12-17,15,27.345,NOR,,ATL,W 23-7,*,2,2,9,4.50,0,100.0%,4.50,1,0,0.00,0,0,0
63,2000,2000-12-24,16,27.352,NOR,,STL,L 21-26,,2,2,20,10.00,0,100.0%,10.00,1,1,1.00,0,0,0
