ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
22,2009,2009-12-17,14,25.026,JAX,,IND,L 31-35,*,9,6,64,10.67,1,66.7%,7.11,1,6,0.0,0,0
23,2009,2009-12-27,15,25.036,JAX,@,NWE,L 7-35,*,3,2,19,9.50,0,66.7%,6.33,0,0,0.0,1,0
24,2009,2010-01-03,16,25.043,JAX,@,CLE,L 17-23,*,7,2,28,14.00,0,28.6%,4.00,0,0,0.0,0,0
25,2010,2010-09-12,1,25.295,JAX,,DEN,W 24-17,*,2,,,,,0.0%,,,,,,
26,2010,2010-09-19,2,25.302,JAX,@,SDG,L 13-38,*,12,10,105,10.50,1,83.3%,8.75,1,6,0.0,2,0
27,2010,2010-09-26,3,25.309,JAX,,PHI,L 3-28,*,8,2,34,17.00,0,25.0%,4.25,0,0,0.0,1,0
28,2010,2010-10-03,4,25.316,JAX,,IND,W 31-28,*,1,,,,,0.0%,,,,,,
29,2010,2010-10-10,5,25.323,JAX,@,BUF,W 36-26,*,5,4,46,11.50,1,80.0%,9.20,1,6,0.0,0,0
30,2010,2010-10-18,6,25.331,JAX,,TEN,L 3-30,*,8,2,16,8.00,0,25.0%,2.00,0,0,0.0,0,0
31,2010,2010-10-24,7,25.337,JAX,@,KAN,L 20-42,*,6,3,38,12.67,1,50.0%,6.33,1,6,0.0,0,0
32,2010,2010-10-31,8,25.344,JAX,@,DAL,W 35-17,*,10,8,153,19.13,1,80.0%,15.30,1,6,0.0,0,0
33,2010,2010-11-14,9,25.358,JAX,,HOU,W 31-24,*,4,3,26,8.67,0,75.0%,6.50,0,0,0.0,0,0
34,2010,2010-11-28,11,26.007,JAX,@,NYG,L 20-24,*,10,4,48,12.00,0,40.0%,4.80,0,0,0.0,0,0
35,2010,2010-12-12,13,26.021,JAX,,OAK,W 38-31,*,4,2,23,11.50,1,50.0%,5.75,1,6,0.0,0,0
36,2010,2010-12-19,14,26.028,JAX,@,IND,L 24-34,*,8,4,42,10.50,2,50.0%,5.25,2,12,0.0,0,0
37,2010,2010-12-26,15,26.035,JAX,,WAS,L 17-20,,1,1,31,31.00,0,100.0%,31.00,0,0,0.0,0,0
38,2010,2011-01-02,16,26.042,JAX,@,HOU,L 17-34,*,1,,,,,0.0%,,,,,,
39,2011,2011-09-11,1,26.294,STL,,PHI,L 13-31,,4,1,5,5.00,0,25.0%,1.25,0,0,0.0,0,0
40,2011,2011-09-19,2,26.302,STL,@,NYG,L 16-28,*,11,6,92,15.33,0,54.5%,8.36,0,0,0.0,0,0
41,2011,2011-09-25,3,26.308,STL,,BAL,L 7-37,*,6,3,36,12.00,0,50.0%,6.00,0,0,0.0,0,0
42,2011,2011-10-02,4,26.315,STL,,WAS,L 10-17,*,6,1,6,6.00,0,16.7%,1.00,0,0,0.0,0,0
43,2011,2011-10-24,7,26.337,JAX,,BAL,W 12-7,*,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
44,2011,2011-10-30,8,26.343,JAX,@,HOU,L 14-24,,4,0,0,,0,0.0%,0.00,0,0,0.0,1,0
