ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
55,1981,1981-11-23,12,25.274,MIN,@,ATL,L 30-31,,,,,,,,,,
56,1981,1981-11-29,13,25.280,MIN,,GNB,L 23-35,,,,,,,,,,
57,1981,1981-12-06,14,25.287,MIN,@,CHI,L 9-10,,,,,,,,,,
58,1981,1981-12-12,15,25.293,MIN,@,DET,L 7-45,,,,,,,,,,
59,1981,1981-12-20,16,25.301,MIN,,KAN,L 6-10,,,,,,,,,,
60,1982,1982-09-12,1,26.202,MIN,,TAM,W 17-10,0,0,,0,0,0,0.0,1,10,0
61,1982,1982-09-16,2,26.206,MIN,@,BUF,L 22-23,,,,,,,,,,
62,1982,1982-11-21,3,26.272,MIN,@,GNB,L 7-26,,,,,,,,,,
63,1982,1982-11-28,4,26.279,MIN,,CHI,W 35-7,,,,,,,,,,
64,1982,1982-12-05,5,26.286,MIN,@,MIA,L 14-22,,,,,,,,,,
65,1982,1982-12-12,6,26.293,MIN,,BAL,W 13-10,,,,,,,,,,
66,1982,1982-12-19,7,26.300,MIN,@,DET,W 34-31,,,,,,,,,,
67,1982,1982-12-26,8,26.307,MIN,,NYJ,L 14-42,,,,,,,,,,
68,1982,1983-01-03,9,26.315,MIN,,DAL,W 31-27,0,0,,0,1,6,0.0,1,33,1
69,1983,1983-09-04,1,27.194,MIN,@,CLE,W 27-21,,,,,,,,,,
70,1983,1983-09-08,2,27.198,MIN,,SFO,L 17-48,,,,,,,,,,
71,1983,1983-09-18,3,27.208,MIN,@,TAM,W 19-16,0,0,,0,0,0,0.0,1,0,0
72,1983,1983-09-25,4,27.215,MIN,,DET,W 20-17,,,,,,,,,,
73,1983,1983-10-02,5,27.222,MIN,,DAL,L 24-37,0,0,,0,0,0,0.0,2,11,0
74,1983,1983-10-09,6,27.229,MIN,@,CHI,W 23-14,0,0,,0,0,0,1.0,0,0,0
75,1983,1983-10-16,7,27.236,MIN,,HOU,W 34-14,0,0,,0,0,0,0.0,1,14,0
76,1983,1983-10-23,8,27.243,MIN,@,GNB,W 20-17,,,,,,,,,,
77,1983,1983-10-30,9,27.250,MIN,@,STL,L 31-41,,,,,,,,,,
78,1983,1983-11-06,10,27.257,MIN,,TAM,L 12-17,,,,,,,,,,
79,1983,1983-11-13,11,27.264,MIN,,GNB,L 21-29,,,,,,,,,,
80,1983,1983-11-20,12,27.271,MIN,@,PIT,W 17-14,,,,,,,,,,
81,1983,1983-11-27,13,27.278,MIN,@,NOR,L 16-17,0,0,,0,0,0,0.0,2,12,0
82,1983,1983-12-05,14,27.286,MIN,@,DET,L 2-13,,,,,,,,,,
83,1983,1983-12-11,15,27.292,MIN,,CHI,L 13-19,,,,,,,,,,
84,1983,1983-12-17,16,27.298,MIN,,CIN,W 20-14,,,,,,,,,,
85,1984,1984-09-02,1,28.193,SDG,@,MIN,W 42-13,,,,,,,,,,
86,1984,1984-09-09,2,28.200,SDG,@,SEA,L 17-31,,,,,,,,,,
87,1984,1984-09-16,3,28.207,SDG,,HOU,W 31-14,,,,,,,,,,
88,1984,1984-09-24,4,28.215,SDG,@,RAI,L 30-33,,,,,,,,,,
89,1984,1984-10-07,6,28.228,SDG,@,GNB,W 34-28,,,,,,,,,,
90,1984,1984-10-14,7,28.235,SDG,@,KAN,L 13-31,,,,,,,,,,
91,1984,1984-10-21,8,28.242,SDG,,RAI,L 37-44,,,,,,,,,,
92,1984,1984-10-29,9,28.250,SDG,,SEA,L 0-24,,,,,,,,,,
93,1984,1984-11-04,10,28.256,SDG,@,IND,W 38-10,0,0,,0,0,0,0.0,1,43,0
94,1984,1984-11-11,11,28.263,SDG,,DEN,L 13-16,,,,,,,,,,
95,1984,1984-11-18,12,28.270,SDG,,MIA,W 34-28,0,0,,0,0,0,0.0,1,0,0
96,1984,1984-11-25,13,28.277,SDG,@,PIT,L 24-52,,,,,,,,,,
97,1984,1984-12-03,14,28.285,SDG,,CHI,W 20-7,,,,,,,,,,
98,1984,1984-12-09,15,28.291,SDG,@,DEN,L 13-16,,,,,,,,,,
99,1984,1984-12-16,16,28.298,SDG,,KAN,L 21-42,,,,,,,,,,
100,1985,1985-09-15,2,29.205,MIN,@,TAM,W 31-16,0,0,,0,0,0,0.0,1,22,0
101,1985,1985-09-19,3,29.209,MIN,,CHI,L 24-33,,,,,,,,,,
102,1985,1985-09-29,4,29.219,MIN,@,BUF,W 27-20,0,0,,0,0,0,0.0,1,25,0
103,1985,1985-10-06,5,29.226,MIN,@,RAM,L 10-13,,,,,,,,,,
104,1985,1985-10-13,6,29.233,MIN,@,GNB,L 17-20,0,0,,0,0,0,0.0,1,0,0
105,1985,1985-10-20,7,29.240,MIN,,SDG,W 21-17,0,0,,0,0,0,0.0,1,15,0
106,1985,1985-10-27,8,29.247,MIN,@,CHI,L 9-27,,,,,,,,,,
107,1985,1985-11-03,9,29.254,MIN,,DET,W 16-13,,,,,,,,,,
108,1985,1985-11-10,10,29.261,MIN,,GNB,L 17-27,,,,,,,,,,
109,1985,1985-11-17,11,29.268,MIN,@,DET,L 21-41,,,,,,,,,,
110,1985,1985-11-24,12,29.275,MIN,,NOR,L 23-30,,,,,,,,,,
111,1985,1985-12-01,13,29.282,MIN,@,PHI,W 28-23,,,,,,,,,,
112,1985,1985-12-08,14,29.289,MIN,,TAM,W 26-7,,,,,,,,,,
113,1985,1985-12-15,15,29.296,MIN,@,ATL,L 13-14,,,,,,,,,,
114,1985,1985-12-22,16,29.303,MIN,,PHI,L 35-37,0,0,,0,0,0,0.0,1,0,0
115,1987,1987-10-11,4,31.231,MIN,@,CHI,L 7-27,,,,,,,,,,
116,1987,1987-10-18,5,31.238,MIN,@,TAM,L 10-20,,,,,,,,,,
