ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
54,2012,2012-12-23,15,24.344,NYG,@,BAL,L 14-33,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2012,2012-12-30,16,24.351,NYG,,PHI,W 42-7,,,,,,,0.0%,,,,,,,,,,,,,,
56,2013,2013-09-08,1,25.237,NYG,@,DAL,L 31-36,*,8,5,114,22.80,0,62.5%,14.25,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2013,2013-09-15,2,25.244,NYG,,DEN,L 23-41,*,7,4,83,20.75,0,57.1%,11.86,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2013,2013-09-22,3,25.251,NYG,@,CAR,L 0-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2013,2013-09-29,4,25.258,NYG,@,KAN,L 7-31,*,9,3,33,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,0.0,1,0
60,2013,2013-10-06,5,25.265,NYG,,PHI,L 21-36,*,12,9,142,15.78,0,75.0%,11.83,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2013,2013-10-10,6,25.269,NYG,@,CHI,L 21-27,*,8,4,70,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2013,2013-10-21,7,25.280,NYG,,MIN,W 23-7,*,10,2,28,14.00,0,20.0%,2.80,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2013,2013-10-27,8,25.286,NYG,@,PHI,W 15-7,*,12,7,51,7.29,0,58.3%,4.25,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2013,2013-11-10,9,25.300,NYG,,OAK,W 24-20,*,4,4,49,12.25,0,100.0%,12.25,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2013,2013-11-17,10,25.307,NYG,,GNB,W 27-13,*,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2013,2013-12-01,12,25.321,NYG,@,WAS,W 24-17,*,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2013,2013-12-08,13,25.328,NYG,@,SDG,L 14-37,*,7,5,135,27.00,0,71.4%,19.29,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2013,2013-12-15,14,25.335,NYG,,SEA,L 0-23,*,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,1,0
69,2013,2013-12-22,15,25.342,NYG,@,DET,W 23-20,*,7,4,52,13.00,0,57.1%,7.43,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2013,2013-12-29,16,25.349,NYG,,WAS,W 20-6,*,4,2,50,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2014,2014-09-07,1,26.236,IND,@,DEN,L 24-31,,5,5,36,7.20,1,100.0%,7.20,0,0,,0,0,0,,0,1,6,0.0,0,0
72,2014,2014-09-15,2,26.244,IND,,PHI,L 27-30,*,3,1,-4,-4.00,0,33.3%,-1.33,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2014,2014-09-21,3,26.250,IND,@,JAX,W 44-17,,4,4,50,12.50,1,100.0%,12.50,0,0,,0,0,0,,0,1,6,0.0,0,0
74,2014,2014-09-28,4,26.257,IND,,TEN,W 41-17,*,6,2,12,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2014,2014-10-05,5,26.264,IND,,BAL,W 20-13,,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2014,2014-10-09,6,26.268,IND,@,HOU,W 33-28,*,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2014,2014-10-19,7,26.278,IND,,CIN,W 27-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2014,2014-10-26,8,26.285,IND,@,PIT,L 34-51,*,5,1,27,27.00,0,20.0%,5.40,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2014,2014-11-03,9,26.293,IND,@,NYG,W 40-24,*,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2014,2014-11-16,10,26.306,IND,,NWE,L 20-42,,5,2,15,7.50,1,40.0%,3.00,0,0,,0,0,0,,0,1,6,0.0,0,0
81,2014,2014-11-23,11,26.313,IND,,JAX,W 23-3,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2014,2014-11-30,12,26.320,IND,,WAS,W 49-27,,,,,,,0.0%,,,,,,,,,,,,,,
83,2014,2014-12-07,13,26.327,IND,@,CLE,W 25-24,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2014,2014-12-14,14,26.334,IND,,HOU,W 17-10,,2,2,44,22.00,1,100.0%,22.00,0,0,,0,0,0,,0,1,6,0.0,0,0
85,2014,2014-12-21,15,26.341,IND,@,DAL,L 7-42,,11,9,72,8.00,0,81.8%,6.55,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2014,2014-12-28,16,26.348,IND,@,TEN,W 27-10,,6,3,46,15.33,0,50.0%,7.67,0,0,,0,0,0,,0,0,0,0.0,0,0
87,2015,2015-11-29,11,27.319,NYG,@,WAS,L 14-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2015,2015-12-06,12,27.326,NYG,,NYJ,L 20-23,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2015,2015-12-14,13,27.334,NYG,@,MIA,W 31-24,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,0.0,0,0
90,2015,2015-12-20,14,27.340,NYG,,CAR,L 35-38,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,0.0,0,0
91,2015,2015-12-27,15,27.347,NYG,@,MIN,L 17-49,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2015,2016-01-03,16,27.354,NYG,,PHI,L 30-35,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,0.0,0,0
