ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
21,1992,1992-10-04,5,23.225,SDG,,SEA,W 17-6,,,0,0,,0,0.0%,,,,,,,
22,1992,1992-10-18,6,23.239,SDG,@,IND,W 34-14,,,0,0,,0,0.0%,,,,,,,
23,1992,1992-10-25,7,23.246,SDG,,DEN,W 24-21,,1,0,0,,0,0.0%,0.00,,,,,,
24,1992,1992-11-01,8,23.253,SDG,,IND,W 26-0,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
25,1992,1992-11-08,9,23.260,SDG,@,KAN,L 14-16,,1,1,51,51.00,0,100.0%,51.00,0,0,,0,0,0
26,1992,1992-11-15,10,23.267,SDG,@,CLE,W 14-13,,2,1,26,26.00,1,50.0%,13.00,0,0,,0,1,6
27,1992,1992-11-22,11,23.274,SDG,,TAM,W 29-14,,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0
28,1992,1992-11-29,12,23.281,SDG,,RAI,W 27-3,,4,2,30,15.00,1,50.0%,7.50,0,0,,0,1,6
29,1992,1992-12-06,13,23.288,SDG,@,PHO,W 27-21,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
30,1992,1992-12-13,14,23.295,SDG,,CIN,W 27-10,,3,2,38,19.00,0,66.7%,12.67,0,0,,0,0,0
31,1992,1992-12-20,15,23.302,SDG,@,RAI,W 36-14,,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0
32,1992,1992-12-27,16,23.309,SDG,@,SEA,W 31-14,,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0
33,1993,1993-09-05,1,24.195,SDG,,SEA,W 18-12,,3,1,14,14.00,0,33.3%,4.67,1,9,9.00,0,0,0
34,1993,1993-09-12,2,24.202,SDG,@,DEN,L 17-34,,2,0,0,,0,0.0%,0.00,0,0,,0,0,
35,1993,1993-09-19,3,24.209,SDG,,HOU,W 18-17,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0
36,1993,1993-10-03,4,24.223,SDG,@,SEA,L 14-31,,4,2,8,4.00,0,50.0%,2.00,1,7,7.00,0,0,0
37,1993,1993-10-10,5,24.230,SDG,@,PIT,L 3-16,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
38,1993,1993-10-17,6,24.237,SDG,,KAN,L 14-17,,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0
39,1993,1993-10-31,7,24.251,SDG,@,RAI,W 30-23,,3,2,23,11.50,0,66.7%,7.67,1,33,33.00,0,0,0
40,1993,1993-11-07,8,24.258,SDG,@,MIN,W 30-17,,2,1,18,18.00,1,50.0%,9.00,0,0,,0,1,6
41,1993,1993-11-14,9,24.265,SDG,,CHI,L 13-16,,6,4,45,11.25,0,66.7%,7.50,0,0,,0,0,0
42,1993,1993-11-21,10,24.272,SDG,,RAI,L 7-12,,5,1,12,12.00,0,20.0%,2.40,0,0,,0,0,0
43,1993,1993-11-29,11,24.280,SDG,@,IND,W 31-0,,4,3,64,21.33,1,75.0%,16.00,0,0,,0,1,6
44,1993,1993-12-05,12,24.286,SDG,,DEN,W 13-10,,8,4,46,11.50,0,50.0%,5.75,1,5,5.00,0,0,0
45,1993,1993-12-12,13,24.293,SDG,,GNB,L 13-20,,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0
46,1993,1993-12-19,14,24.300,SDG,@,KAN,L 24-28,,,0,0,,0,0.0%,,1,-1,-1.00,0,0,0
47,1993,1993-12-27,15,24.308,SDG,,MIA,W 45-20,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
48,1993,1994-01-02,16,24.314,SDG,@,TAM,W 32-17,,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0
49,1994,1994-09-04,1,25.194,SDG,@,DEN,W 37-34,,4,3,79,26.33,1,75.0%,19.75,1,14,14.00,0,1,6
50,1994,1994-09-11,2,25.201,SDG,,CIN,W 27-10,,8,4,64,16.00,0,50.0%,8.00,0,0,,0,0,0
51,1994,1994-09-18,3,25.208,SDG,@,SEA,W 24-10,,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0
52,1994,1994-09-25,4,25.215,SDG,@,RAI,W 26-24,,2,0,0,,0,0.0%,0.00,1,4,4.00,0,0,0
53,1994,1994-10-09,5,25.229,SDG,,KAN,W 20-6,,5,2,28,14.00,0,40.0%,5.60,0,0,,0,0,0
54,1994,1994-10-16,6,25.236,SDG,@,NOR,W 36-22,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0
55,1994,1994-10-23,7,25.243,SDG,,DEN,L 15-20,,4,1,5,5.00,0,25.0%,1.25,1,22,22.00,0,0,0
56,1994,1994-10-30,8,25.250,SDG,,SEA,W 35-15,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0
57,1994,1994-11-06,9,25.257,SDG,@,ATL,L 9-10,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
58,1994,1994-11-13,10,25.264,SDG,@,KAN,W 14-13,,8,2,60,30.00,1,25.0%,7.50,0,0,,0,1,6
59,1994,1994-11-20,11,25.271,SDG,@,NWE,L 17-23,,12,6,64,10.67,0,50.0%,5.33,0,0,,0,0,0
60,1994,1994-11-27,12,25.278,SDG,,RAM,W 31-17,,9,3,39,13.00,0,33.3%,4.33,0,0,,0,0,0
61,1994,1994-12-05,13,25.286,SDG,,RAI,L 17-24,,6,3,58,19.33,1,50.0%,9.67,0,0,,0,1,6
62,1994,1994-12-11,14,25.292,SDG,,SFO,L 15-38,,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0
63,1994,1994-12-18,15,25.299,SDG,@,NYJ,W 21-6,,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0
64,1994,1994-12-24,16,25.305,SDG,,PIT,W 37-34,,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0
65,1995,1995-09-03,1,26.193,SDG,@,OAK,L 7-17,,9,6,120,20.00,1,66.7%,13.33,0,0,,0,1,6
66,1995,1995-09-10,2,26.200,SDG,,SEA,W 14-10,,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0
67,1995,1995-09-17,3,26.207,SDG,@,PHI,W 27-21,,8,4,67,16.75,1,50.0%,8.38,0,0,,0,1,6
68,1995,1995-09-24,4,26.214,SDG,,DEN,W 17-6,,7,4,36,9.00,0,57.1%,5.14,1,11,11.00,0,0,0
69,1995,1995-10-01,5,26.221,SDG,@,PIT,L 16-31,,9,5,81,16.20,0,55.6%,9.00,0,0,,0,0,0
70,1995,1995-10-09,6,26.229,SDG,@,KAN,L 23-29,,8,3,64,21.33,0,37.5%,8.00,0,0,,0,0,0
71,1995,1995-10-15,7,26.235,SDG,,DAL,L 9-23,,9,4,30,7.50,0,44.4%,3.33,0,0,,0,0,0
72,1995,1995-10-22,8,26.242,SDG,@,SEA,W 35-25,,5,1,13,13.00,0,20.0%,2.60,0,0,,0,0,0
73,1995,1995-11-05,9,26.256,SDG,,MIA,L 14-24,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0
74,1995,1995-11-12,10,26.263,SDG,,KAN,L 7-22,,6,1,11,11.00,0,16.7%,1.83,0,0,,0,0,0
75,1995,1995-11-19,11,26.270,SDG,@,DEN,L 27-30,,8,5,50,10.00,0,62.5%,6.25,1,-10,-10.00,0,0,0
76,1995,1995-11-27,12,26.278,SDG,,OAK,W 12-6,,5,4,55,13.75,0,80.0%,11.00,0,0,,0,0,0
77,1995,1995-12-03,13,26.284,SDG,,CLE,W 31-13,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0
78,1995,1995-12-09,14,26.290,SDG,,ARI,W 28-25,,6,1,6,6.00,0,16.7%,1.00,0,0,,0,0,0
79,1995,1995-12-17,15,26.298,SDG,@,IND,W 27-24,,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0
80,1995,1995-12-23,16,26.304,SDG,@,NYG,W 27-17,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
81,1996,1996-09-01,1,27.192,NWE,@,MIA,L 10-24,,7,5,47,9.40,0,71.4%,6.71,1,6,6.00,0,0,0
82,1996,1996-09-15,3,27.206,NWE,,ARI,W 31-0,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0
83,1996,1996-09-22,4,27.213,NWE,,JAX,W 28-25,,8,6,57,9.50,0,75.0%,7.13,0,0,,0,0,0
84,1996,1996-10-06,5,27.227,NWE,@,BAL,W 46-38,,7,4,88,22.00,2,57.1%,12.57,0,0,,0,2,12
85,1996,1996-10-13,6,27.234,NWE,,WAS,L 22-27,,11,4,69,17.25,0,36.4%,6.27,0,0,,0,0,0
86,1996,1996-10-20,7,27.241,NWE,@,IND,W 27-9,,9,5,79,15.80,0,55.6%,8.78,0,0,,0,0,0
87,1996,1996-10-27,8,27.248,NWE,,BUF,W 28-25,,5,4,95,23.75,0,80.0%,19.00,0,0,,0,0,0
88,1996,1996-11-03,9,27.255,NWE,,MIA,W 42-23,,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
89,1996,1996-11-10,10,27.262,NWE,@,NYJ,W 31-27,,6,3,42,14.00,0,50.0%,7.00,0,0,,0,0,0
90,1996,1996-11-17,11,27.269,NWE,,DEN,L 8-34,,5,2,56,28.00,0,40.0%,11.20,0,0,,0,0,0
91,1996,1996-11-24,12,27.276,NWE,,IND,W 27-13,,4,2,20,10.00,1,50.0%,5.00,0,0,,0,1,6
92,1996,1996-12-01,13,27.283,NWE,@,SDG,W 45-7,,4,4,52,13.00,1,100.0%,13.00,0,0,,0,1,6
93,1996,1996-12-08,14,27.290,NWE,,NYJ,W 34-10,,9,5,91,18.20,0,55.6%,10.11,0,0,,0,0,0
94,1996,1996-12-15,15,27.297,NWE,@,DAL,L 6-12,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0
95,1996,1996-12-21,16,27.303,NWE,@,NYG,W 23-22,,6,1,22,22.00,0,16.7%,3.67,0,0,,0,0,0
96,1997,1997-08-31,1,28.190,NWE,,SDG,W 41-7,,8,5,82,16.40,0,62.5%,10.25,0,0,,0,0,0
97,1997,1997-09-07,2,28.197,NWE,@,IND,W 31-6,,4,2,98,49.00,1,50.0%,24.50,0,0,,0,1,6
98,1997,1997-09-14,3,28.204,NWE,,NYJ,W 27-24,,11,5,63,12.60,0,45.5%,5.73,0,0,,0,0,0
99,1997,1997-09-21,4,28.211,NWE,,CHI,W 31-3,,7,5,55,11.00,0,71.4%,7.86,0,0,,0,0,0
100,1997,1997-10-06,5,28.226,NWE,@,DEN,L 13-34,,6,3,45,15.00,0,50.0%,7.50,0,0,,0,0,0
101,1997,1997-10-12,6,28.232,NWE,,BUF,W 33-6,,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0
102,1997,1997-10-19,7,28.239,NWE,@,NYJ,L 19-24,,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0
103,1997,1997-10-27,8,28.247,NWE,,GNB,L 10-28,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0
104,1997,1997-11-02,9,28.253,NWE,@,MIN,L 18-23,,8,4,108,27.00,1,50.0%,13.50,0,0,,0,1,6
105,1997,1997-11-09,10,28.260,NWE,@,BUF,W 31-10,,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0
106,1997,1997-11-16,11,28.267,NWE,@,TAM,L 7-27,,5,2,28,14.00,0,40.0%,5.60,0,0,,0,0,0
107,1997,1997-11-23,12,28.274,NWE,,MIA,W 27-24,,5,4,71,17.75,0,80.0%,14.20,0,0,,0,0,0
108,1997,1997-11-30,13,28.281,NWE,,IND,W 20-17,,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0
109,1997,1997-12-07,14,28.288,NWE,@,JAX,W 26-20,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
110,1997,1997-12-13,15,28.294,NWE,,PIT,L 21-24,,9,5,57,11.40,0,55.6%,6.33,0,0,,0,0,0
111,1997,1997-12-22,16,28.303,NWE,@,MIA,W 14-12,,8,7,76,10.86,0,87.5%,9.50,0,0,,0,0,0
112,1998,1998-09-07,1,29.197,NWE,@,DEN,L 21-27,,3,2,64,32.00,0,66.7%,21.33,0,0,,0,0,0
113,1998,1998-09-13,2,29.203,NWE,,IND,W 29-6,,3,1,38,38.00,0,33.3%,12.67,0,0,,0,0,0
114,1998,1998-09-20,3,29.210,NWE,,TEN,W 27-16,,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0
115,1998,1998-10-04,4,29.224,NWE,@,NOR,W 30-27,,,,,,,0.0%,,,,,,,
116,1998,1998-10-11,5,29.231,NWE,,KAN,W 40-10,,1,1,31,31.00,0,100.0%,31.00,0,0,,0,0,0
117,1998,1998-10-19,6,29.239,NWE,,NYJ,L 14-24,,5,2,40,20.00,0,40.0%,8.00,0,0,,0,0,0
118,1998,1998-10-25,7,29.245,NWE,@,MIA,L 9-12,,11,4,116,29.00,0,36.4%,10.55,0,0,,0,0,0
119,1998,1998-11-01,8,29.252,NWE,@,IND,W 21-16,,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0
120,1998,1998-11-08,9,29.259,NWE,,ATL,L 10-41,,7,2,61,30.50,0,28.6%,8.71,0,0,,0,0,0
121,1998,1998-11-15,10,29.266,NWE,@,BUF,L 10-13,,7,2,36,18.00,0,28.6%,5.14,0,0,,0,0,0
122,1998,1998-11-23,11,29.274,NWE,,MIA,W 26-23,,9,6,131,21.83,1,66.7%,14.56,0,0,,0,1,6
123,1998,1998-11-29,12,29.280,NWE,,BUF,W 25-21,,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0
124,1998,1998-12-06,13,29.287,NWE,@,PIT,W 23-9,,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0
125,1998,1998-12-13,14,29.294,NWE,@,STL,L 18-32,,6,3,73,24.33,0,50.0%,12.17,0,0,,0,0,0
126,1998,1998-12-20,15,29.301,NWE,,SFO,W 24-21,,9,2,72,36.00,1,22.2%,8.00,1,15,15.00,0,1,6
127,1998,1998-12-27,16,29.308,NWE,@,NYJ,L 10-31,,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0
128,1999,1999-09-12,1,30.202,NWE,@,NYJ,W 30-28,*,6,4,67,16.75,0,66.7%,11.17,0,0,,0,0,0
129,1999,1999-09-19,2,30.209,NWE,,IND,W 31-28,*,5,3,34,11.33,1,60.0%,6.80,0,0,,0,1,6
130,1999,1999-09-26,3,30.216,NWE,,NYG,W 16-14,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0
131,1999,1999-10-03,4,30.223,NWE,@,CLE,W 19-7,*,3,1,32,32.00,0,33.3%,10.67,0,0,,0,0,0
132,1999,1999-10-10,5,30.230,NWE,@,KAN,L 14-16,*,7,2,35,17.50,1,28.6%,5.00,0,0,,0,1,6
133,1999,1999-10-17,6,30.237,NWE,,MIA,L 30-31,*,6,4,65,16.25,0,66.7%,10.83,0,0,,0,0,0
134,1999,1999-10-24,7,30.244,NWE,,DEN,W 24-23,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
135,1999,1999-10-31,8,30.251,NWE,@,ARI,W 27-3,*,3,3,113,37.67,2,100.0%,37.67,0,0,,0,2,12
136,1999,1999-11-15,9,30.266,NWE,,NYJ,L 17-24,*,7,1,11,11.00,0,14.3%,1.57,0,0,,0,0,0
137,1999,1999-11-21,10,30.272,NWE,@,MIA,L 17-27,*,2,2,86,43.00,1,100.0%,43.00,0,0,,0,1,6
138,1999,1999-11-28,11,30.279,NWE,@,BUF,L 7-17,*,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0
139,1999,1999-12-05,12,30.286,NWE,,DAL,W 13-6,*,3,2,46,23.00,0,66.7%,15.33,0,0,,0,0,0
140,1999,1999-12-12,13,30.293,NWE,@,IND,L 15-20,*,9,7,76,10.86,1,77.8%,8.44,0,0,,0,1,6
141,1999,1999-12-19,14,30.300,NWE,@,PHI,L 9-24,*,7,1,41,41.00,0,14.3%,5.86,0,0,,0,0,0
142,1999,1999-12-26,15,30.307,NWE,,BUF,L 10-13,*,3,,,,,0.0%,,,,,,,
143,1999,2000-01-02,16,30.314,NWE,,BAL,W 20-3,*,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0
144,2000,2000-09-03,1,31.194,ATL,,SFO,W 36-28,*,12,7,148,21.14,1,58.3%,12.33,1,1,1.00,0,1,6
145,2000,2000-09-10,2,31.201,ATL,@,DEN,L 14-42,*,5,2,37,18.50,0,40.0%,7.40,0,0,,0,0,0
146,2000,2000-09-17,3,31.208,ATL,@,CAR,W 15-10,*,5,5,77,15.40,0,100.0%,15.40,0,0,,0,0,0
147,2000,2000-09-24,4,31.215,ATL,,STL,L 20-41,*,11,5,51,10.20,0,45.5%,4.64,0,0,,0,0,0
148,2000,2000-10-01,5,31.222,ATL,@,PHI,L 10-38,*,8,4,43,10.75,0,50.0%,5.38,0,0,,0,0,0
149,2000,2000-10-08,6,31.229,ATL,,NYG,L 6-13,,11,5,72,14.40,0,45.5%,6.55,0,0,,0,0,0
150,2000,2000-10-15,7,31.236,ATL,@,STL,L 29-45,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
151,2000,2000-10-22,8,31.243,ATL,,NOR,L 19-21,,2,2,37,18.50,0,100.0%,18.50,0,0,,0,0,0
152,2000,2000-10-29,9,31.250,ATL,,CAR,W 13-12,*,2,,,,,0.0%,,,,,,,
153,2000,2000-11-05,10,31.257,ATL,,TAM,L 14-27,*,11,6,55,9.17,0,54.5%,5.00,0,0,,0,0,0
154,2000,2000-11-12,11,31.264,ATL,@,DET,L 10-13,,8,3,20,6.67,0,37.5%,2.50,0,0,,0,0,0
155,2000,2000-11-19,12,31.271,ATL,@,SFO,L 6-16,,7,6,60,10.00,0,85.7%,8.57,0,0,,0,0,0
156,2000,2000-11-26,13,31.278,ATL,@,OAK,L 14-41,*,10,7,109,15.57,0,70.0%,10.90,0,0,,0,0,0
157,2000,2000-12-03,14,31.285,ATL,,SEA,L 10-30,,6,3,59,19.67,0,50.0%,9.83,0,0,,0,0,0
158,2000,2000-12-17,15,31.299,ATL,@,NOR,L 7-23,*,,,,,,0.0%,,,,,,,
159,2000,2000-12-24,16,31.306,ATL,,KAN,W 29-13,*,4,3,37,12.33,1,75.0%,9.25,0,0,,0,1,6
160,2001,2001-09-09,1,32.199,ATL,@,SFO,L 13-16,,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0
161,2001,2001-09-23,2,32.213,ATL,,CAR,W 24-16,,0,,,,,0.0%,,,,,,,
162,2001,2001-09-30,3,32.220,ATL,@,ARI,W 34-14,*,6,5,40,8.00,0,83.3%,6.67,0,0,,0,0,0
163,2001,2001-10-07,4,32.227,ATL,,CHI,L 3-31,*,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0
164,2001,2001-10-14,5,32.234,ATL,,SFO,L 31-37,*,12,6,74,12.33,0,50.0%,6.17,0,0,,0,0,0
165,2001,2001-10-21,6,32.241,ATL,@,NOR,W 20-13,*,4,3,67,22.33,1,75.0%,16.75,0,0,,0,1,6
166,2001,2001-11-04,7,32.255,ATL,,NWE,L 10-24,*,4,1,19,19.00,1,25.0%,4.75,0,0,,0,1,6
167,2001,2001-11-11,8,32.262,ATL,,DAL,W 20-13,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
168,2001,2001-11-18,9,32.269,ATL,@,GNB,W 23-20,,4,3,57,19.00,0,75.0%,14.25,0,0,,0,0,0
169,2001,2001-11-25,10,32.276,ATL,@,CAR,W 10-7,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0
170,2001,2001-12-02,11,32.283,ATL,,STL,L 6-35,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0
171,2001,2001-12-09,12,32.290,ATL,,NOR,L 10-28,,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0
172,2001,2001-12-16,13,32.297,ATL,@,IND,L 27-41,,,,,,,0.0%,,,,,,,
173,2001,2001-12-23,14,32.304,ATL,,BUF,W 33-30,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0
174,2001,2001-12-30,15,32.311,ATL,@,MIA,L 14-21,,4,2,57,28.50,0,50.0%,14.25,0,0,,0,0,0
175,2001,2002-01-06,16,32.318,ATL,@,STL,L 13-31,*,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0
176,2002,2002-09-08,1,33.198,ATL,@,GNB,L 34-37,,2,1,28,28.00,0,50.0%,14.00,0,0,,0,0,0
177,2002,2002-09-15,2,33.205,ATL,,CHI,L 13-14,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
178,2002,2002-09-22,3,33.212,ATL,,CIN,W 30-3,,1,,,,,0.0%,,,,,,,
179,2002,2002-10-06,4,33.226,ATL,,TAM,L 6-20,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0
180,2002,2002-10-13,5,33.233,ATL,@,NYG,W 17-10,*,4,3,84,28.00,0,75.0%,21.00,0,0,,0,0,0
181,2002,2002-10-20,6,33.240,ATL,,CAR,W 30-0,*,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0
182,2002,2002-10-27,7,33.247,ATL,@,NOR,W 37-35,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
183,2002,2002-11-03,8,33.254,ATL,,BAL,W 20-17,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
184,2002,2002-11-10,9,33.261,ATL,@,PIT,T 34-34,,13,9,131,14.56,1,69.2%,10.08,0,0,,0,1,6
185,2002,2002-11-24,11,33.275,ATL,@,CAR,W 41-0,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0
186,2002,2002-12-01,12,33.282,ATL,@,MIN,W 30-24,*,5,,,,,0.0%,,,,,,,
187,2002,2002-12-08,13,33.289,ATL,@,TAM,L 10-34,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0
188,2002,2002-12-15,14,33.296,ATL,,SEA,L 24-30,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
189,2003,2003-09-07,1,34.197,DET,,ARI,W 42-24,,1,,,,,0.0%,,,,,,,
190,2003,2003-09-14,2,34.204,DET,@,GNB,L 6-31,,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
191,2003,2003-09-21,3,34.211,DET,,MIN,L 13-23,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
192,2003,2003-10-19,6,34.239,DET,,DAL,L 7-38,,2,,,,,0.0%,,,,,,,
193,2003,2003-10-26,7,34.246,DET,@,CHI,L 16-24,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
194,2003,2003-11-02,8,34.253,DET,,OAK,W 23-13,*,2,1,2,2.00,0,50.0%,1.00,1,3,3.00,0,0,0
195,2003,2003-11-09,9,34.260,DET,,CHI,W 12-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
196,2003,2003-11-23,11,34.274,DET,@,MIN,L 14-24,,,0,,,,0.0%,,0,,,,,
