ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
157,1986,1986-11-16,11,32.049,SEA,@,CIN,L 7-34,7,102,14.57,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
158,1986,1986-11-23,12,32.056,SEA,,PHI,W 24-20,3,65,21.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
159,1986,1986-11-27,13,32.060,SEA,@,DAL,W 31-14,3,75,25.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
160,1986,1986-12-08,14,32.071,SEA,,RAI,W 37-0,5,76,15.20,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
161,1986,1986-12-14,15,32.077,SEA,@,SDG,W 34-24,6,96,16.00,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
162,1986,1986-12-20,16,32.083,SEA,,DEN,W 41-16,6,101,16.83,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
163,1987,1987-09-13,1,32.350,SEA,@,DEN,L 17-40,4,73,18.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
164,1987,1987-09-20,2,32.357,SEA,,KAN,W 43-14,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
165,1987,1987-10-18,5,33.020,SEA,@,DET,W 37-14,15,261,17.40,3,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,3,18
166,1987,1987-10-25,6,33.027,SEA,@,RAI,W 35-13,5,56,11.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
167,1987,1987-11-01,7,33.034,SEA,,MIN,W 28-17,2,29,14.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
168,1987,1987-11-09,8,33.042,SEA,@,NYJ,L 14-30,4,88,22.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
169,1987,1987-11-15,9,33.048,SEA,,GNB,W 24-13,5,79,15.80,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
170,1987,1987-11-22,10,33.055,SEA,,SDG,W 34-3,5,84,16.80,1,1,12,12.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
171,1987,1987-11-30,11,33.063,SEA,,RAI,L 14-37,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
172,1987,1987-12-06,12,33.069,SEA,@,PIT,L 9-13,2,26,13.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
173,1987,1987-12-13,13,33.076,SEA,,DEN,W 28-21,3,43,14.33,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
174,1987,1987-12-20,14,33.083,SEA,@,CHI,W 34-21,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
175,1987,1987-12-27,15,33.090,SEA,@,KAN,L 20-41,6,95,15.83,1,1,21,21.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
176,1988,1988-09-04,1,33.342,SEA,@,DEN,W 21-14,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
177,1988,1988-09-11,2,33.349,SEA,,KAN,W 31-10,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
178,1988,1988-09-18,3,33.356,SEA,@,SDG,L 6-17,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
179,1988,1988-09-25,4,33.363,SEA,,SFO,L 7-38,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
180,1988,1988-10-02,5,34.004,SEA,@,ATL,W 31-20,3,59,19.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
181,1988,1988-10-09,6,34.011,SEA,@,CLE,W 16-10,1,9,9.00,0,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
182,1988,1988-10-16,7,34.018,SEA,,NOR,L 19-20,7,85,12.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
183,1988,1988-10-23,8,34.025,SEA,@,RAM,L 10-31,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
184,1988,1988-10-30,9,34.032,SEA,,SDG,W 17-14,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
185,1988,1988-11-06,10,34.039,SEA,,BUF,L 3-13,2,56,28.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
186,1988,1988-11-13,11,34.046,SEA,,HOU,W 27-24,2,46,23.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
187,1988,1988-11-20,12,34.053,SEA,@,KAN,L 24-27,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
188,1988,1988-11-28,13,34.061,SEA,,RAI,W 35-27,4,67,16.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
189,1988,1988-12-11,15,34.074,SEA,,DEN,W 42-14,3,76,25.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
190,1988,1988-12-18,16,34.081,SEA,@,RAI,W 43-37,2,50,25.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
191,1989,1989-09-10,1,34.347,SEA,@,PHI,L 7-31,1,23,23.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
192,1989,1989-09-17,2,34.354,SEA,,PHO,L 24-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1989,1989-09-24,3,34.361,SEA,@,NWE,W 24-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1989,1989-10-01,4,35.003,SEA,@,RAI,W 24-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1989,1989-10-08,5,35.010,SEA,,KAN,L 16-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1989,1989-10-15,6,35.017,SEA,@,SDG,W 17-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1989,1989-10-22,7,35.024,SEA,,DEN,L 21-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,1989,1989-10-29,8,35.031,SEA,,SDG,W 10-7,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
199,1989,1989-11-05,9,35.038,SEA,@,KAN,L 10-20,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
200,1989,1989-11-12,10,35.045,SEA,,CLE,L 7-17,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
201,1989,1989-11-19,11,35.052,SEA,@,NYG,L 3-15,4,39,9.75,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
202,1989,1989-11-26,12,35.059,SEA,@,DEN,L 14-41,5,83,16.60,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
203,1989,1989-12-04,13,35.067,SEA,,BUF,W 17-16,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,1
204,1989,1989-12-10,14,35.073,SEA,@,CIN,W 24-17,5,68,13.60,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
205,1989,1989-12-17,15,35.080,SEA,,RAI,W 23-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
206,1989,1989-12-23,16,35.086,SEA,,WAS,L 0-29,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
