ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
32,1994,1994-09-04,1,26.001,RAM,,ARI,W 14-12,,0,0,,0,,,,,,
33,1994,1994-09-11,2,26.008,RAM,@,ATL,L 13-31,,0,0,,0,,,,,,
34,1994,1994-09-18,3,26.015,RAM,,SFO,L 19-34,,0,0,,0,,,,,,
35,1994,1994-09-25,4,26.022,RAM,@,KAN,W 16-0,,0,0,,0,,,,,,
36,1994,1994-10-02,5,26.029,RAM,,ATL,L 5-8,,0,0,,0,,,,,,
37,1994,1994-10-09,6,26.036,RAM,@,GNB,L 17-24,,0,0,,0,,,,,,
38,1994,1994-10-16,7,26.043,RAM,,NYG,W 17-10,,0,0,,0,,,,,,
39,1994,1994-10-23,8,26.050,RAM,@,NOR,L 34-37,,1,103,103.00,1,1,6,0.0,0,0,0
40,1994,1994-11-06,9,26.064,RAM,,DEN,W 27-21,,0,0,,0,,,,,,
41,1994,1994-11-13,10,26.071,RAM,,RAI,L 17-20,,0,0,,0,,,,,,
42,1994,1994-11-20,11,26.078,RAM,@,SFO,L 27-31,,0,0,,0,,,,,,
43,1994,1994-11-27,12,26.085,RAM,@,SDG,L 17-31,,0,0,,0,,,,,,
44,1994,1994-12-04,13,26.092,RAM,,NOR,L 15-31,,0,0,,0,,,,,,
45,1994,1994-12-11,14,26.099,RAM,@,TAM,L 14-24,,0,0,,0,,,,,,
46,1994,1994-12-18,15,26.106,RAM,@,CHI,L 13-27,,0,0,,0,,,,,,
47,1994,1994-12-24,16,26.112,RAM,,WAS,L 21-24,,0,0,,0,,,,,,
48,1995,1995-09-24,4,27.021,WAS,@,TAM,L 6-14,,,,,,,,,,,
49,1995,1995-10-01,5,27.028,WAS,,DAL,W 27-23,,,,,,,,,,,
50,1995,1995-10-08,6,27.035,WAS,@,PHI,L 34-37,,,,,,,,,,,
51,1995,1995-10-15,7,27.042,WAS,@,ARI,L 20-24,,,,,,,,,,,
52,1995,1995-10-29,8,27.056,DAL,@,ATL,W 28-13,,,,,,,,,,,
53,1995,1995-11-06,9,27.064,DAL,,PHI,W 34-12,,,,,,,,,,,
54,1995,1995-11-12,10,27.070,DAL,,SFO,L 20-38,,,,,,,,,,,
55,1995,1995-11-19,11,27.077,DAL,@,OAK,W 34-21,,,,,,,,,,,
56,1995,1995-11-23,12,27.081,DAL,,KAN,W 24-12,,,,,,,,,,,
57,1995,1995-12-03,13,27.091,DAL,,WAS,L 17-24,,,,,,,,,,,
58,1995,1995-12-10,14,27.098,DAL,@,PHI,L 17-20,,,,,,,,,,,
59,1995,1995-12-17,15,27.105,DAL,,NYG,W 21-20,,,,,,,,,,,
60,1995,1995-12-25,16,27.113,DAL,@,ARI,W 37-13,,,,,,,,,,,
61,1996,1996-09-01,1,27.364,MIA,,NWE,W 24-10,,0,0,,0,0,0,1.0,0,0,0
62,1996,1996-09-08,2,28.005,MIA,@,ARI,W 38-10,,,,,,,,,,,
63,1996,1996-09-15,3,28.012,MIA,,NYJ,W 36-27,,,,,,,,,,,
64,1996,1996-09-23,4,28.020,MIA,@,IND,L 6-10,,,,,,,,,,,
65,1996,1996-10-06,5,28.033,MIA,,SEA,L 15-22,,,,,,,,,,,
66,1996,1996-10-13,6,28.040,MIA,@,BUF,W 21-7,,,,,,,,,,,
67,1996,1996-11-03,9,28.061,MIA,@,NWE,L 23-42,,,,,,,,,,,
68,1996,1996-11-10,10,28.068,MIA,,IND,W 37-13,,,,,,,,,,,
69,1996,1996-11-17,11,28.075,MIA,@,HOU,W 23-20,,,,,,,,,,,
70,1996,1996-11-25,12,28.083,MIA,,PIT,L 17-24,,,,,,,,,,,
71,1996,1996-12-01,13,28.089,MIA,@,OAK,L 7-17,,,,,,,,,,,
72,1996,1996-12-08,14,28.096,MIA,,NYG,L 7-17,,,,,,,,,,,
73,1996,1996-12-16,15,28.104,MIA,,BUF,W 16-14,,,,,,,,,,,
74,1996,1996-12-22,16,28.110,MIA,@,NYJ,W 31-28,,,,,,,,,,,
75,1997,1997-08-31,1,28.362,DET,,ATL,W 28-17,,,,,,,,,,,
76,1997,1997-09-14,3,29.011,DET,@,CHI,W 32-7,,,,,,,,,,,
77,1997,1997-09-21,4,29.018,DET,@,NOR,L 17-35,,,,,,,,,,,
78,1997,1997-09-28,5,29.025,DET,,GNB,W 26-15,,,,,,,,,,,
79,1997,1997-10-05,6,29.032,DET,@,BUF,L 13-22,,,,,,,,,,,
80,1997,1997-10-12,7,29.039,DET,@,TAM,W 27-9,,0,0,,0,0,0,0.0,1,0,0
81,1997,1997-10-19,8,29.046,DET,,NYG,L 20-26,,,,,,,,,,,
82,1997,1997-11-02,9,29.060,DET,@,GNB,L 10-20,,,,,,,,,,,
83,1997,1997-11-09,10,29.067,DET,@,WAS,L 7-30,,,,,,,,,,,
84,1997,1997-11-16,11,29.074,DET,,MIN,W 38-15,,,,,,,,,,,
85,1997,1997-11-23,12,29.081,DET,,IND,W 32-10,,,,,,,,,,,
86,1997,1997-11-27,13,29.085,DET,,CHI,W 55-20,,0,0,,0,0,0,1.0,0,0,0
87,1997,1997-12-07,14,29.095,DET,@,MIA,L 30-33,,,,,,,,,,,
88,1997,1997-12-14,15,29.102,DET,@,MIN,W 14-13,,0,0,,0,0,0,1.0,0,0,0
89,1997,1997-12-21,16,29.109,DET,,NYJ,W 13-10,,,,,,,,,,,
90,1998,1998-09-06,1,30.003,DET,@,GNB,L 19-38,,,,,,,,,,,
91,1998,1998-09-13,2,30.010,DET,,CIN,L 28-34,,,,,,,,,,,
92,1998,1998-09-20,3,30.017,DET,@,MIN,L 6-29,,,,,,,,,,,
93,1998,1998-09-28,4,30.025,DET,,TAM,W 27-6,,,,,,,,,,,
94,1998,1998-10-04,5,30.031,DET,@,CHI,L 27-31,,,,,,,,,,,
95,1998,1998-10-15,6,30.042,DET,,GNB,W 27-20,,,,,,,,,,,
96,1998,1998-10-25,7,30.052,DET,,MIN,L 13-34,,,,,,,,,,,
97,1998,1998-11-01,8,30.059,DET,,ARI,L 15-17,,,,,,,,,,,
98,1998,1998-11-08,9,30.066,DET,@,PHI,L 9-10,,,,,,,,,,,
99,1998,1998-11-15,10,30.073,DET,,CHI,W 26-3,,,,,,,,,,,
100,1998,1998-11-22,11,30.080,DET,@,TAM,W 28-25,,,,,,,,,,,
101,1998,1998-11-26,12,30.084,DET,,PIT,W 19-16,,,,,,,,,,,
102,1998,1998-12-06,13,30.094,DET,@,JAX,L 22-37,,,,,,,,,,,
103,1998,1998-12-14,14,30.102,DET,@,SFO,L 13-35,,,,,,,,,,,
104,1998,1998-12-20,15,30.108,DET,,ATL,L 17-24,,,,,,,,,,,
105,1999,1999-09-12,1,31.009,DET,@,SEA,W 28-20,,,,,,,,,,,
106,1999,1999-09-19,2,31.016,DET,,GNB,W 23-15,,0,0,,0,0,0,0.0,1,31,0
107,1999,1999-09-26,3,31.023,DET,@,KAN,L 21-31,*,,,,,,,,,,
108,1999,1999-10-10,4,31.037,DET,,SDG,L 10-20,*,0,0,,0,0,0,0.0,1,8,0
109,1999,1999-10-17,5,31.044,DET,,MIN,W 25-23,*,,,,,,,,,,
110,1999,1999-10-24,6,31.051,DET,@,CAR,W 24-9,*,,,,,,,,,,
111,1999,1999-10-31,7,31.058,DET,,TAM,W 20-3,*,,,,,,,,,,
112,1999,1999-11-07,8,31.065,DET,,STL,W 31-27,,,,,,,,,,,
113,1999,1999-11-14,9,31.072,DET,@,ARI,L 19-23,,0,0,,0,0,0,1.0,0,0,0
114,1999,1999-11-21,10,31.079,DET,@,GNB,L 17-26,,0,0,,0,0,0,1.0,0,0,0
115,1999,1999-11-25,11,31.083,DET,,CHI,W 21-17,*,,,,,,,,,,
116,1999,1999-12-05,12,31.093,DET,,WAS,W 33-17,*,,,,,,,,,,
117,1999,1999-12-12,13,31.100,DET,@,TAM,L 16-23,*,,,,,,,,,,
118,1999,1999-12-19,14,31.107,DET,@,CHI,L 10-28,*,,,,,,,,,,
119,1999,1999-12-25,15,31.113,DET,,DEN,L 7-17,*,,,,,,,,,,
120,1999,2000-01-02,16,31.121,DET,@,MIN,L 17-24,*,,,,,,,,,,
121,2000,2000-09-03,1,32.000,BAL,@,PIT,W 16-0,,,,,,,,,,,
122,2000,2000-09-10,2,32.007,BAL,,JAX,W 39-36,,,,,,,,,,,
123,2000,2000-09-17,3,32.014,BAL,@,MIA,L 6-19,,,,,,,,,,,
124,2000,2000-09-24,4,32.021,BAL,,CIN,W 37-0,,,,,,,,,,,
125,2000,2000-10-01,5,32.028,BAL,@,CLE,W 12-0,,,,,,,,,,,
126,2000,2000-10-08,6,32.035,BAL,@,JAX,W 15-10,,,,,,,,,,,
127,2000,2000-10-15,7,32.042,BAL,@,WAS,L 3-10,,,,,,,,,,,
128,2000,2000-10-22,8,32.049,BAL,,TEN,L 6-14,,,,,,,,,,,
129,2000,2000-10-29,9,32.056,BAL,,PIT,L 6-9,,,,,,,,,,,
130,2000,2000-11-05,10,32.063,BAL,@,CIN,W 27-7,,,,,,,,,,,
131,2000,2000-11-12,11,32.070,BAL,@,TEN,W 24-23,,,,,,,,,,,
132,2000,2000-11-19,12,32.077,BAL,,DAL,W 27-0,,,,,,,,,,,
133,2000,2000-11-26,13,32.084,BAL,,CLE,W 44-7,,,,,,,,,,,
134,2000,2000-12-10,14,32.098,BAL,,SDG,W 24-3,,,,,,,,,,,
135,2000,2000-12-17,15,32.105,BAL,@,ARI,W 13-7,,,,,,,,,,,
136,2000,2000-12-24,16,32.112,BAL,,NYJ,W 34-20,,,,,,,,,,,
137,2001,2001-09-23,2,33.020,DET,@,CLE,L 14-24,,0,0,,0,0,0,0.0,1,0,0
138,2001,2001-10-08,3,33.035,DET,,STL,L 0-35,,,,,,,,,,,
139,2001,2001-10-14,4,33.041,DET,@,MIN,L 26-31,,,,,,,,,,,
140,2001,2001-10-21,5,33.048,DET,,TEN,L 24-27,,,,,,,,,,,
141,2001,2001-10-28,6,33.055,DET,,CIN,L 27-31,,,,,,,,,,,
142,2001,2001-11-04,7,33.062,DET,@,SFO,L 13-21,,0,0,,0,1,6,0.0,1,74,1
143,2001,2001-11-11,8,33.069,DET,,TAM,L 17-20,,,,,,,,,,,
144,2001,2001-11-18,9,33.076,DET,@,ARI,L 38-45,,,,,,,,,,,
145,2001,2001-11-22,10,33.080,DET,,GNB,L 27-29,,,,,,,,,,,
