ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
22,1987,1987-12-06,12,24.117,RAI,,BUF,W 34-21,,,,,,,,,,,
23,1987,1987-12-13,13,24.124,RAI,@,KAN,L 10-16,,,,,,,,,,,
24,1987,1987-12-20,14,24.131,RAI,,CLE,L 17-24,1,25,25.00,0,0,0,,0,0,0,0
25,1987,1987-12-27,15,24.138,RAI,,CHI,L 3-6,1,17,17.00,0,0,0,,0,0,0,0
26,1988,1988-09-18,3,25.038,RAI,,RAM,L 17-22,,,,,,,,,,,
27,1988,1988-09-26,4,25.046,RAI,@,DEN,W 30-27,,,,,,,,,,,
28,1988,1988-10-02,5,25.052,RAI,,CIN,L 21-45,1,18,18.00,0,0,0,,0,0,0,0
29,1988,1988-10-09,6,25.059,RAI,,MIA,L 14-24,,,,,,,,,,,
30,1988,1988-10-16,7,25.066,RAI,@,KAN,W 27-17,0,0,,0,1,3,3.00,0,0,0,0
31,1988,1988-10-23,8,25.073,RAI,@,NOR,L 6-20,3,59,19.67,0,5,42,8.40,0,0,0,0
32,1988,1988-10-30,9,25.080,RAI,,KAN,W 17-10,,,,,,,,,,,
33,1988,1988-11-06,10,25.087,RAI,@,SDG,W 13-3,,,,,,,,,,,
34,1988,1988-11-13,11,25.094,RAI,@,SFO,W 9-3,1,10,10.00,0,0,0,,0,0,0,0
35,1988,1988-11-20,12,25.101,RAI,,ATL,L 6-12,,,,,,,,,,,
36,1988,1988-11-28,13,25.109,RAI,@,SEA,L 27-35,,,,,,,,,,,
37,1988,1988-12-04,14,25.115,RAI,,DEN,W 21-20,1,16,16.00,0,0,0,,0,0,0,0
38,1988,1988-12-11,15,25.122,RAI,@,BUF,L 21-37,2,29,14.50,0,0,0,,0,0,0,0
39,1988,1988-12-18,16,25.129,RAI,,SEA,L 37-43,,,,,,,,,,,
40,1989,1989-09-10,1,26.030,RAI,,SDG,W 40-14,1,27,27.00,0,,,,,,,
41,1989,1989-09-17,2,26.037,RAI,@,KAN,L 19-24,,,,,,,,,,,
42,1989,1989-09-24,3,26.044,RAI,@,DEN,L 21-31,1,13,13.00,0,0,0,,0,0,0,0
43,1989,1989-10-01,4,26.051,RAI,,SEA,L 20-24,,,,,,,,,,,
44,1989,1989-10-09,5,26.059,RAI,@,NYJ,W 14-7,,,,,,,,,,,
45,1989,1989-10-29,8,26.079,RAI,,WAS,W 37-24,,,,,,,,,,,
46,1989,1989-11-05,9,26.086,RAI,,CIN,W 28-7,0,0,,0,1,5,5.00,0,0,0,0
47,1989,1989-11-12,10,26.093,RAI,@,SDG,L 12-14,2,25,12.50,0,3,10,3.33,0,0,0,0
48,1989,1989-11-19,11,26.100,RAI,@,HOU,L 7-23,4,86,21.50,0,2,11,5.50,0,0,0,0
49,1989,1989-11-26,12,26.107,RAI,,NWE,W 24-21,4,79,19.75,0,4,41,10.25,0,0,0,0
50,1989,1989-12-03,13,26.114,RAI,,DEN,W 16-13,2,42,21.00,0,0,0,,0,0,0,0
51,1989,1989-12-10,14,26.121,RAI,,PHO,W 16-14,1,23,23.00,0,4,41,10.25,0,0,0,0
52,1989,1989-12-17,15,26.128,RAI,@,SEA,L 17-23,5,101,20.20,0,1,11,11.00,0,0,0,0
53,1989,1989-12-24,16,26.135,RAI,@,NYG,L 17-34,3,29,9.67,0,4,37,9.25,0,0,0,0
54,1990,1990-09-09,1,27.029,CLE,,PIT,W 13-3,0,0,,0,0,0,,0,,,
55,1990,1990-09-16,2,27.036,CLE,@,NYJ,L 21-24,0,0,,0,0,0,,0,,,
56,1990,1990-09-23,3,27.043,CLE,,SDG,L 14-24,0,0,,0,0,0,,0,,,
57,1990,1990-09-30,4,27.050,CLE,@,KAN,L 0-34,0,0,,0,4,43,10.75,0,0,0,0
58,1990,1990-10-08,5,27.058,CLE,@,DEN,W 30-29,0,0,,0,2,12,6.00,0,0,0,0
59,1990,1990-10-14,6,27.064,CLE,@,NOR,L 20-25,0,0,,0,1,0,0.00,0,0,0,0
60,1990,1990-10-22,7,27.072,CLE,,CIN,L 13-34,1,15,15.00,0,1,10,10.00,0,0,0,0
61,1990,1990-10-28,8,27.078,CLE,@,SFO,L 17-20,0,0,,0,2,16,8.00,0,0,0,0
62,1990,1990-11-04,9,27.085,CLE,,BUF,L 0-42,1,5,5.00,0,2,4,2.00,0,0,0,0
63,1990,1990-11-18,10,27.099,CLE,,HOU,L 23-35,1,13,13.00,0,1,-4,-4.00,0,0,0,0
64,1990,1990-12-23,15,27.134,MIA,@,BUF,L 14-24,2,16,8.00,0,0,0,,0,0,0,0
65,1990,1990-12-30,16,27.141,MIA,,IND,W 23-17,0,0,,0,,,,,,,
