ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
64,1992,1992-09-20,3,27.140,NYJ,,SFO,L 14-31,3,55,18.33,0,0,0,0.0,0,0,0
65,1992,1992-09-27,4,27.147,NYJ,@,RAM,L 10-18,0,0,,0,,,,,,
66,1992,1992-10-04,5,27.154,NYJ,,NWE,W 30-21,1,29,29.00,0,0,0,0.0,0,0,0
67,1992,1992-10-11,6,27.161,NYJ,@,IND,L 3-6,1,22,22.00,0,0,0,0.0,0,0,0
68,1992,1992-10-26,7,27.176,NYJ,,BUF,L 20-24,2,38,19.00,0,0,0,0.0,0,0,0
69,1992,1992-11-01,8,27.182,NYJ,,MIA,W 26-14,2,16,8.00,0,0,0,0.0,0,0,0
70,1992,1992-11-08,9,27.189,NYJ,@,DEN,L 16-27,1,19,19.00,0,0,0,0.0,0,0,0
71,1992,1992-11-15,10,27.196,NYJ,,CIN,W 17-14,1,35,35.00,0,0,0,1.0,0,0,0
72,1992,1992-11-22,11,27.203,NYJ,@,NWE,L 3-24,3,53,17.67,0,0,0,0.0,0,0,0
73,1992,1992-11-29,12,27.210,NYJ,,KAN,L 7-23,1,6,6.00,0,0,0,0.0,0,0,0
74,1992,1992-12-13,14,27.224,NYJ,,IND,L 6-10,1,17,17.00,0,0,0,0.0,0,0,0
75,1992,1992-12-20,15,27.231,NYJ,@,MIA,L 17-19,1,1,1.00,0,0,0,0.0,0,0,0
76,1992,1992-12-26,16,27.237,NYJ,,NOR,L 0-20,0,0,,0,,,,,,
77,1993,1993-09-05,1,28.125,PHI,,PHO,W 23-17,,,,,,,,,,
78,1993,1993-09-12,2,28.132,PHI,@,GNB,W 20-17,,,,,,,,,,
79,1993,1993-10-03,4,28.153,PHI,@,NYJ,W 35-30,,,,,,,,,,
80,1993,1993-10-10,5,28.160,PHI,,CHI,L 6-17,,,,,,,,,,
81,1993,1993-10-17,6,28.167,PHI,@,NYG,L 10-21,,,,,,,,,,
82,1993,1993-10-31,7,28.181,PHI,,DAL,L 10-23,,,,,,,,,,
83,1993,1993-11-14,9,28.195,CLE,@,SEA,L 5-22,,,,,,,,,,
84,1993,1993-11-21,10,28.202,CLE,,HOU,L 20-27,,,,,,,,,,
85,1993,1993-11-28,11,28.209,CLE,@,ATL,L 14-17,,,,,,,,,,
86,1993,1994-01-02,16,28.244,KAN,,SEA,W 34-24,,,,,,,,,,
