ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
133,1997,1997-11-30,13,29.311,SDG,,DEN,L 28-38,,0,0,,0,11,4,38,9.50,1,36.4%,3.45,0,0,,0,0,0,,,,,,0,0,,0,1,83,83.00,1,2,12
134,1997,1997-12-07,14,29.318,SDG,,ATL,L 3-14,,0,0,,0,9,8,109,13.63,0,88.9%,12.11,0,0,,0,0,0,,,,,,0,0,,0,2,-5,-2.50,0,0,0
135,1997,1997-12-14,15,29.325,SDG,,KAN,L 7-29,,1,-8,-8.00,0,5,3,48,16.00,1,60.0%,9.60,0,0,,0,0,0,,,,,,0,0,,0,5,24,4.80,0,1,6
136,1997,1997-12-21,16,29.332,SDG,@,DEN,L 3-38,,0,0,,0,6,3,52,17.33,0,50.0%,8.67,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0
137,1998,1998-09-06,1,30.226,ARI,@,DAL,L 10-38,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,0,,,3,41,13.67,0,4,19,4.75,0,0,0
138,1998,1998-09-13,2,30.233,ARI,@,SEA,L 14-33,,0,0,,0,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,,0,,,5,94,18.80,0,1,8,8.00,0,0,0
139,1998,1998-09-20,3,30.240,ARI,,PHI,W 17-3,,0,0,,0,8,3,15,5.00,0,37.5%,1.88,0,0,,0,0,0,,,0,,,1,13,13.00,0,2,14,7.00,0,0,0
140,1998,1998-09-27,4,30.247,ARI,@,STL,W 20-17,,0,0,,0,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,,,0,,,3,55,18.33,0,4,10,2.50,0,0,0
141,1998,1998-10-04,5,30.254,ARI,,OAK,L 20-23,,0,0,,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,,0,,,6,194,32.33,0,4,57,14.25,0,0,0
142,1998,1998-10-11,6,30.261,ARI,,CHI,W 20-7,,0,0,,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,,0,,,2,26,13.00,0,4,24,6.00,0,0,0
143,1998,1998-10-18,7,30.268,ARI,@,NYG,L 7-34,,0,0,,0,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,,0,,,3,52,17.33,0,2,16,8.00,0,0,0
144,1998,1998-11-01,8,30.282,ARI,@,DET,W 17-15,,0,0,,0,4,3,11,3.67,0,75.0%,2.75,0,0,,0,0,0,,,0,,,1,24,24.00,0,1,9,9.00,0,0,0
145,1998,1998-11-08,9,30.289,ARI,,WAS,W 29-27,,0,0,,0,3,3,22,7.33,0,100.0%,7.33,0,0,,0,0,0,,,0,,,4,105,26.25,0,3,14,4.67,0,0,0
146,1998,1998-11-15,10,30.296,ARI,,DAL,L 28-35,,0,0,,0,8,6,89,14.83,0,75.0%,11.13,0,0,,0,0,0,,,0,,,4,81,20.25,0,1,13,13.00,0,0,0
147,1998,1998-11-22,11,30.303,ARI,@,WAS,W 45-42,,0,0,,0,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,,0,,,4,95,23.75,0,3,22,7.33,0,0,0
148,1998,1998-11-29,12,30.310,ARI,@,KAN,L 24-34,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,4,65,16.25,0,2,10,5.00,0,0,0
149,1998,1998-12-06,13,30.317,ARI,,NYG,L 19-23,,0,0,,0,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,,0,,,6,136,22.67,0,3,27,9.00,0,0,0
150,1998,1998-12-13,14,30.324,ARI,@,PHI,W 20-17,,0,0,,0,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,,0,,,4,74,18.50,0,4,21,5.25,0,0,0
151,1998,1998-12-20,15,30.331,ARI,,NOR,W 19-17,,0,0,,0,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,,,0,,,3,41,13.67,0,4,24,6.00,0,0,0
152,1998,1998-12-27,16,30.338,ARI,,SDG,W 16-13,,0,0,,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,0,,,4,122,30.50,0,1,7,7.00,0,0,0
153,1999,1999-09-12,1,31.232,CAR,@,NOR,L 10-19,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,6,22,3.67,0,0,0
154,1999,1999-09-19,2,31.239,CAR,,JAX,L 20-22,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,15,15.00,0,0,0
155,1999,1999-09-26,3,31.246,CAR,,CIN,W 27-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,11,5.50,0,0,0
156,1999,1999-10-03,4,31.253,CAR,@,WAS,L 36-38,,0,0,,0,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,2,22,11.00,0,0,0
157,1999,1999-10-17,5,31.267,CAR,@,SFO,W 31-29,,0,0,,0,7,3,19,6.33,0,42.9%,2.71,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,1999,1999-10-24,6,31.274,CAR,,DET,L 9-24,,1,17,17.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,-1,-1.00,0,0,0
159,1999,1999-10-31,7,31.281,CAR,@,ATL,L 20-27,*,0,0,,0,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0,,,,,,0,0,,0,4,8,2.00,0,0,0
160,1999,1999-11-07,8,31.288,CAR,,PHI,W 33-7,,0,0,,0,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,,,,,,0,0,,0,4,37,9.25,0,0,0
161,1999,1999-11-14,9,31.295,CAR,@,STL,L 10-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,3,9,3.00,0,0,0
162,1999,1999-11-21,10,31.302,CAR,@,CLE,W 31-17,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,31,31.00,0,3,26,8.67,0,0,0
163,1999,1999-11-28,11,31.309,CAR,,ATL,W 34-28,,0,0,,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,1,12,12.00,0,1,30,30.00,0,0,0
164,1999,1999-12-05,12,31.316,CAR,,STL,L 21-34,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
165,1999,1999-12-12,13,31.323,CAR,@,GNB,W 33-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
166,1999,1999-12-18,14,31.329,CAR,,SFO,W 41-24,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,2,13,6.50,0,0,0,,0,0,0
167,1999,1999-12-26,15,31.337,CAR,@,PIT,L 20-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,2,19,9.50,0,0,0
168,1999,2000-01-02,16,31.344,CAR,,NOR,W 45-13,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,4,40,10.00,0,0,0
169,2001,2001-10-28,7,33.278,WAS,,NYG,W 35-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,2,100,50.00,1,1,6
170,2001,2001-11-04,8,33.285,WAS,,SEA,W 27-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,2,15,7.50,0,0,0
171,2001,2001-11-18,9,33.299,WAS,@,DEN,W 17-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,7,54,7.71,0,0,0
172,2001,2001-11-25,10,33.306,WAS,@,PHI,W 13-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,6,70,11.67,0,0,0
173,2001,2001-12-02,11,33.313,WAS,,DAL,L 14-20,,0,0,,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,1,34,34.00,0,0,0
174,2001,2001-12-09,12,33.320,WAS,@,ARI,W 20-10,,0,0,,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,,,,0,0,,0,5,50,10.00,0,0,0
175,2001,2001-12-16,13,33.327,WAS,,PHI,L 6-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,,,0,0,,0,6,65,10.83,0,0,0
176,2001,2001-12-23,14,33.334,WAS,,CHI,L 15-20,,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,,,,1,25,25.00,0,1,5,5.00,0,0,0
177,2001,2001-12-30,15,33.341,WAS,@,NOR,W 40-10,,,,,,,,,,,0.0%,,,,,,,,,0,,,,,,,,,,,,,
178,2001,2002-01-06,16,33.348,WAS,,ARI,W 20-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,3,19,6.33,0,0,0
179,2002,2002-12-29,16,34.340,GNB,@,NYJ,L 17-42,,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,41,20.50,0,3,-1,-0.33,0,0,0
