ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
136,2009,2009-10-11,4,32.320,PHI,,TAM,W 33-14,*,16,21,76.19,264,3,0,157.2,3,16,12.57,15.43,2,30,15.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
137,2009,2009-10-18,5,32.327,PHI,@,OAK,L 9-13,*,22,46,47.83,269,0,0,66.3,6,53,5.85,5.85,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
138,2009,2009-10-26,6,32.335,PHI,@,WAS,W 27-17,*,15,25,60.00,156,1,0,91.4,3,21,6.24,7.04,5,-5,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
139,2009,2009-11-01,7,32.341,PHI,,NYG,W 40-17,*,17,23,73.91,240,3,0,146.7,2,29,10.43,13.04,1,14,14.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
140,2009,2009-11-08,8,32.348,PHI,,DAL,L 16-20,*,16,30,53.33,227,1,2,61.4,3,18,7.57,5.23,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
141,2009,2009-11-15,9,32.355,PHI,@,SDG,L 23-31,*,35,55,63.64,450,2,1,93.7,2,17,8.18,8.09,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
142,2009,2009-11-22,10,32.362,PHI,@,CHI,W 24-20,*,23,32,71.88,244,2,1,101.6,3,24,7.63,7.47,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
143,2009,2009-11-29,11,33.004,PHI,,WAS,W 27-24,*,21,35,60.00,260,1,1,80.7,2,2,7.43,6.71,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
144,2009,2009-12-06,12,33.011,PHI,@,ATL,W 34-7,*,14,25,56.00,238,1,0,101.7,2,9,9.52,10.32,2,17,8.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
145,2009,2009-12-13,13,33.018,PHI,@,NYG,W 45-38,*,17,26,65.38,275,2,1,110.3,1,10,10.58,10.38,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
146,2009,2009-12-20,14,33.025,PHI,,SFO,W 27-13,*,21,36,58.33,306,1,2,72.2,0,0,8.50,6.56,4,5,1.25,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
147,2009,2009-12-27,15,33.032,PHI,,DEN,W 30-27,*,20,35,57.14,322,3,1,104.7,4,33,9.20,9.63,5,29,5.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
148,2009,2010-01-03,16,33.039,PHI,@,DAL,L 0-24,*,20,36,55.56,223,0,0,74.2,4,32,6.19,6.19,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
149,2010,2010-09-12,1,33.291,WAS,,DAL,W 13-7,*,15,32,46.88,171,0,0,63.4,1,10,5.34,5.34,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
150,2010,2010-09-19,2,33.298,WAS,,HOU,L 27-30,*,28,38,73.68,426,1,0,119.0,3,23,11.21,11.74,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
151,2010,2010-09-26,3,33.305,WAS,@,STL,L 16-30,*,19,32,59.38,236,1,1,79.7,1,3,7.38,6.59,2,25,12.50,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
152,2010,2010-10-03,4,33.312,WAS,@,PHI,W 17-12,*,8,19,42.11,125,1,1,60.2,1,1,6.58,5.26,5,39,7.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
153,2010,2010-10-10,5,33.319,WAS,,GNB,W 16-13,*,26,49,53.06,357,1,1,75.0,5,35,7.29,6.78,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
154,2010,2010-10-17,6,33.326,WAS,,IND,L 24-27,*,29,45,64.44,246,1,2,67.5,3,24,5.47,3.91,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
155,2010,2010-10-24,7,33.333,WAS,@,CHI,W 17-14,*,17,32,53.13,200,1,2,56.8,2,13,6.25,4.06,5,-2,-0.40,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
156,2010,2010-10-31,8,33.340,WAS,@,DET,L 25-37,*,17,30,56.67,210,1,1,75.7,6,46,7.00,6.17,4,45,11.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
157,2010,2010-11-15,9,33.355,WAS,,PHI,L 28-59,*,17,31,54.84,295,2,3,69.4,2,25,9.52,6.45,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
158,2010,2010-11-21,10,33.361,WAS,@,TEN,W 19-16,*,30,50,60.00,376,1,1,81.7,3,18,7.52,7.02,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
159,2010,2010-11-28,11,34.003,WAS,,MIN,L 13-17,*,21,35,60.00,211,1,1,74.8,4,24,6.03,5.31,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
160,2010,2010-12-05,12,34.010,WAS,@,NYG,L 7-31,*,26,44,59.09,296,1,2,68.0,4,32,6.73,5.14,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
161,2010,2010-12-12,13,34.017,WAS,,TAM,L 16-17,*,22,35,62.86,228,2,0,100.7,2,17,6.51,7.66,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
162,2011,2011-09-11,1,34.290,MIN,@,SDG,L 17-24,*,7,15,46.67,39,1,1,47.9,2,11,2.60,0.93,3,32,10.67,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
163,2011,2011-09-18,2,34.297,MIN,,TAM,L 20-24,*,18,30,60.00,228,0,0,83.7,2,16,7.60,7.60,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
164,2011,2011-09-25,3,34.304,MIN,,DET,L 23-26,*,22,36,61.11,211,1,0,86.7,4,22,5.86,6.42,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
165,2011,2011-10-02,4,34.311,MIN,@,KAN,L 17-22,*,18,30,60.00,202,2,1,88.5,2,12,6.73,6.57,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
166,2011,2011-10-09,5,34.318,MIN,,ARI,W 34-10,*,10,21,47.62,169,0,0,75.3,1,9,8.05,8.05,4,4,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
167,2011,2011-10-16,6,34.325,MIN,@,CHI,L 10-39,*,19,24,79.17,177,0,0,97.4,5,43,7.38,7.38,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
