ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
38,1976,1976-11-21,11,24.289,SFO,,RAM,L 3-23,,,,,,,,
39,1976,1976-11-29,12,24.297,SFO,,MIN,W 20-16,,,,,,,,
40,1976,1976-12-05,13,24.303,SFO,@,SDG,L 7-13,,,,,,,,
41,1976,1976-12-12,14,24.310,SFO,@,NOR,W 27-7,,,,,,,,
42,1977,1977-09-19,1,25.225,SFO,@,PIT,L 0-27,,,,,,,,
43,1977,1977-09-25,2,25.231,SFO,,MIA,L 15-19,,,,,,,,
44,1977,1977-10-02,3,25.238,SFO,@,RAM,L 14-34,,,,,,,,
45,1977,1977-10-09,4,25.245,SFO,,ATL,L 0-7,,,,,,,,
46,1977,1977-10-16,5,25.252,SFO,@,NYG,L 17-20,,,,,,,,
47,1977,1977-10-23,6,25.259,SFO,,DET,W 28-7,,,,,,,,
48,1977,1977-10-30,7,25.266,SFO,,TAM,W 20-10,,,,,,,,
49,1977,1977-11-06,8,25.273,SFO,@,ATL,W 10-3,,,,,,,,
50,1977,1977-11-13,9,25.280,SFO,@,NOR,W 10-7,,,,,,,,
51,1977,1977-11-20,10,25.287,SFO,,RAM,L 10-23,,,,,,,,
52,1977,1977-11-27,11,25.294,SFO,,NOR,W 20-17,,,,,,,,
53,1977,1977-12-04,12,25.301,SFO,@,MIN,L 27-28,,,,,,,,
54,1977,1977-12-12,13,25.309,SFO,,DAL,L 35-42,,,,,,,,
55,1977,1977-12-18,14,25.315,SFO,@,GNB,L 14-16,,,,,,,,
56,1978,1978-09-03,1,26.209,SFO,@,CLE,L 7-24,,,,,,,,
57,1978,1978-09-10,2,26.216,SFO,,CHI,L 13-16,,,,,,,,
58,1978,1978-09-17,3,26.223,SFO,@,HOU,L 19-20,,,,,,,,
59,1978,1978-09-24,4,26.230,SFO,@,NYG,L 10-27,,,,,,,,
60,1978,1978-10-08,6,26.244,SFO,@,RAM,L 10-27,,,,,,,,
61,1978,1978-10-15,7,26.251,SFO,,NOR,L 7-14,,,,,,,,
62,1978,1978-10-22,8,26.258,SFO,,ATL,L 17-20,,,,,,,,
63,1978,1978-10-29,9,26.265,SFO,@,WAS,L 20-38,,,,,,,,
64,1978,1978-11-05,10,26.272,SFO,@,ATL,L 10-21,,,,,,,,
65,1978,1978-11-12,11,26.279,SFO,,STL,L 10-16,,,,,,,,
66,1978,1978-11-19,12,26.286,SFO,,RAM,L 28-31,,,,,,,,
67,1978,1978-11-27,13,26.294,SFO,,PIT,L 7-24,,,,,,,,
68,1978,1978-12-03,14,26.300,SFO,@,NOR,L 13-24,,,,,,,,
69,1978,1978-12-10,15,26.307,SFO,,TAM,W 6-3,,,,,,,,
70,1978,1978-12-17,16,26.314,SFO,@,DET,L 14-33,,,,,,,,
71,1979,1979-09-02,1,27.208,SFO,@,MIN,L 22-28,,,,,,,,
72,1979,1979-09-09,2,27.215,SFO,,DAL,L 13-21,,,,,,,,
73,1979,1979-09-16,3,27.222,SFO,@,RAM,L 24-27,,,,,,,,
74,1979,1979-09-23,4,27.229,SFO,,NOR,L 21-30,,,,,,,,
75,1979,1979-09-30,5,27.236,SFO,@,SDG,L 9-31,,,,,,,,
76,1979,1979-10-07,6,27.243,SFO,,SEA,L 24-35,,,,,,,,
77,1979,1979-10-14,7,27.250,SFO,@,NYG,L 16-32,,,,,,,,
78,1979,1979-10-21,8,27.257,SFO,,ATL,W 20-15,,,,,,,,
79,1979,1979-10-28,9,27.264,SFO,,CHI,L 27-28,,,,,,,,
80,1979,1979-11-04,10,27.271,SFO,@,OAK,L 10-23,,,,,,,,
81,1979,1979-11-11,11,27.278,SFO,@,NOR,L 20-31,,,,,,,,
82,1979,1979-11-18,12,27.285,SFO,,DEN,L 28-38,,,,,,,,
83,1979,1979-11-25,13,27.292,SFO,,RAM,L 20-26,,,,,,,,
84,1979,1979-12-02,14,27.299,SFO,@,STL,L 10-13,,,,,,,,
85,1979,1979-12-09,15,27.306,SFO,,TAM,W 23-7,,,,,,,,
86,1979,1979-12-16,16,27.313,SFO,@,ATL,L 21-31,,,,,,,,
87,1980,1980-09-07,1,28.214,SFO,@,NOR,W 26-23,,,,,,,,
88,1980,1980-09-14,2,28.221,SFO,,STL,W 24-21,,,,,,,,
89,1980,1980-09-21,3,28.228,SFO,@,NYJ,W 37-27,,,,,,,,
90,1980,1980-09-28,4,28.235,SFO,,ATL,L 17-20,,,,,,,,
91,1980,1980-10-05,5,28.242,SFO,@,RAM,L 26-48,,,,,,,,
92,1980,1980-10-12,6,28.249,SFO,@,DAL,L 14-59,,,,,,,,
93,1980,1980-10-19,7,28.256,SFO,,RAM,L 17-31,,,,,,,,
94,1980,1980-10-26,8,28.263,SFO,,TAM,L 23-24,,,,,,,,
95,1980,1980-11-02,9,28.270,SFO,@,DET,L 13-17,,,,,,,,
96,1980,1980-11-09,10,28.277,SFO,@,GNB,L 16-23,,,,,,,,
97,1980,1980-11-16,11,28.284,SFO,@,MIA,L 13-17,,,,,,,,
98,1980,1980-11-23,12,28.291,SFO,,NYG,W 12-0,,,,,,,,
99,1980,1980-11-30,13,28.298,SFO,,NWE,W 21-17,,,,,,,,
100,1980,1980-12-07,14,28.305,SFO,,NOR,W 38-35,,,,,,,,
101,1980,1980-12-14,15,28.312,SFO,@,ATL,L 10-35,,,,,,,,
102,1980,1980-12-21,16,28.319,SFO,,BUF,L 13-18,,,,,,,,
103,1981,1981-09-06,1,29.212,SFO,@,DET,L 17-24,,,,,,,,
104,1981,1981-09-13,2,29.219,SFO,,CHI,W 28-17,,,,,,,,
105,1981,1981-09-20,3,29.226,SFO,@,ATL,L 17-34,,,,,,,,
106,1981,1981-09-27,4,29.233,SFO,,NOR,W 21-14,,,,,,,,
107,1981,1981-10-04,5,29.240,SFO,@,WAS,W 30-17,,,,,,,,
108,1981,1981-10-11,6,29.247,SFO,,DAL,W 45-14,,,,,,,,
109,1981,1981-10-18,7,29.254,SFO,@,GNB,W 13-3,,,,,,,,
110,1981,1981-10-25,8,29.261,SFO,,RAM,W 20-17,,,,,,,,
111,1981,1981-11-01,9,29.268,SFO,@,PIT,W 17-14,,,,,,,,
112,1981,1981-11-08,10,29.275,SFO,,ATL,W 17-14,,,,,,,,
113,1981,1981-11-15,11,29.282,SFO,,CLE,L 12-15,,,,,,,,
114,1981,1981-11-22,12,29.289,SFO,@,RAM,W 33-31,,,,,,,,
115,1981,1981-11-29,13,29.296,SFO,,NYG,W 17-10,,,,,,,,
116,1981,1981-12-06,14,29.303,SFO,@,CIN,W 21-3,,,,,,,,
117,1981,1981-12-13,15,29.310,SFO,,HOU,W 28-6,,,,,,,,
118,1981,1981-12-20,16,29.317,SFO,@,NOR,W 21-17,,,,,,,,
119,1982,1982-09-12,1,30.218,SFO,,RAI,L 17-23,,,,,,,,
120,1982,1982-09-19,2,30.225,SFO,@,DEN,L 21-24,,,,,,,,
121,1982,1982-11-21,3,30.288,SFO,@,STL,W 31-20,,,,,,,,
122,1982,1982-11-28,4,30.295,SFO,,NOR,L 20-23,,,,,,,,
123,1982,1982-12-02,5,30.299,SFO,@,RAM,W 30-24,,,,,,,,
124,1982,1982-12-11,6,30.308,SFO,,SDG,L 37-41,,,,,,,,
125,1982,1982-12-19,7,30.316,SFO,,ATL,L 7-17,,,,,,,,
126,1982,1982-12-26,8,30.323,SFO,@,KAN,W 26-13,,,,,,,,
127,1982,1983-01-02,9,30.330,SFO,,RAM,L 20-21,,,,,,,,
128,1983,1983-09-03,1,31.209,SFO,,PHI,L 17-22,,,,,,,,
129,1983,1983-09-08,2,31.214,SFO,@,MIN,W 48-17,,,,,,,,
130,1983,1983-09-18,3,31.224,SFO,@,STL,W 42-27,,,,,,,,
131,1983,1983-09-25,4,31.231,SFO,,ATL,W 24-20,,,,,,,,
132,1983,1983-10-02,5,31.238,SFO,@,NWE,W 33-13,,,,,,,,
133,1983,1983-10-09,6,31.245,SFO,,RAM,L 7-10,,,,,,,,
134,1983,1983-10-16,7,31.252,SFO,@,NOR,W 32-13,,,,,,,,
135,1983,1983-10-23,8,31.259,SFO,@,RAM,W 45-35,,,,,,,,
136,1983,1983-10-30,9,31.266,SFO,,NYJ,L 13-27,,,,,,,,
137,1983,1983-11-06,10,31.273,SFO,,MIA,L 17-20,,,,,,,,
138,1983,1983-11-13,11,31.280,SFO,,NOR,W 27-0,,,,,,,,
139,1983,1983-11-20,12,31.287,SFO,@,ATL,L 24-28,,,,,,,,
140,1983,1983-11-27,13,31.294,SFO,@,CHI,L 3-13,,,,,,,,
141,1983,1983-12-04,14,31.301,SFO,,TAM,W 35-21,,,,,,,,
142,1983,1983-12-11,15,31.308,SFO,@,BUF,W 23-10,,,,,,,,
143,1983,1983-12-19,16,31.316,SFO,,DAL,W 42-17,,,,,,,,
144,1984,1984-09-02,1,32.209,SFO,@,DET,W 30-27,,,,,,,,
145,1984,1984-09-10,2,32.217,SFO,,WAS,W 37-31,,,,,,,,
146,1984,1984-09-16,3,32.223,SFO,,NOR,W 30-20,,,,,,,,
147,1984,1984-09-23,4,32.230,SFO,@,PHI,W 21-9,,,,,,,,
148,1984,1984-09-30,5,32.237,SFO,,ATL,W 14-5,,,,,,,,
149,1984,1984-10-08,6,32.245,SFO,@,NYG,W 31-10,,,,,,,,
150,1984,1984-10-21,8,32.258,SFO,@,HOU,W 34-21,,,,,,,,
151,1984,1984-10-28,9,32.265,SFO,@,RAM,W 33-0,,,,,,,,
152,1984,1984-11-04,10,32.272,SFO,,CIN,W 23-17,,,,,,,,
153,1984,1984-11-11,11,32.279,SFO,@,CLE,W 41-7,,,,,,,,
154,1984,1984-11-18,12,32.286,SFO,,TAM,W 24-17,,,,,,,,
155,1984,1984-11-25,13,32.293,SFO,@,NOR,W 35-3,,,,,,,,
156,1984,1984-12-02,14,32.300,SFO,@,ATL,W 35-17,,,,,,,,
157,1984,1984-12-08,15,32.306,SFO,,MIN,W 51-7,,,,,,,,
158,1984,1984-12-14,16,32.312,SFO,,RAM,W 19-16,,,,,,,,
159,1985,1985-09-08,1,33.214,SFO,@,MIN,L 21-28,,,,,,,,
160,1985,1985-09-15,2,33.221,SFO,,ATL,W 35-16,,,,,,,,
161,1985,1985-09-22,3,33.228,SFO,@,RAI,W 34-10,,,,,,,,
162,1985,1985-09-29,4,33.235,SFO,,NOR,L 17-20,,,,,,,,
163,1985,1985-10-06,5,33.242,SFO,@,ATL,W 38-17,,,,,,,,
164,1985,1985-10-13,6,33.249,SFO,,CHI,L 10-26,,,,,,,,
165,1985,1985-10-20,7,33.256,SFO,@,DET,L 21-23,,,,,,,,
166,1985,1985-10-27,8,33.263,SFO,@,RAM,W 28-14,,,,,,,,
167,1985,1985-11-03,9,33.270,SFO,,PHI,W 24-13,,,,,,,,
168,1985,1985-11-11,10,33.278,SFO,@,DEN,L 16-17,,,,,,,,
169,1985,1985-11-17,11,33.284,SFO,,KAN,W 31-3,,,,,,,,
170,1985,1985-11-25,12,33.292,SFO,,SEA,W 19-6,,,,,,,,
171,1985,1985-12-01,13,33.298,SFO,@,WAS,W 35-8,,,,,,,,
172,1985,1985-12-09,14,33.306,SFO,,RAM,L 20-27,,,,,,,,
173,1985,1985-12-15,15,33.312,SFO,@,NOR,W 31-19,,,,,,,,
174,1985,1985-12-22,16,33.319,SFO,,DAL,W 31-16,,,,,,,,
175,1986,1986-09-07,1,34.213,SFO,@,TAM,W 31-7,,,,,,,,
176,1986,1986-09-14,2,34.220,SFO,@,RAM,L 13-16,,,,,,,,
177,1986,1986-09-21,3,34.227,SFO,,NOR,W 26-17,,,,,,,,
178,1986,1986-09-28,4,34.234,SFO,@,MIA,W 31-16,,,,,,,,
179,1986,1986-10-05,5,34.241,SFO,,IND,W 35-14,,,,,,,,
180,1986,1986-10-12,6,34.248,SFO,,MIN,L 24-27,,,,,,,,
181,1986,1986-10-19,7,34.255,SFO,@,ATL,T 10-10,,,,,,,,
182,1986,1986-10-26,8,34.262,SFO,@,GNB,W 31-17,,,,,,,,
183,1986,1986-11-02,9,34.269,SFO,@,NOR,L 10-23,,,,,,,,
184,1986,1986-11-09,10,34.276,SFO,,STL,W 43-17,,,,,,,,
185,1986,1986-11-17,11,34.284,SFO,@,WAS,L 6-14,,,,,,,,
186,1986,1986-11-23,12,34.290,SFO,,ATL,W 20-0,,,,,,,,
187,1986,1986-12-01,13,34.298,SFO,,NYG,L 17-21,,,,,,,,
188,1986,1986-12-07,14,34.304,SFO,,NYJ,W 24-10,,,,,,,,
189,1986,1986-12-14,15,34.311,SFO,@,NWE,W 29-24,,,,,,,,
190,1986,1986-12-19,16,34.316,SFO,,RAM,W 24-14,,,,,,,,
191,1987,1987-09-13,1,35.219,SFO,@,PIT,L 17-30,,,,,,,,
192,1987,1987-09-20,2,35.226,SFO,@,CIN,W 27-26,,,,,,,,
193,1987,1987-10-25,6,35.261,SFO,@,NOR,W 24-22,,,,,,,,
