ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
162,1998,1998-11-22,11,36.030,PIT,,JAX,W 30-15,,,,,,,,,,,,,,,,,,,,,,0.0%,,,
163,1998,1998-11-26,12,36.034,PIT,@,DET,L 16-19,,,,,,,,,,,,,,,,,,,,,,0.0%,,,
164,1998,1998-12-06,13,36.044,PIT,,NWE,L 9-23,,,,,,,,,,,,,,,,,,,,,,0.0%,,,
165,1998,1998-12-13,14,36.051,PIT,@,TAM,L 3-16,,1,2,50.00,10,0,1,25.0,1,8,5.00,-17.50,0,0,,0,0,0,0,,0,0.0%,,0,0
166,1998,1998-12-20,15,36.058,PIT,,CIN,L 24-25,,5,11,45.45,77,0,1,31.3,0,0,7.00,2.91,0,0,,0,0,0,0,,0,0.0%,,0,0
167,1998,1998-12-28,16,36.066,PIT,@,JAX,L 3-21,,,,,,,,,,,,,,,,,,,,,,0.0%,,,
168,1999,1999-09-12,1,36.324,PIT,@,CLE,W 43-0,,8,8,100.00,78,2,0,146.9,0,0,9.75,14.75,0,0,,0,0,0,0,,0,0.0%,,0,0
169,1999,1999-09-19,2,36.331,PIT,@,BAL,W 23-20,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
170,1999,1999-09-26,3,36.338,PIT,,SEA,L 10-29,,14,27,51.85,159,1,2,51.3,0,0,5.89,3.30,1,4,4.00,0,0,0,0,,0,0.0%,,0,0
171,1999,1999-10-03,4,36.345,PIT,,JAX,L 3-17,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
172,1999,1999-10-10,5,36.352,PIT,@,BUF,L 21-24,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
173,1999,1999-10-17,6,36.359,PIT,@,CIN,W 17-3,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
174,1999,1999-10-25,7,37.002,PIT,,ATL,W 13-9,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
175,1999,1999-11-07,8,37.015,PIT,@,SFO,W 27-6,,0,0,,0,0,0,,0,,,,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0
176,1999,1999-11-14,9,37.022,PIT,,CLE,L 15-16,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
177,1999,1999-11-21,10,37.029,PIT,@,TEN,L 10-16,,,,,,,,,0,,,,,,,,,,,,,0.0%,,,
178,1999,1999-11-28,11,37.036,PIT,,CIN,L 20-27,,19,35,54.29,264,2,0,97.8,2,20,7.54,8.69,2,10,5.00,0,0,0,0,,0,0.0%,,0,0
179,1999,1999-12-02,12,37.040,PIT,@,JAX,L 6-20,*,19,39,48.72,194,0,0,63.4,3,22,4.97,4.97,1,3,3.00,0,0,0,0,,0,0.0%,,0,0
180,1999,1999-12-12,13,37.050,PIT,,BAL,L 24-31,*,22,41,53.66,249,2,0,88.4,5,27,6.07,7.05,1,2,2.00,0,0,0,0,,0,0.0%,,0,0
181,1999,1999-12-18,14,37.056,PIT,@,KAN,L 19-35,*,23,46,50.00,278,2,4,47.2,2,9,6.04,3.00,2,2,1.00,0,0,0,0,,0,0.0%,,0,0
182,1999,1999-12-26,15,37.064,PIT,,CAR,W 30-20,*,13,23,56.52,94,1,1,62.6,1,12,4.09,3.00,4,2,0.50,0,0,0,0,,0,0.0%,,0,0
183,1999,2000-01-02,16,37.071,PIT,,TEN,L 36-47,*,21,39,53.85,309,2,1,86.4,2,14,7.92,7.79,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0
