ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
66,1998,1998-10-25,7,26.275,SFO,@,STL,W 28-10,,,,,,
67,1998,1998-11-01,8,26.282,SFO,@,GNB,L 22-36,,,,,,
68,1998,1998-11-08,9,26.289,SFO,,CAR,W 25-23,,,,,,
69,1998,1998-11-15,10,26.296,SFO,@,ATL,L 19-31,,,,,,
70,1998,1998-11-22,11,26.303,SFO,,NOR,W 31-20,,,,,,
71,1998,1998-11-30,12,26.311,SFO,,NYG,W 31-7,,0,0,,0,1.0
72,1998,1998-12-06,13,26.317,SFO,@,CAR,W 31-28,,,,,,
73,1998,1998-12-14,14,26.325,SFO,,DET,W 35-13,,,,,,
74,1998,1998-12-20,15,26.331,SFO,@,NWE,L 21-24,,,,,,
75,1998,1998-12-27,16,26.338,SFO,,STL,W 38-19,,,,,,
76,1999,1999-09-12,1,27.232,SFO,@,JAX,L 3-41,,,,,,
77,1999,1999-09-19,2,27.239,SFO,,NOR,W 28-21,,,,,,
78,1999,1999-09-27,3,27.247,SFO,@,ARI,W 24-10,,,,,,
79,1999,1999-11-07,8,27.288,SFO,,PIT,L 6-27,,,,,,
80,1999,1999-11-14,9,27.295,SFO,@,NOR,L 6-24,,,,,,
81,1999,1999-11-21,10,27.302,SFO,,STL,L 7-23,,,,,,
82,1999,1999-11-29,11,27.310,SFO,,GNB,L 3-20,,,,,,
83,1999,1999-12-05,12,27.316,SFO,@,CIN,L 30-44,,2,10,5.00,0,0.0
84,1999,1999-12-12,13,27.323,SFO,,ATL,W 26-7,,,,,,
85,1999,1999-12-18,14,27.329,SFO,@,CAR,L 24-41,,,,,,
86,1999,1999-12-26,15,27.337,SFO,,WAS,L 20-26,,,,,,
87,1999,2000-01-03,16,27.345,SFO,@,ATL,L 29-34,,,,,,
