ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
55,2006,2006-09-10,1,27.031,JAX,,DAL,W 24-17,*,0,0,,0,0.0,,,1,6,0
56,2006,2006-09-18,2,27.039,JAX,,PIT,W 9-0,*,,,,,,,,,,
57,2006,2006-09-24,3,27.045,JAX,@,IND,L 14-21,*,,,,,,,,,,
58,2006,2006-10-01,4,27.052,JAX,@,WAS,L 30-36,,,,,,,,,,,
59,2006,2006-10-08,5,27.059,JAX,,NYJ,W 41-0,,,,,,,,,,,
60,2006,2006-10-22,6,27.073,JAX,@,HOU,L 7-27,*,,,,,,,,,,
61,2006,2006-10-29,7,27.080,JAX,@,PHI,W 13-6,,,,,,,,,,,
62,2006,2006-11-05,8,27.087,JAX,,TEN,W 37-7,*,,,,,,,,,,
63,2006,2006-11-12,9,27.094,JAX,,HOU,L 10-13,,,,,,,,,,,
64,2006,2006-11-20,10,27.102,JAX,,NYG,W 26-10,*,,,,,,,,,,
65,2006,2006-11-26,11,27.108,JAX,@,BUF,L 24-27,*,,,,,,,,,,
66,2006,2006-12-03,12,27.115,JAX,@,MIA,W 24-10,*,,,,,,,,,,
67,2006,2006-12-10,13,27.122,JAX,,IND,W 44-17,,,,,,,,,,,
68,2006,2006-12-17,14,27.129,JAX,@,TEN,L 17-24,*,,,,,,,,,,
69,2006,2006-12-24,15,27.136,JAX,,NWE,L 21-24,,,,,,,,,,,
70,2006,2006-12-31,16,27.143,JAX,@,KAN,L 30-35,*,,,,,,,,,,
71,2007,2007-09-23,3,28.044,BAL,,ARI,W 26-23,,,,,,,,,,,
72,2007,2007-09-30,4,28.051,BAL,@,CLE,L 13-27,,,,,,,,,,,
73,2007,2007-10-07,5,28.058,BAL,@,SFO,W 9-7,,,,,,,,,,,
74,2007,2007-10-14,6,28.065,BAL,,STL,W 22-3,,,,,,,,,,,
75,2007,2007-10-21,7,28.072,BAL,@,BUF,L 14-19,,,,,,,,,,,
76,2007,2007-11-05,8,28.087,BAL,@,PIT,L 7-38,,,,,,,,,,,
77,2007,2007-11-11,9,28.093,BAL,,CIN,L 7-21,,,,,,,,,,,
78,2007,2007-11-18,10,28.100,BAL,,CLE,L 30-33,,,,,,,,,,,
79,2007,2007-11-25,11,28.107,BAL,@,SDG,L 14-32,,,,,,,,,,,
80,2007,2007-12-03,12,28.115,BAL,,NWE,L 24-27,,,,,,,,,,,
81,2007,2007-12-09,13,28.121,BAL,,IND,L 20-44,,,,,,,,,,,
82,2007,2007-12-16,14,28.128,BAL,@,MIA,L 16-22,,,,,,,,,,,
83,2007,2007-12-23,15,28.135,BAL,@,SEA,L 6-27,*,,,,,,,,,,
84,2007,2007-12-30,16,28.142,BAL,,PIT,W 27-21,*,,,,,,,,,,
85,2008,2008-09-07,1,29.028,BAL,,CIN,W 17-10,,,,,,,,,,,
86,2008,2008-10-05,4,29.056,BAL,,TEN,L 10-13,,,,,,,,,,,
87,2008,2008-10-12,5,29.063,BAL,@,IND,L 3-31,,0,0,,0,0.0,0,0,0,0,0
88,2008,2008-10-19,6,29.070,BAL,@,MIA,W 27-13,,0,0,,0,0.0,1,0,0,0,0
89,2008,2008-10-26,7,29.077,BAL,,OAK,W 29-10,,0,0,,0,0.0,1,0,0,0,0
90,2008,2008-11-02,8,29.084,BAL,@,CLE,W 37-27,,0,0,,0,0.0,0,1,0,0,0
91,2008,2008-11-09,9,29.091,BAL,@,HOU,W 41-13,,0,0,,0,0.0,3,0,0,0,0
92,2008,2008-11-16,10,29.098,BAL,@,NYG,L 10-30,*,,,,,,,,,,
93,2008,2008-11-23,11,29.105,BAL,,PHI,W 36-7,,,,,,,,,,,
94,2008,2008-11-30,12,29.112,BAL,@,CIN,W 34-3,,,,,,,,,,,
95,2008,2008-12-07,13,29.119,BAL,,WAS,W 24-10,,,,,,,,,,,
96,2008,2008-12-14,14,29.126,BAL,,PIT,L 9-13,,,,,,,,,,,
97,2008,2008-12-20,15,29.132,BAL,@,DAL,W 33-24,,,,,,,,,,,
98,2008,2008-12-28,16,29.140,BAL,,JAX,W 27-7,,0,0,,0,0.0,1,0,0,0,0
