ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
70,2007,2007-09-09,1,27.022,NYG,@,DAL,L 35-45,*,7,5,41,8.20,0,71.4%,5.86,0,0,,0,0,0,0.0,,
71,2007,2007-09-16,2,27.029,NYG,,GNB,L 13-35,*,11,5,60,12.00,0,45.5%,5.45,0,0,,0,0,0,0.0,,
72,2007,2007-09-23,3,27.036,NYG,@,WAS,W 24-17,*,10,5,79,15.80,0,50.0%,7.90,0,0,,0,0,0,0.0,,
73,2007,2007-09-30,4,27.043,NYG,,PHI,W 16-3,*,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,0.0,,
74,2007,2007-10-07,5,27.050,NYG,,NYJ,W 35-24,*,5,2,33,16.50,1,40.0%,6.60,0,0,,0,1,6,0.0,,
75,2007,2007-10-15,6,27.058,NYG,@,ATL,W 31-10,*,5,5,63,12.60,0,100.0%,12.60,0,0,,0,0,0,0.0,,
76,2007,2007-10-21,7,27.064,NYG,,SFO,W 33-15,*,6,5,39,7.80,1,83.3%,6.50,0,0,,0,1,6,0.0,,
77,2007,2007-10-28,8,27.071,NYG,@,MIA,W 13-10,*,4,3,26,8.67,0,75.0%,6.50,1,6,6.00,0,0,0,0.0,,
78,2007,2007-11-11,9,27.085,NYG,,DAL,L 20-31,*,14,12,129,10.75,1,85.7%,9.21,0,0,,0,1,6,0.0,,
79,2007,2007-11-18,10,27.092,NYG,@,DET,W 16-10,*,6,5,41,8.20,0,83.3%,6.83,0,0,,0,0,0,0.0,,
80,2007,2007-11-25,11,27.099,NYG,,MIN,L 17-41,*,10,4,44,11.00,0,40.0%,4.40,0,0,,0,0,0,0.0,,
81,2007,2007-12-02,12,27.106,NYG,@,CHI,W 21-16,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,0.0,,
82,2007,2007-12-09,13,27.113,NYG,@,PHI,W 16-13,*,6,1,4,4.00,0,16.7%,0.67,0,0,,0,0,0,0.0,,
83,2007,2007-12-16,14,27.120,NYG,,WAS,L 10-22,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
84,2008,2008-09-07,1,28.020,NOR,,TAM,W 24-20,*,6,6,54,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
85,2008,2008-09-14,2,28.027,NOR,@,WAS,L 24-29,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0
86,2008,2008-09-21,3,28.034,NOR,@,DEN,L 32-34,*,11,8,75,9.38,0,72.7%,6.82,0,0,,0,0,0,0.0,0,0
87,2008,2008-10-19,7,28.062,NOR,@,CAR,L 7-30,*,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,0.0,0,0
88,2008,2008-10-26,8,28.069,NOR,,SDG,W 37-32,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
89,2008,2008-11-09,9,28.083,NOR,@,ATL,L 20-34,*,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,0.0,0,0
90,2008,2008-11-16,10,28.090,NOR,@,KAN,W 30-20,*,8,6,39,6.50,0,75.0%,4.88,0,0,,0,0,0,0.0,0,0
91,2008,2008-11-24,11,28.098,NOR,,GNB,W 51-29,*,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0,0.0,0,0
92,2008,2008-11-30,12,28.104,NOR,@,TAM,L 20-23,*,8,4,52,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,1,0
93,2008,2008-12-07,13,28.111,NOR,,ATL,W 29-25,*,6,5,64,12.80,0,83.3%,10.67,0,0,,0,0,0,0.0,0,0
94,2008,2008-12-11,14,28.115,NOR,@,CHI,L 24-27,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,0,0
95,2008,2008-12-21,15,28.125,NOR,@,DET,W 42-7,*,7,5,37,7.40,0,71.4%,5.29,0,0,,0,0,0,0.0,0,0
96,2009,2009-09-13,1,29.026,NOR,,DET,W 45-27,*,4,4,31,7.75,2,100.0%,7.75,0,0,,0,2,12,0.0,0,0
97,2009,2009-09-20,2,29.033,NOR,@,PHI,W 48-22,*,7,4,49,12.25,0,57.1%,7.00,0,0,,0,0,0,0.0,0,0
98,2009,2009-09-27,3,29.040,NOR,@,BUF,W 27-7,*,8,6,48,8.00,0,75.0%,6.00,0,0,,0,0,0,0.0,0,0
99,2009,2009-10-04,4,29.047,NOR,,NYJ,W 24-10,*,5,4,34,8.50,0,80.0%,6.80,0,0,,0,0,0,0.0,0,0
100,2009,2009-10-18,5,29.061,NOR,,NYG,W 48-27,*,5,4,37,9.25,1,80.0%,7.40,0,0,,0,1,6,0.0,0,0
101,2009,2009-10-25,6,29.068,NOR,@,MIA,W 46-34,*,5,4,105,26.25,0,80.0%,21.00,0,0,,0,0,0,0.0,0,0
102,2009,2009-11-02,7,29.076,NOR,,ATL,W 35-27,*,6,5,72,14.40,0,83.3%,12.00,0,0,,0,0,0,0.0,0,0
103,2009,2009-11-08,8,29.082,NOR,,CAR,W 30-20,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,0.0,0,0
104,2009,2009-11-15,9,29.089,NOR,@,STL,W 28-23,*,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,0.0,1,0
105,2009,2009-11-22,10,29.096,NOR,@,TAM,W 38-7,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,0.0,0,0
106,2009,2009-11-30,11,29.104,NOR,,NWE,W 38-17,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,0.0,0,0
107,2009,2009-12-06,12,29.110,NOR,@,WAS,W 33-30,*,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,0.0,0,0
108,2009,2009-12-13,13,29.117,NOR,@,ATL,W 26-23,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,0.0,0,0
109,2010,2010-09-09,1,30.022,NOR,,MIN,W 14-9,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,0.0,0,0
110,2010,2010-09-20,2,30.033,NOR,@,SFO,W 25-22,*,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,0.0,0,0
111,2010,2010-09-26,3,30.039,NOR,,ATL,L 24-27,*,8,8,78,9.75,1,100.0%,9.75,0,0,,0,1,6,0.0,0,0
112,2010,2010-10-03,4,30.046,NOR,,CAR,W 16-14,,8,6,58,9.67,0,75.0%,7.25,0,0,,0,0,0,0.0,0,0
113,2010,2010-10-10,5,30.053,NOR,@,ARI,L 20-30,*,5,3,30,10.00,1,60.0%,6.00,0,0,,0,1,6,0.0,1,0
114,2010,2010-10-17,6,30.060,NOR,@,TAM,W 31-6,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,0.0,0,0
115,2010,2010-10-24,7,30.067,NOR,,CLE,L 17-30,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
116,2010,2010-10-31,8,30.074,NOR,,PIT,W 20-10,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,0,0
117,2010,2010-11-07,9,30.081,NOR,@,CAR,W 34-3,*,2,1,7,7.00,1,50.0%,3.50,0,0,,0,1,6,0.0,0,0
118,2010,2010-12-05,12,30.109,NOR,@,CIN,W 34-30,*,3,2,28,14.00,0,66.7%,9.33,0,0,,0,0,0,0.0,0,0
119,2010,2010-12-12,13,30.116,NOR,,STL,W 31-13,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,0.0,0,0
120,2010,2010-12-19,14,30.123,NOR,@,BAL,L 24-30,*,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,0.0,0,0
121,2010,2010-12-27,15,30.131,NOR,@,ATL,W 17-14,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
122,2011,2011-09-11,1,31.024,CAR,@,ARI,L 21-28,*,3,3,51,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
123,2011,2011-09-18,2,31.031,CAR,,GNB,L 23-30,*,5,3,56,18.67,0,60.0%,11.20,0,0,,0,0,0,0.0,0,0
124,2011,2011-09-25,3,31.038,CAR,,JAX,W 16-10,*,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0,0.0,0,0
125,2011,2011-10-02,4,31.045,CAR,@,CHI,L 29-34,*,5,2,41,20.50,0,40.0%,8.20,0,0,,0,0,0,0.0,0,0
126,2011,2011-10-09,5,31.052,CAR,,NOR,L 27-30,*,7,3,21,7.00,0,42.9%,3.00,0,0,,0,0,0,0.0,0,0
127,2011,2011-10-16,6,31.059,CAR,@,ATL,L 17-31,*,7,4,60,15.00,0,57.1%,8.57,0,0,,0,0,0,0.0,0,0
128,2011,2011-10-23,7,31.066,CAR,,WAS,W 33-20,*,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
129,2011,2011-10-30,8,31.073,CAR,,MIN,L 21-24,*,3,1,1,1.00,1,33.3%,0.33,0,0,,0,1,6,0.0,0,0
130,2011,2011-11-13,9,31.087,CAR,,TEN,L 3-30,*,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
131,2011,2011-11-27,11,31.101,CAR,@,IND,W 27-19,*,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,0.0,0,0
132,2011,2011-12-04,12,31.108,CAR,@,TAM,W 38-19,*,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,0.0,0,0
133,2011,2011-12-11,13,31.115,CAR,,ATL,L 23-31,,4,2,10,5.00,1,50.0%,2.50,0,0,,0,1,6,0.0,0,0
134,2011,2011-12-18,14,31.122,CAR,@,HOU,W 28-13,*,4,2,35,17.50,1,50.0%,8.75,0,0,,0,1,6,0.0,0,0
135,2011,2011-12-24,15,31.128,CAR,,TAM,W 48-16,,2,2,14,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0
136,2011,2012-01-01,16,31.136,CAR,@,NOR,L 17-45,*,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
