ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
70,1994,1994-11-27,12,27.163,MIA,@,NYJ,W 28-24,,,,,,,0.0%,,,,,
71,1994,1994-12-04,13,27.170,MIA,,BUF,L 31-42,,,,,,,0.0%,,,,,
72,1994,1994-12-12,14,27.178,MIA,,KAN,W 45-28,,,,,,,0.0%,,,,,
73,1994,1994-12-18,15,27.184,MIA,@,IND,L 6-10,,,,,,,0.0%,,,,,
74,1994,1994-12-25,16,27.191,MIA,,DET,W 27-20,,,,,,,0.0%,,,,,
75,1995,1995-09-03,1,28.078,MIA,,NYJ,W 52-14,,,,,,,0.0%,,,,,
76,1995,1995-09-10,2,28.085,MIA,@,NWE,W 20-3,,,,,,,0.0%,,,,,
77,1995,1995-09-18,3,28.093,MIA,,PIT,W 23-10,,,,,,,0.0%,,,,,
78,1995,1995-10-01,4,28.106,MIA,@,CIN,W 26-23,,,,,,,0.0%,,,,,
79,1995,1995-10-08,5,28.113,MIA,,IND,L 24-27,,,,,,,0.0%,,,,,
80,1995,1995-10-15,6,28.120,MIA,@,NOR,L 30-33,,,,,,,0.0%,,,,,
81,1995,1995-10-22,7,28.127,MIA,@,NYJ,L 16-17,,,,,,,0.0%,,,,,
82,1995,1995-10-29,8,28.134,MIA,,BUF,W 23-6,,,,,,,0.0%,,,,,
83,1995,1995-11-05,9,28.141,MIA,@,SDG,W 24-14,,,,,,,0.0%,,,,,
84,1995,1995-11-12,10,28.148,MIA,,NWE,L 17-34,,,,,,,0.0%,,,,,
85,1995,1995-11-20,11,28.156,MIA,,SFO,L 20-44,,,,,,,0.0%,,,,,
86,1995,1995-11-26,12,28.162,MIA,@,IND,L 28-36,,,,,,,0.0%,,,,,
87,1995,1995-12-03,13,28.169,MIA,,ATL,W 21-20,,,,,,,0.0%,,,,,
88,1995,1995-12-11,14,28.177,MIA,,KAN,W 13-6,,,,,,,0.0%,,,,,
89,1995,1995-12-17,15,28.183,MIA,@,BUF,L 20-23,,,,,,,0.0%,,,,,
90,1995,1995-12-24,16,28.190,MIA,@,STL,W 41-22,,,,,,,0.0%,,,,,
91,1996,1996-09-01,1,29.076,MIA,,NWE,W 24-10,,,,,,,0.0%,,,,,
92,1996,1996-09-08,2,29.083,MIA,@,ARI,W 38-10,,,,,,,0.0%,,,,,
93,1996,1996-09-15,3,29.090,MIA,,NYJ,W 36-27,,,,,,,0.0%,,,,,
94,1996,1996-09-23,4,29.098,MIA,@,IND,L 6-10,,,,,,,0.0%,,,,,
95,1996,1996-10-06,5,29.111,MIA,,SEA,L 15-22,,,,,,,0.0%,,,,,
96,1996,1996-10-13,6,29.118,MIA,@,BUF,W 21-7,,,,,,,0.0%,,,,,
97,1996,1996-10-20,7,29.125,MIA,@,PHI,L 28-35,,,,,,,0.0%,,,,,
98,1996,1996-10-27,8,29.132,MIA,,DAL,L 10-29,,,,,,,0.0%,,,,,
99,1996,1996-11-03,9,29.139,MIA,@,NWE,L 23-42,,,,,,,0.0%,,,,,
100,1996,1996-11-10,10,29.146,MIA,,IND,W 37-13,,,,,,,0.0%,,,,,
101,1996,1996-11-17,11,29.153,MIA,@,HOU,W 23-20,,,,,,,0.0%,,,,,
102,1996,1996-12-01,13,29.167,MIA,@,OAK,L 7-17,,,,,,,0.0%,,,,,
103,1996,1996-12-08,14,29.174,MIA,,NYG,L 7-17,,,,,,,0.0%,,,,,
104,1996,1996-12-16,15,29.182,MIA,,BUF,W 16-14,,,,,,,0.0%,,,,,
105,1996,1996-12-22,16,29.188,MIA,@,NYJ,W 31-28,,,,,,,0.0%,,,,,
106,1997,1997-08-31,1,30.075,MIA,,IND,W 16-10,,,,,,,0.0%,,,,,
107,1997,1997-09-07,2,30.082,MIA,,TEN,W 16-13,,,,,,,0.0%,,,,,
108,1997,1997-09-14,3,30.089,MIA,@,GNB,L 18-23,,,,,,,0.0%,,,,,
109,1997,1997-09-21,4,30.096,MIA,@,TAM,L 21-31,,,,,,,0.0%,,,,,
110,1997,1997-11-09,10,30.145,MIA,,NYJ,W 24-17,,,,,,,0.0%,,,,,
111,1997,1997-11-17,11,30.153,MIA,,BUF,W 30-13,,,,,,,0.0%,,,,,
112,1997,1997-11-23,12,30.159,MIA,@,NWE,L 24-27,,,,,,,0.0%,,,,,
113,1997,1997-11-30,13,30.166,MIA,@,OAK,W 34-16,,,,,,,0.0%,,,,,
114,1998,1998-12-06,13,31.172,WAS,,SDG,W 24-20,,,,,,,0.0%,,,,,
115,1998,1998-12-13,14,31.179,WAS,@,CAR,W 28-25,,,,,,,0.0%,,,,,
116,1998,1998-12-19,15,31.185,WAS,,TAM,W 20-16,,,,,,,0.0%,,,,,
117,1998,1998-12-27,16,31.193,WAS,@,DAL,L 7-23,,,,,,,0.0%,,,,,
118,1999,1999-09-12,1,32.087,WAS,,DAL,L 35-41,*,,,,,,0.0%,,,,,
119,1999,1999-09-19,2,32.094,WAS,@,NYG,W 50-21,*,,,,,,0.0%,,,,,
120,1999,1999-09-26,3,32.101,WAS,@,NYJ,W 27-20,*,,,,,,0.0%,,,,,
121,1999,1999-10-03,4,32.108,WAS,,CAR,W 38-36,*,,,,,,0.0%,,,,,
122,1999,1999-10-17,5,32.122,WAS,@,ARI,W 24-10,*,,,,,,0.0%,,,,,
123,1999,1999-10-24,6,32.129,WAS,@,DAL,L 20-38,*,,,,,,0.0%,,,,,
124,1999,1999-10-31,7,32.136,WAS,,CHI,W 48-22,*,,,,,,0.0%,,,,,
125,1999,1999-11-07,8,32.143,WAS,,BUF,L 17-34,*,,,,,,0.0%,,,,,
126,1999,1999-11-28,11,32.164,WAS,,PHI,W 20-17,*,,,,,,0.0%,,,,,
127,1999,1999-12-05,12,32.171,WAS,@,DET,L 17-33,*,0,,,,,0.0%,,,,,
128,1999,1999-12-26,15,32.192,WAS,@,SFO,W 26-20,*,,,,,,0.0%,,,,,
129,1999,2000-01-02,16,32.199,WAS,,MIA,W 21-10,*,,,,,,0.0%,,,,,
130,2000,2000-09-03,1,33.078,WAS,,CAR,W 20-17,*,,,,,,0.0%,,,,,
131,2000,2000-09-10,2,33.085,WAS,@,DET,L 10-15,*,0,,,,,0.0%,,,,,
132,2000,2000-09-18,3,33.093,WAS,,DAL,L 21-27,*,,,,,,0.0%,,,,,
133,2000,2000-09-24,4,33.099,WAS,@,NYG,W 16-6,*,,,,,,0.0%,,,,,
134,2000,2000-10-01,5,33.106,WAS,,TAM,W 20-17,*,,,,,,0.0%,,,,,
135,2000,2000-10-08,6,33.113,WAS,@,PHI,W 17-14,*,0,,,,,0.0%,,,,,
136,2000,2000-10-15,7,33.120,WAS,,BAL,W 10-3,,,,,,,0.0%,,,,,
137,2000,2000-10-30,9,33.135,WAS,,TEN,L 21-27,*,0,,,,,0.0%,,,,,
138,2000,2000-11-05,10,33.141,WAS,@,ARI,L 15-16,*,,,,,,0.0%,,,,,
139,2000,2000-11-20,11,33.156,WAS,@,STL,W 33-20,*,,,,,,0.0%,,,,,
140,2000,2000-11-26,12,33.162,WAS,,PHI,L 20-23,,0,,,,,0.0%,,,,,
141,2000,2000-12-03,13,33.169,WAS,,NYG,L 7-9,*,,,,,,0.0%,,,,,
142,2000,2000-12-10,14,33.176,WAS,@,DAL,L 13-32,,,,,,,0.0%,,,,,
