ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
14,1967,1967-12-17,14,25.127,NOR,@,WAS,W 30-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,293,41.86,0
15,1968,1968-09-15,1,26.034,NOR,,CLE,L 10-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,276,46.00,0
16,1968,1968-09-22,2,26.041,NOR,,WAS,W 37-17,1,15,15.00,0,0,0,,0,0,0,,0,0,,,3,128,42.67,0
17,1968,1968-09-29,3,26.048,NOR,,STL,L 20-21,1,-14,-14.00,0,0,0,,0,0,0,,0,0,,,5,218,43.60,0
18,1968,1968-10-06,4,26.055,NOR,@,NYG,L 21-38,0,0,,0,0,0,,0,0,0,,0,0,,,2,80,40.00,0
19,1968,1968-10-13,5,26.062,NOR,,MIN,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,174,34.80,1
20,1968,1968-10-20,6,26.069,NOR,@,PIT,W 16-12,0,0,,0,0,0,,0,0,0,,0,0,,,4,177,44.25,0
21,1968,1968-10-27,7,26.076,NOR,@,STL,L 17-31,0,0,,0,0,0,,0,0,0,,0,0,,,5,206,41.20,0
22,1968,1968-11-03,8,26.083,NOR,,DAL,L 3-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,258,36.86,0
23,1968,1968-12-08,13,26.118,NOR,@,PHI,L 17-29,0,0,,0,0,0,,0,0,0,,0,0,,,5,199,39.80,0
24,1968,1968-12-15,14,26.125,NOR,,PIT,W 24-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,294,42.00,0
25,1969,1969-09-21,1,27.040,NOR,,WAS,L 20-26,0,0,,0,0,0,,0,0,0,,0,0,,,3,121,40.33,0
26,1969,1969-09-28,2,27.047,NOR,,DAL,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,,,4,191,47.75,0
27,1970,1970-09-20,1,28.039,MIN,,KAN,W 27-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,237,39.50,0
28,1970,1970-09-27,2,28.046,MIN,,NOR,W 26-0,0,0,,0,0,0,,0,0,0,,0,0,,,3,130,43.33,0
29,1970,1970-10-04,3,28.053,MIN,@,GNB,L 10-13,0,0,,0,0,0,,0,0,0,,0,0,,,8,343,42.88,0
30,1970,1970-10-11,4,28.060,MIN,@,CHI,W 24-0,0,0,,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
31,1970,1970-10-18,5,28.067,MIN,,DAL,W 54-13,0,0,,0,0,0,,0,0,0,,0,0,,,2,93,46.50,0
32,1970,1970-10-26,6,28.075,MIN,,RAM,W 13-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,238,34.00,0
33,1970,1970-11-01,7,28.081,MIN,@,DET,W 30-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,92,46.00,0
34,1970,1970-11-08,8,28.088,MIN,@,WAS,W 19-10,0,0,,0,0,0,,0,0,0,,0,0,,,2,76,38.00,0
35,1970,1970-11-15,9,28.095,MIN,,DET,W 24-20,0,0,,0,0,0,,0,0,0,,0,0,,,3,110,36.67,0
36,1970,1970-11-22,10,28.102,MIN,,GNB,W 10-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,259,37.00,0
37,1970,1970-11-29,11,28.109,MIN,@,NYJ,L 10-20,0,0,,0,0,0,,0,0,0,,0,0,,,2,83,41.50,0
38,1970,1970-12-05,12,28.115,MIN,,CHI,W 16-13,0,0,,0,0,0,,0,0,0,,0,0,,,7,188,26.86,0
39,1970,1970-12-13,13,28.123,MIN,@,BOS,W 35-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,60,30.00,0
40,1970,1970-12-20,14,28.130,MIN,@,ATL,W 37-7,0,0,,0,0,0,,0,0,0,,0,0,,,4,153,38.25,0
41,1971,1971-09-19,1,29.038,PHI,@,CIN,L 14-37,0,0,,0,0,0,,0,0,0,,0,0,,,5,216,43.20,0
42,1971,1971-09-26,2,29.045,PHI,,DAL,L 7-42,0,0,,0,0,0,,0,0,0,,0,0,,,4,165,41.25,0
43,1971,1971-10-03,3,29.052,PHI,,SFO,L 3-31,0,0,,0,0,0,,0,0,0,,0,0,,,5,195,39.00,0
44,1971,1971-10-10,4,29.059,PHI,,MIN,L 0-13,0,0,,0,0,0,,0,0,0,,0,0,,,8,352,44.00,0
45,1971,1971-10-17,5,29.066,PHI,@,OAK,L 10-34,0,0,,0,0,0,,0,0,0,,0,0,,,8,323,40.38,0
46,1971,1971-10-24,6,29.073,PHI,,NYG,W 23-7,0,0,,0,0,0,,0,0,0,,0,0,,,3,143,47.67,0
47,1971,1971-10-31,7,29.080,PHI,,DEN,W 17-16,0,0,,0,0,0,,0,0,0,,0,0,,,9,420,46.67,0
48,1971,1971-11-07,8,29.087,PHI,@,WAS,T 7-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,262,37.43,0
49,1971,1971-11-14,9,29.094,PHI,@,DAL,L 7-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,208,41.60,1
50,1971,1971-11-21,10,29.101,PHI,@,STL,W 37-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,158,39.50,0
51,1971,1971-11-28,11,29.108,PHI,,WAS,L 13-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,210,42.00,0
52,1971,1971-12-05,12,29.115,PHI,@,DET,W 23-20,0,0,,0,0,0,,0,0,0,,0,0,,,2,84,42.00,0
53,1971,1971-12-12,13,29.122,PHI,,STL,W 19-7,0,0,,0,0,0,,0,0,0,,0,0,,,4,158,39.50,0
54,1971,1971-12-19,14,29.129,PHI,@,NYG,W 41-28,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
55,1972,1972-09-17,1,30.036,PHI,@,DAL,L 6-28,0,0,,0,0,0,,0,0,0,,0,0,,,4,176,44.00,0
56,1972,1972-09-24,2,30.043,PHI,,CLE,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,,,3,114,38.00,0
57,1973,1973-09-16,1,31.035,PHI,,STL,L 23-34,0,0,,0,0,0,,0,0,0,,0,0,,,4,169,42.25,0
58,1973,1973-09-23,2,31.042,PHI,@,NYG,T 23-23,0,0,,0,0,0,,0,0,0,,0,0,,,4,165,41.25,0
59,1973,1973-09-30,3,31.049,PHI,,WAS,L 7-28,0,0,,0,0,0,,0,0,0,,0,0,,,9,396,44.00,0
60,1973,1973-10-07,4,31.056,PHI,@,BUF,L 26-27,0,0,,0,0,0,,0,0,0,,0,0,,,1,37,37.00,0
61,1973,1973-10-14,5,31.063,PHI,@,STL,W 27-24,0,0,,0,0,0,,0,0,0,,0,0,,,5,202,40.40,0
62,1973,1973-10-21,6,31.070,PHI,@,MIN,L 21-28,0,0,,0,0,0,,0,0,0,,0,0,,,5,209,41.80,0
63,1973,1973-10-28,7,31.077,PHI,,DAL,W 30-16,0,0,,0,0,0,,0,0,0,,0,0,,,3,146,48.67,0
64,1973,1973-11-04,8,31.084,PHI,,NWE,W 24-23,0,0,,0,0,0,,0,0,0,,0,0,,,6,201,33.50,0
65,1973,1973-11-11,9,31.091,PHI,,ATL,L 27-44,0,0,,0,0,0,,0,0,0,,0,0,,,5,207,41.40,0
66,1973,1973-11-18,10,31.098,PHI,@,DAL,L 10-31,0,0,,0,0,0,,0,0,0,,0,0,,,4,149,37.25,0
