ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
148,2010,2010-09-26,3,33.187,JAX,,PHI,L 3-28,*,,,,,,0.0%,,,,
149,2010,2010-10-03,4,33.194,JAX,,IND,W 31-28,*,,,,,,0.0%,,,,
150,2010,2010-10-10,5,33.201,JAX,@,BUF,W 36-26,*,0,,,,,0.0%,,,,
151,2010,2010-10-18,6,33.209,JAX,,TEN,L 3-30,*,,,,,,0.0%,,,,
152,2010,2010-10-24,7,33.215,JAX,@,KAN,L 20-42,*,,,,,,0.0%,,,,
153,2010,2010-10-31,8,33.222,JAX,@,DAL,W 35-17,*,,,,,,0.0%,,,,
154,2010,2010-11-14,9,33.236,JAX,,HOU,W 31-24,*,0,,,,,0.0%,,,,
155,2010,2010-11-21,10,33.243,JAX,,CLE,W 24-20,*,,0,0,,0,0.0%,,0.0,1,0
156,2010,2010-11-28,11,33.250,JAX,@,NYG,L 20-24,*,0,0,0,,0,0.0%,,0.0,1,0
157,2010,2010-12-05,12,33.257,JAX,@,TEN,W 17-6,*,,,,,,0.0%,,,,
158,2010,2010-12-12,13,33.264,JAX,,OAK,W 38-31,*,0,,,,,0.0%,,,,
159,2010,2010-12-19,14,33.271,JAX,@,IND,L 24-34,*,,,,,,0.0%,,,,
160,2010,2010-12-26,15,33.278,JAX,,WAS,L 17-20,*,0,,,,,0.0%,,,,
161,2010,2011-01-02,16,33.285,JAX,@,HOU,L 17-34,*,,,,,,0.0%,,,,
162,2011,2011-09-11,1,34.172,JAX,,TEN,W 16-14,*,0,,,,,0.0%,,,,
163,2011,2011-09-18,2,34.179,JAX,@,NYJ,L 3-32,*,,,,,,0.0%,,,,
164,2011,2011-09-25,3,34.186,JAX,@,CAR,L 10-16,*,,,,,,0.0%,,,,
165,2011,2011-10-02,4,34.193,JAX,,NOR,L 10-23,*,0,,,,,0.0%,,,,
166,2011,2011-10-09,5,34.200,JAX,,CIN,L 20-30,*,0,,,,,0.0%,,,,
167,2011,2011-10-16,6,34.207,JAX,@,PIT,L 13-17,*,,,,,,0.0%,,,,
168,2011,2011-10-24,7,34.215,JAX,,BAL,W 12-7,*,0,0,0,,0,0.0%,,0.0,0,0
169,2011,2011-10-30,8,34.221,JAX,@,HOU,L 14-24,*,,,,,,0.0%,,,,
170,2011,2011-11-13,9,34.235,JAX,@,IND,W 17-3,*,,,,,,0.0%,,,,
171,2011,2011-11-20,10,34.242,JAX,@,CLE,L 10-14,*,0,,,,,0.0%,,,,
172,2011,2011-11-27,11,34.249,JAX,,HOU,L 13-20,*,,,,,,0.0%,,,,
173,2011,2011-12-05,12,34.257,JAX,,SDG,L 14-38,*,,,,,,0.0%,,,,
174,2011,2011-12-11,13,34.263,JAX,,TAM,W 41-14,*,0,,,,,0.0%,,,,
175,2011,2011-12-15,14,34.267,JAX,@,ATL,L 14-41,*,,,,,,0.0%,,,,
176,2011,2011-12-24,15,34.276,JAX,@,TEN,L 17-23,*,,,,,,0.0%,,,,
177,2011,2012-01-01,16,34.284,JAX,,IND,W 19-13,*,,,,,,0.0%,,,,
178,2012,2012-09-09,1,35.170,JAX,@,MIN,L 23-26,*,,,,,,0.0%,,,,
179,2012,2012-09-16,2,35.177,JAX,,HOU,L 7-27,*,,,,,,0.0%,,,,
180,2012,2012-09-23,3,35.184,JAX,@,IND,W 22-17,*,0,,,,,0.0%,,,,
181,2012,2012-09-30,4,35.191,JAX,,CIN,L 10-27,*,,,,,,0.0%,,,,
182,2012,2012-10-07,5,35.198,JAX,,CHI,L 3-41,*,,,,,,0.0%,,,,
183,2012,2012-10-21,6,35.212,JAX,@,OAK,L 23-26,*,,,,,,0.0%,,,,
184,2012,2012-10-28,7,35.219,JAX,@,GNB,L 15-24,*,,,,,,0.0%,,,,
185,2012,2012-11-04,8,35.226,JAX,,DET,L 14-31,*,,0,0,,0,0.0%,,0.0,0,0
186,2012,2012-11-08,9,35.230,JAX,,IND,L 10-27,*,,,,,,0.0%,,,,
187,2012,2012-11-18,10,35.240,JAX,@,HOU,L 37-43,*,,,,,,0.0%,,,,
188,2012,2012-11-25,11,35.247,JAX,,TEN,W 24-19,*,,0,0,,0,0.0%,,0.0,0,0
189,2012,2012-12-02,12,35.254,JAX,@,BUF,L 18-34,*,0,,,,,0.0%,,,,
190,2012,2012-12-09,13,35.261,JAX,,NYJ,L 10-17,*,,,,,,0.0%,,,,
191,2012,2012-12-16,14,35.268,JAX,@,MIA,L 3-24,*,0,,,,,0.0%,,,,
192,2012,2012-12-23,15,35.275,JAX,,NWE,L 16-23,*,,,,,,0.0%,,,,
193,2012,2012-12-30,16,35.282,JAX,@,TEN,L 20-38,*,,,,,,0.0%,,,,
194,2013,2013-09-08,1,36.169,JAX,,KAN,L 2-28,*,,,,,,0.0%,,,,
195,2013,2013-09-15,2,36.176,JAX,@,OAK,L 9-19,*,,0,0,,0,0.0%,,0.0,0,0
196,2013,2013-09-22,3,36.183,JAX,@,SEA,L 17-45,*,,,,,,0.0%,,,,
197,2013,2013-09-29,4,36.190,JAX,,IND,L 3-37,*,,,,,,0.0%,,,,
198,2013,2013-10-06,5,36.197,JAX,@,STL,L 20-34,*,,0,0,,0,0.0%,,0.0,0,0
199,2013,2013-10-13,6,36.204,JAX,@,DEN,L 19-35,*,,,,,,0.0%,,,,
200,2013,2013-10-20,7,36.211,JAX,,SDG,L 6-24,*,,,,,,0.0%,,,,
201,2013,2013-10-27,8,36.218,JAX,,SFO,L 10-42,*,0,,,,,0.0%,,,,
202,2013,2013-11-10,9,36.232,JAX,@,TEN,W 29-27,*,0,0,0,,0,0.0%,,0.0,0,0
203,2013,2013-11-17,10,36.239,JAX,,ARI,L 14-27,*,0,,,,,0.0%,,,,
204,2013,2013-11-24,11,36.246,JAX,@,HOU,W 13-6,*,0,,,,,0.0%,,,,
205,2013,2013-12-01,12,36.253,JAX,@,CLE,W 32-28,*,,,,,,0.0%,,,,
206,2013,2013-12-05,13,36.257,JAX,,HOU,W 27-20,*,0,,,,,0.0%,,,,
207,2013,2013-12-15,14,36.267,JAX,,BUF,L 20-27,*,,,,,,0.0%,,,,
208,2013,2013-12-22,15,36.274,JAX,,TEN,L 16-20,*,1,1,9,9.00,0,100.0%,9.00,0.0,0,0
209,2013,2013-12-29,16,36.281,JAX,@,IND,L 10-30,*,,,,,,0.0%,,,,
