ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
28,1997,1997-12-14,15,24.328,STL,,CHI,L 10-13,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,3,11,3.67,0,0,0
29,1997,1997-12-20,16,24.334,STL,@,CAR,W 30-18,,2,1,3,3.00,0,50.0%,1.50,1,5,5.00,0,0,0,,0,2,2,1.00,0,0,0
30,1998,1998-09-06,1,25.229,STL,,NOR,L 17-24,,6,2,27,13.50,1,33.3%,4.50,0,0,,0,0,0,,0,5,67,13.40,0,1,6
31,1998,1998-09-13,2,25.236,STL,,MIN,L 31-38,,6,1,9,9.00,0,16.7%,1.50,0,0,,0,0,0,,0,3,89,29.67,1,1,6
32,1998,1998-09-20,3,25.243,STL,@,BUF,W 34-33,,4,1,45,45.00,0,25.0%,11.25,0,0,,0,0,0,,0,3,57,19.00,0,0,0
33,1998,1998-09-27,4,25.250,STL,,ARI,L 17-20,,5,2,17,8.50,0,40.0%,3.40,1,0,0.00,0,0,0,,0,2,3,1.50,0,0,0
34,1998,1998-10-11,5,25.264,STL,,NYJ,W 30-10,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,3,21,7.00,0,0,0
35,1998,1998-10-18,6,25.271,STL,@,MIA,L 0-14,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,15,3.75,0,0,0
36,1998,1998-10-25,7,25.278,STL,,SFO,L 10-28,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,4,2,0.50,0,0,0
37,1998,1998-11-01,8,25.285,STL,@,ATL,L 15-37,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
38,1998,1998-11-08,9,25.292,STL,@,CHI,W 20-12,,5,3,23,7.67,0,60.0%,4.60,1,9,9.00,0,0,0,,0,3,28,9.33,0,0,0
39,1998,1998-11-15,10,25.299,STL,@,NOR,L 3-24,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,2,23,11.50,0,0,0
40,1998,1998-11-22,11,25.306,STL,,CAR,L 20-24,,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,2,28,14.00,0,0,0
41,1998,1998-11-29,12,25.313,STL,,ATL,L 10-21,,5,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,22,11.00,0,0,0
42,1998,1998-12-03,13,25.317,STL,@,PHI,L 14-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,13,6.50,0,0,0
43,1998,1998-12-13,14,25.327,STL,,NWE,W 32-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,47,15.67,0,0,0
44,1998,1998-12-20,15,25.334,STL,@,CAR,L 13-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,0,0.00,0,0,0
45,1998,1998-12-27,16,25.341,STL,@,SFO,L 19-38,,3,2,48,24.00,0,66.7%,16.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0
46,1999,1999-09-12,1,26.235,NOR,,CAR,W 19-10,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,5,31,6.20,0,0,0
47,1999,1999-09-19,2,26.242,NOR,@,SFO,L 21-28,*,12,5,46,9.20,1,41.7%,3.83,0,0,,0,0,0,,0,1,0,0.00,0,1,6
48,1999,1999-10-03,3,26.256,NOR,@,CHI,L 10-14,*,8,4,55,13.75,0,50.0%,6.88,0,0,,0,0,0,,0,4,34,8.50,0,0,0
49,1999,1999-10-10,4,26.263,NOR,,ATL,L 17-20,*,7,4,138,34.50,1,57.1%,19.71,0,0,,0,0,0,,0,1,5,5.00,0,1,6
50,1999,1999-10-17,5,26.270,NOR,,TEN,L 21-24,*,13,7,94,13.43,0,53.8%,7.23,0,0,,0,0,0,,0,4,40,10.00,0,0,0
51,1999,1999-10-24,6,26.277,NOR,@,NYG,L 3-31,*,8,5,62,12.40,0,62.5%,7.75,0,0,,0,0,0,,0,3,31,10.33,0,0,0
52,1999,1999-10-31,7,26.284,NOR,,CLE,L 16-21,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,5,52,10.40,0,0,0
53,1999,1999-11-07,8,26.291,NOR,,TAM,L 16-31,*,5,2,42,21.00,0,40.0%,8.40,1,4,4.00,0,0,0,,0,1,10,10.00,0,0,0
54,1999,1999-11-14,9,26.298,NOR,,SFO,W 24-6,*,5,3,41,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,1,3,3.00,0,0,0
55,1999,1999-11-21,10,26.305,NOR,@,JAX,L 23-41,*,5,2,38,19.00,0,40.0%,7.60,1,1,1.00,0,0,0,,0,1,4,4.00,0,0,0
56,1999,1999-11-28,11,26.312,NOR,@,STL,L 12-43,*,10,5,33,6.60,0,50.0%,3.30,1,15,15.00,0,0,0,,0,3,15,5.00,0,0,0
57,1999,1999-12-05,12,26.319,NOR,@,ATL,L 12-35,*,9,4,23,5.75,0,44.4%,2.56,0,0,,0,0,0,,0,1,4,4.00,0,0,0
58,1999,1999-12-12,13,26.326,NOR,,STL,L 14-30,*,8,2,19,9.50,0,25.0%,2.38,0,0,,0,0,0,,0,0,0,,0,0,0
59,1999,1999-12-19,14,26.333,NOR,@,BAL,L 8-31,*,13,5,67,13.40,0,38.5%,5.15,0,0,,0,0,0,,0,1,3,3.00,0,0,0
60,1999,1999-12-24,15,26.338,NOR,,DAL,W 31-24,*,8,3,95,31.67,1,37.5%,11.88,0,0,,0,0,0,,0,2,7,3.50,0,1,6
61,1999,2000-01-02,16,26.347,NOR,@,CAR,L 13-45,*,8,6,44,7.33,1,75.0%,5.50,0,0,,0,0,0,,0,2,19,9.50,0,1,6
62,2000,2000-09-03,1,27.227,CHI,@,MIN,L 27-30,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0
63,2000,2000-09-10,2,27.234,CHI,@,TAM,L 0-41,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
64,2000,2000-09-17,3,27.241,CHI,,NYG,L 7-14,,2,1,2,2.00,1,50.0%,1.00,0,0,,0,0,0,,0,0,0,,0,1,6
65,2000,2000-09-24,4,27.248,CHI,,DET,L 14-21,*,6,5,35,7.00,0,83.3%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0
66,2000,2000-10-01,5,27.255,CHI,@,GNB,W 27-24,,1,1,21,21.00,0,100.0%,21.00,1,52,52.00,0,0,0,,0,0,0,,0,0,0
67,2000,2000-10-08,6,27.262,CHI,,NOR,L 10-31,*,12,8,89,11.13,0,66.7%,7.42,0,0,,0,0,0,,0,0,0,,0,0,0
68,2000,2000-10-15,7,27.269,CHI,,MIN,L 16-28,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,0,0,0
69,2000,2000-10-22,8,27.276,CHI,@,PHI,L 9-13,,8,5,62,12.40,0,62.5%,7.75,1,23,23.00,0,0,0,,0,0,0,,0,0,0
70,2000,2000-11-05,9,27.290,CHI,,IND,W 27-24,,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,0,0,,0,0,0
71,2000,2000-11-12,10,27.297,CHI,@,BUF,L 3-20,,12,6,55,9.17,0,50.0%,4.58,0,0,,0,0,0,,0,0,0,,0,0,0
72,2000,2000-11-19,11,27.304,CHI,,TAM,W 13-10,,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,0,0
73,2000,2000-11-26,12,27.311,CHI,@,NYJ,L 10-17,,6,1,7,7.00,0,16.7%,1.17,0,0,,0,0,0,,0,0,0,,0,0,0
74,2000,2000-12-03,13,27.318,CHI,,GNB,L 6-28,*,7,3,22,7.33,0,42.9%,3.14,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
75,2000,2000-12-10,14,27.325,CHI,,NWE,W 24-17,*,8,8,100,12.50,1,100.0%,12.50,0,0,,0,0,0,,0,0,0,,0,1,6
76,2000,2000-12-17,15,27.332,CHI,@,SFO,L 0-17,*,6,1,10,10.00,0,16.7%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0
77,2000,2000-12-24,16,27.339,CHI,@,DET,W 23-20,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
78,2001,2001-09-10,1,28.233,DEN,,NYG,W 31-20,,2,1,36,36.00,0,50.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
79,2001,2001-09-23,2,28.246,DEN,@,ARI,W 38-17,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
80,2001,2001-09-30,3,28.253,DEN,,BAL,L 13-20,,6,1,1,1.00,0,16.7%,0.17,1,-6,-6.00,0,0,0,,0,0,0,,0,0,0
81,2001,2001-10-07,4,28.260,DEN,,KAN,W 20-6,*,0,,,,,0.0%,,,,,,,,,,,,,,,
82,2001,2001-10-14,5,28.267,DEN,@,SEA,L 21-34,*,7,6,84,14.00,1,85.7%,12.00,0,0,,0,0,0,,0,0,0,,0,1,6
83,2001,2001-10-21,6,28.274,DEN,@,SDG,L 10-27,*,6,4,27,6.75,0,66.7%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
84,2001,2001-10-28,7,28.281,DEN,,NWE,W 31-20,*,3,0,0,,0,0.0%,0.00,1,10,10.00,0,0,0,,0,0,0,,0,0,0
85,2001,2001-11-05,8,28.289,DEN,@,OAK,L 28-38,*,2,1,9,9.00,0,50.0%,4.50,1,5,5.00,0,0,0,,0,0,0,,0,0,0
86,2001,2001-12-09,12,28.323,KAN,@,OAK,L 26-28,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
87,2001,2001-12-16,13,28.330,KAN,,DEN,W 26-23,,4,3,62,20.67,0,75.0%,15.50,1,14,14.00,0,0,0,,0,0,0,,0,0,0
88,2001,2001-12-23,14,28.337,KAN,,SDG,W 20-17,,3,3,58,19.33,0,100.0%,19.33,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
89,2001,2001-12-30,15,28.344,KAN,@,JAX,W 30-26,,7,6,121,20.17,0,85.7%,17.29,0,0,,0,0,0,,0,0,0,,0,0,0
90,2001,2002-01-06,16,28.351,KAN,@,SEA,L 18-21,*,6,3,74,24.67,0,50.0%,12.33,0,0,,0,0,0,,0,0,0,,0,0,0
91,2002,2002-09-08,1,29.231,KAN,@,CLE,W 40-39,*,6,4,120,30.00,0,66.7%,20.00,0,0,,0,0,0,,0,0,0,,0,0,0
92,2002,2002-09-15,2,29.238,KAN,,JAX,L 16-23,,4,2,30,15.00,0,50.0%,7.50,1,12,12.00,0,0,0,,0,0,0,,0,0,0
93,2002,2002-09-22,3,29.245,KAN,@,NWE,L 38-41,,7,4,41,10.25,2,57.1%,5.86,0,0,,0,0,0,,0,0,0,,0,2,12
94,2002,2002-09-29,4,29.252,KAN,,MIA,W 48-30,*,3,2,57,28.50,0,66.7%,19.00,1,4,4.00,0,0,0,,0,0,0,,0,0,0
95,2002,2002-10-06,5,29.259,KAN,@,NYJ,W 29-25,*,4,2,45,22.50,0,50.0%,11.25,0,0,,0,0,0,,0,0,0,,0,0,0
96,2002,2002-10-13,6,29.266,KAN,@,SDG,L 34-35,*,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0
97,2002,2002-10-20,7,29.273,KAN,,DEN,L 34-37,*,9,4,37,9.25,0,44.4%,4.11,0,0,,0,0,0,,0,0,0,,0,0,0
98,2002,2002-10-27,8,29.280,KAN,,OAK,W 20-10,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
99,2002,2002-11-10,9,29.294,KAN,@,SFO,L 13-17,*,10,8,134,16.75,0,80.0%,13.40,1,8,8.00,0,0,0,,0,0,0,,0,0,0
100,2002,2002-11-17,10,29.301,KAN,,BUF,W 17-16,*,4,3,93,31.00,0,75.0%,23.25,1,1,1.00,0,0,0,,0,0,0,,0,0,0
101,2002,2002-11-24,11,29.308,KAN,@,SEA,L 32-39,*,7,4,54,13.50,0,57.1%,7.71,0,0,,0,0,0,,0,0,0,,0,0,0
102,2002,2002-12-01,12,29.315,KAN,,ARI,W 49-0,*,5,4,54,13.50,0,80.0%,10.80,1,31,31.00,0,0,0,,0,0,0,,0,0,0
103,2002,2002-12-08,13,29.322,KAN,,STL,W 49-10,*,3,1,29,29.00,0,33.3%,9.67,0,0,,0,0,0,,0,0,0,,0,0,0
104,2002,2002-12-15,14,29.329,KAN,@,DEN,L 24-31,*,11,4,69,17.25,0,36.4%,6.27,0,0,,0,0,0,,0,0,0,,0,0,0
105,2002,2002-12-22,15,29.336,KAN,,SDG,W 24-22,*,7,5,70,14.00,0,71.4%,10.00,2,2,1.00,0,0,0,,0,0,0,,0,0,0
106,2002,2002-12-28,16,29.342,KAN,@,OAK,L 0-24,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
107,2003,2003-09-07,1,30.230,KAN,,SDG,W 27-14,*,6,4,61,15.25,0,66.7%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0
108,2003,2003-09-14,2,30.237,KAN,,PIT,W 41-20,*,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
109,2003,2003-09-21,3,30.244,KAN,@,HOU,W 42-14,*,5,4,44,11.00,1,80.0%,8.80,0,0,,0,0,0,,0,0,0,,0,1,6
110,2003,2003-09-28,4,30.251,KAN,@,BAL,W 17-10,*,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,0,0,,0,0,0
111,2003,2003-10-05,5,30.258,KAN,,DEN,W 24-23,*,7,2,14,7.00,0,28.6%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0
112,2003,2003-10-12,6,30.265,KAN,@,GNB,W 40-34,*,8,2,57,28.50,1,25.0%,7.13,0,0,,0,0,0,,0,0,0,,0,1,6
113,2003,2003-10-20,7,30.273,KAN,@,OAK,W 17-10,*,3,1,43,43.00,0,33.3%,14.33,0,0,,0,0,0,,0,0,0,,0,0,0
114,2003,2003-10-26,8,30.279,KAN,,BUF,W 38-5,*,9,5,57,11.40,0,55.6%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
115,2003,2003-11-09,9,30.293,KAN,,CLE,W 41-20,*,12,7,115,16.43,1,58.3%,9.58,0,0,,0,0,0,,0,0,0,,0,1,6
116,2003,2003-11-16,10,30.300,KAN,@,CIN,L 19-24,*,8,6,82,13.67,0,75.0%,10.25,1,5,5.00,0,0,0,,0,0,0,,0,0,0
117,2003,2003-11-23,11,30.307,KAN,,OAK,W 27-24,*,4,3,41,13.67,0,75.0%,10.25,0,0,,0,0,0,,0,0,0,,0,0,0
118,2003,2003-11-30,12,30.314,KAN,@,SDG,W 28-24,*,6,2,18,9.00,0,33.3%,3.00,1,4,4.00,0,0,0,,0,0,0,,0,0,0
119,2003,2003-12-07,13,30.321,KAN,@,DEN,L 27-45,*,3,3,83,27.67,1,100.0%,27.67,0,0,,0,0,0,,0,0,0,,0,1,6
120,2003,2003-12-14,14,30.328,KAN,,DET,W 45-17,*,4,3,50,16.67,0,75.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0
121,2003,2003-12-20,15,30.334,KAN,@,MIN,L 20-45,*,9,5,89,17.80,0,55.6%,9.89,0,0,,0,0,0,,0,3,70,23.33,0,0,0
122,2003,2003-12-28,16,30.342,KAN,,CHI,W 31-3,*,3,3,30,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,1,6
123,2004,2004-09-12,1,31.236,KAN,@,DEN,L 24-34,*,11,6,101,16.83,0,54.5%,9.18,0,0,,0,0,0,,0,0,0,,0,0,0
124,2004,2004-09-19,2,31.243,KAN,,CAR,L 17-28,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
125,2004,2004-10-17,5,31.271,KAN,@,JAX,L 16-22,*,6,3,61,20.33,0,50.0%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0
126,2004,2004-10-24,6,31.278,KAN,,ATL,W 56-10,*,5,3,52,17.33,0,60.0%,10.40,0,0,,0,0,0,,0,0,0,,0,0,0
127,2004,2004-10-31,7,31.285,KAN,,IND,W 45-35,*,7,5,50,10.00,0,71.4%,7.14,0,0,,0,0,0,,0,0,0,,0,0,0
128,2004,2004-11-07,8,31.292,KAN,@,TAM,L 31-34,*,8,6,104,17.33,0,75.0%,13.00,1,15,15.00,0,0,0,,0,0,0,,0,0,0
129,2004,2004-11-14,9,31.299,KAN,@,NOR,L 20-27,*,8,7,121,17.29,1,87.5%,15.13,1,0,0.00,0,0,0,,0,0,0,,0,1,6
130,2004,2004-11-22,10,31.307,KAN,,NWE,L 19-27,*,10,3,99,33.00,2,30.0%,9.90,0,0,,0,0,0,,0,0,0,,0,2,12
131,2004,2004-11-28,11,31.313,KAN,,SDG,L 31-34,*,4,1,9,9.00,0,25.0%,2.25,0,0,,0,0,0,,0,0,0,,0,0,0
132,2004,2004-12-05,12,31.320,KAN,@,OAK,W 34-27,*,12,8,149,18.63,1,66.7%,12.42,0,0,,0,0,0,,0,0,0,,0,1,6
133,2004,2004-12-13,13,31.328,KAN,@,TEN,W 49-38,*,5,2,67,33.50,2,40.0%,13.40,0,0,,0,0,0,,0,0,0,,0,2,12
134,2004,2004-12-19,14,31.334,KAN,,DEN,W 45-17,*,8,7,101,14.43,2,87.5%,12.63,0,0,,0,1,36,36.00,0,0,0,,0,2,12
135,2004,2004-12-25,15,31.340,KAN,,OAK,W 31-30,*,11,6,79,13.17,0,54.5%,7.18,0,0,,0,0,0,,0,0,0,,0,0,0
136,2004,2005-01-02,16,31.348,KAN,@,SDG,L 17-24,*,9,4,73,18.25,0,44.4%,8.11,0,0,,0,0,0,,0,0,0,,0,0,0
137,2005,2005-09-11,1,32.234,KAN,,NYJ,W 27-7,*,5,4,76,19.00,0,80.0%,15.20,0,0,,0,0,0,,0,0,0,,0,0,0
138,2005,2005-09-18,2,32.241,KAN,@,OAK,W 23-17,*,8,4,52,13.00,0,50.0%,6.50,1,8,8.00,0,0,0,,0,0,0,,0,0,0
139,2005,2005-09-26,3,32.249,KAN,@,DEN,L 10-30,*,11,8,112,14.00,0,72.7%,10.18,0,0,,0,0,0,,0,0,0,,0,0,0
140,2005,2005-10-02,4,32.255,KAN,,PHI,L 31-37,*,8,7,109,15.57,1,87.5%,13.63,1,23,23.00,0,0,0,,0,0,0,,0,1,6
141,2005,2005-10-16,5,32.269,KAN,,WAS,W 28-21,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
142,2005,2005-10-21,6,32.274,KAN,@,MIA,W 30-20,*,4,2,24,12.00,0,50.0%,6.00,2,4,2.00,0,0,0,,0,0,0,,0,0,0
143,2005,2005-10-30,7,32.283,KAN,@,SDG,L 20-28,*,9,7,115,16.43,1,77.8%,12.78,0,0,,0,0,0,,0,0,0,,0,1,6
144,2005,2005-11-06,8,32.290,KAN,,OAK,W 27-23,*,8,5,60,12.00,0,62.5%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0
145,2005,2005-11-13,9,32.297,KAN,@,BUF,L 3-14,*,9,4,41,10.25,0,44.4%,4.56,0,0,,0,0,0,,0,0,0,,0,0,0
146,2005,2005-11-20,10,32.304,KAN,@,HOU,W 45-17,*,9,4,57,14.25,2,44.4%,6.33,1,-2,-2.00,0,0,0,,0,0,0,,0,2,12
147,2005,2005-11-27,11,32.311,KAN,,NWE,W 26-16,*,4,3,65,21.67,0,75.0%,16.25,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
148,2005,2005-12-04,12,32.318,KAN,,DEN,W 31-27,*,5,4,108,27.00,0,80.0%,21.60,0,0,,0,0,0,,0,0,0,,0,0,0
149,2005,2005-12-11,13,32.325,KAN,@,DAL,L 28-31,*,8,4,92,23.00,1,50.0%,11.50,1,15,15.00,0,0,0,,0,0,0,,0,1,6
150,2005,2005-12-17,14,32.331,KAN,@,NYG,L 17-27,*,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0
151,2005,2005-12-24,15,32.338,KAN,,SDG,W 20-7,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0
152,2005,2006-01-01,16,32.346,KAN,,CIN,W 37-3,*,9,7,151,21.57,0,77.8%,16.78,0,0,,0,0,0,,0,1,17,17.00,0,0,0
153,2006,2006-09-10,1,33.233,KAN,,CIN,L 10-23,*,4,1,14,14.00,0,25.0%,3.50,1,9,9.00,0,0,0,,0,0,0,,0,0,0
154,2006,2006-09-17,2,33.240,KAN,@,DEN,L 6-9,*,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0
155,2006,2006-10-01,3,33.254,KAN,,SFO,W 41-0,*,8,6,86,14.33,1,75.0%,10.75,0,0,,0,0,0,,0,0,0,,0,1,6
156,2006,2006-10-08,4,33.261,KAN,@,ARI,W 23-20,*,9,4,48,12.00,0,44.4%,5.33,1,2,2.00,0,0,0,,0,1,6,6.00,0,0,0
157,2006,2006-10-15,5,33.268,KAN,@,PIT,L 7-45,*,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0,,0,2,12,6.00,0,0,0
158,2006,2006-10-22,6,33.275,KAN,,SDG,W 30-27,*,3,2,30,15.00,1,66.7%,10.00,1,0,0.00,0,0,0,,0,0,0,,0,1,6
159,2006,2006-10-29,7,33.282,KAN,,SEA,W 35-28,*,7,6,132,22.00,0,85.7%,18.86,0,0,,0,0,0,,0,0,0,,0,0,0
160,2006,2006-11-05,8,33.289,KAN,@,STL,W 31-17,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0
161,2006,2006-11-12,9,33.296,KAN,@,MIA,L 10-13,*,8,3,58,19.33,0,37.5%,7.25,0,0,,0,0,0,,0,0,0,,0,0,0
162,2006,2006-11-19,10,33.303,KAN,,OAK,W 17-13,*,6,2,38,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
163,2006,2006-11-23,11,33.307,KAN,,DEN,W 19-10,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
164,2006,2006-12-03,12,33.317,KAN,@,CLE,L 28-31,*,9,7,117,16.71,1,77.8%,13.00,0,0,,0,0,0,,0,0,0,,0,1,6
165,2006,2006-12-10,13,33.324,KAN,,BAL,L 10-20,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0
