ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
48,1988,1988-09-25,4,26.063,CHI,@,GNB,W 24-6,3,3,100.0,1,1,100.0,0,6
49,1988,1988-10-02,5,26.070,CHI,,BUF,W 24-3,3,3,100.0,1,1,100.0,0,6
50,1988,1988-10-09,6,26.077,CHI,@,DET,W 24-7,3,3,100.0,1,1,100.0,0,6
51,1988,1988-10-16,7,26.084,CHI,,DAL,W 17-7,2,2,100.0,1,2,50.0,0,5
52,1988,1988-10-24,8,26.092,CHI,,SFO,W 10-9,1,1,100.0,1,1,100.0,0,4
53,1988,1988-10-30,9,26.098,CHI,@,NWE,L 7-30,1,1,100.0,,,,0,1
54,1988,1988-11-06,10,26.105,CHI,,TAM,W 28-10,4,4,100.0,,,,0,4
55,1988,1988-11-13,11,26.112,CHI,@,WAS,W 34-14,4,4,100.0,2,2,100.0,0,10
56,1988,1988-11-20,12,26.119,CHI,@,TAM,W 27-15,3,3,100.0,2,2,100.0,0,9
57,1988,1988-11-27,13,26.126,CHI,,GNB,W 16-0,2,2,100.0,,,,0,2
58,1988,1988-12-05,14,26.134,CHI,@,RAM,L 3-23,,,,1,1,100.0,0,3
59,1988,1988-12-11,15,26.140,CHI,,DET,W 13-12,1,1,100.0,2,2,100.0,0,7
60,1988,1988-12-19,16,26.148,CHI,@,MIN,L 27-28,3,3,100.0,2,2,100.0,0,9
61,1989,1989-09-10,1,27.048,CHI,,CIN,W 17-14,2,2,100.0,1,1,100.0,0,5
62,1989,1989-09-17,2,27.055,CHI,,MIN,W 38-7,5,5,100.0,1,1,100.0,0,8
63,1989,1989-09-24,3,27.062,CHI,@,DET,W 47-27,5,5,100.0,4,4,100.0,0,17
64,1989,1989-10-02,4,27.070,CHI,,PHI,W 27-13,3,4,75.0,,,,0,3
65,1989,1989-10-08,5,27.076,CHI,@,TAM,L 35-42,5,5,100.0,,,,0,5
66,1989,1989-10-15,6,27.083,CHI,,HOU,L 28-33,4,4,100.0,,,,0,4
67,1989,1989-10-23,7,27.091,CHI,@,CLE,L 7-27,1,1,100.0,,,,0,1
68,1989,1989-10-29,8,27.097,CHI,,RAM,W 20-10,2,2,100.0,2,2,100.0,0,8
69,1989,1989-11-05,9,27.104,CHI,@,GNB,L 13-14,1,1,100.0,2,2,100.0,0,7
70,1989,1989-11-12,10,27.111,CHI,@,PIT,W 20-0,2,2,100.0,2,2,100.0,0,8
71,1989,1989-11-19,11,27.118,CHI,,TAM,L 31-32,4,4,100.0,1,1,100.0,0,7
72,1989,1989-11-26,12,27.125,CHI,@,WAS,L 14-38,2,2,100.0,,,,0,2
73,1989,1989-12-03,13,27.132,CHI,@,MIN,L 16-27,1,2,50.0,1,2,50.0,0,4
74,1989,1989-12-10,14,27.139,CHI,,DET,L 17-27,2,2,100.0,1,3,33.3,0,5
75,1989,1989-12-17,15,27.146,CHI,,GNB,L 28-40,4,4,100.0,,,,0,4
76,1989,1989-12-24,16,27.153,CHI,@,SFO,L 0-26,,,,,1,0.0,0,0
77,1990,1990-09-09,1,28.047,CHI,,SEA,W 17-0,2,2,100.0,1,2,50.0,0,5
78,1990,1990-09-16,2,28.054,CHI,@,GNB,W 31-13,4,4,100.0,1,1,100.0,0,7
79,1990,1990-09-23,3,28.061,CHI,,MIN,W 19-16,1,1,100.0,4,5,80.0,0,13
80,1990,1990-09-30,4,28.068,CHI,@,RAI,L 10-24,1,1,100.0,1,1,100.0,0,4
81,1990,1990-10-07,5,28.075,CHI,,GNB,W 27-13,3,3,100.0,2,3,66.7,0,9
82,1990,1990-10-14,6,28.082,CHI,,RAM,W 38-9,5,5,100.0,1,1,100.0,0,8
83,1990,1990-10-28,7,28.096,CHI,@,PHO,W 31-21,4,4,100.0,1,1,100.0,0,7
84,1990,1990-11-04,8,28.103,CHI,@,TAM,W 26-6,2,3,66.7,2,4,50.0,0,8
85,1990,1990-11-11,9,28.110,CHI,,ATL,W 30-24,3,3,100.0,1,1,100.0,0,6
86,1990,1990-11-18,10,28.117,CHI,@,DEN,W 16-13,1,1,100.0,3,4,75.0,0,10
87,1990,1990-11-25,11,28.124,CHI,@,MIN,L 13-41,1,1,100.0,2,3,66.7,0,7
88,1990,1990-12-02,12,28.131,CHI,,DET,W 23-17,2,2,100.0,1,2,50.0,0,5
89,1990,1990-12-09,13,28.138,CHI,@,WAS,L 9-10,,,,3,4,75.0,0,9
90,1990,1990-12-16,14,28.145,CHI,@,DET,L 21-38,3,3,100.0,,1,0.0,0,3
91,1990,1990-12-23,15,28.152,CHI,,TAM,W 27-14,3,3,100.0,2,3,66.7,0,9
92,1990,1990-12-29,16,28.158,CHI,,KAN,L 10-21,1,1,100.0,1,1,100.0,0,4
93,1991,1991-09-01,1,29.039,CHI,,MIN,W 10-6,1,1,100.0,1,2,50.0,0,4
94,1991,1991-09-08,2,29.046,CHI,@,TAM,W 21-20,3,3,100.0,,,,0,3
95,1991,1991-09-15,3,29.053,CHI,,NYG,W 20-17,2,2,100.0,2,2,100.0,0,8
96,1991,1991-09-23,4,29.061,CHI,,NYJ,W 19-13,1,1,100.0,2,3,66.7,0,7
97,1991,1991-09-29,5,29.067,CHI,@,BUF,L 20-35,2,2,100.0,2,2,100.0,0,8
98,1991,1991-10-06,6,29.074,CHI,,WAS,L 7-20,1,1,100.0,,,,0,1
99,1991,1991-10-17,7,29.085,CHI,@,GNB,W 10-0,1,1,100.0,1,2,50.0,0,4
100,1991,1991-10-27,8,29.095,CHI,@,NOR,W 20-17,2,2,100.0,2,3,66.7,0,8
101,1991,1991-11-03,9,29.102,CHI,,DET,W 20-10,2,2,100.0,2,3,66.7,0,8
102,1991,1991-11-11,10,29.110,CHI,@,MIN,W 34-17,4,4,100.0,2,3,66.7,0,10
103,1991,1991-11-17,11,29.116,CHI,@,IND,W 31-17,4,4,100.0,1,1,100.0,0,7
104,1991,1991-11-24,12,29.123,CHI,,MIA,L 13-16,1,1,100.0,2,4,50.0,0,7
105,1991,1991-11-28,13,29.127,CHI,@,DET,L 6-16,,,,2,3,66.7,0,6
106,1991,1991-12-08,14,29.137,CHI,,GNB,W 27-13,3,4,75.0,,,,0,3
107,1991,1991-12-14,15,29.143,CHI,,TAM,W 27-0,3,4,75.0,,1,0.0,0,3
108,1991,1991-12-23,16,29.152,CHI,@,SFO,L 14-52,2,2,100.0,,,,0,2
109,1992,1992-09-06,1,30.044,CHI,,DET,W 27-24,3,3,100.0,2,3,66.7,0,9
110,1992,1992-09-13,2,30.051,CHI,@,NOR,L 6-28,,,,2,3,66.7,0,6
111,1992,1992-09-21,3,30.059,CHI,,NYG,L 14-27,2,2,100.0,,,,0,2
112,1992,1992-09-27,4,30.065,CHI,,ATL,W 41-31,5,5,100.0,2,2,100.0,0,11
113,1992,1992-10-04,5,30.072,CHI,@,MIN,L 20-21,2,2,100.0,2,2,100.0,0,8
114,1992,1992-10-18,6,30.086,CHI,,TAM,W 31-14,4,4,100.0,1,2,50.0,0,7
115,1992,1992-10-25,7,30.093,CHI,@,GNB,W 30-10,3,3,100.0,3,3,100.0,0,12
116,1992,1992-11-02,8,30.101,CHI,,MIN,L 10-38,1,1,100.0,1,1,100.0,0,4
117,1992,1992-11-08,9,30.107,CHI,,CIN,L 28-31,4,4,100.0,,2,0.0,0,4
118,1992,1992-11-15,10,30.114,CHI,@,TAM,L 17-20,2,2,100.0,1,3,33.3,0,5
119,1992,1992-11-22,11,30.121,CHI,,GNB,L 3-17,,,,1,1,100.0,0,3
120,1992,1992-11-29,12,30.128,CHI,@,CLE,L 14-27,2,2,100.0,,,,0,2
121,1992,1992-12-07,13,30.136,CHI,@,HOU,L 7-24,1,1,100.0,,,,0,1
122,1992,1992-12-13,14,30.142,CHI,,PIT,W 30-6,3,3,100.0,3,3,100.0,0,12
123,1992,1992-12-20,15,30.149,CHI,@,DET,L 3-16,,,,1,1,100.0,0,3
124,1992,1992-12-27,16,30.156,CHI,@,DAL,L 14-27,2,2,100.0,,,,0,2
125,1993,1993-09-05,1,31.043,CHI,,NYG,L 20-26,2,2,100.0,2,2,100.0,0,8
126,1993,1993-09-12,2,31.050,CHI,@,MIN,L 7-10,1,1,100.0,,1,0.0,0,1
127,1993,1993-09-26,3,31.064,CHI,,TAM,W 47-17,5,5,100.0,4,4,100.0,0,17
128,1993,1993-10-03,4,31.071,CHI,,ATL,W 6-0,,,,2,3,66.7,0,6
129,1993,1993-10-10,5,31.078,CHI,@,PHI,W 17-6,2,2,100.0,1,1,100.0,0,5
130,1993,1993-10-25,6,31.093,CHI,,MIN,L 12-19,,,,4,4,100.0,0,12
131,1993,1993-10-31,7,31.099,CHI,@,GNB,L 3-17,,,,1,1,100.0,0,3
132,1993,1993-11-07,8,31.106,CHI,,RAI,L 14-16,2,2,100.0,,2,0.0,0,2
133,1993,1993-11-14,9,31.113,CHI,@,SDG,W 16-13,1,1,100.0,3,3,100.0,0,10
134,1993,1993-11-21,10,31.120,CHI,@,KAN,W 19-17,1,2,50.0,2,2,100.0,0,7
135,1993,1993-11-25,11,31.124,CHI,@,DET,W 10-6,1,1,100.0,1,3,33.3,0,4
136,1993,1993-12-05,12,31.134,CHI,,GNB,W 30-17,3,3,100.0,3,4,75.0,0,12
137,1993,1993-12-12,13,31.141,CHI,@,TAM,L 10-13,1,1,100.0,1,1,100.0,0,4
138,1993,1993-12-18,14,31.147,CHI,,DEN,L 3-13,,,,1,1,100.0,0,3
139,1993,1993-12-26,15,31.155,CHI,,DET,L 14-20,2,2,100.0,,1,0.0,0,2
140,1993,1994-01-02,16,31.162,CHI,@,RAM,L 6-20,,,,2,3,66.7,0,6
141,1994,1994-09-04,1,32.042,CHI,,TAM,W 21-9,3,3,100.0,,,,0,3
142,1994,1994-09-12,2,32.050,CHI,@,PHI,L 22-30,2,2,100.0,,,,0,2
143,1994,1994-09-18,3,32.056,CHI,,MIN,L 14-42,,,,,1,0.0,0,0
144,1994,1994-09-25,4,32.063,CHI,@,NYJ,W 19-7,1,1,100.0,2,3,66.7,0,7
145,1994,1994-10-02,5,32.070,CHI,,BUF,W 20-13,2,2,100.0,2,2,100.0,0,8
146,1994,1994-10-09,6,32.077,CHI,,NOR,W 17-7,2,2,100.0,1,2,50.0,0,5
147,1994,1994-10-23,7,32.091,CHI,@,DET,L 16-21,1,1,100.0,1,2,50.0,0,4
148,1994,1994-11-06,9,32.105,CHI,@,TAM,W 20-6,2,2,100.0,2,2,100.0,0,8
149,1994,1994-11-13,10,32.112,CHI,@,MIA,W 17-14,2,2,100.0,1,2,50.0,0,5
150,1994,1994-11-20,11,32.119,CHI,,DET,W 20-10,2,2,100.0,2,2,100.0,0,8
151,1994,1994-11-27,12,32.126,CHI,@,ARI,W 19-16,1,1,100.0,4,4,100.0,0,13
152,1994,1994-12-01,13,32.130,CHI,@,MIN,L 27-33,3,3,100.0,2,3,66.7,0,9
153,1994,1994-12-11,14,32.140,CHI,@,GNB,L 3-40,,,,1,1,100.0,0,3
154,1994,1994-12-18,15,32.147,CHI,,RAM,W 27-13,3,3,100.0,2,2,100.0,0,9
155,1994,1994-12-24,16,32.153,CHI,,NWE,L 3-13,,,,1,3,33.3,0,3
156,1995,1995-09-03,1,33.041,CHI,,MIN,W 31-14,4,4,100.0,1,1,100.0,0,7
157,1995,1995-09-11,2,33.049,CHI,,GNB,L 24-27,3,3,100.0,1,1,100.0,0,6
158,1995,1995-09-17,3,33.055,CHI,@,TAM,W 25-6,1,1,100.0,4,4,100.0,0,13
159,1995,1995-09-24,4,33.062,CHI,@,STL,L 28-34,4,4,100.0,,,,0,4
160,1995,1995-10-08,5,33.076,CHI,,CAR,W 31-27,4,4,100.0,1,1,100.0,0,7
161,1995,1995-10-15,6,33.083,CHI,@,JAX,W 30-27,3,3,100.0,3,3,100.0,0,12
162,1995,1995-10-22,7,33.090,CHI,,HOU,W 35-32,3,3,100.0,4,4,100.0,0,15
163,1995,1995-10-30,8,33.098,CHI,@,MIN,W 14-6,2,2,100.0,,,,0,2
164,1995,1995-11-05,9,33.104,CHI,,PIT,L 34-37,4,4,100.0,2,3,66.7,0,10
165,1995,1995-11-12,10,33.111,CHI,@,GNB,L 28-35,4,4,100.0,,,,0,4
166,1995,1995-11-19,11,33.118,CHI,,DET,L 17-24,2,2,100.0,1,3,33.3,0,5
167,1995,1995-11-26,12,33.125,CHI,@,NYG,W 27-24,3,3,100.0,2,3,66.7,0,9
168,1995,1995-12-04,13,33.133,CHI,@,DET,L 7-27,1,1,100.0,,1,0.0,0,1
169,1995,1995-12-10,14,33.139,CHI,@,CIN,L 10-16,1,1,100.0,1,1,100.0,0,4
170,1995,1995-12-17,15,33.146,CHI,,TAM,W 31-10,4,4,100.0,1,2,50.0,0,7
171,1995,1995-12-24,16,33.153,CHI,,PHI,W 20-14,2,2,100.0,2,4,50.0,0,8
172,1996,1996-11-10,10,34.109,ARI,@,WAS,W 37-34,4,4,100.0,3,4,75.0,0,13
173,1996,1996-11-17,11,34.116,ARI,,NYG,W 31-23,4,4,100.0,1,1,100.0,0,7
174,1996,1996-11-24,12,34.123,ARI,,PHI,W 36-30,3,4,75.0,3,4,75.0,0,12
175,1996,1996-12-01,13,34.130,ARI,@,MIN,L 17-41,2,2,100.0,1,1,100.0,0,5
176,1996,1996-12-08,14,34.137,ARI,,DAL,L 6-10,,,,2,2,100.0,0,6
177,1996,1996-12-15,15,34.144,ARI,,WAS,W 27-26,3,3,100.0,2,2,100.0,0,9
178,1996,1996-12-22,16,34.151,ARI,@,PHI,L 19-29,1,2,50.0,2,3,66.7,0,7
179,1997,1997-08-31,1,35.038,ARI,@,CIN,L 21-24,3,3,100.0,,,,0,3
180,1997,1997-09-07,2,35.045,ARI,,DAL,W 25-22,2,2,100.0,1,1,100.0,0,5
181,1997,1997-09-14,3,35.052,ARI,@,WAS,L 13-19,1,1,100.0,2,3,66.7,0,7
182,1997,1997-09-28,4,35.066,ARI,@,TAM,L 18-19,1,1,100.0,1,3,33.3,0,4
183,1997,1997-10-05,5,35.073,ARI,,MIN,L 19-20,1,1,100.0,4,5,80.0,0,13
184,1997,1997-10-12,6,35.080,ARI,,NYG,L 13-27,1,2,50.0,,,,0,1
