ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
137,2010,2010-12-20,14,31.089,CHI,@,MIN,W 40-14,,11,5,0.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
138,2010,2010-12-26,15,31.095,CHI,,NYJ,W 38-34,,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
139,2010,2011-01-02,16,31.102,CHI,@,GNB,L 3-10,,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
140,2011,2011-09-18,2,31.361,ARI,@,WAS,L 21-22,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
141,2011,2011-09-25,3,32.003,ARI,@,SEA,L 10-13,*,8,20,2.50,0,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
142,2011,2011-10-30,7,32.038,ARI,@,BAL,L 27-30,,1,3,3.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
143,2011,2011-11-06,8,32.045,ARI,,STL,W 19-13,,2,8,4.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
144,2011,2011-11-13,9,32.052,ARI,@,PHI,W 21-17,,0,0,,0,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
145,2011,2011-11-20,10,32.059,ARI,@,SFO,L 7-23,,1,34,34.00,0,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
146,2011,2011-11-27,11,32.066,ARI,@,STL,W 23-20,,2,1,0.50,0,2,2,-4,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
147,2011,2011-12-04,12,32.073,ARI,,DAL,W 19-13,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,
148,2011,2011-12-11,13,32.080,ARI,,SFO,W 21-19,,0,0,,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
149,2011,2011-12-18,14,32.087,ARI,,CLE,W 20-17,,2,3,1.50,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
150,2011,2011-12-24,15,32.093,ARI,@,CIN,L 16-23,,0,0,,0,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0.0,0,0
151,2011,2012-01-01,16,32.101,ARI,,SEA,W 23-20,,3,8,2.67,1,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,0.0,0,0
