ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
72,1994,1994-09-19,3,27.214,DET,@,DAL,W 20-17,0,0,,0,,,,,
73,1994,1994-09-25,4,27.220,DET,,NWE,L 17-23,0,0,,0,,,,,
74,1994,1994-10-02,5,27.227,DET,@,TAM,L 14-24,0,0,,0,,,,,
75,1994,1994-10-09,6,27.234,DET,,SFO,L 21-27,0,0,,0,,,,,
76,1994,1994-10-23,7,27.248,DET,,CHI,W 21-16,0,0,,0,0,0,1,5,0
77,1994,1994-10-30,8,27.255,DET,@,NYG,W 28-25,0,0,,0,,,,,
78,1994,1994-11-06,9,27.262,DET,@,GNB,L 30-38,0,0,,0,,,,,
79,1994,1994-11-13,10,27.269,DET,,TAM,W 14-9,0,0,,0,,,,,
80,1994,1994-11-20,11,27.276,DET,@,CHI,L 10-20,0,0,,0,,,,,
81,1994,1994-11-24,12,27.280,DET,,BUF,W 35-21,0,0,,0,,,,,
82,1994,1994-12-04,13,27.290,DET,,GNB,W 34-31,1,3,3.00,0,0,0,1,17,0
83,1994,1994-12-10,14,27.296,DET,@,NYJ,W 18-7,0,0,,0,,,,,
84,1994,1994-12-17,15,27.303,DET,,MIN,W 41-19,0,0,,0,0,0,1,3,0
85,1994,1994-12-25,16,27.311,DET,@,MIA,L 20-27,0,0,,0,,,,,
86,1995,1995-09-03,1,28.198,DET,@,PIT,L 20-23,,,,,,,,,
87,1995,1995-09-10,2,28.205,DET,@,MIN,L 10-20,,,,,,,,,
88,1995,1995-09-17,3,28.212,DET,,ARI,L 17-20,,,,,,,,,
89,1995,1995-09-25,4,28.220,DET,,SFO,W 27-24,,,,,,,,,
90,1995,1995-10-08,5,28.233,DET,,CLE,W 38-20,,,,,,,,,
91,1995,1995-10-15,6,28.240,DET,@,GNB,L 21-30,,,,,,,,,
92,1995,1995-10-22,7,28.247,DET,@,WAS,L 30-36,,,,,,,,,
93,1995,1995-10-29,8,28.254,DET,,GNB,W 24-16,,,,,,,,,
94,1995,1995-11-05,9,28.261,DET,@,ATL,L 22-34,,,,,,,,,
95,1995,1995-11-12,10,28.268,DET,,TAM,W 27-24,,,,,,,,,
96,1995,1995-11-19,11,28.275,DET,@,CHI,W 24-17,,,,,,,,,
97,1995,1995-11-23,12,28.279,DET,,MIN,W 44-38,,,,,,,,,
98,1995,1995-12-04,13,28.290,DET,,CHI,W 27-7,,,,,,,,,
99,1995,1995-12-10,14,28.296,DET,@,HOU,W 24-17,,,,,,,,,
100,1995,1995-12-17,15,28.303,DET,,JAX,W 44-0,,,,,,,,,
101,1995,1995-12-23,16,28.309,DET,@,TAM,W 37-10,,,,,,,,,
102,1996,1996-09-01,1,29.197,JAX,,PIT,W 24-9,,,,,,,,,
103,1996,1996-09-08,2,29.204,JAX,,HOU,L 27-34,,,,,,,,,
104,1996,1996-09-15,3,29.211,JAX,@,OAK,L 3-17,,,,,,,,,
105,1996,1996-09-22,4,29.218,JAX,@,NWE,L 25-28,,,,,,,,,
106,1996,1996-09-29,5,29.225,JAX,,CAR,W 24-14,,,,,,,,,
107,1996,1996-10-06,6,29.232,JAX,@,NOR,L 13-17,,,,,,,,,
108,1996,1996-10-13,7,29.239,JAX,,NYJ,W 21-17,,,,,,,,,
109,1996,1996-10-20,8,29.246,JAX,@,STL,L 14-17,,,,,,,,,
110,1996,1996-10-27,9,29.253,JAX,@,CIN,L 21-28,,,,,,,,,
111,1996,1996-11-10,10,29.267,MIA,,IND,W 37-13,,,,,,,,,
112,1996,1996-11-17,11,29.274,JAX,@,PIT,L 3-28,,,,,,,,,
113,1996,1996-11-24,12,29.281,NWE,,IND,W 27-13,,,,,,,,,
114,1996,1996-12-01,13,29.288,JAX,,CIN,W 30-27,,,,,,,,,
115,1996,1996-12-08,14,29.295,JAX,@,HOU,W 23-17,,,,,,,,,
116,1996,1996-12-15,15,29.302,JAX,,SEA,W 20-13,,,,,,,,,
117,1996,1996-12-22,16,29.309,JAX,,ATL,W 19-17,,,,,,,,,
118,1997,1997-08-31,1,30.195,NYG,,PHI,W 31-17,,,,,,,,,
119,1997,1997-09-07,2,30.202,NYG,@,JAX,L 13-40,,,,,,,,,
120,1997,1997-09-14,3,30.209,SEA,@,IND,W 31-3,,,,,,,,,
121,1997,1997-09-21,4,30.216,NYG,@,STL,L 3-13,,,,,,,,,
122,1997,1997-09-28,5,30.223,NYG,,NOR,W 14-9,,,,,,,,,
123,1997,1997-10-05,6,30.230,NYG,,DAL,W 20-17,,,,,,,,,
124,1997,1997-10-12,7,30.237,NYG,@,ARI,W 27-13,,,,,,,,,
125,1997,1997-10-19,8,30.244,NYG,@,DET,W 26-20,,,,,,,,,
126,1997,1997-10-26,9,30.251,NYG,,CIN,W 29-27,,,,,,,,,
127,1997,1997-11-09,10,30.265,NYG,@,TEN,L 6-10,,,,,,,,,
128,1997,1997-11-16,11,30.272,NYG,,ARI,W 19-10,,,,,,,,,
129,1997,1997-11-23,12,30.279,NYG,@,WAS,T 7-7,,,,,,,,,
130,1997,1997-11-30,13,30.286,NYG,,TAM,L 8-20,,,,,,,,,
131,1997,1997-12-07,14,30.293,NYG,@,PHI,W 31-21,,,,,,,,,
132,1997,1997-12-13,15,30.299,NYG,,WAS,W 30-10,,,,,,,,,
133,1997,1997-12-21,16,30.307,NYG,@,DAL,W 20-7,,,,,,,,,
