ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
24,2000,2000-10-22,8,24.267,SFO,@,CAR,L 16-34,,0,0,,0,1,37,37.00,0
25,2000,2000-10-29,9,24.274,SFO,,STL,L 24-34,,0,0,,0,6,263,43.83,0
26,2000,2000-11-05,10,24.281,SFO,@,NOR,L 15-31,,0,0,,0,3,116,38.67,0
27,2000,2000-11-12,11,24.288,SFO,,KAN,W 21-7,,0,0,,0,5,166,33.20,0
28,2000,2000-11-19,12,24.295,SFO,,ATL,W 16-6,,0,0,,0,4,154,38.50,0
29,2000,2000-12-03,13,24.309,SFO,@,SDG,W 45-17,,0,0,,0,4,160,40.00,0
30,2000,2000-12-10,14,24.316,SFO,,NOR,L 27-31,,0,0,,0,5,218,43.60,0
31,2000,2000-12-17,15,24.323,SFO,,CHI,W 17-0,,0,0,,0,6,268,44.67,0
32,2000,2000-12-23,16,24.329,SFO,@,DEN,L 9-38,,0,0,,0,4,166,41.50,0
33,2001,2001-11-11,8,25.286,ARI,,NYG,L 10-17,,0,0,,0,5,204,40.80,0
34,2001,2001-11-18,9,25.293,ARI,,DET,W 45-38,,0,0,,0,5,199,39.80,0
35,2001,2001-11-25,10,25.300,ARI,@,SDG,W 20-17,,0,0,,0,4,168,42.00,0
36,2001,2001-12-02,11,25.307,ARI,@,OAK,W 34-31,,0,0,,0,5,180,36.00,0
37,2002,2002-09-08,1,26.222,HOU,,DAL,W 19-10,,0,0,,0,10,412,41.20,0
38,2002,2002-09-15,2,26.229,HOU,@,SDG,L 3-24,,0,0,,0,10,406,40.60,0
39,2002,2002-09-22,3,26.236,HOU,,IND,L 3-23,,0,0,,0,7,281,40.14,0
40,2002,2002-09-29,4,26.243,HOU,@,PHI,L 17-35,,0,0,,0,7,298,42.57,0
41,2002,2002-10-13,5,26.257,HOU,,BUF,L 24-31,,0,0,,0,5,233,46.60,0
42,2002,2002-10-20,6,26.264,HOU,@,CLE,L 17-34,,0,0,,0,7,272,38.86,0
43,2002,2002-10-27,7,26.271,HOU,@,JAX,W 21-19,,0,0,,0,6,263,43.83,1
44,2002,2002-11-03,8,26.278,HOU,,CIN,L 3-38,,0,0,,0,4,185,46.25,0
45,2002,2002-11-10,9,26.285,HOU,@,TEN,L 10-17,,1,6,6.00,0,5,197,39.40,0
46,2002,2002-11-17,10,26.292,HOU,,JAX,L 21-24,,0,0,,0,6,208,34.67,0
47,2002,2002-11-24,11,26.299,HOU,,NYG,W 16-14,,0,0,,0,9,348,38.67,0
48,2002,2002-12-01,12,26.306,HOU,@,IND,L 3-19,,0,0,,0,11,435,39.55,0
49,2002,2002-12-08,13,26.313,HOU,@,PIT,W 24-6,,0,0,,0,10,421,42.10,0
50,2002,2002-12-15,14,26.320,HOU,,BAL,L 19-23,,0,0,,0,6,247,41.17,0
51,2002,2002-12-22,15,26.327,HOU,@,WAS,L 10-26,,0,0,,0,6,281,46.83,0
52,2002,2002-12-29,16,26.334,HOU,,TEN,L 3-13,,0,0,,0,5,233,46.60,1
53,2003,2003-09-07,1,27.221,HOU,@,MIA,W 21-20,,0,0,,0,5,214,42.80,0
54,2003,2003-09-14,2,27.228,HOU,@,NOR,L 10-31,,0,0,,0,8,314,39.25,0
55,2003,2003-09-21,3,27.235,HOU,,KAN,L 14-42,,0,0,,0,6,259,43.17,0
56,2003,2003-09-28,4,27.242,HOU,,JAX,W 24-20,,0,0,,0,4,139,34.75,0
57,2003,2003-10-12,5,27.256,HOU,@,TEN,L 17-38,,0,0,,0,6,239,39.83,0
58,2003,2003-10-19,6,27.263,HOU,,NYJ,L 14-19,,0,0,,0,7,247,35.29,0
59,2003,2003-10-26,7,27.270,HOU,@,IND,L 21-30,,1,12,12.00,0,5,205,41.00,0
60,2003,2003-11-02,8,27.277,HOU,,CAR,W 14-10,,0,0,,0,3,144,48.00,0
61,2003,2003-11-09,9,27.284,HOU,@,CIN,L 27-34,,0,0,,0,4,141,35.25,0
62,2003,2003-11-16,10,27.291,HOU,@,BUF,W 12-10,,0,0,,0,5,191,38.20,0
63,2003,2003-11-23,11,27.298,HOU,,NWE,L 20-23,,0,0,,0,8,312,39.00,0
64,2003,2003-11-30,12,27.305,HOU,,ATL,W 17-13,,0,0,,0,5,236,47.20,0
65,2003,2003-12-07,13,27.312,HOU,@,JAX,L 0-27,,0,0,,0,10,419,41.90,0
66,2003,2003-12-14,14,27.319,HOU,@,TAM,L 3-16,,0,0,,0,7,304,43.43,0
67,2003,2003-12-21,15,27.326,HOU,,TEN,L 24-27,,0,0,,0,7,332,47.43,0
68,2003,2003-12-28,16,27.333,HOU,,IND,L 17-20,,0,0,,0,7,332,47.43,0
69,2004,2004-09-12,1,28.227,HOU,,SDG,L 20-27,,0,0,,0,2,92,46.00,0
70,2004,2004-09-19,2,28.234,HOU,@,DET,L 16-28,,0,0,,0,2,84,42.00,0
71,2004,2004-09-26,3,28.241,HOU,@,KAN,W 24-21,,0,0,,0,4,152,38.00,0
72,2004,2004-10-03,4,28.248,HOU,,OAK,W 30-17,,0,0,,0,3,119,39.67,0
73,2004,2004-10-10,5,28.255,HOU,,MIN,L 28-34,,0,0,,0,7,327,46.71,0
74,2004,2004-10-17,6,28.262,HOU,@,TEN,W 20-10,,0,0,,0,5,193,38.60,0
75,2004,2004-10-31,7,28.276,HOU,,JAX,W 20-6,,1,5,5.00,0,4,155,38.75,0
76,2004,2004-11-07,8,28.283,HOU,@,DEN,L 13-31,,0,0,,0,6,280,46.67,0
77,2004,2004-11-14,9,28.290,HOU,@,IND,L 14-49,,0,0,,0,4,135,33.75,0
78,2004,2004-11-21,10,28.297,HOU,,GNB,L 13-16,,0,0,,0,7,308,44.00,0
79,2004,2004-11-28,11,28.304,HOU,,TEN,W 31-21,,0,0,,0,3,136,45.33,0
80,2004,2004-12-05,12,28.311,HOU,@,NYJ,L 7-29,,0,0,,0,3,117,39.00,0
81,2004,2004-12-12,13,28.318,HOU,,IND,L 14-23,,0,0,,0,4,173,43.25,0
82,2004,2004-12-19,14,28.325,HOU,@,CHI,W 24-5,,0,0,,0,7,215,30.71,0
83,2004,2004-12-26,15,28.332,HOU,@,JAX,W 21-0,,0,0,,0,5,221,44.20,0
84,2004,2005-01-02,16,28.339,HOU,,CLE,L 14-22,,0,0,,0,7,302,43.14,0
85,2005,2005-09-11,1,29.225,HOU,@,BUF,L 7-22,,0,0,,0,5,213,42.60,0
86,2005,2005-09-18,2,29.232,HOU,,PIT,L 7-27,,0,0,,0,4,161,40.25,0
87,2005,2005-10-02,3,29.246,HOU,@,CIN,L 10-16,,0,0,,0,4,145,36.25,0
88,2005,2005-10-09,4,29.253,HOU,,TEN,L 20-34,,0,0,,0,5,227,45.40,0
89,2005,2005-10-16,5,29.260,HOU,@,SEA,L 10-42,,0,0,,0,6,225,37.50,0
90,2005,2005-10-23,6,29.267,HOU,,IND,L 20-38,,0,0,,0,4,148,37.00,0
91,2005,2005-10-30,7,29.274,HOU,,CLE,W 19-16,,0,0,,0,4,156,39.00,0
92,2005,2005-11-06,8,29.281,HOU,@,JAX,L 14-21,,0,0,,0,5,220,44.00,0
93,2005,2005-11-13,9,29.288,HOU,@,IND,L 17-31,,0,0,,0,6,221,36.83,0
94,2005,2005-11-20,10,29.295,HOU,,KAN,L 17-45,,1,0,0.00,0,4,161,40.25,0
95,2005,2005-11-27,11,29.302,HOU,,STL,L 27-33,,0,0,,0,2,77,38.50,0
96,2005,2005-12-04,12,29.309,HOU,@,BAL,L 15-16,,0,0,,0,6,210,35.00,0
97,2005,2005-12-11,13,29.316,HOU,@,TEN,L 10-13,,0,0,,0,9,322,35.78,0
98,2005,2005-12-18,14,29.323,HOU,,ARI,W 30-19,,0,0,,0,4,160,40.00,0
99,2005,2005-12-24,15,29.329,HOU,,JAX,L 20-38,,0,0,,0,2,64,32.00,0
100,2005,2006-01-01,16,29.337,HOU,@,SFO,L 17-20,,0,0,,0,7,280,40.00,0
101,2006,2006-09-10,1,30.224,HOU,,PHI,L 10-24,,0,0,,0,5,223,44.60,0
102,2006,2006-09-17,2,30.231,HOU,@,IND,L 24-43,,0,0,,0,4,165,41.25,0
103,2006,2006-09-24,3,30.238,HOU,,WAS,L 15-31,,0,0,,0,4,158,39.50,0
104,2006,2006-10-01,4,30.245,HOU,,MIA,W 17-15,,0,0,,0,4,186,46.50,0
105,2006,2006-10-15,5,30.259,HOU,@,DAL,L 6-34,,0,0,,0,6,234,39.00,0
106,2006,2006-10-22,6,30.266,HOU,,JAX,W 27-7,,0,0,,0,5,217,43.40,0
107,2006,2006-10-29,7,30.273,HOU,@,TEN,L 22-28,,0,0,,0,3,131,43.67,0
108,2006,2006-11-05,8,30.280,HOU,@,NYG,L 10-14,,0,0,,0,3,93,31.00,0
109,2006,2006-11-12,9,30.287,HOU,@,JAX,W 13-10,,0,0,,0,5,171,34.20,0
110,2006,2006-11-19,10,30.294,HOU,,BUF,L 21-24,,0,0,,0,6,245,40.83,0
111,2006,2006-11-26,11,30.301,HOU,@,NYJ,L 11-26,,1,0,0.00,0,5,239,47.80,0
112,2006,2006-12-03,12,30.308,HOU,@,OAK,W 23-14,,0,0,,0,5,202,40.40,0
113,2006,2006-12-10,13,30.315,HOU,,TEN,L 20-26,,0,0,,0,6,251,41.83,0
114,2006,2006-12-17,14,30.322,HOU,@,NWE,L 7-40,,0,0,,0,7,295,42.14,0
115,2006,2006-12-24,15,30.329,HOU,,IND,W 27-24,,0,0,,0,2,80,40.00,0
116,2006,2006-12-31,16,30.336,HOU,,CLE,W 14-6,,0,0,,0,6,271,45.17,0
