ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
20,1994,1994-09-25,4,23.271,RAI,,SDG,L 24-26,,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0
21,1994,1994-10-09,5,23.285,RAI,@,NWE,W 21-17,,,,,,,0.0%,,,,,,,
22,1994,1994-10-16,6,23.292,RAI,@,MIA,L 17-20,,,,,,,0.0%,,,,,,,
23,1994,1994-10-23,7,23.299,RAI,,ATL,W 30-17,,,,,,,0.0%,,,,,,,
24,1994,1994-10-30,8,23.306,RAI,,HOU,W 17-14,,,,,,,0.0%,,,,,,,
25,1994,1994-11-06,9,23.313,RAI,@,KAN,L 3-13,,,,,,,0.0%,,,,,,,
26,1994,1994-11-13,10,23.320,RAI,@,RAM,W 20-17,,3,2,42,21.00,0,66.7%,14.00,0,0,,0,0,0
27,1994,1994-11-20,11,23.327,RAI,,NOR,W 24-19,,3,3,32,10.67,0,100.0%,10.67,0,0,,0,0,0
28,1994,1994-11-27,12,23.334,RAI,,PIT,L 3-21,,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0
29,1994,1994-12-05,13,23.342,RAI,@,SDG,W 24-17,,2,1,54,54.00,0,50.0%,27.00,0,0,,0,0,0
30,1994,1994-12-11,14,23.348,RAI,,DEN,W 23-13,,,,,,,0.0%,,,,,,,
31,1994,1994-12-18,15,23.355,RAI,@,SEA,W 17-16,,,,,,,0.0%,,,,,,,
32,1994,1994-12-24,16,23.361,RAI,,KAN,L 9-19,,,,,,,0.0%,,,,,,,
33,1995,1995-09-03,1,24.249,OAK,,SDG,W 17-7,,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0
34,1995,1995-09-10,2,24.256,OAK,@,WAS,W 20-8,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
35,1995,1995-09-17,3,24.263,OAK,@,KAN,L 17-23,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
36,1995,1995-09-24,4,24.270,OAK,,PHI,W 48-17,,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0
37,1995,1995-10-01,5,24.277,OAK,@,NYJ,W 47-10,,2,0,0,,0,0.0%,0.00,,,,,,
38,1995,1995-10-08,6,24.284,OAK,,SEA,W 34-14,,3,1,22,22.00,0,33.3%,7.33,0,0,,0,0,0
39,1995,1995-10-16,7,24.292,OAK,@,DEN,L 0-27,,7,2,21,10.50,0,28.6%,3.00,0,0,,0,0,0
40,1995,1995-10-22,8,24.298,OAK,,IND,W 30-17,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
41,1995,1995-11-05,9,24.312,OAK,@,CIN,W 20-17,,1,0,0,,0,0.0%,0.00,,,,,,
42,1995,1995-11-12,10,24.319,OAK,@,NYG,W 17-13,,,0,0,,0,0.0%,,,,,,,
43,1995,1995-11-19,11,24.326,OAK,,DAL,L 21-34,,4,0,0,,0,0.0%,0.00,,,,,,
44,1995,1995-11-27,12,24.334,OAK,@,SDG,L 6-12,,1,0,0,,0,0.0%,0.00,,,,,,
45,1995,1995-12-03,13,24.340,OAK,,KAN,L 23-29,,4,1,26,26.00,1,25.0%,6.50,0,0,,0,1,6
46,1995,1995-12-10,14,24.347,OAK,,PIT,L 10-29,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
47,1995,1995-12-17,15,24.354,OAK,@,SEA,L 10-44,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
48,1995,1995-12-24,16,24.361,OAK,,DEN,L 28-31,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0
49,1996,1996-09-01,1,25.248,OAK,@,BAL,L 14-19,,5,4,65,16.25,0,80.0%,13.00,0,0,,0,0,0
50,1996,1996-09-08,2,25.255,OAK,@,KAN,L 3-19,,6,0,0,,0,0.0%,0.00,,,,,,
51,1996,1996-09-15,3,25.262,OAK,,JAX,W 17-3,,9,4,50,12.50,0,44.4%,5.56,0,0,,0,0,0
52,1996,1996-09-22,4,25.269,OAK,,SDG,L 34-40,,7,5,91,18.20,0,71.4%,13.00,0,0,,0,0,0
53,1996,1996-09-29,5,25.276,OAK,@,CHI,L 17-19,,10,5,56,11.20,0,50.0%,5.60,0,0,,0,0,0
54,1996,1996-10-06,6,25.283,OAK,@,NYJ,W 34-13,,3,1,33,33.00,0,33.3%,11.00,0,0,,0,0,0
55,1996,1996-10-13,7,25.290,OAK,,DET,W 37-21,,10,7,112,16.00,2,70.0%,11.20,0,0,,0,2,12
56,1996,1996-10-21,8,25.298,OAK,@,SDG,W 23-14,,3,0,0,,0,0.0%,0.00,,,,,,
57,1996,1996-11-04,9,25.312,OAK,,DEN,L 21-22,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
58,1996,1996-11-10,10,25.318,OAK,@,TAM,L 17-20,,4,3,47,15.67,1,75.0%,11.75,0,0,,0,1,6
59,1996,1996-11-17,11,25.325,OAK,,MIN,L 13-16,,4,4,38,9.50,0,100.0%,9.50,0,0,,0,0,0
60,1996,1996-11-24,12,25.332,OAK,@,SEA,W 27-21,,5,2,33,16.50,1,40.0%,6.60,0,0,,0,1,6
61,1996,1996-12-01,13,25.339,OAK,,MIA,W 17-7,,7,2,19,9.50,0,28.6%,2.71,0,0,,0,0,0
62,1996,1996-12-09,14,25.347,OAK,,KAN,W 26-7,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
63,1996,1996-12-15,15,25.353,OAK,@,DEN,L 19-24,,1,0,0,,0,0.0%,0.00,,,,,,
64,1996,1996-12-22,16,25.360,OAK,,SEA,L 21-28,,7,4,40,10.00,0,57.1%,5.71,0,0,,0,0,0
65,1997,1997-08-31,1,26.246,OAK,@,TEN,L 21-24,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0
66,1997,1997-09-08,2,26.254,OAK,,KAN,L 27-28,,5,1,7,7.00,0,20.0%,1.40,0,0,,0,0,0
67,1997,1997-09-14,3,26.260,OAK,@,ATL,W 36-31,,4,1,51,51.00,1,25.0%,12.75,0,0,,0,1,6
68,1997,1997-09-21,4,26.267,OAK,@,NYJ,L 22-23,,9,5,148,29.60,2,55.6%,16.44,0,0,,0,2,12
69,1997,1997-09-28,5,26.274,OAK,,STL,W 35-17,,5,4,38,9.50,2,80.0%,7.60,0,0,,0,2,12
70,1997,1997-10-05,6,26.281,OAK,,SDG,L 10-25,,7,3,30,10.00,0,42.9%,4.29,0,0,,0,0,0
71,1997,1997-10-19,7,26.295,OAK,,DEN,W 28-25,,3,3,43,14.33,1,100.0%,14.33,0,0,,0,1,6
72,1997,1997-10-26,8,26.302,OAK,@,SEA,L 34-45,,5,3,78,26.00,2,60.0%,15.60,0,0,,0,2,12
73,1997,1997-11-02,9,26.309,OAK,@,CAR,L 14-38,,7,2,22,11.00,1,28.6%,3.14,0,0,,0,1,6
74,1997,1997-11-09,10,26.316,OAK,,NOR,L 10-13,,4,0,0,,0,0.0%,0.00,,,,,,
75,1997,1997-11-16,11,26.323,OAK,@,SDG,W 38-13,,10,4,58,14.50,1,40.0%,5.80,0,0,,0,1,6
76,1997,1997-11-24,12,26.331,OAK,@,DEN,L 3-31,,11,5,68,13.60,0,45.5%,6.18,0,0,,0,0,0
77,1997,1997-11-30,13,26.337,OAK,,MIA,L 16-34,,6,3,86,28.67,1,50.0%,14.33,0,0,,0,1,6
78,1997,1997-12-07,14,26.344,OAK,@,KAN,L 0-30,,9,3,42,14.00,0,33.3%,4.67,0,0,,0,0,0
79,1997,1997-12-14,15,26.351,OAK,,SEA,L 21-22,,5,4,75,18.75,1,80.0%,15.00,0,0,,0,1,6
80,1997,1997-12-21,16,26.358,OAK,,JAX,L 9-20,,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0
81,1998,1998-09-06,1,27.252,OAK,@,KAN,L 8-28,,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0
82,1998,1998-09-13,2,27.259,OAK,,NYG,W 20-17,,7,4,40,10.00,0,57.1%,5.71,0,0,,0,0,0
83,1998,1998-09-20,3,27.266,OAK,,DEN,L 17-34,,9,5,116,23.20,0,55.6%,12.89,0,0,,0,0,0
84,1998,1998-09-27,4,27.273,OAK,@,DAL,W 13-12,,1,1,75,75.00,1,100.0%,75.00,0,0,,0,1,6
85,1998,1998-10-04,5,27.280,OAK,@,ARI,W 23-20,,8,3,12,4.00,0,37.5%,1.50,0,0,,0,0,0
86,1998,1998-10-11,6,27.287,OAK,,SDG,W 7-6,,7,1,68,68.00,1,14.3%,9.71,0,0,,0,1,6
87,1998,1998-10-25,7,27.301,OAK,,CIN,W 27-10,,4,1,39,39.00,1,25.0%,9.75,0,0,,0,1,6
88,1998,1998-11-01,8,27.308,OAK,@,SEA,W 31-18,,6,3,85,28.33,0,50.0%,14.17,0,0,,0,0,0
89,1998,1998-11-08,9,27.315,OAK,@,BAL,L 10-13,,8,5,92,18.40,0,62.5%,11.50,0,0,,0,0,0
90,1998,1998-11-15,10,27.322,OAK,,SEA,W 20-17,,2,1,24,24.00,0,50.0%,12.00,1,3,3.00,0,0,0
91,1998,1998-11-22,11,27.329,OAK,@,DEN,L 14-40,,5,1,14,14.00,1,20.0%,2.80,0,0,,0,1,6
92,1998,1998-11-29,12,27.336,OAK,,WAS,L 19-29,,4,2,12,6.00,0,50.0%,3.00,0,0,,0,0,0
93,1998,1998-12-06,13,27.343,OAK,,MIA,L 17-27,,4,2,49,24.50,0,50.0%,12.25,0,0,,0,0,0
94,1998,1998-12-13,14,27.350,OAK,@,BUF,L 21-44,,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0
95,1998,1998-12-20,15,27.357,OAK,@,SDG,W 17-10,,6,5,106,21.20,1,83.3%,17.67,0,0,,0,1,6
96,1998,1998-12-26,16,27.363,OAK,,KAN,L 24-31,,9,6,85,14.17,1,66.7%,9.44,0,0,,0,1,6
97,1999,1999-09-12,1,28.258,OAK,@,GNB,L 24-28,*,8,3,88,29.33,0,37.5%,11.00,0,0,,0,0,0
98,1999,1999-09-19,2,28.265,OAK,@,MIN,W 22-17,*,4,2,40,20.00,1,50.0%,10.00,0,0,,0,1,6
99,1999,1999-09-26,3,28.272,OAK,,CHI,W 24-17,*,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0
100,1999,1999-10-03,4,28.279,OAK,@,SEA,L 21-22,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
101,1999,1999-10-10,5,28.286,OAK,,DEN,L 13-16,,4,1,19,19.00,0,25.0%,4.75,0,0,,0,0,0
102,1999,1999-10-17,6,28.293,OAK,@,BUF,W 20-14,*,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0
103,1999,1999-10-24,7,28.300,OAK,,NYJ,W 24-23,*,10,4,58,14.50,1,40.0%,5.80,0,0,,0,1,6
104,1999,1999-10-31,8,28.307,OAK,,MIA,L 9-16,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
105,1999,1999-11-14,9,28.321,OAK,,SDG,W 28-9,*,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0
106,1999,1999-11-22,10,28.329,OAK,@,DEN,L 21-27,,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0
107,1999,1999-11-28,11,28.335,OAK,,KAN,L 34-37,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
108,1999,1999-12-05,12,28.342,OAK,,SEA,W 30-21,*,3,3,56,18.67,0,100.0%,18.67,0,0,,0,0,0
109,1999,1999-12-09,13,28.346,OAK,@,TEN,L 14-21,*,5,3,44,14.67,0,60.0%,8.80,0,0,,0,0,0
110,1999,1999-12-19,14,28.356,OAK,,TAM,W 45-0,*,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0
111,1999,1999-12-26,15,28.363,OAK,@,SDG,L 20-23,,8,4,45,11.25,0,50.0%,5.63,0,0,,0,0,0
112,1999,2000-01-02,16,29.005,OAK,@,KAN,W 41-38,*,1,,,,,0.0%,,,,,,,
113,2000,2000-09-03,1,29.250,OAK,,SDG,W 9-6,*,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0
114,2000,2000-09-10,2,29.257,OAK,@,IND,W 38-31,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
115,2000,2000-09-17,3,29.264,OAK,,DEN,L 24-33,,2,,,,,0.0%,,,,,,,
116,2000,2000-09-24,4,29.271,OAK,,CLE,W 36-10,*,2,,,,,0.0%,,,,,,,
117,2000,2000-10-08,5,29.285,OAK,@,SFO,W 34-28,*,8,3,26,8.67,0,37.5%,3.25,0,0,,0,0,0
118,2000,2000-10-15,6,29.292,OAK,@,KAN,W 20-17,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
119,2000,2000-10-22,7,29.299,OAK,,SEA,W 31-3,*,1,1,23,23.00,1,100.0%,23.00,0,0,,0,1,6
120,2000,2000-10-29,8,29.306,OAK,@,SDG,W 15-13,,,,,,,0.0%,,,,,,,
121,2000,2000-11-05,9,29.313,OAK,,KAN,W 49-31,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
122,2000,2000-11-13,10,29.321,OAK,@,DEN,L 24-27,,1,,,,,0.0%,,,,,,,
123,2000,2000-11-19,11,29.327,OAK,@,NOR,W 31-22,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
124,2000,2000-11-26,12,29.334,OAK,,ATL,W 41-14,*,2,1,84,84.00,1,50.0%,42.00,0,0,,0,1,6
125,2000,2000-12-03,13,29.341,OAK,@,PIT,L 20-21,*,4,3,42,14.00,0,75.0%,10.50,0,0,,0,0,0
126,2000,2000-12-10,14,29.348,OAK,,NYJ,W 31-7,,3,2,77,38.50,0,66.7%,25.67,0,0,,0,0,0
127,2000,2000-12-16,15,29.354,OAK,@,SEA,L 24-27,,1,,,,,0.0%,,,,,,,
128,2000,2000-12-24,16,29.362,OAK,,CAR,W 52-9,,5,4,57,14.25,0,80.0%,11.40,0,0,,0,0,0
129,2001,2001-09-09,1,30.255,OAK,@,KAN,W 27-24,,,,,,,0.0%,,,,,,,
130,2001,2001-09-30,3,30.276,OAK,,SEA,W 38-14,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
131,2001,2001-10-07,4,30.283,OAK,,DAL,W 28-21,,,,,,,0.0%,,,,,,,
132,2001,2001-10-14,5,30.290,OAK,@,IND,W 23-18,,,,,,,0.0%,,,,,,,
133,2001,2001-10-28,6,30.304,OAK,@,PHI,W 20-10,,,,,,,0.0%,,,,,,,
134,2001,2001-11-05,7,30.312,OAK,,DEN,W 38-28,,,,,,,0.0%,,,,,,,
135,2001,2001-11-11,8,30.318,OAK,@,SEA,L 27-34,,,,,,,0.0%,,,,,,,
136,2001,2001-11-18,9,30.325,OAK,,SDG,W 34-24,,,,,,,0.0%,,,,,,,
137,2001,2001-12-22,14,30.359,OAK,,TEN,L 10-13,,,,,,,0.0%,,,,,,,
138,2001,2001-12-30,15,31.002,OAK,@,DEN,L 17-23,,1,,,,,0.0%,,,,,,,
139,2001,2002-01-06,16,31.009,OAK,,NYJ,L 22-24,,,,,,,0.0%,,,,,,,
140,2002,2002-10-20,6,31.296,OAK,,SDG,L 21-27,*,,,,,,0.0%,,,,,,,
