ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
55,1977,1977-11-27,11,35.126,BAL,@,DEN,L 13-27,1,1,100.0,2,2,100.0,0,7
56,1977,1977-12-05,12,35.134,BAL,@,MIA,L 6-17,,,,2,2,100.0,0,6
57,1977,1977-12-11,13,35.140,BAL,,DET,L 10-13,1,1,100.0,1,2,50.0,0,4
58,1977,1977-12-18,14,35.147,BAL,,NWE,W 30-24,3,4,75.0,1,3,33.3,0,6
59,1978,1978-09-04,1,36.042,BAL,@,DAL,L 0-38,,,,,1,0.0,0,0
60,1978,1978-09-10,2,36.048,BAL,,MIA,L 0-42,,,,,,,,
61,1978,1978-09-18,3,36.056,BAL,@,NWE,W 34-27,4,5,80.0,,,,0,4
62,1978,1978-09-24,4,36.062,BAL,@,BUF,L 17-24,2,2,100.0,1,1,100.0,0,5
63,1978,1978-10-01,5,36.069,BAL,,PHI,L 14-17,2,2,100.0,,1,0.0,0,2
64,1978,1978-10-08,6,36.076,BAL,@,STL,W 30-17,3,4,75.0,1,2,50.0,0,6
65,1978,1978-10-15,7,36.083,BAL,,NYJ,L 10-33,1,1,100.0,1,1,100.0,0,4
66,1978,1978-10-22,8,36.090,BAL,,DEN,W 7-6,1,1,100.0,,,,0,1
67,1978,1978-10-29,9,36.097,BAL,@,MIA,L 8-26,,1,0.0,,,,0,0
68,1978,1978-11-06,10,36.105,BAL,,WAS,W 21-17,3,3,100.0,,3,0.0,0,3
69,1978,1978-11-12,11,36.111,BAL,@,SEA,W 17-14,2,2,100.0,1,2,50.0,0,5
70,1978,1978-11-19,12,36.118,BAL,,CLE,L 24-45,3,3,100.0,1,1,100.0,0,6
71,1978,1978-11-26,13,36.125,BAL,,NWE,L 14-35,2,2,100.0,,1,0.0,0,2
72,1978,1978-12-03,14,36.132,BAL,@,NYJ,L 16-24,1,1,100.0,3,3,100.0,0,10
73,1978,1978-12-09,15,36.138,BAL,@,PIT,L 13-35,1,2,50.0,,,,0,1
74,1978,1978-12-17,16,36.146,BAL,,BUF,L 14-21,2,2,100.0,,1,0.0,0,2
75,1979,1979-09-02,1,37.040,BAL,@,KAN,L 0-14,,,,,1,0.0,0,0
76,1979,1979-09-09,2,37.047,BAL,,TAM,L 26-29,2,3,66.7,2,3,66.7,0,8
77,1979,1979-09-16,3,37.054,BAL,@,CLE,L 10-13,1,1,100.0,1,4,25.0,0,4
78,1979,1979-10-21,8,37.089,NYJ,,OAK,W 28-19,4,4,100.0,,1,0.0,0,4
79,1979,1979-10-28,9,37.096,NYJ,@,HOU,L 24-27,3,3,100.0,1,1,100.0,0,6
80,1979,1979-11-04,10,37.103,NYJ,@,GNB,W 27-22,3,3,100.0,2,3,66.7,0,9
81,1979,1979-11-11,11,37.110,NYJ,,BUF,L 12-14,,2,0.0,,,,0,0
82,1979,1979-11-18,12,37.117,NYJ,@,CHI,L 13-23,1,2,50.0,,1,0.0,0,1
