ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
40,2002,2002-11-24,11,27.310,CAR,,ATL,L 0-41,,,,,,,0.0%,,,,,,,
41,2002,2002-12-01,12,27.317,CAR,@,CLE,W 13-6,,,,,,,0.0%,,,,,,,
42,2002,2002-12-08,13,27.324,CAR,,CIN,W 52-31,,,,,,,0.0%,,,,,,,
43,2002,2002-12-15,14,27.331,CAR,@,PIT,L 14-30,,2,2,-1,-0.50,0,100.0%,-0.50,0,0,,0,0,0
44,2002,2002-12-22,15,27.338,CAR,,CHI,W 24-14,,0,,,,,0.0%,,,,,,,
45,2002,2002-12-29,16,27.345,CAR,@,NOR,W 10-6,*,6,4,37,9.25,0,66.7%,6.17,0,0,,0,0,0
46,2003,2003-09-07,1,28.232,CAR,,JAX,W 24-23,,1,,,,,0.0%,,,,,,,
47,2003,2003-09-14,2,28.239,CAR,@,TAM,W 12-9,*,1,,,,,0.0%,,,,,,,
48,2003,2003-09-28,3,28.253,CAR,,ATL,W 23-3,*,2,2,42,21.00,0,100.0%,21.00,0,0,,0,0,0
49,2003,2003-10-05,4,28.260,CAR,,NOR,W 19-13,*,,,,,,0.0%,,,,,,,
50,2003,2003-10-12,5,28.267,CAR,@,IND,W 23-20,*,,,,,,0.0%,,,,,,,
51,2003,2003-10-19,6,28.274,CAR,,TEN,L 17-37,,1,,,,,0.0%,,,,,,,
52,2003,2003-10-26,7,28.281,CAR,@,NOR,W 23-20,*,,,,,,0.0%,,,,,,,
53,2003,2003-11-02,8,28.288,CAR,@,HOU,L 10-14,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
54,2003,2003-11-09,9,28.295,CAR,,TAM,W 27-24,*,2,,,,,0.0%,,,,,,,
55,2003,2003-11-16,10,28.302,CAR,,WAS,W 20-17,,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
56,2003,2003-11-23,11,28.309,CAR,@,DAL,L 20-24,,,,,,,0.0%,,,,,,,
57,2003,2003-11-30,12,28.316,CAR,,PHI,L 16-25,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
58,2003,2003-12-07,13,28.323,CAR,@,ATL,L 14-20,*,3,1,16,16.00,1,33.3%,5.33,0,0,,0,1,6
59,2003,2003-12-14,14,28.330,CAR,@,ARI,W 20-17,*,,,,,,0.0%,,,,,,,
60,2003,2003-12-21,15,28.337,CAR,,DET,W 20-14,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0
61,2003,2003-12-28,16,28.344,CAR,@,NYG,W 37-24,*,2,,,,,0.0%,,,,,,,
62,2004,2004-09-12,1,29.238,MIN,,DAL,W 35-17,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0
63,2004,2004-09-20,2,29.246,MIN,@,PHI,L 16-27,*,8,8,65,8.13,0,100.0%,8.13,0,0,,0,0,0
64,2004,2004-10-17,5,29.273,MIN,@,NOR,W 38-31,,7,5,56,11.20,2,71.4%,8.00,0,0,,0,2,12
65,2004,2004-10-24,6,29.280,MIN,,TEN,W 20-3,*,6,6,36,6.00,0,100.0%,6.00,0,0,,0,0,0
66,2004,2004-10-31,7,29.287,MIN,,NYG,L 13-34,*,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0
67,2004,2004-11-08,8,29.295,MIN,@,IND,L 28-31,*,5,5,63,12.60,0,100.0%,12.60,0,0,,0,0,0
68,2004,2004-11-14,9,29.301,MIN,@,GNB,L 31-34,*,7,6,94,15.67,1,85.7%,13.43,0,0,,0,1,6
69,2004,2004-11-21,10,29.308,MIN,,DET,W 22-19,*,12,8,51,6.38,1,66.7%,4.25,0,0,,0,1,6
70,2004,2004-11-28,11,29.315,MIN,,JAX,W 27-16,*,7,4,55,13.75,0,57.1%,7.86,0,0,,0,0,0
71,2004,2004-12-05,12,29.322,MIN,@,CHI,L 14-24,*,5,4,73,18.25,0,80.0%,14.60,0,0,,0,0,0
72,2004,2004-12-12,13,29.329,MIN,,SEA,L 23-27,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0
73,2004,2004-12-19,14,29.336,MIN,@,DET,W 28-27,*,7,6,39,6.50,0,85.7%,5.57,0,0,,0,0,0
74,2004,2004-12-24,15,29.341,MIN,,GNB,L 31-34,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0
75,2004,2005-01-02,16,29.350,MIN,@,WAS,L 18-21,*,10,7,58,8.29,0,70.0%,5.80,0,0,,0,0,0
76,2005,2005-09-11,1,30.236,MIN,,TAM,L 13-24,*,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0
77,2005,2005-09-18,2,30.243,MIN,@,CIN,L 8-37,,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0
78,2005,2005-09-25,3,30.250,MIN,,NOR,W 33-16,,7,6,60,10.00,0,85.7%,8.57,0,0,,0,0,0
79,2005,2005-10-02,4,30.257,MIN,@,ATL,L 10-30,*,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0
80,2005,2005-10-16,5,30.271,MIN,@,CHI,L 3-28,*,15,10,68,6.80,0,66.7%,4.53,0,0,,0,0,0
81,2005,2005-10-23,6,30.278,MIN,,GNB,W 23-20,*,7,6,56,9.33,0,85.7%,8.00,0,0,,0,0,0
82,2005,2005-10-30,7,30.285,MIN,@,CAR,L 13-38,,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0
83,2005,2005-11-06,8,30.292,MIN,,DET,W 27-14,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
84,2005,2005-11-13,9,30.299,MIN,@,NYG,W 24-21,,7,6,42,7.00,0,85.7%,6.00,0,0,,0,0,0
85,2005,2005-11-21,10,30.307,MIN,@,GNB,W 20-17,,9,7,67,9.57,0,77.8%,7.44,0,0,,0,0,0
86,2005,2005-11-27,11,30.313,MIN,,CLE,W 24-12,*,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0
87,2005,2005-12-04,12,30.320,MIN,@,DET,W 21-16,*,,0,0,,0,0.0%,,0,0,,0,0,0
88,2005,2005-12-11,13,30.327,MIN,,STL,W 27-13,,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0
89,2005,2005-12-18,14,30.334,MIN,,PIT,L 3-18,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
90,2005,2005-12-25,15,30.341,MIN,@,BAL,L 23-30,,7,7,43,6.14,1,100.0%,6.14,0,0,,0,1,6
91,2005,2006-01-01,16,30.348,MIN,,CHI,W 34-10,*,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0
92,2006,2006-09-11,1,31.236,MIN,@,WAS,W 19-16,,6,5,29,5.80,0,83.3%,4.83,0,0,,0,0,0
93,2006,2006-09-17,2,31.242,MIN,,CAR,W 16-13,,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0
94,2006,2006-09-24,3,31.249,MIN,,CHI,L 16-19,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
95,2006,2006-10-01,4,31.256,MIN,@,BUF,L 12-17,,7,6,59,9.83,0,85.7%,8.43,0,0,,0,0,0
96,2006,2006-10-08,5,31.263,MIN,,DET,W 26-17,*,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0
97,2006,2006-10-22,6,31.277,MIN,@,SEA,W 31-13,*,2,1,15,15.00,1,50.0%,7.50,0,0,,0,1,6
98,2006,2006-10-30,7,31.285,MIN,,NWE,L 7-31,*,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0
99,2006,2006-11-05,8,31.291,MIN,@,SFO,L 3-9,,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0
100,2006,2006-11-12,9,31.298,MIN,,GNB,L 17-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
101,2006,2006-11-19,10,31.305,MIN,@,MIA,L 20-24,,11,6,66,11.00,0,54.5%,6.00,0,0,,0,0,0
102,2006,2006-11-26,11,31.312,MIN,,ARI,W 31-26,,8,6,52,8.67,0,75.0%,6.50,0,0,,0,0,0
103,2006,2006-12-03,12,31.319,MIN,@,CHI,L 13-23,,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0
104,2006,2006-12-10,13,31.326,MIN,@,DET,W 30-20,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
105,2006,2006-12-17,14,31.333,MIN,,NYJ,L 13-26,,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0
106,2006,2006-12-21,15,31.337,MIN,@,GNB,L 7-9,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0
107,2006,2006-12-31,16,31.347,MIN,,STL,L 21-41,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
