ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
49,1983,1983-10-09,6,26.252,NYG,,PHI,L 13-17,1,22,22.00,0,0,0
50,1983,1983-10-16,7,26.259,NYG,@,KAN,L 17-38,0,0,,0,,
51,1983,1983-10-24,8,26.267,NYG,@,STL,T 20-20,3,41,13.67,0,0,0
52,1983,1983-10-30,9,26.273,NYG,,DAL,L 20-38,1,15,15.00,0,0,0
53,1983,1983-11-07,10,26.281,NYG,@,DET,L 9-15,0,0,,0,,
54,1983,1983-11-13,11,26.287,NYG,,WAS,L 17-33,0,0,,0,,
55,1983,1983-11-20,12,26.294,NYG,@,PHI,W 23-0,1,3,3.00,0,0,0
56,1983,1983-11-27,13,26.301,NYG,@,RAI,L 12-27,1,11,11.00,0,0,0
57,1983,1983-12-04,14,26.308,NYG,,STL,L 6-10,0,0,,0,,
58,1983,1983-12-11,15,26.315,NYG,,SEA,L 12-17,0,0,,0,,
59,1983,1983-12-17,16,26.321,NYG,@,WAS,L 22-31,0,0,,0,,
60,1984,1984-09-02,1,27.216,NYG,,PHI,W 28-27,0,0,,0,,
61,1984,1984-09-09,2,27.223,NYG,,DAL,W 28-7,0,0,,0,,
62,1984,1984-09-16,3,27.230,NYG,@,WAS,L 14-30,0,0,,0,,
63,1984,1984-09-23,4,27.237,NYG,,TAM,W 17-14,0,0,,0,,
64,1984,1984-09-30,5,27.244,NYG,@,RAM,L 12-33,2,35,17.50,0,0,0
65,1984,1984-10-08,6,27.252,NYG,,SFO,L 10-31,0,0,,0,,
66,1984,1984-10-14,7,27.258,NYG,@,ATL,W 19-7,0,0,,0,,
67,1984,1984-10-21,8,27.265,NYG,@,PHI,L 10-24,0,0,,0,,
68,1984,1984-10-28,9,27.272,NYG,,WAS,W 37-13,0,0,,0,,
69,1984,1984-11-04,10,27.279,NYG,@,DAL,W 19-7,0,0,,0,,
70,1984,1984-11-11,11,27.286,NYG,@,TAM,L 17-20,0,0,,0,,
71,1984,1984-11-18,12,27.293,NYG,,STL,W 16-10,0,0,,0,,
72,1984,1984-11-25,13,27.300,NYG,,KAN,W 28-27,0,0,,0,,
73,1984,1984-12-02,14,27.307,NYG,@,NYJ,W 20-10,0,0,,0,,
74,1984,1984-12-09,15,27.314,NYG,@,STL,L 21-31,0,0,,0,,
75,1984,1984-12-15,16,27.320,NYG,,NOR,L 3-10,0,0,,0,,
