ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
18,1990,1990-09-17,2,25.202,DEN,,KAN,W 24-23,3,3,100.0,1,2,50.0,0,6
19,1990,1990-09-23,3,25.208,DEN,,SEA,W 34-31,4,4,100.0,2,3,66.7,0,10
20,1990,1990-09-30,4,25.215,DEN,@,BUF,L 28-29,4,4,100.0,,2,0.0,0,4
21,1990,1990-10-08,5,25.223,DEN,,CLE,L 29-30,3,3,100.0,2,2,100.0,0,9
22,1990,1990-10-14,6,25.229,DEN,,PIT,L 17-34,2,2,100.0,1,1,100.0,0,5
23,1990,1990-10-21,7,25.236,DEN,@,IND,W 27-17,3,3,100.0,2,3,66.7,0,9
24,1990,1990-11-04,8,25.250,DEN,@,MIN,L 22-27,1,2,50.0,3,3,100.0,0,10
25,1990,1990-11-11,9,25.257,DEN,@,SDG,L 7-19,1,1,100.0,,,,0,1
26,1990,1990-11-18,10,25.264,DEN,,CHI,L 13-16,1,1,100.0,2,2,100.0,0,7
27,1990,1990-11-22,11,25.268,DEN,@,DET,L 27-40,3,3,100.0,2,2,100.0,0,9
28,1990,1990-12-02,12,25.278,DEN,,RAI,L 20-23,2,2,100.0,2,3,66.7,0,8
29,1990,1990-12-09,13,25.285,DEN,@,KAN,L 20-31,2,3,66.7,,,,0,2
30,1990,1990-12-16,14,25.292,DEN,,SDG,W 20-10,2,2,100.0,2,3,66.7,0,8
31,1990,1990-12-23,15,25.299,DEN,@,SEA,L 12-17,1,1,100.0,1,3,33.3,0,4
32,1990,1990-12-30,16,25.306,DEN,,GNB,W 22-13,2,2,100.0,2,2,100.0,0,8
33,1991,1991-09-01,1,26.186,DEN,,CIN,W 45-14,6,6,100.0,1,3,33.3,0,9
34,1991,1991-09-08,2,26.193,DEN,@,RAI,L 13-16,1,1,100.0,2,2,100.0,0,7
35,1991,1991-09-15,3,26.200,DEN,,SEA,W 16-10,1,1,100.0,3,3,100.0,0,10
36,1991,1991-09-22,4,26.207,DEN,,SDG,W 27-19,3,3,100.0,2,2,100.0,0,9
37,1991,1991-09-29,5,26.214,DEN,@,MIN,W 13-6,1,1,100.0,2,2,100.0,0,7
38,1991,1991-10-06,6,26.221,DEN,@,HOU,L 14-42,2,2,100.0,,1,0.0,0,2
39,1991,1991-10-20,7,26.235,DEN,,KAN,W 19-16,1,1,100.0,4,4,100.0,0,13
40,1991,1991-10-27,8,26.242,DEN,@,NWE,W 9-6,,,,3,4,75.0,0,9
41,1991,1991-11-03,9,26.249,DEN,,PIT,W 20-13,2,2,100.0,2,3,66.7,0,8
42,1991,1991-11-10,10,26.256,DEN,,RAI,L 16-17,1,2,50.0,1,2,50.0,0,4
43,1991,1991-11-17,11,26.263,DEN,@,KAN,W 24-20,3,3,100.0,1,2,50.0,0,6
44,1991,1991-11-24,12,26.270,DEN,@,SEA,L 10-13,1,1,100.0,1,2,50.0,0,4
45,1991,1991-12-01,13,26.277,DEN,,NWE,W 20-3,2,2,100.0,2,2,100.0,0,8
46,1991,1991-12-08,14,26.284,DEN,@,CLE,W 17-7,2,2,100.0,1,1,100.0,0,5
47,1991,1991-12-15,15,26.291,DEN,,PHO,W 24-19,3,3,100.0,1,1,100.0,0,6
48,1991,1991-12-22,16,26.298,DEN,@,SDG,W 17-14,2,2,100.0,1,2,50.0,0,5
49,1992,1992-09-06,1,27.192,DEN,,RAI,W 17-13,2,2,100.0,1,1,100.0,0,5
50,1992,1992-09-13,2,27.199,DEN,,SDG,W 21-13,3,3,100.0,,,,0,3
51,1992,1992-09-20,3,27.206,DEN,@,PHI,L 0-30,,,,,2,0.0,0,0
52,1992,1992-09-27,4,27.213,DEN,@,CLE,W 12-0,,,,4,4,100.0,0,12
53,1992,1992-10-04,5,27.220,DEN,,KAN,W 20-19,2,2,100.0,2,3,66.7,0,8
54,1992,1992-10-12,6,27.228,DEN,@,WAS,L 3-34,,,,1,1,100.0,0,3
55,1992,1992-10-18,7,27.234,DEN,,HOU,W 27-21,3,3,100.0,2,2,100.0,0,9
56,1992,1992-10-25,8,27.241,DEN,@,SDG,L 21-24,3,3,100.0,,,,0,3
57,1992,1992-11-08,9,27.255,DEN,,NYJ,W 27-16,3,3,100.0,2,2,100.0,0,9
58,1992,1992-11-15,10,27.262,DEN,,NYG,W 27-13,3,3,100.0,2,2,100.0,0,9
59,1992,1992-11-22,11,27.269,DEN,@,RAI,L 0-24,,,,,1,0.0,0,0
60,1992,1992-11-30,12,27.277,DEN,@,SEA,L 13-16,1,1,100.0,2,2,100.0,0,7
61,1992,1992-12-06,13,27.283,DEN,,DAL,L 27-31,3,3,100.0,,,,0,3
62,1992,1992-12-12,14,27.289,DEN,@,BUF,L 17-27,2,2,100.0,1,1,100.0,0,5
63,1992,1992-12-20,15,27.297,DEN,,SEA,W 10-6,1,1,100.0,1,1,100.0,0,4
64,1992,1992-12-27,16,27.304,DEN,@,KAN,L 20-42,2,2,100.0,2,2,100.0,0,8
65,1993,1993-09-05,1,28.190,NYG,@,CHI,W 26-20,2,2,100.0,4,4,100.0,0,14
66,1993,1993-09-12,2,28.197,NYG,,TAM,W 23-7,2,2,100.0,3,3,100.0,0,11
67,1993,1993-09-19,3,28.204,NYG,,RAM,W 20-10,2,2,100.0,2,2,100.0,0,8
68,1993,1993-10-03,4,28.218,NYG,@,BUF,L 14-17,2,2,100.0,,,,0,2
69,1993,1993-10-10,5,28.225,NYG,@,WAS,W 41-7,5,6,83.3,,1,0.0,0,5
70,1993,1993-10-17,6,28.232,NYG,,PHI,W 21-10,3,3,100.0,,,,0,3
71,1993,1993-10-31,7,28.246,NYG,,NYJ,L 6-10,,,,2,3,66.7,0,6
72,1993,1993-11-07,8,28.253,NYG,@,DAL,L 9-31,,,,3,3,100.0,0,9
73,1993,1993-11-14,9,28.260,NYG,,WAS,W 20-6,2,2,100.0,2,2,100.0,0,8
74,1993,1993-11-21,10,28.267,NYG,@,PHI,W 7-3,1,1,100.0,,2,0.0,0,1
75,1993,1993-11-28,11,28.274,NYG,,PHO,W 19-17,1,1,100.0,3,3,100.0,0,10
76,1993,1993-12-05,12,28.281,NYG,@,MIA,W 19-14,2,2,100.0,1,2,50.0,0,5
77,1993,1993-12-12,13,28.288,NYG,,IND,W 20-6,2,2,100.0,,,,0,2
78,1993,1993-12-20,14,28.296,NYG,@,NOR,W 24-14,3,3,100.0,1,1,100.0,0,6
79,1993,1993-12-26,15,28.302,NYG,@,PHO,L 6-17,,,,2,3,66.7,0,6
80,1993,1994-01-02,16,28.309,NYG,,DAL,L 13-16,1,1,100.0,2,2,100.0,0,7
81,1994,1994-09-04,1,29.189,NYG,,PHI,W 28-23,4,4,100.0,,,,0,4
82,1994,1994-09-11,2,29.196,NYG,@,ARI,W 20-17,2,3,66.7,,,,0,2
83,1994,1994-09-18,3,29.203,NYG,,WAS,W 31-23,4,4,100.0,1,1,100.0,0,7
84,1994,1994-10-02,4,29.217,NYG,@,NOR,L 22-27,1,1,100.0,3,4,75.0,0,10
85,1994,1994-10-10,5,29.225,NYG,,MIN,L 10-27,1,1,100.0,1,1,100.0,0,4
86,1994,1994-10-16,6,29.231,NYG,@,RAM,L 10-17,1,1,100.0,1,1,100.0,0,4
87,1994,1994-10-23,7,29.238,NYG,,PIT,L 6-10,,,,1,1,100.0,0,3
88,1994,1994-10-30,8,29.245,NYG,,DET,L 25-28,2,2,100.0,1,2,50.0,0,5
89,1994,1994-11-07,9,29.253,NYG,@,DAL,L 10-38,1,1,100.0,1,1,100.0,0,4
90,1994,1994-11-13,10,29.259,NYG,,ARI,L 9-10,1,1,100.0,,1,0.0,0,1
91,1994,1994-11-21,11,29.267,NYG,@,HOU,W 13-10,1,1,100.0,2,2,100.0,0,7
92,1994,1994-11-27,12,29.273,NYG,@,WAS,W 21-19,3,3,100.0,,2,0.0,0,3
93,1994,1994-12-04,13,29.280,NYG,@,CLE,W 16-13,1,1,100.0,,1,0.0,0,1
