ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
63,1965,1965-09-19,1,28.245,DAL,,NYG,W 31-2,3,32,10.67,0,0,0,,0,0,0
64,1965,1965-09-26,2,28.252,DAL,,WAS,W 27-7,1,46,46.00,0,0,0,,0,0,0
65,1965,1965-10-04,3,28.260,DAL,@,STL,L 13-20,3,36,12.00,0,0,0,,0,0,0
66,1965,1965-10-10,4,28.266,DAL,,PHI,L 24-35,3,41,13.67,0,0,0,,0,0,0
67,1965,1965-10-24,6,28.280,DAL,@,GNB,L 3-13,3,43,14.33,0,0,0,,0,0,0
68,1965,1965-11-21,10,28.308,DAL,,CLE,L 17-24,1,12,12.00,0,0,0,,0,0,0
69,1965,1965-12-11,13,28.328,DAL,,STL,W 27-13,1,32,32.00,0,0,0,,0,0,0
70,1965,1965-12-19,14,28.336,DAL,@,NYG,W 38-20,2,41,20.50,1,0,0,,0,1,6
71,1966,1966-09-25,2,29.251,DAL,,MIN,W 28-17,4,72,18.00,1,0,0,,0,1,6
72,1966,1966-10-02,3,29.258,DAL,@,ATL,W 47-14,1,25,25.00,0,0,0,,0,0,0
73,1966,1966-10-09,4,29.265,DAL,,PHI,W 56-7,4,82,20.50,0,0,0,,0,0,0
74,1966,1966-10-16,5,29.272,DAL,@,STL,T 10-10,2,22,11.00,0,0,0,,0,0,0
75,1966,1966-10-30,7,29.286,DAL,,PIT,W 52-21,1,30,30.00,0,0,0,,0,0,0
76,1966,1966-11-06,8,29.293,DAL,@,PHI,L 23-24,1,8,8.00,0,0,0,,0,0,0
77,1966,1966-12-18,14,29.335,DAL,@,NYG,W 17-7,1,13,13.00,0,0,0,,0,0,0
