ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
26,2016,2016-12-18,14,23.077,JAX,@,HOU,L 20-21,*,8,28,3.50,0,7,5,34,6.80,0,71.4%,4.86,0,0
27,2016,2016-12-24,15,23.083,JAX,,TEN,W 38-17,*,2,5,2.50,0,0,0,0,,0,0.0%,,0,0
28,2017,2017-10-22,7,24.020,JAX,@,IND,W 27-0,,9,122,13.56,1,2,2,15,7.50,0,100.0%,7.50,1,6
29,2017,2017-11-05,8,24.034,JAX,,CIN,W 23-7,,11,41,3.73,0,4,2,11,5.50,0,50.0%,2.75,0,0
30,2017,2017-11-12,9,24.041,JAX,,LAC,W 20-17,,3,11,3.67,0,8,6,39,6.50,0,75.0%,4.88,0,0
31,2017,2017-11-19,10,24.048,JAX,@,CLE,W 19-7,,5,15,3.00,0,2,1,5,5.00,0,50.0%,2.50,0,0
32,2017,2017-11-26,11,24.055,JAX,@,ARI,L 24-27,,3,10,3.33,0,6,5,42,8.40,0,83.3%,7.00,0,0
33,2017,2017-12-03,12,24.062,JAX,,IND,W 30-10,,0,0,,0,2,2,25,12.50,0,100.0%,12.50,0,0
34,2017,2017-12-10,13,24.069,JAX,,SEA,W 30-24,,2,9,4.50,0,0,0,0,,0,0.0%,,0,0
35,2017,2017-12-17,14,24.076,JAX,,HOU,W 45-7,,7,27,3.86,0,5,4,25,6.25,0,80.0%,5.00,0,0
36,2017,2017-12-24,15,24.083,JAX,@,SFO,L 33-44,,5,13,2.60,1,10,7,64,9.14,0,70.0%,6.40,1,6
37,2017,2017-12-31,16,24.090,JAX,@,TEN,L 10-15,,4,5,1.25,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0
38,2018,2018-09-09,1,24.342,JAX,@,NYG,W 20-15,,14,51,3.64,0,7,3,18,6.00,1,42.9%,2.57,1,6
39,2018,2018-09-16,2,24.349,JAX,,NWE,W 31-20,*,10,58,5.80,0,5,2,13,6.50,0,40.0%,2.60,0,0
40,2018,2018-09-23,3,24.356,JAX,,TEN,L 6-9,,7,44,6.29,0,7,6,46,7.67,0,85.7%,6.57,0,0
