ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
162,1972,1972-10-29,7,38.067,WAS,@,NYG,W 23-16,*,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,0,0,,0,0,0
163,1973,1973-09-16,1,39.024,WAS,,SDG,W 38-0,,,,,,,,,,,,,,,,,,,,,,
164,1973,1973-09-23,2,39.031,WAS,@,STL,L 27-34,,12,18,66.67,140,1,0,108.6,0,0,7.78,8.89,0,0,,0,0,0,,0,0,0
165,1973,1973-09-30,3,39.038,WAS,@,PHI,W 28-7,*,16,29,55.17,195,2,1,84.7,0,0,6.72,6.55,0,0,,0,0,0,,0,0,0
166,1973,1973-10-08,4,39.046,WAS,,DAL,W 14-7,*,14,20,70.00,140,1,0,106.2,0,0,7.00,8.00,2,7,3.50,0,0,0,,0,0,0
167,1973,1973-10-14,5,39.052,WAS,@,NYG,W 21-3,*,8,13,61.54,52,0,3,30.4,0,0,4.00,-6.38,0,0,,0,0,0,,0,0,0
168,1973,1973-10-21,6,39.059,WAS,,STL,W 31-13,,,,,,,,,,,,,,,,,,,,,,
169,1973,1973-10-28,7,39.066,WAS,@,NOR,L 3-19,,13,25,52.00,110,0,1,47.1,0,0,4.40,2.60,0,0,,0,1,-3,-3.00,0,0,0
170,1973,1973-11-05,8,39.074,WAS,@,PIT,L 16-21,,,,,,,,,,,,,,,,,,,,,,
171,1973,1973-11-11,9,39.080,WAS,,SFO,W 33-9,,1,1,100.00,18,1,0,158.3,0,0,18.00,38.00,0,0,,0,0,0,,0,0,0
172,1973,1973-11-18,10,39.087,WAS,,BAL,W 22-14,,,,,,,,,,,,,,,,,,,,,,
173,1973,1973-11-22,11,39.091,WAS,@,DET,W 20-0,,,,,,,,,,,,,,,,,,,,,,
174,1973,1973-12-02,12,39.101,WAS,,NYG,W 27-24,,12,15,80.00,135,1,0,126.4,0,0,9.00,10.33,1,0,0.00,0,0,0,,0,0,0
175,1973,1973-12-09,13,39.108,WAS,@,DAL,L 7-27,*,11,24,45.83,114,0,0,60.1,0,0,4.75,4.75,0,0,,0,0,0,,0,0,0
176,1973,1973-12-16,14,39.115,WAS,,PHI,W 38-20,,,,,,,,,,,,,,,,,,,,,,
177,1974,1974-09-15,1,40.023,WAS,@,NYG,W 13-10,,4,4,100.00,26,0,0,93.7,0,0,6.50,6.50,0,0,,0,0,0,,0,0,0
178,1974,1974-09-22,2,40.030,WAS,,STL,L 10-17,,,,,,,,,,,,,,,,,,,,,,
179,1974,1974-09-30,3,40.038,WAS,,DEN,W 30-3,,,,,,,,,,,,,,,,,,,,,,
180,1974,1974-10-06,4,40.044,WAS,@,CIN,L 17-28,,12,20,60.00,104,2,0,107.1,0,0,5.20,7.20,0,0,,0,0,0,,0,0,0
181,1974,1974-10-13,5,40.051,WAS,,MIA,W 20-17,*,26,39,66.67,303,2,3,75.1,0,0,7.77,5.33,0,0,,0,0,0,,0,0,0
182,1974,1974-10-20,6,40.058,WAS,,NYG,W 24-3,*,17,30,56.67,174,3,1,92.9,0,0,5.80,6.30,1,0,0.00,0,0,0,,0,0,0
183,1974,1974-10-27,7,40.065,WAS,@,STL,L 20-23,*,20,29,68.97,201,2,1,97.1,0,0,6.93,6.76,1,-3,-3.00,0,0,0,,0,0,0
184,1974,1974-11-03,8,40.072,WAS,@,GNB,W 17-6,,,,,,,,,,,,,,,,,,,,,,
185,1974,1974-11-10,9,40.079,WAS,@,PHI,W 27-20,,14,23,60.87,172,1,0,98.5,0,0,7.48,8.35,2,-3,-1.50,0,0,0,,0,0,0
186,1974,1974-11-17,10,40.086,WAS,,DAL,W 28-21,,,,,,,,,,,,,,,,,,,,,,
187,1974,1974-11-24,11,40.093,WAS,,PHI,W 26-7,,,,,,,,,,,,,,,,,,,,,,
188,1974,1974-11-28,12,40.097,WAS,@,DAL,L 23-24,,,,,,,,,,,,,,,,,,,,,,
189,1974,1974-12-09,13,40.108,WAS,@,RAM,W 23-17,,,,,,,,,,,,,,,,,,,,,,
190,1974,1974-12-15,14,40.114,WAS,,CHI,W 42-0,*,14,22,63.64,205,1,0,109.1,0,0,9.32,10.23,0,0,,0,0,0,,0,0,0
