ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
39,1982,1982-12-26,8,24.050,NYG,@,STL,L 21-24,,,,,,,,,,
40,1982,1983-01-02,9,24.057,NYG,@,PHI,W 26-24,,,,,,,,,,
41,1983,1983-09-11,2,24.309,NYG,@,ATL,W 16-13,,,,,,,,,,
42,1983,1983-09-18,3,24.316,NYG,@,DAL,L 13-28,0,0,,0,0,0,0.0,1,1,0
43,1983,1983-09-26,4,24.324,NYG,,GNB,W 27-3,,,,,,,,,,
44,1983,1983-10-02,5,24.330,NYG,,SDG,L 34-41,,,,,,,,,,
45,1983,1983-10-09,6,24.337,NYG,,PHI,L 13-17,,,,,,,,,,
46,1983,1983-10-16,7,24.344,NYG,@,KAN,L 17-38,,,,,,,,,,
47,1983,1983-10-24,8,24.352,NYG,@,STL,T 20-20,0,0,,0,0,0,0.0,1,-6,0
48,1983,1983-10-30,9,24.358,NYG,,DAL,L 20-38,,,,,,,,,,
49,1983,1983-11-07,10,25.001,NYG,@,DET,L 9-15,,,,,,,,,,
50,1983,1983-11-13,11,25.007,NYG,,WAS,L 17-33,,,,,,,,,,
51,1983,1983-11-20,12,25.014,NYG,@,PHI,W 23-0,0,0,,0,0,0,0.0,1,23,0
52,1983,1983-11-27,13,25.021,NYG,@,RAI,L 12-27,,,,,,,,,,
53,1983,1983-12-04,14,25.028,NYG,,STL,L 6-10,,,,,,,,,,
54,1983,1983-12-11,15,25.035,NYG,,SEA,L 12-17,,,,,,,,,,
55,1983,1983-12-17,16,25.041,NYG,@,WAS,L 22-31,,,,,,,,,,
56,1984,1984-09-02,1,25.301,NYG,,PHI,W 28-27,,,,,,,,,,
57,1984,1984-09-09,2,25.308,NYG,,DAL,W 28-7,,,,,,,,,,
58,1984,1984-09-16,3,25.315,NYG,@,WAS,L 14-30,0,0,,0,0,0,0.0,1,8,0
59,1984,1984-09-23,4,25.322,NYG,,TAM,W 17-14,,,,,,,,,,
60,1984,1984-09-30,5,25.329,NYG,@,RAM,L 12-33,,,,,,,,,,
61,1984,1984-10-08,6,25.337,NYG,,SFO,L 10-31,,,,,,,,,,
62,1984,1984-10-14,7,25.343,NYG,@,ATL,W 19-7,0,0,,0,0,0,0.0,1,22,0
63,1984,1984-10-21,8,25.350,NYG,@,PHI,L 10-24,,,,,,,,,,
64,1984,1984-10-28,9,25.357,NYG,,WAS,W 37-13,,,,,,,,,,
65,1984,1984-11-04,10,25.364,NYG,@,DAL,W 19-7,0,0,,0,0,0,0.0,1,15,0
66,1984,1984-11-11,11,26.005,NYG,@,TAM,L 17-20,0,0,,0,0,0,0.0,1,0,0
67,1984,1984-11-18,12,26.012,NYG,,STL,W 16-10,0,0,,0,0,0,0.0,2,38,0
68,1984,1984-11-25,13,26.019,NYG,,KAN,W 28-27,,,,,,,,,,
69,1984,1984-12-02,14,26.026,NYG,@,NYJ,W 20-10,0,0,,0,0,0,0.0,1,7,0
70,1984,1984-12-09,15,26.033,NYG,@,STL,L 21-31,,,,,,,,,,
71,1985,1985-11-10,10,27.004,NYG,,RAM,W 24-19,,,,,,,,,,
72,1985,1985-11-18,11,27.012,NYG,@,WAS,L 21-23,,,,,,,,,,
73,1985,1985-11-24,12,27.018,NYG,@,STL,W 34-3,,,,,,,,,,
74,1985,1985-12-01,13,27.025,NYG,,CLE,L 33-35,,,,,,,,,,
75,1985,1985-12-08,14,27.032,NYG,@,HOU,W 35-14,,,,,,,,,,
76,1986,1986-10-12,6,27.340,DEN,@,SDG,W 31-14,,,,,,,,,,
77,1986,1986-10-20,7,27.348,DEN,@,NYJ,L 10-22,,,,,,,,,,
78,1986,1986-10-26,8,27.354,DEN,,SEA,W 20-13,,,,,,,,,,
79,1986,1986-11-02,9,27.361,DEN,@,RAI,W 21-10,,,,,,,,,,
80,1986,1986-11-09,10,28.003,DEN,,SDG,L 3-9,,,,,,,,,,
81,1986,1986-11-16,11,28.010,DEN,,KAN,W 38-17,,,,,,,,,,
82,1986,1986-11-23,12,28.017,DEN,@,NYG,L 16-19,,,,,,,,,,
83,1986,1986-11-30,13,28.024,DEN,,CIN,W 34-28,,,,,,,,,,
84,1986,1986-12-07,14,28.031,DEN,@,KAN,L 10-37,,,,,,,,,,
85,1986,1986-12-13,15,28.037,DEN,,WAS,W 31-30,,,,,,,,,,
86,1986,1986-12-20,16,28.044,DEN,@,SEA,L 16-41,,,,,,,,,,
87,1987,1987-09-13,1,28.311,DEN,,SEA,W 40-17,,,,,,,,,,
88,1987,1987-09-20,2,28.318,DEN,@,GNB,T 17-17,,,,,,,,,,
89,1987,1987-10-26,6,28.354,DEN,@,MIN,L 27-34,0,0,,0,0,0,0.0,2,25,0
90,1987,1987-11-01,7,28.360,DEN,,DET,W 34-0,,,,,,,,,,
91,1987,1987-11-08,8,29.002,DEN,@,BUF,L 14-21,,,,,,,,,,
92,1987,1987-11-16,9,29.010,DEN,,CHI,W 31-29,,,,,,,,,,
93,1987,1987-11-22,10,29.016,DEN,@,RAI,W 23-17,,,,,,,,,,
94,1987,1987-11-29,11,29.023,DEN,@,SDG,W 31-17,,,,,,,,,,
95,1987,1987-12-06,12,29.030,DEN,,NWE,W 31-20,0,0,,0,1,6,0.0,1,14,1
96,1987,1987-12-13,13,29.037,DEN,@,SEA,L 21-28,,,,,,,,,,
97,1987,1987-12-19,14,29.043,DEN,,KAN,W 20-17,,,,,,,,,,
98,1987,1987-12-27,15,29.051,DEN,,SDG,W 24-0,,,,,,,,,,
99,1988,1988-09-04,1,29.303,DEN,,SEA,L 14-21,,,,,,,,,,
100,1988,1988-09-11,2,29.310,DEN,,SDG,W 34-3,,,,,,,,,,
101,1988,1988-09-18,3,29.317,DEN,@,KAN,L 13-20,,,,,,,,,,
102,1988,1988-09-26,4,29.325,DEN,,RAI,L 27-30,,,,,,,,,,
103,1988,1988-10-02,5,29.331,DEN,@,SDG,W 12-0,,,,,,,,,,
104,1988,1988-10-09,6,29.338,DEN,@,SFO,W 16-13,0,0,,0,0,0,0.0,1,0,0
105,1988,1988-10-16,7,29.345,DEN,,ATL,W 30-14,,,,,,,,,,
106,1988,1988-10-23,8,29.352,DEN,@,PIT,L 21-39,0,0,,0,0,0,1.0,0,0,0
107,1988,1988-10-31,9,29.360,DEN,@,IND,L 23-55,,,,,,,,,,
108,1988,1988-11-06,10,30.000,DEN,,KAN,W 17-11,,,,,,,,,,
109,1988,1988-11-13,11,30.007,DEN,,CLE,W 30-7,,,,,,,,,,
110,1988,1988-11-20,12,30.014,DEN,@,NOR,L 0-42,,,,,,,,,,
111,1988,1988-11-27,13,30.021,DEN,,RAM,W 35-24,,,,,,,,,,
112,1988,1988-12-04,14,30.028,DEN,@,RAI,L 20-21,,,,,,,,,,
113,1988,1988-12-11,15,30.035,DEN,@,SEA,L 14-42,,,,,,,,,,
114,1989,1989-09-18,2,30.316,DEN,@,BUF,W 28-14,,,,,,,,,,
115,1989,1989-09-24,3,30.322,DEN,,RAI,W 31-21,,,,,,,,,,
116,1989,1989-10-01,4,30.329,DEN,@,CLE,L 13-16,,,,,,,,,,
117,1989,1989-10-08,5,30.336,DEN,,SDG,W 16-10,,,,,,,,,,
118,1989,1989-10-15,6,30.343,DEN,,IND,W 14-3,,,,,,,,,,
119,1989,1989-10-22,7,30.350,DEN,@,SEA,W 24-21,,,,,,,,,,
120,1989,1989-10-29,8,30.357,DEN,,PHI,L 24-28,,,,,,,,,,
121,1989,1989-11-05,9,30.364,DEN,,PIT,W 34-7,,,,,,,,,,
122,1989,1989-11-12,10,31.006,DEN,@,KAN,W 16-13,,,,,,,,,,
123,1989,1989-11-20,11,31.014,DEN,@,WAS,W 14-10,,,,,,,,,,
124,1989,1989-11-26,12,31.020,DEN,,SEA,W 41-14,,,,,,,,,,
125,1989,1989-12-03,13,31.027,DEN,@,RAI,L 13-16,,,,,,,,,,
126,1989,1989-12-10,14,31.034,DEN,,NYG,L 7-14,,,,,,,,,,
127,1989,1989-12-16,15,31.040,DEN,@,PHO,W 37-0,,,,,,,,,,
