ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
21,1986,1986-10-05,5,25.282,TAM,@,RAM,L 20-26,2,2,100.0,2,2,100.0,0,8
22,1986,1986-10-12,6,25.289,TAM,,STL,L 19-30,1,2,50.0,2,2,100.0,0,7
23,1986,1986-10-19,7,25.296,TAM,@,NOR,L 7-38,1,1,100.0,,1,0.0,0,1
24,1986,1986-10-26,8,25.303,TAM,@,KAN,L 20-27,2,2,100.0,2,2,100.0,0,8
25,1986,1986-11-02,9,25.310,TAM,,BUF,W 34-28,4,4,100.0,2,3,66.7,0,10
26,1986,1986-11-09,10,25.317,TAM,,CHI,L 3-23,,,,1,1,100.0,0,3
27,1986,1986-11-16,11,25.324,TAM,@,GNB,L 7-31,1,1,100.0,,1,0.0,0,1
28,1986,1986-11-23,12,25.331,TAM,,DET,L 17-38,2,2,100.0,1,2,50.0,0,5
29,1986,1986-11-30,13,25.338,TAM,@,MIN,L 13-45,1,1,100.0,2,2,100.0,0,7
30,1986,1986-12-07,14,25.345,TAM,@,CHI,L 14-48,2,2,100.0,,,,0,2
31,1986,1986-12-14,15,25.352,TAM,,GNB,L 7-21,1,1,100.0,,,,0,1
32,1986,1986-12-21,16,25.359,TAM,@,STL,L 17-21,2,2,100.0,1,2,50.0,0,5
33,1987,1987-09-13,1,26.260,TAM,,ATL,W 48-10,6,7,85.7,,,,0,6
34,1987,1987-09-20,2,26.267,TAM,@,CHI,L 3-20,,,,1,2,50.0,0,3
35,1987,1987-10-25,6,26.302,TAM,,CHI,L 26-27,2,3,66.7,2,2,100.0,0,8
36,1987,1987-11-01,7,26.309,TAM,@,GNB,W 23-17,2,2,100.0,3,3,100.0,0,11
37,1987,1987-11-08,8,26.316,TAM,@,STL,L 28-31,4,4,100.0,,1,0.0,0,4
38,1987,1987-11-15,9,26.323,TAM,@,MIN,L 17-23,2,2,100.0,1,1,100.0,0,5
39,1987,1987-11-22,10,26.330,TAM,,SFO,L 10-24,1,1,100.0,1,1,100.0,0,4
40,1987,1987-11-29,11,26.337,TAM,@,RAM,L 3-35,,,,1,1,100.0,0,3
41,1987,1987-12-06,12,26.344,TAM,@,NOR,L 34-44,4,4,100.0,2,2,100.0,0,10
42,1987,1987-12-13,13,26.351,TAM,,DET,L 10-20,1,1,100.0,1,1,100.0,0,4
43,1987,1987-12-20,14,26.358,TAM,,STL,L 14-31,2,2,100.0,,1,0.0,0,2
44,1987,1987-12-27,15,27.000,TAM,@,IND,L 6-24,,,,2,3,66.7,0,6
45,1988,1988-09-04,1,27.252,TAM,,PHI,L 14-41,2,2,100.0,,,,0,2
46,1988,1988-09-11,2,27.259,TAM,@,GNB,W 13-10,1,1,100.0,2,3,66.7,0,7
47,1988,1988-09-18,3,27.266,TAM,,PHO,L 24-30,3,3,100.0,1,2,50.0,0,6
48,1988,1988-09-25,4,27.273,TAM,@,NOR,L 9-13,,,,3,3,100.0,0,9
49,1988,1988-10-02,5,27.280,TAM,,GNB,W 27-24,3,3,100.0,2,3,66.7,0,9
50,1988,1988-10-09,6,27.287,TAM,@,MIN,L 13-14,1,1,100.0,2,2,100.0,0,7
51,1988,1988-10-16,7,27.294,TAM,@,IND,L 31-35,4,4,100.0,1,1,100.0,0,7
52,1988,1988-10-23,8,27.301,TAM,,MIN,L 20-49,2,2,100.0,2,2,100.0,0,8
53,1988,1988-10-30,9,27.308,TAM,,MIA,L 14-17,2,2,100.0,,,,0,2
54,1988,1988-11-06,10,27.315,TAM,@,CHI,L 10-28,1,1,100.0,1,3,33.3,0,4
55,1988,1988-11-13,11,27.322,TAM,@,DET,W 23-20,2,2,100.0,3,3,100.0,0,11
56,1988,1988-11-20,12,27.329,TAM,,CHI,L 15-27,,,,2,3,66.7,0,6
57,1989,1989-09-10,1,28.257,TAM,@,GNB,W 23-21,2,3,66.7,1,1,100.0,0,5
58,1989,1989-09-17,2,28.264,TAM,,SFO,L 16-20,1,1,100.0,3,3,100.0,0,10
59,1989,1989-09-24,3,28.271,TAM,,NOR,W 20-10,2,2,100.0,2,2,100.0,0,8
60,1989,1989-10-01,4,28.278,TAM,@,MIN,L 3-17,,,,1,2,50.0,0,3
61,1989,1989-10-08,5,28.285,TAM,,CHI,W 42-35,5,5,100.0,,,,0,5
62,1989,1989-10-15,6,28.292,TAM,,DET,L 16-17,1,1,100.0,3,3,100.0,0,10
63,1989,1989-10-22,7,28.299,TAM,@,WAS,L 28-32,4,4,100.0,,1,0.0,0,4
64,1989,1989-10-29,8,28.306,TAM,@,CIN,L 23-56,3,3,100.0,,,,0,3
65,1989,1989-11-05,9,28.313,TAM,,CLE,L 31-42,4,4,100.0,1,2,50.0,0,7
66,1989,1989-11-12,10,28.320,TAM,,MIN,L 10-24,1,1,100.0,1,1,100.0,0,4
67,1989,1989-11-19,11,28.327,TAM,@,CHI,W 32-31,2,3,66.7,4,5,80.0,0,14
68,1989,1989-11-26,12,28.334,TAM,@,PHO,W 14-13,2,2,100.0,,,,0,2
69,1989,1989-12-03,13,28.341,TAM,,GNB,L 16-17,1,1,100.0,3,4,75.0,0,10
70,1989,1989-12-10,14,28.348,TAM,@,HOU,L 17-20,2,2,100.0,1,2,50.0,0,5
71,1989,1989-12-17,15,28.355,TAM,@,DET,L 7-33,1,1,100.0,,,,0,1
72,1989,1989-12-24,16,28.362,TAM,,PIT,L 22-31,2,2,100.0,2,2,100.0,0,8
73,1990,1990-09-09,1,29.256,MIN,@,KAN,L 21-24,3,3,100.0,,,,0,3
74,1990,1990-09-16,2,29.263,MIN,,NOR,W 32-3,3,3,100.0,3,3,100.0,0,12
75,1990,1990-09-23,3,29.270,MIN,@,CHI,L 16-19,1,1,100.0,3,3,100.0,0,10
76,1990,1990-09-30,4,29.277,MIN,,TAM,L 20-23,2,2,100.0,2,3,66.7,0,8
77,1990,1990-10-07,5,29.284,MIN,,DET,L 27-34,3,3,100.0,2,2,100.0,0,9
78,1990,1990-10-15,6,29.292,MIN,@,PHI,L 24-32,3,3,100.0,1,1,100.0,0,6
79,1990,1990-10-28,7,29.305,MIN,@,GNB,L 10-24,1,1,100.0,1,2,50.0,0,4
80,1990,1990-11-04,8,29.312,MIN,,DEN,W 27-22,3,3,100.0,2,2,100.0,0,9
