ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
56,1985,1985-10-07,5,26.303,WAS,,STL,W 27-10,25,104,4.16,0,1,-6,-6.00,0,0,0
57,1985,1985-10-13,6,26.309,WAS,,DET,W 24-3,2,8,4.00,0,0,0,,0,0,0
58,1985,1985-10-20,7,26.316,WAS,@,NYG,L 3-17,6,25,4.17,0,0,0,,0,0,0
59,1985,1985-10-27,8,26.323,WAS,@,CLE,W 14-7,8,20,2.50,0,1,23,23.00,0,0,0
60,1985,1985-11-03,9,26.330,WAS,@,ATL,W 44-10,16,124,7.75,1,0,0,,0,1,6
61,1985,1985-11-10,10,26.337,WAS,,DAL,L 7-13,11,44,4.00,0,0,0,,0,0,0
62,1985,1985-11-18,11,26.345,WAS,,NYG,W 23-21,7,23,3.29,0,0,0,,0,0,0
63,1985,1985-11-24,12,26.351,WAS,@,PIT,W 30-23,10,17,1.70,1,0,0,,0,1,6
64,1985,1985-12-08,14,27.000,WAS,@,PHI,W 17-12,36,150,4.17,1,0,0,,0,1,6
65,1985,1985-12-15,15,27.007,WAS,,CIN,W 27-24,24,95,3.96,2,1,5,5.00,0,2,12
66,1985,1985-12-21,16,27.013,WAS,@,STL,W 27-16,34,206,6.06,1,0,0,,0,1,6
67,1986,1986-09-07,1,27.273,WAS,,PHI,W 41-14,20,104,5.20,1,0,0,,0,1,6
68,1986,1986-09-14,2,27.280,WAS,,RAI,W 10-6,21,80,3.81,1,0,0,,0,1,6
69,1986,1986-09-21,3,27.287,WAS,@,SDG,W 30-27,23,87,3.78,2,0,0,,0,2,12
70,1986,1986-09-28,4,27.294,WAS,,SEA,W 19-14,25,115,4.60,2,1,8,8.00,0,2,12
71,1986,1986-10-05,5,27.301,WAS,@,NOR,W 14-6,31,110,3.55,1,0,0,,0,1,6
72,1986,1986-10-12,6,27.308,WAS,@,DAL,L 6-30,14,58,4.14,1,0,0,,0,1,6
73,1986,1986-10-19,7,27.315,WAS,,STL,W 28-21,30,118,3.93,1,0,0,,0,1,6
74,1986,1986-10-27,8,27.323,WAS,@,NYG,L 20-27,16,30,1.88,1,1,13,13.00,0,1,6
75,1986,1986-11-02,9,27.329,WAS,,MIN,W 44-38,19,88,4.63,3,0,0,,0,3,18
76,1986,1986-11-09,10,27.336,WAS,@,GNB,W 16-7,18,55,3.06,0,0,0,,0,0,0
77,1986,1986-11-17,11,27.344,WAS,,SFO,W 14-6,24,104,4.33,1,0,0,,0,1,6
78,1986,1986-11-23,12,27.350,WAS,,DAL,W 41-14,10,75,7.50,1,0,0,,0,1,6
79,1986,1986-12-07,14,27.364,WAS,,NYG,L 14-24,10,22,2.20,0,0,0,,0,0,0
80,1986,1986-12-13,15,28.005,WAS,@,DEN,L 30-31,24,93,3.88,2,1,3,3.00,0,2,12
81,1986,1986-12-21,16,28.013,WAS,@,PHI,W 21-14,18,64,3.56,1,0,0,,0,1,6
82,1987,1987-09-13,1,28.279,WAS,,PHI,W 34-24,7,15,2.14,1,0,0,,0,1,6
83,1987,1987-10-25,6,28.321,WAS,,NYJ,W 17-16,1,5,5.00,0,0,0,,0,0,0
84,1987,1987-11-01,7,28.328,WAS,@,BUF,W 27-7,30,125,4.17,0,1,3,3.00,0,0,0
85,1987,1987-11-08,8,28.335,WAS,@,PHI,L 27-31,19,80,4.21,1,1,8,8.00,0,1,6
86,1987,1987-11-15,9,28.342,WAS,,DET,W 20-13,9,56,6.22,0,1,4,4.00,0,0,0
87,1987,1987-11-23,10,28.350,WAS,,RAM,L 26-30,13,19,1.46,0,1,8,8.00,0,0,0
88,1987,1987-11-29,11,28.356,WAS,,NYG,W 23-19,2,6,3.00,0,0,0,,0,0,0
89,1987,1987-12-06,12,28.363,WAS,@,STL,W 34-17,29,133,4.59,1,0,0,,0,1,6
90,1987,1987-12-13,13,29.005,WAS,,DAL,W 24-20,27,64,2.37,2,0,0,,0,2,12
91,1987,1987-12-20,14,29.012,WAS,@,MIA,L 21-23,16,59,3.69,1,0,0,,0,1,6
92,1987,1987-12-26,15,29.018,WAS,@,MIN,W 27-24,10,51,5.10,0,0,0,,0,0,0
