ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
28,2016,2016-09-25,3,26.239,TEN,,OAK,L 10-17,*,1,0,0,,0,0.0%,0.00,0,0
29,2016,2016-10-02,4,26.246,TEN,@,HOU,L 20-27,,0,0,0,,0,0.0%,,0,0
30,2016,2016-10-09,5,26.253,TEN,@,MIA,W 30-17,,0,0,0,,0,0.0%,,0,0
31,2016,2016-10-16,6,26.260,TEN,,CLE,W 28-26,,2,2,25,12.50,0,100.0%,12.50,0,0
32,2016,2016-10-23,7,26.267,TEN,,IND,L 26-34,,0,0,0,,0,0.0%,,0,0
33,2016,2016-10-27,8,26.271,TEN,,JAX,W 36-22,*,1,1,30,30.00,0,100.0%,30.00,0,0
34,2016,2016-11-06,9,26.281,TEN,@,SDG,L 35-43,,0,0,0,,0,0.0%,,0,0
35,2016,2016-11-13,10,26.288,TEN,,GNB,W 47-25,,0,0,0,,0,0.0%,,0,0
36,2016,2016-11-20,11,26.295,TEN,@,IND,L 17-24,,0,0,0,,0,0.0%,,0,0
37,2016,2016-12-11,13,26.316,TEN,,DEN,W 13-10,,0,0,0,,0,0.0%,,0,0
38,2016,2016-12-18,14,26.323,TEN,@,KAN,W 19-17,,0,0,0,,0,0.0%,,0,0
39,2016,2016-12-24,15,26.329,TEN,@,JAX,L 17-38,,0,0,0,,0,0.0%,,0,0
40,2016,2017-01-01,16,26.337,TEN,,HOU,W 24-17,,0,0,0,,0,0.0%,,0,0
41,2017,2017-09-10,1,27.223,TEN,,OAK,L 16-26,,0,0,0,,0,0.0%,,0,0
42,2017,2017-09-17,2,27.230,TEN,@,JAX,W 37-16,*,0,0,0,,0,0.0%,,0,0
43,2017,2017-09-24,3,27.237,TEN,,SEA,W 33-27,,1,1,3,3.00,0,100.0%,3.00,0,0
44,2017,2017-10-01,4,27.244,TEN,@,HOU,L 14-57,,0,0,0,,0,0.0%,,0,0
45,2017,2017-10-08,5,27.251,TEN,@,MIA,L 10-16,,2,2,16,8.00,1,100.0%,8.00,1,6
46,2017,2017-10-16,6,27.259,TEN,,IND,W 36-22,,1,0,0,,0,0.0%,0.00,0,0
47,2017,2017-10-22,7,27.265,TEN,@,CLE,W 12-9,,0,0,0,,0,0.0%,,0,0
48,2017,2017-11-05,8,27.279,TEN,,BAL,W 23-20,*,0,0,0,,0,0.0%,,0,0
49,2017,2017-11-12,9,27.286,TEN,,CIN,W 24-20,,0,0,0,,0,0.0%,,0,0
50,2017,2017-11-16,10,27.290,TEN,@,PIT,L 17-40,,0,0,0,,0,0.0%,,0,0
51,2017,2017-11-26,11,27.300,TEN,@,IND,W 20-16,*,0,0,0,,0,0.0%,,0,0
52,2017,2017-12-03,12,27.307,TEN,,HOU,W 24-13,,1,1,20,20.00,0,100.0%,20.00,0,0
53,2017,2017-12-10,13,27.314,TEN,@,ARI,L 7-12,,1,0,0,,0,0.0%,0.00,0,0
54,2017,2017-12-17,14,27.321,TEN,@,SFO,L 23-25,,0,0,0,,0,0.0%,,0,0
55,2017,2017-12-24,15,27.328,TEN,,LAR,L 23-27,,0,0,0,,0,0.0%,,0,0
56,2017,2017-12-31,16,27.335,TEN,,JAX,W 15-10,,0,0,0,,0,0.0%,,0,0
