ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
49,1992,1992-09-06,1,25.349,DEN,,RAI,W 17-13,,,,,,0.0%,
50,1992,1992-09-13,2,25.356,DEN,,SDG,W 21-13,,,,,,0.0%,
51,1992,1992-09-20,3,25.363,DEN,@,PHI,L 0-30,,,,,,0.0%,
52,1992,1992-09-27,4,26.004,DEN,@,CLE,W 12-0,,,,,,0.0%,
53,1992,1992-10-04,5,26.011,DEN,,KAN,W 20-19,,,,,,0.0%,
54,1992,1992-10-12,6,26.019,DEN,@,WAS,L 3-34,,,,,,0.0%,
55,1992,1992-10-18,7,26.025,DEN,,HOU,W 27-21,,,,,,0.0%,
56,1992,1992-10-25,8,26.032,DEN,@,SDG,L 21-24,,,,,,0.0%,
57,1992,1992-11-08,9,26.046,DEN,,NYJ,W 27-16,,,,,,0.0%,
58,1992,1992-11-15,10,26.053,DEN,,NYG,W 27-13,,,,,,0.0%,
59,1992,1992-11-22,11,26.060,DEN,@,RAI,L 0-24,,,,,,0.0%,
60,1992,1992-11-30,12,26.068,DEN,@,SEA,L 13-16,1,1,-7,-7.00,0,100.0%,-7.00
61,1992,1992-12-06,13,26.074,DEN,,DAL,L 27-31,,,,,,0.0%,
62,1992,1992-12-12,14,26.080,DEN,@,BUF,L 17-27,,,,,,0.0%,
63,1992,1992-12-20,15,26.088,DEN,,SEA,W 10-6,,,,,,0.0%,
64,1992,1992-12-27,16,26.095,DEN,@,KAN,L 20-42,,,,,,0.0%,
65,1993,1993-09-05,1,26.347,GNB,,RAM,W 36-6,,,,,,0.0%,
66,1993,1993-09-12,2,26.354,GNB,,PHI,L 17-20,,,,,,0.0%,
67,1993,1993-09-26,3,27.003,GNB,@,MIN,L 13-15,,,,,,0.0%,
68,1993,1993-10-03,4,27.010,GNB,@,DAL,L 14-36,,,,,,0.0%,
69,1993,1993-10-10,5,27.017,GNB,,DEN,W 30-27,,,,,,0.0%,
70,1993,1993-10-24,6,27.031,GNB,@,TAM,W 37-14,,,,,,0.0%,
71,1993,1993-10-31,7,27.038,GNB,,CHI,W 17-3,,,,,,0.0%,
72,1993,1993-11-08,8,27.046,GNB,@,KAN,L 16-23,,,,,,0.0%,
73,1993,1993-11-14,9,27.052,GNB,@,NOR,W 19-17,,,,,,0.0%,
74,1993,1993-11-21,10,27.059,GNB,,DET,W 26-17,,,,,,0.0%,
75,1993,1993-11-28,11,27.066,GNB,,TAM,W 13-10,,,,,,0.0%,
76,1993,1993-12-05,12,27.073,GNB,@,CHI,L 17-30,,,,,,0.0%,
77,1993,1993-12-12,13,27.080,GNB,@,SDG,W 20-13,,,,,,0.0%,
78,1993,1993-12-19,14,27.087,GNB,,MIN,L 17-21,,,,,,0.0%,
79,1993,1993-12-26,15,27.094,GNB,,RAI,W 28-0,,,,,,0.0%,
80,1993,1994-01-02,16,27.101,GNB,@,DET,L 20-30,,,,,,0.0%,
81,1994,1994-09-04,1,27.346,DET,,ATL,W 31-28,,,,,,0.0%,
82,1994,1994-09-11,2,27.353,DET,@,MIN,L 3-10,,,,,,0.0%,
83,1994,1994-09-19,3,27.361,DET,@,DAL,W 20-17,,,,,,0.0%,
84,1994,1994-09-25,4,28.002,DET,,NWE,L 17-23,,,,,,0.0%,
85,1994,1994-10-02,5,28.009,DET,@,TAM,L 14-24,,,,,,0.0%,
86,1994,1994-10-09,6,28.016,DET,,SFO,L 21-27,,,,,,0.0%,
87,1994,1994-10-23,7,28.030,DET,,CHI,W 21-16,,,,,,0.0%,
88,1994,1994-10-30,8,28.037,DET,@,NYG,W 28-25,,,,,,0.0%,
89,1994,1994-11-06,9,28.044,DET,@,GNB,L 30-38,,,,,,0.0%,
90,1994,1994-11-13,10,28.051,DET,,TAM,W 14-9,,,,,,0.0%,
91,1994,1994-11-20,11,28.058,DET,@,CHI,L 10-20,,,,,,0.0%,
92,1994,1994-11-24,12,28.062,DET,,BUF,W 35-21,,,,,,0.0%,
93,1994,1994-12-04,13,28.072,DET,,GNB,W 34-31,,,,,,0.0%,
94,1994,1994-12-10,14,28.078,DET,@,NYJ,W 18-7,,,,,,0.0%,
95,1994,1994-12-17,15,28.085,DET,,MIN,W 41-19,,,,,,0.0%,
96,1994,1994-12-25,16,28.093,DET,@,MIA,L 20-27,,,,,,0.0%,
97,1995,1995-09-03,1,28.345,DET,@,PIT,L 20-23,,,,,,0.0%,
98,1995,1995-09-10,2,28.352,DET,@,MIN,L 10-20,,,,,,0.0%,
99,1995,1995-10-15,6,29.022,DET,@,GNB,L 21-30,,,,,,0.0%,
100,1995,1995-10-22,7,29.029,DET,@,WAS,L 30-36,,,,,,0.0%,
101,1995,1995-10-29,8,29.036,DET,,GNB,W 24-16,,,,,,0.0%,
102,1995,1995-11-05,9,29.043,DET,@,ATL,L 22-34,,,,,,0.0%,
103,1995,1995-11-12,10,29.050,DET,,TAM,W 27-24,,,,,,0.0%,
104,1995,1995-11-19,11,29.057,DET,@,CHI,W 24-17,,,,,,0.0%,
105,1995,1995-11-23,12,29.061,DET,,MIN,W 44-38,,,,,,0.0%,
106,1995,1995-12-04,13,29.072,DET,,CHI,W 27-7,,,,,,0.0%,
107,1995,1995-12-10,14,29.078,DET,@,HOU,W 24-17,,,,,,0.0%,
108,1996,1996-09-01,1,29.344,IND,,ARI,W 20-13,,,,,,0.0%,
109,1996,1996-09-08,2,29.351,IND,@,NYJ,W 21-7,,,,,,0.0%,
110,1996,1996-09-15,3,29.358,IND,@,DAL,W 25-24,,,,,,0.0%,
111,1996,1996-09-23,4,30.000,IND,,MIA,W 10-6,,,,,,0.0%,
112,1996,1996-10-06,5,30.013,IND,@,BUF,L 13-16,,,,,,0.0%,
113,1996,1996-10-13,6,30.020,BAL,@,IND,L 21-26,,,,,,0.0%,
114,1996,1996-10-20,7,30.027,IND,,NWE,L 9-27,,,,,,0.0%,
115,1996,1996-10-27,8,30.034,IND,@,WAS,L 16-31,,,,,,0.0%,
116,1996,1996-11-03,9,30.041,IND,,SDG,L 19-26,,,,,,0.0%,
117,1996,1996-11-10,10,30.048,IND,@,MIA,L 13-37,,,,,,0.0%,
118,1996,1996-11-17,11,30.055,IND,,NYJ,W 34-29,,,,,,0.0%,
119,1996,1996-11-24,12,30.062,IND,@,NWE,L 13-27,,,,,,0.0%,
120,1996,1996-12-01,13,30.069,IND,,BUF,W 13-10,,,,,,0.0%,
121,1996,1996-12-05,14,30.073,IND,,PHI,W 37-10,,,,,,0.0%,
122,1996,1996-12-15,15,30.083,IND,@,KAN,W 24-19,,,,,,0.0%,
123,1996,1996-12-22,16,30.090,IND,@,CIN,L 24-31,,,,,,0.0%,
124,1997,1997-08-31,1,30.342,IND,@,MIA,L 10-16,,,,,,0.0%,
125,1997,1997-09-07,2,30.349,IND,,NWE,L 6-31,,,,,,0.0%,
126,1997,1997-09-14,3,30.356,IND,,SEA,L 3-31,,,,,,0.0%,
127,1997,1997-09-21,4,30.363,IND,@,BUF,L 35-37,,,,,,0.0%,
128,1997,1997-10-05,5,31.012,IND,,NYJ,L 12-16,,,,,,0.0%,
129,1997,1997-10-12,6,31.019,IND,@,PIT,L 22-24,,,,,,0.0%,
130,1997,1997-10-20,7,31.027,IND,,BUF,L 6-9,,,,,,0.0%,
131,1997,1997-10-26,8,31.033,IND,@,SDG,L 19-35,,,,,,0.0%,
132,1997,1997-11-02,9,31.040,IND,,TAM,L 28-31,,,,,,0.0%,
133,1997,1997-11-09,10,31.047,IND,,CIN,L 13-28,,,,,,0.0%,
134,1997,1997-11-16,11,31.054,IND,,GNB,W 41-38,,,,,,0.0%,
135,1997,1997-11-23,12,31.061,IND,@,DET,L 10-32,,,,,,0.0%,
136,1997,1997-11-30,13,31.068,IND,@,NWE,L 17-20,,,,,,0.0%,
137,1997,1997-12-07,14,31.075,IND,@,NYJ,W 22-14,,,,,,0.0%,
138,1997,1997-12-14,15,31.082,IND,,MIA,W 41-0,,,,,,0.0%,
139,1997,1997-12-21,16,31.089,IND,@,MIN,L 28-39,,,,,,0.0%,
