ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
43,2015,2015-12-06,12,23.228,MIA,,BAL,W 15-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
44,2015,2015-12-14,13,23.236,MIA,,NYG,L 24-31,,3,2,49,24.50,1,66.7%,16.33,0,0,,0,1,6,0.0,0,0
45,2015,2015-12-20,14,23.242,MIA,@,SDG,L 14-30,,6,1,23,23.00,0,16.7%,3.83,0,0,,0,0,0,0.0,0,0
46,2015,2015-12-27,15,23.249,MIA,,IND,L 12-18,,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,0.0,0,0
47,2015,2016-01-03,16,23.256,MIA,,NWE,W 20-10,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,0.0,0,0
48,2016,2016-09-11,1,24.142,MIA,@,SEA,L 10-12,*,5,1,16,16.00,0,20.0%,3.20,0,0,,0,0,0,0.0,0,0
49,2016,2016-09-18,2,24.149,MIA,@,NWE,L 24-31,*,4,2,39,19.50,1,50.0%,9.75,0,0,,0,1,6,0.0,0,0
50,2016,2016-09-25,3,24.156,MIA,,CLE,W 30-24,*,8,5,76,15.20,0,62.5%,9.50,0,0,,0,0,0,0.0,0,0
51,2016,2016-09-29,4,24.160,MIA,@,CIN,L 7-22,*,3,1,74,74.00,1,33.3%,24.67,0,0,,0,1,6,0.0,0,0
52,2016,2016-10-09,5,24.170,MIA,,TEN,L 17-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
53,2016,2016-10-16,6,24.177,MIA,,PIT,W 30-15,*,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0
54,2016,2016-10-23,7,24.184,MIA,,BUF,W 28-25,*,8,5,100,20.00,1,62.5%,12.50,0,0,,0,1,6,0.0,0,0
55,2016,2016-11-06,8,24.198,MIA,,NYJ,W 27-23,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
56,2016,2016-11-13,9,24.205,MIA,@,SDG,W 31-24,*,3,2,47,23.50,1,66.7%,15.67,0,0,,0,1,6,0.0,0,0
57,2016,2016-11-20,10,24.212,MIA,@,LAR,W 14-10,*,9,4,33,8.25,0,44.4%,3.67,0,0,,0,0,0,0.0,0,0
58,2016,2016-11-27,11,24.219,MIA,,SFO,W 31-24,*,6,3,72,24.00,1,50.0%,12.00,0,0,,0,1,6,0.0,0,0
59,2016,2016-12-04,12,24.226,MIA,@,BAL,L 6-38,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,0.0,0,0
60,2016,2016-12-11,13,24.233,MIA,,ARI,W 26-23,*,7,6,97,16.17,1,85.7%,13.86,0,0,,0,1,6,0.0,0,0
61,2016,2016-12-17,14,24.239,MIA,@,NYJ,W 34-13,*,3,1,52,52.00,1,33.3%,17.33,0,0,,0,1,6,0.0,0,0
62,2016,2016-12-24,15,24.246,MIA,@,BUF,W 34-31,*,8,3,35,11.67,1,37.5%,4.38,0,0,,0,1,6,0.0,0,0
63,2016,2017-01-01,16,24.254,MIA,,NWE,L 14-35,*,7,4,41,10.25,1,57.1%,5.86,0,0,,0,1,6,0.0,0,0
64,2017,2017-09-17,1,25.148,MIA,@,LAC,W 19-17,*,5,2,37,18.50,1,40.0%,7.40,0,0,,0,1,6,0.0,0,0
65,2017,2017-09-24,2,25.155,MIA,@,NYJ,L 6-20,*,10,4,51,12.75,0,40.0%,5.10,0,0,,0,0,0,0.0,0,0
66,2017,2017-10-01,3,25.162,MIA,,NOR,L 0-20,*,3,3,13,4.33,0,100.0%,4.33,0,0,,0,0,0,0.0,0,0
67,2017,2017-10-08,4,25.169,MIA,,TEN,W 16-10,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
68,2017,2017-10-15,5,25.176,MIA,@,ATL,W 20-17,*,4,4,49,12.25,1,100.0%,12.25,0,0,,0,1,6,0.0,0,0
69,2017,2017-10-22,6,25.183,MIA,,NYJ,W 31-28,*,9,6,85,14.17,2,66.7%,9.44,0,0,,0,2,12,0.0,0,0
70,2017,2017-10-26,7,25.187,MIA,@,BAL,L 0-40,*,10,5,65,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
71,2017,2017-11-05,8,25.197,MIA,,OAK,L 24-27,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,0.0,0,0
72,2017,2017-11-13,9,25.205,MIA,@,CAR,L 21-45,*,8,5,67,13.40,0,62.5%,8.38,0,0,,0,0,0,0.0,0,0
73,2017,2017-11-19,10,25.211,MIA,,TAM,L 20-30,*,8,7,180,25.71,1,87.5%,22.50,0,0,,0,1,6,0.0,0,0
74,2017,2017-11-26,11,25.218,MIA,@,NWE,L 17-35,*,6,3,47,15.67,0,50.0%,7.83,0,0,,0,0,0,0.0,0,0
75,2017,2017-12-03,12,25.225,MIA,,DEN,W 35-9,*,13,5,98,19.60,1,38.5%,7.54,0,0,,0,1,6,0.0,0,0
76,2017,2017-12-11,13,25.233,MIA,,NWE,W 27-20,*,4,2,18,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
77,2017,2017-12-17,14,25.239,MIA,@,BUF,L 16-24,*,6,1,8,8.00,0,16.7%,1.33,0,0,,0,0,0,0.0,0,0
78,2017,2017-12-24,15,25.246,MIA,@,KAN,L 13-29,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,0,0
79,2017,2017-12-31,16,25.253,MIA,,BUF,L 16-22,*,7,3,34,11.33,0,42.9%,4.86,0,0,,0,0,0,0.0,0,0
80,2018,2018-09-09,1,26.140,MIA,,TEN,W 27-20,*,5,4,106,26.50,2,80.0%,21.20,0,0,,0,2,12,0.0,0,0
81,2018,2018-09-16,2,26.147,MIA,@,NYJ,W 20-12,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,0.0,0,0
82,2018,2018-09-23,3,26.154,MIA,,OAK,W 28-20,*,5,3,61,20.33,1,60.0%,12.20,0,0,,0,1,6,0.0,0,0
