ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
109,1994,1994-10-09,6,28.363,WAS,@,PHI,L 17-21,0,0,,0,1.0
110,1994,1994-10-16,7,29.005,WAS,,ARI,L 16-19,0,0,,0,1.0
111,1994,1994-10-23,8,29.012,WAS,@,IND,W 41-27,,,,,
112,1994,1994-10-30,9,29.019,WAS,,PHI,L 29-31,,,,,
113,1994,1994-11-20,11,29.040,WAS,@,DAL,L 7-31,,,,,
114,1994,1994-11-27,12,29.047,WAS,,NYG,L 19-21,,,,,
115,1994,1994-12-04,13,29.054,WAS,@,TAM,L 21-26,,,,,
116,1994,1994-12-11,14,29.061,WAS,@,ARI,L 15-17,,,,,
117,1994,1994-12-18,15,29.068,WAS,,TAM,L 14-17,,,,,
118,1994,1994-12-24,16,29.074,WAS,@,RAM,W 24-21,0,0,,0,0.5
119,1995,1995-09-03,1,29.327,WAS,,ARI,W 27-7,,,,,
120,1995,1995-09-10,2,29.334,WAS,,OAK,L 8-20,,,,,
121,1995,1995-09-17,3,29.341,WAS,@,DEN,L 31-38,,,,,
122,1995,1995-09-24,4,29.348,WAS,@,TAM,L 6-14,,,,,
123,1995,1995-10-01,5,29.355,WAS,,DAL,W 27-23,0,0,,0,1.0
124,1995,1995-10-08,6,29.362,WAS,@,PHI,L 34-37,,,,,
125,1995,1995-10-15,7,30.004,WAS,@,ARI,L 20-24,,,,,
126,1995,1995-10-22,8,30.011,WAS,,DET,W 36-30,,,,,
127,1995,1995-10-29,9,30.018,WAS,,NYG,L 15-24,0,0,,0,1.0
128,1995,1995-11-05,10,30.025,WAS,@,KAN,L 3-24,,,,,
129,1995,1995-11-19,11,30.039,WAS,,SEA,L 20-27,,,,,
130,1995,1995-11-26,12,30.046,WAS,,PHI,L 7-14,,,,,
131,1995,1995-12-03,13,30.053,WAS,@,DAL,W 24-17,,,,,
132,1995,1995-12-10,14,30.060,WAS,@,NYG,L 13-20,,,,,
133,1995,1995-12-17,15,30.067,WAS,@,STL,W 35-23,,,,,
134,1995,1995-12-24,16,30.074,WAS,,CAR,W 20-17,,,,,
135,1996,1996-09-01,1,30.326,WAS,,PHI,L 14-17,0,0,,0,1.0
136,1996,1996-09-08,2,30.333,WAS,,CHI,W 10-3,,,,,
137,1996,1996-09-15,3,30.340,WAS,@,NYG,W 31-10,,,,,
138,1996,1996-09-22,4,30.347,WAS,@,STL,W 17-10,,,,,
139,1996,1996-09-29,5,30.354,WAS,,NYJ,W 31-16,,,,,
140,1996,1996-10-13,6,31.002,WAS,@,NWE,W 27-22,,,,,
141,1996,1996-10-20,7,31.009,WAS,,NYG,W 31-21,,,,,
142,1996,1996-10-27,8,31.016,WAS,,IND,W 31-16,,,,,
143,1996,1996-11-24,12,31.044,WAS,,SFO,L 16-19,,,,,
144,1996,1996-11-28,13,31.048,WAS,@,DAL,L 10-21,,,,,
145,1996,1996-12-08,14,31.058,WAS,@,TAM,L 10-24,,,,,
146,1996,1996-12-15,15,31.065,WAS,@,ARI,L 26-27,,,,,
147,1996,1996-12-22,16,31.072,WAS,,DAL,W 37-10,,,,,
