ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
59,2010,2011-01-02,16,26.356,NYG,@,WAS,W 17-14,*,5,2,29,14.50,0,40.0%,5.80,0,0,,0,0,0,0.0,0,0
60,2011,2011-09-25,3,27.257,OAK,,NYJ,W 34-24,,2,2,36,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,0,0
61,2011,2011-10-02,4,27.264,OAK,,NWE,L 19-31,*,5,4,78,19.50,0,80.0%,15.60,0,0,,0,0,0,0.0,0,0
62,2011,2011-10-09,5,27.271,OAK,@,HOU,W 25-20,*,,,,,,0.0%,,,,,,,,,,
63,2011,2011-10-16,6,27.278,OAK,,CLE,W 24-17,*,1,1,35,35.00,1,100.0%,35.00,0,0,,0,1,6,0.0,0,0
64,2011,2011-10-23,7,27.285,OAK,,KAN,L 0-28,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
65,2011,2011-11-06,8,27.299,OAK,,DEN,L 24-38,,,,,,,0.0%,,,,,,,,,,
66,2011,2011-11-10,9,27.303,OAK,@,SDG,W 24-17,*,2,2,32,16.00,0,100.0%,16.00,0,0,,0,0,0,0.0,1,0
67,2011,2011-11-20,10,27.313,OAK,@,MIN,W 27-21,*,6,5,37,7.40,0,83.3%,6.17,0,0,,0,0,0,0.0,0,0
68,2011,2011-11-27,11,27.320,OAK,,CHI,W 25-20,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0
69,2011,2011-12-04,12,27.327,OAK,@,MIA,L 14-34,*,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,0.0,0,0
70,2011,2011-12-11,13,27.334,OAK,@,GNB,L 16-46,*,7,5,43,8.60,1,71.4%,6.14,0,0,,0,1,6,0.0,0,0
71,2011,2011-12-18,14,27.341,OAK,,DET,L 27-28,*,3,3,47,15.67,0,100.0%,15.67,0,0,,0,0,0,0.0,0,0
72,2011,2011-12-24,15,27.347,OAK,@,KAN,W 16-13,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
73,2011,2012-01-01,16,27.355,OAK,,SDG,L 26-38,,3,3,33,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
74,2012,2012-09-09,1,28.242,KAN,,ATL,L 24-40,*,2,2,36,18.00,1,100.0%,18.00,0,0,,0,1,6,0.0,0,0
75,2012,2012-09-16,2,28.249,KAN,@,BUF,L 17-35,*,1,1,29,29.00,0,100.0%,29.00,0,0,,0,0,0,0.0,0,0
