ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
36,2004,2004-12-25,15,27.057,KAN,,OAK,W 31-30,,,,,,,0.0%,,,,,,,
37,2004,2005-01-02,16,27.065,KAN,@,SDG,L 17-24,,,,,,,0.0%,,,,,,,
38,2005,2005-09-08,1,27.314,OAK,@,NWE,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2005,2005-09-18,2,27.324,OAK,,KAN,L 17-23,,,0,0,,0,0.0%,,0,0,,0,0,0
40,2005,2005-09-25,3,27.331,OAK,@,PHI,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0
41,2005,2005-10-02,4,27.338,OAK,,DAL,W 19-13,,,0,0,,0,0.0%,,0,0,,0,0,0
42,2005,2005-10-16,5,27.352,OAK,,SDG,L 14-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
43,2005,2005-10-23,6,27.359,OAK,,BUF,W 38-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
44,2005,2005-10-30,7,28.001,OAK,@,TEN,W 34-25,,0,0,0,,0,0.0%,,0,0,,0,0,0
45,2005,2005-11-06,8,28.008,OAK,@,KAN,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
46,2005,2005-11-13,9,28.015,OAK,,DEN,L 17-31,,,0,0,,0,0.0%,,0,0,,0,0,0
47,2005,2005-11-20,10,28.022,OAK,@,WAS,W 16-13,,,0,0,,0,0.0%,,0,0,,0,0,0
48,2005,2005-11-27,11,28.029,OAK,,MIA,L 21-33,,,0,0,,0,0.0%,,0,0,,0,0,0
49,2005,2005-12-04,12,28.036,OAK,@,SDG,L 10-34,,,0,0,,0,0.0%,,0,0,,0,0,0
50,2005,2005-12-11,13,28.043,OAK,@,NYJ,L 10-26,,0,0,0,,0,0.0%,,0,0,,0,0,0
51,2005,2005-12-18,14,28.050,OAK,,CLE,L 7-9,,0,0,0,,0,0.0%,,0,0,,0,0,0
52,2005,2005-12-24,15,28.056,OAK,@,DEN,L 3-22,,,0,0,,0,0.0%,,0,0,,0,0,0
53,2005,2005-12-31,16,28.063,OAK,,NYG,L 21-30,,0,0,0,,0,0.0%,,0,0,,0,0,0
