ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
51,1980,1980-12-14,15,25.072,DEN,,OAK,L 21-24,,,,,,,,,,
52,1980,1980-12-21,16,25.079,DEN,@,SEA,W 25-17,,,,,,,,,,
53,1981,1981-09-06,1,25.338,DEN,,OAK,W 9-7,1,8,8.00,0,0,0,,0,0,0
54,1981,1981-09-13,2,25.345,DEN,@,SEA,L 10-13,0,0,,0,0,0,,0,,
55,1981,1981-09-20,3,25.352,DEN,,BAL,W 28-10,1,7,7.00,1,0,0,,0,1,6
56,1981,1981-09-27,4,25.359,DEN,,SDG,W 42-24,0,0,,0,0,0,,0,,
57,1981,1981-10-04,5,26.001,DEN,@,OAK,W 17-0,1,14,14.00,0,0,0,,0,0,0
58,1981,1981-10-11,6,26.008,DEN,,DET,W 27-21,0,0,,0,0,0,,0,,
59,1981,1981-10-18,7,26.015,DEN,@,KAN,L 14-28,0,0,,0,0,0,,0,,
60,1981,1981-10-25,8,26.022,DEN,@,BUF,L 7-9,1,27,27.00,0,0,0,,0,0,0
61,1981,1981-11-02,9,26.030,DEN,,MIN,W 19-17,2,62,31.00,0,0,0,,0,0,0
62,1981,1981-11-08,10,26.036,DEN,,CLE,W 23-20,1,18,18.00,0,0,0,,0,0,0
63,1981,1981-11-15,11,26.043,DEN,@,TAM,W 24-7,0,0,,0,0,0,,0,,
64,1981,1981-11-22,12,26.050,DEN,@,CIN,L 21-38,0,0,,0,1,7,7.00,0,0,0
65,1981,1981-11-29,13,26.057,DEN,@,SDG,L 17-34,2,30,15.00,0,0,0,,0,0,0
66,1981,1981-12-06,14,26.064,DEN,,KAN,W 16-13,2,27,13.50,0,0,0,,0,0,0
67,1981,1981-12-13,15,26.071,DEN,,SEA,W 23-13,3,17,5.67,0,0,0,,0,0,0
68,1981,1981-12-20,16,26.078,DEN,@,CHI,L 24-35,3,21,7.00,0,0,0,,0,0,0
69,1982,1982-09-12,1,26.344,DEN,,SDG,L 3-23,3,31,10.33,0,0,0,,0,0,0
70,1982,1982-09-19,2,26.351,DEN,,SFO,W 24-21,0,0,,0,,,,,,
71,1982,1982-11-21,3,27.049,DEN,,SEA,L 10-17,0,0,,0,,,,,,
72,1982,1982-11-28,4,27.056,DEN,@,SDG,L 20-30,1,10,10.00,0,0,0,,0,0,0
73,1982,1982-12-05,5,27.063,DEN,,ATL,L 27-34,1,8,8.00,0,0,0,,0,0,0
74,1982,1982-12-12,6,27.070,DEN,@,RAM,W 27-24,2,11,5.50,0,0,0,,0,0,0
75,1982,1982-12-19,7,27.077,DEN,,KAN,L 16-37,1,15,15.00,0,0,0,,0,0,0
76,1982,1982-12-26,8,27.084,DEN,@,RAI,L 10-27,2,21,10.50,0,0,0,,0,0,0
77,1982,1983-01-02,9,27.091,DEN,@,SEA,L 11-13,0,0,,0,,,,,,
78,1983,1983-09-04,1,27.336,DEN,@,PIT,W 14-10,2,5,2.50,1,0,0,,0,1,6
79,1983,1983-09-11,2,27.343,DEN,@,BAL,W 17-10,0,0,,0,,,,,,
80,1983,1983-09-18,3,27.350,DEN,,PHI,L 10-13,0,0,,0,,,,,,
81,1983,1983-09-25,4,27.357,DEN,,RAI,L 7-22,0,0,,0,,,,,,
82,1983,1983-10-02,5,27.364,DEN,@,CHI,L 14-31,0,0,,0,,,,,,
83,1983,1983-10-09,6,28.006,DEN,@,HOU,W 26-14,2,12,6.00,1,0,0,,0,1,6
84,1983,1983-10-16,7,28.013,DEN,,CIN,W 24-17,4,27,6.75,0,0,0,,0,0,0
85,1983,1983-10-23,8,28.020,DEN,,SDG,W 14-6,1,10,10.00,0,0,0,,0,0,0
86,1983,1983-10-30,9,28.027,DEN,,KAN,W 27-24,3,36,12.00,0,0,0,,0,0,0
87,1983,1983-11-06,10,28.034,DEN,@,SEA,L 19-27,1,17,17.00,0,0,0,,0,0,0
88,1983,1983-11-13,11,28.041,DEN,@,RAI,L 20-22,2,43,21.50,0,0,0,,0,0,0
89,1983,1983-11-20,12,28.048,DEN,,SEA,W 38-27,1,6,6.00,0,0,0,,0,0,0
90,1983,1983-11-27,13,28.055,DEN,@,SDG,L 7-31,0,0,,0,,,,,,
91,1983,1983-12-04,14,28.062,DEN,,CLE,W 27-6,2,37,18.50,0,0,0,,0,0,0
92,1983,1983-12-11,15,28.069,DEN,,BAL,W 21-19,1,5,5.00,0,0,0,,0,0,0
93,1983,1983-12-18,16,28.076,DEN,@,KAN,L 17-48,1,7,7.00,0,0,0,,0,0,0
94,1984,1984-09-16,3,28.349,SDG,,HOU,W 31-14,0,0,,0,0,0,,0,,
95,1984,1984-09-24,4,28.357,SDG,@,RAI,L 30-33,0,0,,0,1,11,11.00,0,0,0
96,1984,1984-09-30,5,28.363,SDG,,DET,W 27-24,0,0,,0,1,9,9.00,0,0,0
97,1984,1984-10-07,6,29.004,SDG,@,GNB,W 34-28,0,0,,0,0,0,,0,,
98,1984,1984-10-29,9,29.026,SDG,,SEA,L 0-24,2,26,13.00,0,0,0,,0,0,0
99,1984,1984-11-04,10,29.032,SDG,@,IND,W 38-10,5,36,7.20,0,0,0,,0,0,0
100,1984,1984-11-11,11,29.039,SDG,,DEN,L 13-16,3,27,9.00,0,0,0,,0,0,0
101,1984,1984-11-18,12,29.046,SDG,,MIA,W 34-28,0,0,,0,0,0,,0,,
102,1984,1984-11-25,13,29.053,SDG,@,PIT,L 24-52,0,0,,0,0,0,,0,,
103,1984,1984-12-03,14,29.061,SDG,,CHI,W 20-7,0,0,,0,0,0,,0,,
104,1984,1984-12-09,15,29.067,SDG,@,DEN,L 13-16,0,0,,0,0,0,,0,,
105,1984,1984-12-16,16,29.074,SDG,,KAN,L 21-42,1,3,3.00,0,0,0,,0,0,0
