ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
25,1971,1971-12-19,14,23.149,NYJ,,CIN,W 35-21,,,,,,,,,,,
26,1972,1972-09-17,1,24.056,NYJ,@,BUF,W 41-24,0,0,,0,0,0,,0,2,59,0
27,1972,1972-09-24,2,24.063,NYJ,@,BAL,W 44-34,,,,,,,,,,,
28,1972,1972-10-01,3,24.070,NYJ,@,HOU,L 20-26,,,,,,,,,,,
29,1972,1972-10-08,4,24.077,NYJ,,MIA,L 17-27,,,,,,,,,,,
30,1972,1972-10-15,5,24.084,NYJ,@,NWE,W 41-13,0,0,,0,0,0,,0,1,15,0
31,1972,1972-10-22,6,24.091,NYJ,,BAL,W 24-20,,,,,,,,,,,
32,1972,1972-10-29,7,24.098,NYJ,,NWE,W 34-10,0,0,,0,0,0,,0,1,16,0
33,1972,1972-11-05,8,24.105,NYJ,,WAS,L 17-35,,,,,,,,,,,
34,1972,1972-11-12,9,24.112,NYJ,,BUF,W 41-3,0,0,,0,0,0,,0,1,4,0
35,1972,1972-11-19,10,24.119,NYJ,@,MIA,L 24-28,,,,,,,,,,,
36,1972,1972-12-03,12,24.133,NYJ,,NOR,W 18-17,,,,,,,,,,,
37,1972,1972-12-11,13,24.141,NYJ,@,OAK,L 16-24,0,0,,0,0,0,,0,1,31,0
38,1972,1972-12-17,14,24.147,NYJ,,CLE,L 10-26,0,0,,0,0,0,,0,1,0,0
39,1973,1973-09-17,1,25.056,NYJ,@,GNB,L 7-23,,,,,,,,,,,
40,1973,1973-09-23,2,25.062,NYJ,@,BAL,W 34-10,,,,,,,,,,,
41,1973,1973-10-14,5,25.083,NYJ,@,NWE,W 9-7,,,,,,,,,,,
42,1973,1973-10-21,6,25.090,NYJ,@,PIT,L 14-26,,,,,,,,,,,
43,1973,1973-10-28,7,25.097,NYJ,,DEN,L 28-40,,,,,,,,,,,
44,1973,1973-11-04,8,25.104,NYJ,,MIA,L 14-24,,,,,,,,,,,
45,1973,1973-11-11,9,25.111,NYJ,,NWE,W 33-13,0,0,,0,1,0,0.00,0,1,30,0
46,1973,1973-11-18,10,25.118,NYJ,@,CIN,L 14-20,,,,,,,,,,,
47,1973,1973-11-25,11,25.125,NYJ,,ATL,L 20-28,0,0,,0,1,0,0.00,0,0,0,0
48,1974,1974-09-15,1,26.054,NYJ,@,KAN,L 16-24,0,0,,0,0,0,,0,1,14,0
49,1974,1974-09-22,2,26.061,NYJ,@,CHI,W 23-21,,,,,,,,,,,
50,1974,1974-09-29,3,26.068,NYJ,@,BUF,L 12-16,,,,,,,,,,,
51,1974,1974-10-07,4,26.076,NYJ,@,MIA,L 17-21,,,,,,,,,,,
52,1974,1974-10-13,5,26.082,NYJ,,NWE,L 0-24,,,,,,,,,,,
53,1974,1974-10-20,6,26.089,NYJ,,BAL,L 20-35,,,,,,,,,,,
54,1974,1974-10-27,7,26.096,NYJ,,RAM,L 13-20,,,,,,,,,,,
55,1974,1974-11-03,8,26.103,NYJ,,HOU,L 22-27,,,,,,,,,,,
56,1974,1974-11-10,9,26.110,NYJ,@,NYG,W 26-20,,,,,,,,,,,
57,1974,1974-11-17,10,26.117,NYJ,@,NWE,W 21-16,,,,,,,,,,,
58,1974,1974-11-24,11,26.124,NYJ,,MIA,W 17-14,,,,,,,,,,,
59,1974,1974-12-01,12,26.131,NYJ,,SDG,W 27-14,0,0,,0,0,0,,0,1,19,0
60,1974,1974-12-08,13,26.138,NYJ,,BUF,W 20-10,,,,,,,,,,,
61,1974,1974-12-15,14,26.145,NYJ,@,BAL,W 45-38,,,,,,,,,,,
