ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
63,1981,1981-10-11,6,27.093,MIN,@,SDG,W 33-31,,,,,,,,,
64,1981,1981-10-18,7,27.100,MIN,,PHI,W 35-23,,,,,,,,,
65,1981,1981-10-25,8,27.107,MIN,@,STL,L 17-30,,,,,,,,,
66,1981,1981-11-02,9,27.115,MIN,@,DEN,L 17-19,,,,,,,,,
67,1981,1981-11-08,10,27.121,MIN,,TAM,W 25-10,,,,,,,,,
68,1981,1981-11-15,11,27.128,MIN,,NOR,W 20-10,,,,,,,,,
69,1981,1981-11-23,12,27.136,MIN,@,ATL,L 30-31,,,,,,,,,
70,1981,1981-11-29,13,27.142,MIN,,GNB,L 23-35,,,,,,,,,
71,1981,1981-12-06,14,27.149,MIN,@,CHI,L 9-10,,,,,,,,,
72,1981,1981-12-12,15,27.155,MIN,@,DET,L 7-45,,,,,,,,,
73,1981,1981-12-20,16,27.163,MIN,,KAN,L 6-10,,,,,,,,,
74,1982,1982-09-12,1,28.064,MIN,,TAM,W 17-10,,,,,,,,,
75,1982,1982-12-05,5,28.148,CHI,,NWE,W 26-13,,,,,,,,,
76,1982,1982-12-12,6,28.155,CHI,@,SEA,L 14-20,,,,,,,,,
77,1982,1982-12-19,7,28.162,CHI,,STL,L 7-10,,,,,,,,,
78,1982,1982-12-26,8,28.169,CHI,@,RAM,W 34-26,,,,,,,,,
79,1983,1983-09-04,1,29.056,CHI,,ATL,L 17-20,,,,,,,,,
80,1983,1983-09-11,2,29.063,CHI,,TAM,W 17-10,,,,,,,,,
81,1983,1983-09-18,3,29.070,CHI,@,NOR,L 31-34,,,,,,,,,
82,1983,1983-09-25,4,29.077,CHI,@,BAL,L 19-22,,,,,,,,,
83,1983,1983-10-02,5,29.084,CHI,,DEN,W 31-14,,,,,,,,,
84,1983,1983-10-09,6,29.091,CHI,,MIN,L 14-23,,,,,,,,,
85,1983,1983-10-16,7,29.098,CHI,@,DET,L 17-31,,,,,,,,,
86,1983,1983-10-23,8,29.105,CHI,@,PHI,W 7-6,,,,,,,,,
87,1983,1983-10-30,9,29.112,CHI,,DET,L 17-38,,,,,,,,,
88,1983,1983-11-13,11,29.126,CHI,,PHI,W 17-14,,,,,,,,,
89,1983,1983-11-20,12,29.133,CHI,@,TAM,W 27-0,,,,,,,,,
90,1983,1983-11-27,13,29.140,CHI,,SFO,W 13-3,,,,,,,,,
91,1983,1983-12-04,14,29.147,CHI,@,GNB,L 28-31,,,,,,,,,
92,1983,1983-12-11,15,29.154,CHI,@,MIN,W 19-13,,,,,,,,,
93,1983,1983-12-18,16,29.161,CHI,,GNB,W 23-21,,,,,,,,,
