ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
49,1990,1990-12-16,14,24.325,DEN,,SDG,W 20-10,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,0,0
50,1990,1990-12-23,15,24.332,DEN,@,SEA,L 12-17,,0,0,,0,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,0,,
51,1991,1991-09-01,1,25.219,DEN,,CIN,W 45-14,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
52,1991,1991-09-08,2,25.226,DEN,@,RAI,L 13-16,,1,14,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,9,3.00,0,0,0
53,1991,1991-09-15,3,25.233,DEN,,SEA,W 16-10,,2,67,33.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,23,7.67,0,1,6
54,1991,1991-09-22,4,25.240,DEN,,SDG,W 27-19,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
55,1991,1991-09-29,5,25.247,DEN,@,MIN,W 13-6,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
56,1991,1991-10-06,6,25.254,DEN,@,HOU,L 14-42,,3,86,28.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
57,1991,1991-10-20,7,25.268,DEN,,KAN,W 19-16,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
58,1991,1991-10-27,8,25.275,DEN,@,NWE,W 9-6,,1,9,9.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1991,1991-11-03,9,25.282,DEN,,PIT,W 20-13,,0,0,,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,11,3.67,0,0,0
60,1991,1991-11-10,10,25.289,DEN,,RAI,L 16-17,,3,37,12.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1991,1991-11-17,11,25.296,DEN,@,KAN,W 24-20,,1,11,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1991,1991-11-24,12,25.303,DEN,@,SEA,L 10-13,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
63,1991,1991-12-01,13,25.310,DEN,,NWE,W 20-3,,2,20,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1991,1991-12-08,14,25.317,DEN,@,CLE,W 17-7,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,
65,1991,1991-12-15,15,25.324,DEN,,PHO,W 24-19,,1,24,24.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,1991,1991-12-22,16,25.331,DEN,@,SDG,W 17-14,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1992,1992-09-06,1,26.225,DEN,,RAI,W 17-13,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1992,1992-09-13,2,26.232,DEN,,SDG,W 21-13,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1992,1992-09-20,3,26.239,DEN,@,PHI,L 0-30,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1992,1992-09-27,4,26.246,DEN,@,CLE,W 12-0,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
