ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2009,2009-11-29,11,22.163,PIT,@,BAL,L 17-20,*,24,95,3.96,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
16,2009,2009-12-06,12,22.170,PIT,,OAK,L 24-27,*,20,103,5.15,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
17,2009,2009-12-10,13,22.174,PIT,@,CLE,L 6-13,*,16,53,3.31,0,2,1,17,17.00,0,50.0%,8.50,0,0,,0,,0,0,0.0,0,0
18,2009,2009-12-20,14,22.184,PIT,,GNB,W 37-36,*,11,38,3.45,1,6,6,73,12.17,0,100.0%,12.17,0,0,,0,,1,6,0.0,0,0
19,2009,2009-12-27,15,22.191,PIT,,BAL,W 23-20,*,17,36,2.12,1,3,1,4,4.00,0,33.3%,1.33,0,0,,0,,1,6,0.0,0,0
20,2009,2010-01-03,16,22.198,PIT,@,MIA,W 30-24,,20,94,4.70,0,3,1,26,26.00,0,33.3%,8.67,0,0,,0,,0,0,0.0,0,0
21,2010,2010-09-12,1,23.085,PIT,,ATL,W 15-9,*,22,120,5.45,1,2,2,15,7.50,0,100.0%,7.50,0,0,,0,,1,6,0.0,0,0
22,2010,2010-09-19,2,23.092,PIT,@,TEN,W 19-11,*,23,69,3.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,,0,0,0.0,0,0
23,2010,2010-09-26,3,23.099,PIT,@,TAM,W 38-13,*,19,143,7.53,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
24,2010,2010-10-03,4,23.106,PIT,,BAL,L 14-17,*,25,79,3.16,2,2,2,9,4.50,0,100.0%,4.50,0,0,,0,,2,12,0.0,0,0
25,2010,2010-10-17,5,23.120,PIT,,CLE,W 28-10,*,27,84,3.11,1,4,3,15,5.00,0,75.0%,3.75,0,0,,0,,1,6,0.0,0,0
26,2010,2010-10-24,6,23.127,PIT,@,MIA,W 23-22,*,15,37,2.47,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,,0,0,0.0,0,0
27,2010,2010-10-31,7,23.134,PIT,@,NOR,L 10-20,*,15,71,4.73,1,3,2,14,7.00,0,66.7%,4.67,0,0,,0,,1,6,0.0,0,0
28,2010,2010-11-08,8,23.142,PIT,@,CIN,W 27-21,*,22,99,4.50,1,3,3,31,10.33,0,100.0%,10.33,0,0,,0,,1,6,0.0,0,0
29,2010,2010-11-14,9,23.148,PIT,,NWE,L 26-39,*,11,50,4.55,0,3,2,5,2.50,0,66.7%,1.67,0,0,,0,,0,0,0.0,0,0
30,2010,2010-11-21,10,23.155,PIT,,OAK,W 35-3,*,23,59,2.57,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,1,0
31,2010,2010-11-28,11,23.162,PIT,@,BUF,W 19-16,*,36,151,4.19,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
32,2010,2010-12-05,12,23.169,PIT,@,BAL,W 13-10,*,19,45,2.37,0,7,3,18,6.00,0,42.9%,2.57,0,0,,0,,0,0,0.0,0,0
33,2010,2010-12-12,13,23.176,PIT,,CIN,W 23-7,*,18,66,3.67,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,0,0,0.0,0,0
34,2010,2010-12-19,14,23.183,PIT,,NYJ,L 17-22,*,17,99,5.82,1,1,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
35,2010,2010-12-23,15,23.187,PIT,,CAR,W 27-3,*,18,65,3.61,1,2,2,18,9.00,0,100.0%,9.00,0,0,,0,,1,6,0.0,1,0
36,2010,2011-01-02,16,23.197,PIT,@,CLE,W 41-9,*,14,36,2.57,2,1,1,24,24.00,0,100.0%,24.00,0,0,,0,,2,12,0.0,0,0
37,2011,2011-09-11,1,24.084,PIT,@,BAL,L 7-35,*,12,45,3.75,0,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,1,0
38,2011,2011-09-18,2,24.091,PIT,,SEA,W 24-0,*,19,66,3.47,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,,1,6,0.0,0,0
39,2011,2011-09-25,3,24.098,PIT,@,IND,W 23-20,*,18,37,2.06,0,4,3,9,3.00,0,75.0%,2.25,0,0,,0,,0,0,0.0,0,0
40,2011,2011-10-02,4,24.105,PIT,@,HOU,L 10-17,*,9,25,2.78,1,2,0,0,,0,0.0%,0.00,0,0,,0,,1,6,0.0,0,0
41,2011,2011-10-16,6,24.119,PIT,,JAX,W 17-13,*,23,146,6.35,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
42,2011,2011-10-23,7,24.126,PIT,@,ARI,W 32-20,*,13,32,2.46,0,2,1,5,5.00,0,50.0%,2.50,0,0,,0,,0,0,0.0,0,0
43,2011,2011-10-30,8,24.133,PIT,,NWE,W 25-17,*,13,70,5.38,0,4,3,22,7.33,0,75.0%,5.50,0,0,,0,,0,0,0.0,0,0
44,2011,2011-11-06,9,24.140,PIT,,BAL,L 20-23,*,13,52,4.00,1,2,1,3,3.00,0,50.0%,1.50,0,0,,0,,1,6,0.0,0,0
45,2011,2011-11-13,10,24.147,PIT,@,CIN,W 24-17,*,16,44,2.75,2,3,1,26,26.00,0,33.3%,8.67,0,0,,0,,2,12,0.0,0,0
46,2011,2011-11-27,11,24.161,PIT,@,KAN,W 13-9,*,17,57,3.35,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,,0,0,0.0,0,0
47,2011,2011-12-04,12,24.168,PIT,,CIN,W 35-7,*,16,60,3.75,2,0,0,0,,0,0.0%,,0,0,,0,,2,12,0.0,0,0
48,2011,2011-12-08,13,24.172,PIT,,CLE,W 14-3,*,18,76,4.22,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
49,2011,2011-12-19,14,24.183,PIT,@,SFO,L 3-20,*,15,64,4.27,0,4,3,25,8.33,0,75.0%,6.25,0,0,,0,,0,0,0.0,0,0
50,2011,2011-12-24,15,24.188,PIT,,STL,W 27-0,*,18,116,6.44,1,1,1,35,35.00,0,100.0%,35.00,0,0,,0,,1,6,0.0,0,0
51,2011,2012-01-01,16,24.196,PIT,@,CLE,W 13-9,*,8,38,4.75,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,,0,0,0.0,0,0
52,2012,2012-10-07,4,25.110,PIT,,PHI,W 16-14,*,13,68,5.23,0,3,3,33,11.00,1,100.0%,11.00,0,0,,0,,1,6,0.0,0,0
53,2012,2012-10-11,5,25.114,PIT,@,TEN,L 23-26,*,6,6,1.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,,0,0,0.0,0,0
54,2012,2012-11-18,10,25.152,PIT,,BAL,L 10-13,*,11,33,3.00,0,4,3,17,5.67,0,75.0%,4.25,0,0,,0,,0,0,0.0,0,0
55,2012,2012-11-25,11,25.159,PIT,@,CLE,L 14-20,*,4,6,1.50,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
56,2012,2012-12-23,15,25.187,PIT,,CIN,L 10-13,,11,50,4.55,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
57,2012,2012-12-30,16,25.194,PIT,,CLE,W 24-10,,6,19,3.17,0,2,2,1,0.50,0,100.0%,0.50,0,0,,0,,0,0,0.0,0,0
58,2013,2013-09-08,1,26.081,ARI,@,STL,L 24-27,*,16,60,3.75,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,,0,0,0.0,0,0
59,2013,2013-09-15,2,26.088,ARI,,DET,W 25-21,*,15,66,4.40,1,2,2,28,14.00,0,100.0%,14.00,0,0,,0,,1,6,0.0,0,0
60,2013,2013-09-22,3,26.095,ARI,@,NOR,L 7-31,*,9,29,3.22,0,1,1,12,12.00,0,100.0%,12.00,0,0,,0,,0,0,0.0,0,0
61,2013,2013-09-29,4,26.102,ARI,@,TAM,W 13-10,*,12,21,1.75,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,,0,0,0.0,0,0
62,2013,2013-10-06,5,26.109,ARI,,CAR,W 22-6,*,17,43,2.53,1,2,2,7,3.50,0,100.0%,3.50,0,0,,0,,1,6,0.0,0,0
63,2013,2013-10-13,6,26.116,ARI,@,SFO,L 20-32,*,10,40,4.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,,0,0,0.0,0,0
64,2013,2013-10-17,7,26.120,ARI,,SEA,L 22-34,*,13,22,1.69,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
65,2013,2013-11-10,9,26.144,ARI,,HOU,W 27-24,*,13,42,3.23,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0
66,2013,2013-11-17,10,26.151,ARI,@,JAX,W 27-14,*,12,14,1.17,1,3,3,13,4.33,0,100.0%,4.33,0,0,,0,,1,6,0.0,0,0
67,2013,2013-11-24,11,26.158,ARI,,IND,W 40-11,*,13,54,4.15,1,2,1,24,24.00,0,50.0%,12.00,0,0,,0,,1,6,0.0,0,0
68,2013,2013-12-01,12,26.165,ARI,@,PHI,L 21-24,*,18,76,4.22,0,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
69,2013,2013-12-08,13,26.172,ARI,,STL,W 30-10,*,17,41,2.41,1,0,0,0,,0,0.0%,,0,0,,0,,1,6,0.0,0,0
70,2013,2013-12-15,14,26.179,ARI,@,TEN,W 37-34,*,21,69,3.29,2,2,1,9,9.00,0,50.0%,4.50,0,0,,0,,2,12,0.0,0,0
71,2013,2013-12-22,15,26.186,ARI,@,SEA,W 17-10,*,21,63,3.00,0,0,0,0,,0,0.0%,,0,0,,0,1,0,2,0.0,0,0
72,2013,2013-12-29,16,26.193,ARI,,SFO,L 20-23,*,10,47,4.70,0,2,2,13,6.50,0,100.0%,6.50,0,0,,0,,0,0,0.0,1,0
