ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
46,1989,1989-11-05,9,25.293,NYG,@,PHO,W 20-13,0,0,,0,0,0,,0,0,0,1.0,0,0,0
47,1989,1989-11-12,10,25.300,NYG,@,RAM,L 10-31,0,0,,0,,,,,,,,,,
48,1989,1989-11-19,11,25.307,NYG,,SEA,W 15-3,0,0,,0,0,0,,0,0,0,0.0,1,12,0
49,1989,1989-11-27,12,25.315,NYG,@,SFO,L 24-34,0,0,,0,,,,,,,,,,
50,1989,1989-12-03,13,25.321,NYG,,PHI,L 17-24,0,0,,0,,,,,,,,,,
51,1989,1989-12-10,14,25.328,NYG,@,DEN,W 14-7,0,0,,0,,,,,,,,,,
52,1989,1989-12-16,15,25.334,NYG,,DAL,W 15-0,0,0,,0,,,,,,,,,,
53,1989,1989-12-24,16,25.342,NYG,,RAI,W 34-17,0,0,,0,,,,,,,,,,
54,1990,1990-09-09,1,26.236,NYG,,PHI,W 27-20,0,0,,0,0,0,,0,0,0,0.0,1,0,0
55,1990,1990-09-16,2,26.243,NYG,@,DAL,W 28-7,,,,,,,,,,,,,,
56,1990,1990-10-21,6,26.278,NYG,,PHO,W 20-19,,,,,,,,,,,,,,
57,1990,1990-10-28,7,26.285,NYG,,WAS,W 21-10,,,,,,,,,,,,,,
58,1990,1990-11-05,8,26.293,NYG,@,IND,W 24-7,,,,,,,,,,,,,,
59,1990,1990-11-11,9,26.299,NYG,@,RAM,W 31-7,,,,,,,,,,,,,,
60,1990,1990-11-18,10,26.306,NYG,,DET,W 20-0,,,,,,,,,,,,,,
61,1990,1990-11-25,11,26.313,NYG,@,PHI,L 13-31,,,,,,,,,,,,,,
62,1990,1990-12-03,12,26.321,NYG,@,SFO,L 3-7,,,,,,,,,,,,,,
63,1990,1990-12-09,13,26.327,NYG,,MIN,W 23-15,,,,,,,,,,,,,,
64,1990,1990-12-15,14,26.333,NYG,,BUF,L 13-17,,,,,,,,,,,,,,
65,1990,1990-12-23,15,26.341,NYG,@,PHO,W 24-21,,,,,,,,,,,,,,
66,1990,1990-12-30,16,26.348,NYG,@,NWE,W 13-10,0,0,,0,0,0,,0,0,0,0.0,1,0,0
67,1991,1991-09-02,1,27.229,NYG,,SFO,W 16-14,,,,,,,,,,,,,,
68,1991,1991-09-08,2,27.235,NYG,,RAM,L 13-19,,,,,,,,,,,,,,
69,1991,1991-09-15,3,27.242,NYG,@,CHI,L 17-20,0,0,,0,0,0,,0,0,0,0.0,1,19,0
70,1991,1991-09-22,4,27.249,NYG,,CLE,W 13-10,,,,,,,,,,,,,,
71,1991,1991-09-29,5,27.256,NYG,@,DAL,L 16-21,,,,,,,,,,,,,,
72,1991,1991-10-06,6,27.263,NYG,,PHO,W 20-9,,,,,,,,,,,,,,
73,1991,1991-10-14,7,27.271,NYG,@,PIT,W 23-20,0,0,,0,0,0,,0,0,0,0.0,1,17,0
74,1991,1991-10-27,8,27.284,NYG,,WAS,L 13-17,,,,,,,,,,,,,,
75,1991,1991-11-04,9,27.292,NYG,@,PHI,L 7-30,,,,,,,,,,,,,,
76,1991,1991-11-10,10,27.298,NYG,@,PHO,W 21-14,,,,,,,,,,,,,,
77,1991,1991-11-17,11,27.305,NYG,,DAL,W 22-9,,,,,,,,,,,,,,
78,1991,1991-11-24,12,27.312,NYG,@,TAM,W 21-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
79,1991,1991-12-01,13,27.319,NYG,@,CIN,L 24-27,,,,,,,,,,,,,,
80,1991,1991-12-08,14,27.326,NYG,,PHI,L 14-19,0,0,,0,0,0,,0,0,0,0.0,1,41,0
81,1991,1991-12-15,15,27.333,NYG,@,WAS,L 17-34,,,,,,,,,,,,,,
82,1991,1991-12-21,16,27.339,NYG,,HOU,W 24-20,,,,,,,,,,,,,,
83,1992,1992-09-06,1,28.234,NYG,,SFO,L 14-31,,,,,,,,,,,,,,
84,1992,1992-09-13,2,28.241,NYG,,DAL,L 28-34,,,,,,,,,,,,,,
85,1992,1992-09-21,3,28.249,NYG,@,CHI,W 27-14,,,,,,,,,,,,,,
86,1992,1992-10-04,4,28.262,NYG,@,RAI,L 10-13,,,,,,,,,,,,,,
87,1992,1992-10-11,5,28.269,NYG,,PHO,W 31-21,,,,,,,,,,,,,,
88,1992,1992-10-18,6,28.276,NYG,@,RAM,L 17-38,,,,,,,,,,,,,,
89,1992,1992-10-25,7,28.283,NYG,,SEA,W 23-10,,,,,,,,,,,,,,
90,1992,1992-11-01,8,28.290,NYG,@,WAS,W 24-7,,,,,,,,,,,,,,
91,1992,1992-11-08,9,28.297,NYG,,GNB,W 27-7,,,,,,,,,,,,,,
92,1992,1992-11-15,10,28.304,NYG,@,DEN,L 13-27,,,,,,,,,,,,,,
93,1992,1992-11-22,11,28.311,NYG,,PHI,L 34-47,0,0,,0,0,0,,0,0,0,0.0,1,0,0
94,1992,1992-11-26,12,28.315,NYG,@,DAL,L 3-30,,,,,,,,,,,,,,
95,1992,1992-12-06,13,28.325,NYG,,WAS,L 10-28,,,,,,,,,,,,,,
96,1992,1992-12-12,14,28.331,NYG,@,PHO,L 0-19,,,,,,,,,,,,,,
97,1993,1993-09-05,1,29.232,NYG,@,CHI,W 26-20,0,0,,0,0,0,,0,0,0,1.0,0,0,0
98,1993,1993-09-12,2,29.239,NYG,,TAM,W 23-7,0,0,,0,0,0,,0,0,0,0.0,1,27,0
99,1993,1993-09-19,3,29.246,NYG,,RAM,W 20-10,0,0,,0,0,0,,0,1,6,0.0,1,50,1
100,1993,1993-10-03,4,29.260,NYG,@,BUF,L 14-17,,,,,,,,,,,,,,
101,1993,1993-10-10,5,29.267,NYG,@,WAS,W 41-7,,,,,,,,,,,,,,
102,1993,1993-10-17,6,29.274,NYG,,PHI,W 21-10,,,,,,,,,,,,,,
103,1993,1993-10-31,7,29.288,NYG,,NYJ,L 6-10,,,,,,,,,,,,,,
104,1993,1993-11-07,8,29.295,NYG,@,DAL,L 9-31,,,,,,,,,,,,,,
105,1993,1993-11-14,9,29.302,NYG,,WAS,W 20-6,,,,,,,,,,,,,,
106,1993,1993-11-21,10,29.309,NYG,@,PHI,W 7-3,,,,,,,,,,,,,,
107,1993,1993-11-28,11,29.316,NYG,,PHO,W 19-17,,,,,,,,,,,,,,
108,1993,1993-12-05,12,29.323,NYG,@,MIA,W 19-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
109,1993,1993-12-12,13,29.330,NYG,,IND,W 20-6,,,,,,,,,,,,,,
110,1993,1993-12-20,14,29.338,NYG,@,NOR,W 24-14,,,,,,,,,,,,,,
111,1993,1993-12-26,15,29.344,NYG,@,PHO,L 6-17,0,0,,0,0,0,,0,0,0,0.0,1,0,0
112,1993,1994-01-02,16,29.351,NYG,,DAL,L 13-16,,,,,,,,,,,,,,
113,1994,1994-09-04,1,30.231,KAN,@,NOR,W 30-17,,,,,,,,,,,,,,
114,1994,1994-09-11,2,30.238,KAN,,SFO,W 24-17,0,0,,0,0,0,,0,0,0,1.0,0,0,0
115,1994,1994-09-18,3,30.245,KAN,@,ATL,W 30-10,,,,,,,,,,,,,,
116,1994,1994-09-25,4,30.252,KAN,,RAM,L 0-16,,,,,,,,,,,,,,
117,1994,1994-10-09,5,30.266,KAN,@,SDG,L 6-20,,,,,,,,,,,,,,
118,1994,1994-10-17,6,30.274,KAN,@,DEN,W 31-28,,,,,,,,,,,,,,
119,1994,1994-10-23,7,30.280,KAN,,SEA,W 38-23,,,,,,,,,,,,,,
120,1994,1994-10-30,8,30.287,KAN,@,BUF,L 10-44,,,,,,,,,,,,,,
121,1994,1994-11-06,9,30.294,KAN,,RAI,W 13-3,,,,,,,,,,,,,,
122,1994,1994-11-13,10,30.301,KAN,,SDG,L 13-14,0,0,,0,0,0,,0,0,0,0.0,1,5,0
123,1994,1994-12-04,13,30.322,KAN,,DEN,L 17-20,0,0,,0,0,0,,0,0,0,1.0,0,0,0
124,1994,1994-12-12,14,30.330,KAN,@,MIA,L 28-45,,,,,,,,,,,,,,
125,1994,1994-12-18,15,30.336,KAN,,HOU,W 31-9,,,,,,,,,,,,,,
126,1994,1994-12-24,16,30.342,KAN,@,RAI,W 19-9,0,0,,0,0,0,,0,1,6,0.0,1,78,1
127,1995,1995-09-03,1,31.230,KAN,@,SEA,W 34-10,,,,,,,,,,,,,,
128,1995,1995-09-10,2,31.237,KAN,,NYG,W 20-17,,,,,,,,,,,,,,
129,1995,1995-09-17,3,31.244,KAN,,OAK,W 23-17,,,,,,,,,,,,,,
130,1995,1995-09-24,4,31.251,KAN,@,CLE,L 17-35,,,,,,,,,,,,,,
131,1995,1995-10-01,5,31.258,KAN,@,ARI,W 24-3,,,,,,,,,,,,,,
132,1995,1995-10-09,6,31.266,KAN,,SDG,W 29-23,,,,,,,,,,,,,,
133,1995,1995-10-15,7,31.272,KAN,,NWE,W 31-26,,,,,,,,,,,,,,
134,1995,1995-10-22,8,31.279,KAN,@,DEN,W 21-7,,,,,,,,,,,,,,
135,1995,1995-11-05,9,31.293,KAN,,WAS,W 24-3,0,0,,0,0,0,,0,0,0,0.0,1,8,0
136,1995,1995-11-12,10,31.300,KAN,@,SDG,W 22-7,,,,,,,,,,,,,,
137,1995,1995-11-19,11,31.307,KAN,,HOU,W 20-13,,,,,,,,,,,,,,
138,1995,1995-11-23,12,31.311,KAN,@,DAL,L 12-24,,,,,,,,,,,,,,
139,1995,1995-12-03,13,31.321,KAN,@,OAK,W 29-23,,,,,,,,,,,,,,
140,1995,1995-12-11,14,31.329,KAN,@,MIA,L 6-13,,,,,,,,,,,,,,
141,1995,1995-12-17,15,31.335,KAN,,DEN,W 20-17,,,,,,,,,,,,,,
142,1995,1995-12-24,16,31.342,KAN,,SEA,W 26-3,,,,,,,,,,,,,,
143,1996,1996-09-01,1,32.229,KAN,@,HOU,W 20-19,,,,,,,,,,,,,,
144,1996,1996-09-08,2,32.236,KAN,,OAK,W 19-3,,,,,,,,,,,,,,
145,1996,1996-09-15,3,32.243,KAN,@,SEA,W 35-17,0,0,,0,0,0,,0,0,0,0.0,1,22,0
146,1996,1996-09-22,4,32.250,KAN,,DEN,W 17-14,0,0,,0,0,0,,0,0,0,0.0,1,23,0
147,1996,1996-09-29,5,32.257,KAN,@,SDG,L 19-22,,,,,,,,,,,,,,
148,1996,1996-10-07,6,32.265,KAN,,PIT,L 7-17,,,,,,,,,,,,,,
149,1996,1996-10-17,7,32.275,KAN,,SEA,W 34-16,,,,,,,,,,,,,,
150,1996,1996-10-27,8,32.285,KAN,@,DEN,L 7-34,0,0,,0,0,0,,0,0,0,0.0,1,0,0
151,1996,1996-11-03,9,32.292,KAN,@,MIN,W 21-6,0,0,,0,0,0,,0,0,0,0.0,1,0,0
152,1996,1996-11-10,10,32.299,KAN,,GNB,W 27-20,,,,,,,,,,,,,,
153,1996,1996-11-17,11,32.306,KAN,,CHI,W 14-10,0,0,,0,0,0,,0,0,0,0.0,1,0,0
154,1996,1996-11-24,12,32.313,KAN,,SDG,L 14-28,,,,,,,,,,,,,,
155,1996,1996-11-28,13,32.317,KAN,@,DET,W 28-24,0,0,,0,0,0,,0,0,0,0.0,1,0,0
156,1996,1996-12-09,14,32.328,KAN,@,OAK,L 7-26,,,,,,,,,,,,,,
157,1996,1996-12-15,15,32.334,KAN,,IND,L 19-24,0,0,,0,0,0,,0,0,0,1.0,0,0,0
158,1996,1996-12-22,16,32.341,KAN,@,BUF,L 9-20,,,,,,,,,,,,,,
159,1997,1997-12-20,16,33.338,GNB,,BUF,W 31-21,,,,,,,,,,,,,,
160,1998,1998-09-06,1,34.233,SEA,@,PHI,W 38-0,0,0,,0,0,0,,0,0,0,1.0,0,0,0
161,1998,1998-09-13,2,34.240,SEA,,ARI,W 33-14,0,0,,0,0,0,,0,0,0,0.0,1,0,0
162,1998,1998-09-20,3,34.247,SEA,,WAS,W 24-14,0,0,,0,0,0,,0,0,0,0.5,0,0,0
