ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
28,2016,2016-12-04,12,24.307,DET,@,NOR,W 28-13,,0,0,0,,0,0.0%,,0,0,,0,0,0
29,2016,2016-12-11,13,24.314,DET,,CHI,W 20-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
30,2016,2016-12-18,14,24.321,DET,@,NYG,L 6-17,,0,0,0,,0,0.0%,,0,0,,0,0,0
31,2016,2016-12-26,15,24.329,DET,@,DAL,L 21-42,,0,0,0,,0,0.0%,,0,0,,0,0,0
32,2017,2017-09-10,1,25.221,CHI,,ATL,L 17-23,,0,0,0,,0,0.0%,,1,7,7.00,0,0,0
33,2017,2017-09-17,2,25.228,CHI,@,TAM,L 7-29,*,0,0,0,,0,0.0%,,0,0,,0,0,0
34,2017,2017-09-24,3,25.235,CHI,,PIT,W 23-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
35,2017,2017-09-28,4,25.239,CHI,@,GNB,L 14-35,,0,0,0,,0,0.0%,,0,0,,0,0,0
36,2017,2017-10-09,5,25.250,CHI,,MIN,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
37,2017,2017-10-15,6,25.256,CHI,@,BAL,W 27-24,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
38,2017,2017-10-22,7,25.263,CHI,,CAR,W 17-3,,0,0,0,,0,0.0%,,0,0,,0,0,0
39,2017,2017-10-29,8,25.270,CHI,@,NOR,L 12-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
40,2017,2017-11-12,9,25.284,CHI,,GNB,L 16-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0
41,2017,2017-11-19,10,25.291,CHI,,DET,L 24-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
42,2017,2017-11-26,11,25.298,CHI,@,PHI,L 3-31,,0,0,0,,0,0.0%,,0,0,,0,0,0
43,2017,2017-12-03,12,25.305,CHI,,SFO,L 14-15,*,0,0,0,,0,0.0%,,0,0,,0,0,0
44,2017,2017-12-10,13,25.312,CHI,@,CIN,W 33-7,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
45,2017,2017-12-16,14,25.318,CHI,@,DET,L 10-20,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0
46,2017,2017-12-24,15,25.326,CHI,,CLE,W 20-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
47,2017,2017-12-31,16,25.333,CHI,@,MIN,L 10-23,,1,1,0,0.00,0,100.0%,0.00,1,0,0.00,0,0,0
48,2018,2018-09-09,1,26.220,CHI,@,GNB,L 23-24,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
49,2018,2018-09-23,3,26.234,CHI,@,ARI,W 16-14,,0,0,0,,0,0.0%,,0,0,,0,0,0
