ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
28,2013,2013-10-06,5,27.022,NWE,@,CIN,L 6-13,,0,0,,0,0.0,1,1,0,0,0
29,2013,2013-10-13,6,27.029,NWE,,NOR,W 30-27,,0,0,,0,0.0,1,2,0,0,0
30,2013,2013-10-20,7,27.036,NWE,@,NYJ,L 27-30,,0,0,,0,0.0,0,1,0,0,0
31,2013,2013-10-27,8,27.043,NWE,,MIA,W 27-17,,0,0,,0,1.0,1,2,0,0,0
32,2013,2013-11-03,9,27.050,NWE,,PIT,W 55-31,,0,0,,0,1.0,2,0,0,0,0
33,2013,2013-11-18,10,27.065,NWE,@,CAR,L 20-24,,,,,,,,,,,
34,2013,2013-11-24,11,27.071,NWE,,DEN,W 34-31,,0,0,,0,0.0,4,3,0,0,0
35,2013,2013-12-01,12,27.078,NWE,@,HOU,W 34-31,,0,0,,0,0.0,1,1,0,0,0
36,2013,2013-12-08,13,27.085,NWE,,CLE,W 27-26,*,0,0,,0,0.0,1,0,0,0,0
37,2013,2013-12-15,14,27.092,NWE,@,MIA,L 20-24,,0,0,,0,0.0,2,0,0,0,0
38,2013,2013-12-29,16,27.106,NWE,,BUF,W 34-20,,,,,,,,,,,
39,2014,2014-09-07,1,27.358,TAM,,CAR,L 14-20,,0,0,,0,0.0,1,0,0,0,0
40,2014,2014-09-14,2,28.000,TAM,,STL,L 17-19,,0,0,,0,0.0,2,0,0,0,0
41,2014,2014-09-18,3,28.004,TAM,@,ATL,L 14-56,*,0,0,,0,0.5,2,2,0,0,0
42,2014,2014-09-28,4,28.014,TAM,@,PIT,W 27-24,*,0,0,,0,0.0,3,4,0,0,0
43,2014,2014-10-05,5,28.021,TAM,@,NOR,L 31-37,*,0,0,,0,0.0,2,3,0,0,0
44,2014,2014-10-12,6,28.028,TAM,,BAL,L 17-48,,0,0,,0,0.0,2,1,0,0,0
45,2014,2014-10-26,7,28.042,TAM,,MIN,L 13-19,,0,0,,0,0.0,2,0,0,0,0
46,2014,2014-11-02,8,28.049,TAM,@,CLE,L 17-22,,,,,,,,,,,
47,2014,2014-11-09,9,28.056,TAM,,ATL,L 17-27,,,,,,,,,,,
48,2014,2014-11-16,10,28.063,TAM,@,WAS,W 27-7,,0,0,,0,0.0,2,1,0,0,0
49,2014,2014-11-23,11,28.070,TAM,@,CHI,L 13-21,,0,0,,0,0.0,2,0,0,0,0
50,2014,2014-11-30,12,28.077,TAM,,CIN,L 13-14,,,,,,,,,,,
51,2014,2014-12-07,13,28.084,TAM,@,DET,L 17-34,,0,0,,0,0.0,0,1,0,0,0
52,2014,2014-12-14,14,28.091,TAM,@,CAR,L 17-19,,0,0,,0,0.0,1,0,0,0,0
53,2014,2014-12-21,15,28.098,TAM,,GNB,L 3-20,,0,0,,0,0.0,5,1,0,0,0
54,2014,2014-12-28,16,28.105,TAM,,NOR,L 20-23,*,0,0,,0,0.0,4,0,0,0,0
