ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
56,1979,1979-12-02,14,29.171,WAS,,GNB,W 38-21,,,,,,,,,
57,1979,1979-12-09,15,29.178,WAS,,CIN,W 28-14,,,,,,,,,
58,1979,1979-12-16,16,29.185,WAS,@,DAL,L 34-35,,,,,,,,,
59,1980,1980-09-08,1,30.086,WAS,,DAL,L 3-17,,,,,,,,,
60,1980,1980-09-14,2,30.092,WAS,@,NYG,W 23-21,,,,,,,,,
61,1980,1980-09-21,3,30.099,WAS,@,OAK,L 21-24,,,,,,,,,
62,1980,1980-09-28,4,30.106,WAS,,SEA,L 0-14,,,,,,,,,
63,1980,1980-10-05,5,30.113,WAS,@,PHI,L 14-24,,,,,,,,,
64,1980,1980-10-13,6,30.121,WAS,@,DEN,L 17-20,,,,,,,,,
65,1980,1980-10-19,7,30.127,WAS,,STL,W 23-0,,,,,,,,,
66,1980,1980-10-26,8,30.134,WAS,,NOR,W 22-14,,,,,,,,,
67,1980,1980-11-02,9,30.141,WAS,,MIN,L 14-39,,,,,,,,,
68,1980,1980-11-09,10,30.148,WAS,@,CHI,L 21-35,,,,,,,,,
69,1980,1980-11-16,11,30.155,WAS,,PHI,L 0-24,,,,,,,,,
70,1980,1980-11-23,12,30.162,WAS,@,DAL,L 10-14,,,,,,,,,
71,1980,1980-11-30,13,30.169,WAS,@,ATL,L 6-10,,,,,,,,,
72,1980,1980-12-07,14,30.176,WAS,,SDG,W 40-17,,,,,,,,,
73,1980,1980-12-13,15,30.182,WAS,,NYG,W 16-13,,,,,,,,,
74,1980,1980-12-21,16,30.190,WAS,@,STL,W 31-7,,,,,,,,,
75,1981,1981-09-06,1,31.084,WAS,,DAL,L 10-26,,,,,,,,,
76,1981,1981-09-13,2,31.091,WAS,,NYG,L 7-17,,,,,,,,,
77,1981,1981-09-20,3,31.098,WAS,@,STL,L 30-40,,,,,,,,,
78,1981,1981-09-27,4,31.105,WAS,@,PHI,L 13-36,,,,,,,,,
79,1981,1981-10-04,5,31.112,WAS,,SFO,L 17-30,,,,,,,,,
80,1981,1981-10-11,6,31.119,WAS,@,CHI,W 24-7,,,,,,,,,
81,1981,1981-10-18,7,31.126,WAS,@,MIA,L 10-13,,,,,,,,,
82,1981,1981-10-25,8,31.133,WAS,,NWE,W 24-22,,,,,,,,,
83,1981,1981-11-01,9,31.140,WAS,,STL,W 42-21,,,,,,,,,
84,1981,1981-11-08,10,31.147,WAS,,DET,W 33-31,,,,,,,,,
85,1981,1981-11-15,11,31.154,WAS,@,NYG,W 30-27,,,,,,,,,
86,1981,1981-11-22,12,31.161,WAS,@,DAL,L 10-24,,,,,,,,,
87,1981,1981-11-29,13,31.168,WAS,@,BUF,L 14-21,,,,,,,,,
88,1981,1981-12-06,14,31.175,WAS,,PHI,W 15-13,,,,,,,,,
89,1981,1981-12-13,15,31.182,WAS,,BAL,W 38-14,,,,,,,,,
90,1981,1981-12-20,16,31.189,WAS,@,RAM,W 30-7,,,,,,,,,
