ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
27,2005,2005-10-02,4,25.035,NWE,,SDG,L 17-41,,,,,,,,,,,
28,2005,2005-10-09,5,25.042,NWE,@,ATL,W 31-28,,,,,,,,,,,
29,2005,2005-10-16,6,25.049,NWE,@,DEN,L 20-28,,,,,,,,,,,
30,2005,2005-10-30,7,25.063,NWE,,BUF,W 21-16,,1,14,14.00,0,0.0,,,0,0,0
31,2005,2005-11-07,8,25.071,NWE,,IND,L 21-40,,,,,,,,,,,
32,2005,2005-11-13,9,25.077,NWE,@,MIA,W 23-16,,,,,,,,,,,
33,2005,2005-11-20,10,25.084,NWE,,NOR,W 24-17,,,,,,,,,,,
34,2005,2005-11-27,11,25.091,NWE,@,KAN,L 16-26,,,,,,,,,,,
35,2005,2005-12-04,12,25.098,NWE,,NYJ,W 16-3,,,,,,,,,,,
36,2005,2005-12-11,13,25.105,NWE,@,BUF,W 35-7,,,,,,,,,,,
37,2005,2005-12-17,14,25.111,NWE,,TAM,W 28-0,,,,,,,,,,,
38,2005,2006-01-01,16,25.126,NWE,,MIA,L 26-28,,0,0,,0,0.5,,,0,0,0
39,2006,2006-09-10,1,26.013,NWE,,BUF,W 19-17,*,,,,,,,,,,
40,2006,2006-09-17,2,26.020,NWE,@,NYJ,W 24-17,,0,0,,0,0.5,,,0,0,0
41,2006,2006-09-24,3,26.027,NWE,,DEN,L 7-17,,,,,,,,,,,
42,2006,2006-10-01,4,26.034,NWE,@,CIN,W 38-13,,1,16,16.00,0,0.0,,,0,0,0
43,2006,2006-10-08,5,26.041,NWE,,MIA,W 20-10,,,,,,,,,,,
44,2006,2006-10-22,6,26.055,NWE,@,BUF,W 28-6,,,,,,,,,,,
45,2006,2006-10-30,7,26.063,NWE,@,MIN,W 31-7,,0,0,,0,2.5,,,0,0,0
46,2006,2006-11-05,8,26.069,NWE,,IND,L 20-27,,,,,,,,,,,
47,2006,2006-11-12,9,26.076,NWE,,NYJ,L 14-17,,,,,,,,,,,
48,2006,2006-11-19,10,26.083,NWE,@,GNB,W 35-0,,0,0,,0,0.5,,,0,0,0
49,2006,2006-11-26,11,26.090,NWE,,CHI,W 17-13,,,,,,,,,,,
50,2006,2006-12-03,12,26.097,NWE,,DET,W 28-21,*,,,,,,,,,,
51,2006,2006-12-10,13,26.104,NWE,@,MIA,L 0-21,,,,,,,,,,,
52,2006,2006-12-17,14,26.111,NWE,,HOU,W 40-7,*,1,9,9.00,0,2.0,,,0,0,0
53,2006,2006-12-24,15,26.118,NWE,@,JAX,W 24-21,*,,,,,,,,,,
54,2006,2006-12-31,16,26.125,NWE,@,TEN,W 40-23,*,,,,,,,,,,
55,2007,2007-09-10,1,27.013,SFO,,ARI,W 20-17,*,,,,,,,,,,
56,2007,2007-09-16,2,27.019,SFO,@,STL,W 17-16,*,0,0,,0,0.5,,,0,0,0
57,2007,2007-09-23,3,27.026,SFO,@,PIT,L 16-37,*,,,,,,,,,,
58,2007,2007-09-30,4,27.033,SFO,,SEA,L 3-23,,0,0,,0,1.0,,,0,0,0
59,2007,2007-10-07,5,27.040,SFO,,BAL,L 7-9,*,,,,,,,,,,
60,2007,2007-10-21,6,27.054,SFO,@,NYG,L 15-33,,,,,,,,,,,
61,2007,2007-10-28,7,27.061,SFO,,NOR,L 10-31,,,,,,,,,,,
62,2007,2007-11-04,8,27.068,SFO,@,ATL,L 16-20,*,,,,,,,,,,
63,2007,2007-11-12,9,27.076,SFO,@,SEA,L 0-24,*,,,,,,,,,,
64,2007,2007-11-18,10,27.082,SFO,,STL,L 9-13,*,,,,,,,,,,
65,2007,2007-11-25,11,27.089,SFO,@,ARI,W 37-31,*,,,,,,,,,,
66,2007,2007-12-02,12,27.096,SFO,@,CAR,L 14-31,*,0,0,,0,1.0,,,0,0,0
67,2007,2007-12-09,13,27.103,SFO,,MIN,L 7-27,,,,,,,,,,,
68,2007,2007-12-15,14,27.109,SFO,,CIN,W 20-13,,,,,,,,,,,
69,2007,2007-12-23,15,27.117,SFO,,TAM,W 21-19,*,0,0,,0,1.0,,,0,0,0
70,2007,2007-12-30,16,27.124,SFO,@,CLE,L 7-20,,,,,,,,,,,
71,2008,2008-10-05,5,28.038,SFO,,NWE,L 21-30,,0,0,,0,0.5,0,3,0,0,0
72,2008,2008-10-12,6,28.045,SFO,,PHI,L 26-40,,0,0,,0,0.0,0,0,0,0,0
73,2008,2008-10-19,7,28.052,SFO,@,NYG,L 17-29,,0,0,,0,0.0,0,0,0,0,0
74,2008,2008-10-26,8,28.059,SFO,,SEA,L 13-34,,0,0,,0,0.0,0,0,0,0,0
75,2008,2008-11-10,9,28.074,SFO,@,ARI,L 24-29,,0,0,,0,0.0,0,1,0,0,0
76,2008,2008-11-16,10,28.080,SFO,,STL,W 35-16,,0,0,,0,0.0,2,1,0,0,0
77,2008,2008-11-23,11,28.087,SFO,@,DAL,L 22-35,,,,,,,,,,,
78,2008,2008-11-30,12,28.094,SFO,@,BUF,W 10-3,,0,0,,0,0.0,0,0,0,0,0
79,2008,2008-12-07,13,28.101,SFO,,NYJ,W 24-14,,0,0,,0,0.0,0,1,0,0,0
80,2008,2008-12-14,14,28.108,SFO,@,MIA,L 9-14,,,,,,,,,,,
81,2008,2008-12-21,15,28.115,SFO,@,STL,W 17-16,,,,,,,,,,,
82,2008,2008-12-28,16,28.122,SFO,,WAS,W 27-24,,0,0,,0,0.0,0,0,0,0,0
83,2009,2009-09-14,1,29.017,NWE,,BUF,W 25-24,*,0,0,,0,2.0,3,1,0,0,0
84,2009,2009-09-20,2,29.023,NWE,@,NYJ,L 9-16,,0,0,,0,0.0,1,1,0,0,0
85,2009,2009-09-27,3,29.030,NWE,,ATL,W 26-10,*,0,0,,0,0.0,0,1,0,0,0
86,2009,2009-10-04,4,29.037,NWE,,BAL,W 27-21,,,,,,,,,,,
87,2009,2009-10-11,5,29.044,NWE,@,DEN,L 17-20,,0,0,,0,1.0,3,0,0,0,0
88,2009,2009-10-18,6,29.051,NWE,,TEN,W 59-0,,0,0,,0,0.0,3,0,0,0,0
89,2009,2009-10-25,7,29.058,NWE,@,TAM,W 35-7,,0,0,,0,0.0,5,0,0,0,0
90,2009,2009-11-08,8,29.072,NWE,,MIA,W 27-17,*,0,0,,0,0.0,5,4,0,0,0
91,2009,2009-11-15,9,29.079,NWE,@,IND,L 34-35,*,0,0,,0,0.0,0,1,0,0,0
92,2009,2009-11-22,10,29.086,NWE,,NYJ,W 31-14,,0,0,,0,2.0,4,1,0,0,0
93,2009,2009-11-30,11,29.094,NWE,@,NOR,L 17-38,*,0,0,,0,0.0,2,2,0,0,0
94,2009,2009-12-06,12,29.100,NWE,@,MIA,L 21-22,*,0,0,,0,0.5,1,1,0,0,0
95,2009,2009-12-13,13,29.107,NWE,,CAR,W 20-10,*,0,0,,0,0.0,1,1,0,0,0
96,2009,2009-12-20,14,29.114,NWE,@,BUF,W 17-10,*,0,0,,0,3.0,3,3,0,0,0
97,2009,2009-12-27,15,29.121,NWE,,JAX,W 35-7,*,0,0,,0,1.5,4,2,0,0,0
98,2009,2010-01-03,16,29.128,NWE,@,HOU,L 27-34,*,0,0,,0,0.0,0,2,0,0,0
99,2010,2010-09-12,1,30.015,NWE,,CIN,W 38-24,,0,0,,0,0.5,2,2,0,0,0
100,2010,2010-09-19,2,30.022,NWE,@,NYJ,L 14-28,*,0,0,,0,1.0,8,0,0,0,0
101,2010,2010-09-26,3,30.029,NWE,,BUF,W 38-30,,0,0,,0,0.0,0,1,0,0,0
102,2010,2010-10-04,4,30.037,NWE,@,MIA,W 41-14,,,,,,,,,,,
103,2010,2010-10-17,5,30.050,NWE,,BAL,W 23-20,,,,,,,,,,,
104,2010,2010-10-24,6,30.057,NWE,@,SDG,W 23-20,,,,,,,,,,,
105,2010,2010-10-31,7,30.064,NWE,,MIN,W 28-18,,0,0,,0,0.0,5,1,0,0,0
106,2010,2010-11-07,8,30.071,NWE,@,CLE,L 14-34,,0,0,,0,0.0,6,0,0,0,0
107,2010,2010-11-14,9,30.078,NWE,@,PIT,W 39-26,,0,0,,0,1.5,1,1,0,0,0
108,2010,2010-11-21,10,30.085,NWE,,IND,W 31-28,*,0,0,,0,0.0,2,1,0,0,0
109,2010,2010-11-25,11,30.089,NWE,@,DET,W 45-24,*,0,0,,0,0.0,1,1,0,0,0
110,2010,2010-12-06,12,30.100,NWE,,NYJ,W 45-3,*,0,0,,0,1.0,3,0,0,0,0
111,2010,2010-12-12,13,30.106,NWE,@,CHI,W 36-7,,0,0,,0,0.0,0,0,0,0,0
112,2010,2010-12-19,14,30.113,NWE,,GNB,W 31-27,*,0,0,,0,1.0,3,0,0,0,0
113,2010,2010-12-26,15,30.120,NWE,@,BUF,W 34-3,*,0,0,,0,0.0,5,2,0,0,0
