ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
51,2004,2004-09-26,3,26.278,ATL,,ARI,W 6-3,*,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,0.0,,
52,2004,2004-10-03,4,26.285,ATL,@,CAR,W 27-10,*,9,5,85,17.00,0,55.6%,9.44,0,0,,0,0,0,0.0,,
53,2004,2004-10-10,5,26.292,ATL,,DET,L 10-17,*,4,1,24,24.00,0,25.0%,6.00,0,0,,0,0,0,0.0,,
54,2004,2004-10-17,6,26.299,ATL,,SDG,W 21-20,*,4,4,54,13.50,1,100.0%,13.50,0,0,,0,1,6,0.0,,
55,2004,2004-10-24,7,26.306,ATL,@,KAN,L 10-56,*,6,3,27,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,,
56,2004,2004-10-31,8,26.313,ATL,@,DEN,W 41-28,*,8,7,86,12.29,0,87.5%,10.75,0,0,,0,0,0,0.0,,
57,2004,2004-11-14,9,26.327,ATL,,TAM,W 24-14,*,5,4,118,29.50,1,80.0%,23.60,0,0,,0,1,6,0.0,,
58,2004,2004-11-21,10,26.334,ATL,@,NYG,W 14-10,*,5,4,47,11.75,2,80.0%,9.40,0,0,,0,2,12,0.0,,
59,2004,2004-11-28,11,26.341,ATL,,NOR,W 24-21,*,7,4,103,25.75,1,57.1%,14.71,0,0,,0,1,6,0.0,,
60,2004,2004-12-05,12,26.348,ATL,@,TAM,L 0-27,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
61,2004,2004-12-12,13,26.355,ATL,,OAK,W 35-10,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,,
62,2004,2004-12-18,14,26.361,ATL,,CAR,W 34-31,*,7,3,38,12.67,0,42.9%,5.43,0,0,,0,0,0,0.0,,
63,2005,2005-09-12,1,27.263,ATL,,PHI,W 14-10,*,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,0.0,,
64,2005,2005-09-18,2,27.269,ATL,@,SEA,L 18-21,*,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0,0.0,,
65,2005,2005-09-25,3,27.276,ATL,@,BUF,W 24-16,*,7,3,35,11.67,0,42.9%,5.00,0,0,,0,0,0,0.0,,
66,2005,2005-10-02,4,27.283,ATL,,MIN,W 30-10,*,8,3,16,5.33,1,37.5%,2.00,0,0,,0,1,6,0.0,,
67,2005,2005-10-09,5,27.290,ATL,,NWE,L 28-31,*,9,6,99,16.50,1,66.7%,11.00,0,0,,0,1,6,0.0,,
68,2005,2005-10-16,6,27.297,ATL,@,NOR,W 34-31,*,7,4,52,13.00,0,57.1%,7.43,0,0,,0,0,0,0.0,,
69,2005,2005-10-24,7,27.305,ATL,,NYJ,W 27-14,*,6,4,66,16.50,0,66.7%,11.00,0,0,,0,0,0,0.0,,
70,2005,2005-11-06,8,27.318,ATL,@,MIA,W 17-10,*,8,6,65,10.83,0,75.0%,8.13,0,0,,0,0,0,0.0,,
71,2005,2005-11-13,9,27.325,ATL,,GNB,L 25-33,*,8,5,40,8.00,0,62.5%,5.00,0,0,,0,0,0,0.0,,
72,2005,2005-11-20,10,27.332,ATL,,TAM,L 27-30,*,11,5,49,9.80,1,45.5%,4.45,0,0,,0,1,6,0.0,,
73,2005,2005-11-24,11,27.336,ATL,@,DET,W 27-7,*,11,7,104,14.86,2,63.6%,9.45,0,0,,0,2,12,0.0,,
74,2005,2005-12-04,12,27.346,ATL,@,CAR,L 6-24,*,7,3,52,17.33,0,42.9%,7.43,0,0,,0,0,0,0.0,,
75,2005,2005-12-12,13,27.354,ATL,,NOR,W 36-17,*,5,3,94,31.33,0,60.0%,18.80,0,0,,0,0,0,0.0,,
76,2005,2005-12-18,14,27.360,ATL,@,CHI,L 3-16,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,,
77,2005,2005-12-24,15,28.001,ATL,@,TAM,L 24-27,*,6,4,63,15.75,0,66.7%,10.50,0,0,,0,0,0,0.0,,
78,2005,2006-01-01,16,28.009,ATL,,CAR,L 11-44,*,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,,
79,2006,2006-09-10,1,28.261,ATL,@,CAR,W 20-6,*,6,3,27,9.00,1,50.0%,4.50,0,0,,0,1,6,0.0,,
80,2006,2006-09-17,2,28.268,ATL,,TAM,W 14-3,*,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0,0.0,,
81,2006,2006-09-25,3,28.276,ATL,@,NOR,L 3-23,*,12,5,49,9.80,0,41.7%,4.08,0,0,,0,0,0,0.0,,
82,2006,2006-10-01,4,28.282,ATL,,ARI,W 32-10,*,7,2,30,15.00,0,28.6%,4.29,0,0,,0,0,0,0.0,,
83,2006,2006-10-15,5,28.296,ATL,,NYG,L 14-27,*,6,5,66,13.20,0,83.3%,11.00,0,0,,0,0,0,0.0,,
84,2006,2006-10-22,6,28.303,ATL,,PIT,W 41-38,*,8,6,117,19.50,3,75.0%,14.63,0,0,,0,3,18,0.0,,
85,2006,2006-10-29,7,28.310,ATL,@,CIN,W 29-27,*,5,4,72,18.00,1,80.0%,14.40,0,0,,0,1,6,0.0,,
86,2006,2006-11-05,8,28.317,ATL,@,DET,L 14-30,*,6,4,47,11.75,1,66.7%,7.83,0,0,,0,1,6,0.0,,
87,2006,2006-11-12,9,28.324,ATL,,CLE,L 13-17,*,13,4,37,9.25,0,30.8%,2.85,0,0,,0,0,0,0.0,,
88,2006,2006-11-19,10,28.331,ATL,@,BAL,L 10-24,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
89,2006,2006-11-26,11,28.338,ATL,,NOR,L 13-31,*,3,1,43,43.00,0,33.3%,14.33,0,0,,0,0,0,0.0,,
90,2006,2006-12-03,12,28.345,ATL,@,WAS,W 24-14,*,7,2,62,31.00,1,28.6%,8.86,0,0,,0,1,6,0.0,,
91,2006,2006-12-10,13,28.352,ATL,@,TAM,W 17-6,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,,
92,2006,2006-12-16,14,28.358,ATL,,DAL,L 28-38,*,9,5,59,11.80,0,55.6%,6.56,0,0,,0,0,0,0.0,,
93,2006,2006-12-24,15,29.001,ATL,,CAR,L 3-10,*,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,0,0.0,,
94,2006,2006-12-31,16,29.008,ATL,@,PHI,L 17-24,*,6,6,64,10.67,1,100.0%,10.67,0,0,,0,1,6,0.0,,
95,2007,2007-09-09,1,29.260,ATL,@,MIN,L 3-24,*,5,4,40,10.00,0,80.0%,8.00,0,0,,0,0,0,0.0,,
96,2007,2007-09-16,2,29.267,ATL,@,JAX,L 7-13,*,3,3,53,17.67,0,100.0%,17.67,0,0,,0,0,0,0.0,,
97,2007,2007-09-23,3,29.274,ATL,,CAR,L 20-27,*,6,6,63,10.50,1,100.0%,10.50,0,0,,0,1,6,0.0,,
98,2007,2007-09-30,4,29.281,ATL,,HOU,W 26-16,,5,3,34,11.33,0,60.0%,6.80,0,0,,0,0,0,0.0,,
99,2007,2007-10-07,5,29.288,ATL,@,TEN,L 13-20,*,4,2,4,2.00,0,50.0%,1.00,0,0,,0,0,0,0.0,,
100,2007,2007-10-15,6,29.296,ATL,,NYG,L 10-31,*,5,1,9,9.00,0,20.0%,1.80,0,0,,0,0,0,0.0,,
101,2007,2007-11-11,9,29.323,ATL,@,CAR,W 20-13,,2,2,39,19.50,1,100.0%,19.50,0,0,,0,1,6,0.0,,
102,2007,2007-11-18,10,29.330,ATL,,TAM,L 7-31,,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,0.0,,
103,2007,2007-11-22,11,29.334,ATL,,IND,L 13-31,,7,3,14,4.67,0,42.9%,2.00,0,0,,0,0,0,0.0,,
104,2007,2007-12-02,12,29.344,ATL,@,STL,L 16-28,*,12,7,65,9.29,0,58.3%,5.42,0,0,,0,0,0,0.0,,
105,2007,2007-12-10,13,29.352,ATL,,NOR,L 14-34,*,7,3,16,5.33,0,42.9%,2.29,0,0,,0,0,0,0.0,,
106,2007,2007-12-16,14,29.358,ATL,@,TAM,L 3-37,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
107,2007,2007-12-23,15,30.000,ATL,@,ARI,L 27-30,*,5,2,12,6.00,1,40.0%,2.40,0,0,,0,1,6,0.0,,
108,2007,2007-12-30,16,30.007,ATL,,SEA,W 44-41,*,3,3,67,22.33,2,100.0%,22.33,0,0,,0,2,12,0.0,,
109,2008,2008-09-07,1,30.259,TEN,,JAX,W 17-10,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
110,2008,2008-09-14,2,30.266,TEN,@,CIN,W 24-7,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,0.0,0,0
111,2008,2008-09-21,3,30.273,TEN,,HOU,W 31-12,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
112,2008,2008-09-28,4,30.280,TEN,,MIN,W 30-17,*,,,,,,0.0%,,,,,,,,,,
113,2008,2008-10-05,5,30.287,TEN,@,BAL,W 13-10,*,6,2,15,7.50,1,33.3%,2.50,0,0,,0,1,6,0.0,0,0
114,2008,2008-10-19,6,30.301,TEN,@,KAN,W 34-10,*,2,2,38,19.00,0,100.0%,19.00,0,0,,0,0,0,0.0,0,0
115,2008,2008-10-27,7,30.309,TEN,,IND,W 31-21,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,0.0,0,0
116,2008,2008-11-02,8,30.315,TEN,,GNB,W 19-16,*,1,,,,,0.0%,,,,,,,,,,
117,2008,2008-11-09,9,30.322,TEN,@,CHI,W 21-14,*,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,0.0,0,0
118,2008,2008-11-16,10,30.329,TEN,@,JAX,W 24-14,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
119,2008,2008-11-23,11,30.336,TEN,,NYJ,L 13-34,*,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
120,2008,2008-11-27,12,30.340,TEN,@,DET,W 47-10,*,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,0.0,0,0
121,2008,2008-12-07,13,30.350,TEN,,CLE,W 28-9,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0
122,2008,2008-12-14,14,30.357,TEN,@,HOU,L 12-13,*,4,,,,,0.0%,,,,,,,,,,
123,2008,2008-12-21,15,30.364,TEN,,PIT,W 31-14,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,0,0
124,2009,2009-09-10,1,31.261,TEN,@,PIT,L 10-13,*,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,0.0,0,0
125,2009,2009-09-20,2,31.271,TEN,,HOU,L 31-34,*,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
126,2009,2009-09-27,3,31.278,TEN,@,NYJ,L 17-24,*,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,0.0,0,0
127,2009,2009-10-04,4,31.285,TEN,@,JAX,L 17-37,*,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,0.0,0,0
128,2009,2009-10-11,5,31.292,TEN,,IND,L 9-31,,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,0.0,0,0
129,2009,2009-10-18,6,31.299,TEN,@,NWE,L 0-59,*,1,0,0,,0,0.0%,0.00,1,15,15.00,0,0,0,0.0,1,0
130,2009,2009-11-01,7,31.313,TEN,,JAX,W 30-13,*,2,2,14,7.00,0,100.0%,7.00,1,5,5.00,0,0,0,0.0,0,0
131,2009,2009-11-08,8,31.320,TEN,@,SFO,W 34-27,*,,,,,,0.0%,,,,,,,,,,
132,2009,2009-11-15,9,31.327,TEN,,BUF,W 41-17,*,1,,,,,0.0%,,,,,,,,,,
133,2009,2009-11-23,10,31.335,TEN,@,HOU,W 20-17,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
134,2009,2009-11-29,11,31.341,TEN,,ARI,W 20-17,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
135,2009,2009-12-06,12,31.348,TEN,@,IND,L 17-27,,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
136,2009,2009-12-13,13,31.355,TEN,,STL,W 47-7,*,4,4,41,10.25,1,100.0%,10.25,0,0,,0,1,6,0.0,0,0
137,2009,2009-12-20,14,31.362,TEN,,MIA,W 27-24,*,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,0.0,0,0
138,2009,2009-12-25,15,32.002,TEN,,SDG,L 17-42,*,1,,,,,0.0%,,,,,,,,,,
139,2009,2010-01-03,16,32.011,TEN,@,SEA,W 17-13,*,,,,,,0.0%,,,,,,,,,,
140,2010,2010-09-12,1,32.263,NWE,,CIN,W 38-24,,0,,,,,0.0%,,,,,,,,,,
141,2010,2010-09-19,2,32.270,NWE,@,NYJ,L 14-28,*,1,,,,,0.0%,,,,,,,,,,
142,2010,2010-09-26,3,32.277,NWE,,BUF,W 38-30,,0,,,,,0.0%,,,,,,,,,,
143,2010,2010-10-04,4,32.285,NWE,@,MIA,W 41-14,*,,,,,,0.0%,,,,,,,,,,
144,2010,2010-10-17,5,32.298,NWE,,BAL,W 23-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
145,2010,2010-10-24,6,32.305,NWE,@,SDG,W 23-20,,,,,,,0.0%,,,,,,,,,,
146,2010,2010-10-31,7,32.312,NWE,,MIN,W 28-18,*,1,,,,,0.0%,,,,,,,,,,
147,2010,2010-11-07,8,32.319,NWE,@,CLE,L 14-34,*,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,0.0,0,0
148,2010,2010-11-14,9,32.326,NWE,@,PIT,W 39-26,*,1,1,4,4.00,0,100.0%,4.00,1,7,7.00,0,0,0,0.0,0,0
149,2010,2010-11-21,10,32.333,NWE,,IND,W 31-28,*,,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,0,0
150,2010,2010-11-25,11,32.337,NWE,@,DET,W 45-24,*,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,0.0,0,0
151,2010,2010-12-06,12,32.348,NWE,,NYJ,W 45-3,,,,,,,0.0%,,,,,,,,,,
152,2010,2010-12-12,13,32.354,NWE,@,CHI,W 36-7,,0,,,,,0.0%,,,,,,,,,,
153,2010,2010-12-19,14,32.361,NWE,,GNB,W 31-27,*,1,1,3,3.00,0,100.0%,3.00,2,6,3.00,0,0,0,0.0,0,0
154,2010,2010-12-26,15,33.003,NWE,@,BUF,W 34-3,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
155,2010,2011-01-02,16,33.010,NWE,,MIA,W 38-7,*,2,1,10,10.00,1,50.0%,5.00,0,0,,0,1,6,0.0,0,0
