ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
180,1991,1991-12-15,15,35.248,CIN,@,PIT,L 10-17,,0,0,,0,0,0,,,,,,1,1,100.0,1,4,25.0,0,4,0,0,,0
181,1991,1991-12-22,16,35.255,CIN,,NWE,W 29-7,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
182,1992,1992-09-06,1,36.148,CIN,@,SEA,W 21-3,,0,0,,0,0,0,,0,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
183,1992,1992-09-13,2,36.155,CIN,,RAI,W 24-21,,0,0,,0,0,0,,0,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
184,1992,1992-09-20,3,36.162,CIN,@,GNB,L 23-24,,0,0,,0,0,0,,0,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
185,1992,1992-09-27,4,36.169,CIN,,MIN,L 7-42,,0,0,,0,0,,,0,,,,1,1,100.0,,,,0,1,,,,
186,1992,1992-10-11,5,36.183,CIN,,HOU,L 24-38,,0,0,,0,0,0,,0,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
187,1992,1992-10-19,6,36.191,CIN,@,PIT,L 0-20,,0,0,,0,0,0,,0,,,,,,,,1,0.0,0,0,0,0,,0
188,1992,1992-10-25,7,36.197,CIN,@,HOU,L 10-26,,0,0,,0,0,0,,0,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
189,1992,1992-11-01,8,36.204,CIN,,CLE,W 30-10,,0,0,,0,0,0,,0,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
190,1992,1992-11-08,9,36.211,CIN,@,CHI,W 31-28,,0,0,,0,0,0,,0,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
191,1992,1992-11-15,10,36.218,CIN,@,NYJ,L 14-17,,0,0,,0,0,0,,0,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
192,1992,1992-11-22,11,36.225,CIN,,DET,L 13-19,,0,0,,0,0,0,,0,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
193,1992,1992-11-29,12,36.232,CIN,,PIT,L 9-21,,0,0,,0,0,0,,0,,,,,,,3,3,100.0,0,9,0,0,,0
194,1992,1992-12-06,13,36.239,CIN,@,CLE,L 21-37,,0,0,,0,0,,,0,,,,3,3,100.0,,,,0,3,,,,
195,1992,1992-12-13,14,36.246,CIN,@,SDG,L 10-27,,0,0,,0,0,0,,0,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
196,1992,1992-12-20,15,36.253,CIN,,NWE,W 20-10,,1,1,100.00,12,0,0,116.7,0,0,12.00,12.00,2,2,100.0,2,4,50.0,0,8,0,0,,0
197,1992,1992-12-27,16,36.260,CIN,,IND,L 17-21,,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
