ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
35,2015,2015-11-01,7,25.100,GNB,@,DEN,L 10-29,,0,0,,0,0.0,3,0,0,0,0
36,2015,2015-11-08,8,25.107,GNB,@,CAR,L 29-37,,0,0,,0,0.0,0,0,0,0,0
37,2015,2015-11-15,9,25.114,GNB,,DET,L 16-18,,0,0,,0,0.0,0,0,0,0,0
38,2015,2015-11-22,10,25.121,GNB,@,MIN,W 30-13,,0,0,,0,2.0,2,0,0,0,0
39,2015,2015-11-26,11,25.125,GNB,,CHI,L 13-17,,0,0,,0,0.0,1,2,0,0,0
40,2015,2015-12-03,12,25.132,GNB,@,DET,W 27-23,,0,0,,0,0.0,1,0,0,0,0
41,2015,2015-12-13,13,25.142,GNB,,DAL,W 28-7,,0,0,,0,0.0,0,0,0,0,0
42,2015,2015-12-20,14,25.149,GNB,@,OAK,W 30-20,,0,0,,0,0.0,0,1,0,0,0
43,2015,2015-12-27,15,25.156,GNB,@,ARI,L 8-38,,1,9,9.00,0,0.0,0,2,0,0,0
44,2015,2016-01-03,16,25.163,GNB,,MIN,L 13-20,,0,0,,0,0.0,2,0,0,0,0
45,2016,2016-09-11,1,26.049,GNB,@,JAX,W 27-23,,0,0,,0,0.0,0,0,0,0,0
46,2016,2016-09-18,2,26.056,GNB,@,MIN,L 14-17,,0,0,,0,0.0,1,0,0,0,0
47,2016,2016-10-09,4,26.077,GNB,,NYG,W 23-16,,0,0,,0,0.0,0,1,0,0,0
48,2016,2016-10-16,5,26.084,GNB,,DAL,L 16-30,,0,0,,0,0.0,3,0,0,0,0
49,2016,2016-10-20,6,26.088,GNB,,CHI,W 26-10,,0,0,,0,0.0,0,0,0,0,0
50,2016,2016-10-30,7,26.098,GNB,@,ATL,L 32-33,,0,0,,0,0.0,0,0,0,0,0
51,2016,2016-11-06,8,26.105,GNB,,IND,L 26-31,,0,0,,0,0.0,0,1,0,0,0
52,2016,2016-11-13,9,26.112,GNB,@,TEN,L 25-47,*,0,0,,0,0.0,1,1,0,0,0
53,2016,2016-11-20,10,26.119,GNB,@,WAS,L 24-42,,0,0,,0,0.0,0,1,0,0,0
54,2016,2016-11-28,11,26.127,GNB,@,PHI,W 27-13,,0,0,,0,0.0,0,0,0,0,0
55,2016,2016-12-04,12,26.133,GNB,,HOU,W 21-13,,0,0,,0,0.0,4,0,0,0,0
56,2016,2016-12-11,13,26.140,GNB,,SEA,W 38-10,*,0,0,,0,1.0,2,0,0,0,0
57,2016,2016-12-18,14,26.147,GNB,@,CHI,W 30-27,*,0,0,,0,0.0,1,0,0,0,0
58,2016,2016-12-24,15,26.153,GNB,,MIN,W 38-25,*,0,0,,0,0.0,2,1,0,0,0
59,2016,2017-01-01,16,26.161,GNB,@,DET,W 31-24,,0,0,,0,0.0,3,0,0,0,0
60,2017,2017-10-29,8,27.097,SFO,@,PHI,L 10-33,,0,0,,0,0.0,1,1,0,0,0
61,2017,2017-11-05,9,27.104,SFO,,ARI,L 10-20,,0,0,,0,0.0,1,2,0,0,0
62,2017,2017-11-12,10,27.111,SFO,,NYG,W 31-21,,0,0,,0,0.0,1,0,0,0,0
63,2017,2017-12-10,13,27.139,DAL,@,NYG,W 30-10,,0,0,,0,0.0,2,0,0,0,0
64,2017,2017-12-17,14,27.146,DAL,@,OAK,W 20-17,,0,0,,0,0.0,1,0,0,0,0
65,2017,2017-12-24,15,27.153,DAL,,SEA,L 12-21,*,0,0,,0,0.0,1,2,0,0,0
66,2017,2017-12-31,16,27.160,DAL,@,PHI,W 6-0,*,0,0,,0,1.0,2,1,0,0,0
67,2018,2018-09-23,3,28.061,DAL,@,SEA,L 13-24,,0,0,,0,0.0,0,0,0,0,0
