ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
18,1994,1994-11-06,9,28.291,MIA,,IND,W 22-21,,0,0,,0,0.0%,,0,0,,0,,
19,1994,1994-11-13,10,28.298,MIA,,CHI,L 14-17,,0,0,,0,0.0%,,0,0,,0,,
20,1994,1994-11-20,11,28.305,MIA,@,PIT,L 13-16,0,0,0,,0,0.0%,,1,10,10.00,0,0,0
21,1994,1994-11-27,12,28.312,MIA,@,NYJ,W 28-24,,0,0,,0,0.0%,,0,0,,0,,
22,1994,1994-12-04,13,28.319,MIA,,BUF,L 31-42,,0,0,,0,0.0%,,0,0,,0,,
23,1994,1994-12-12,14,28.327,MIA,,KAN,W 45-28,1,1,17,17.00,0,100.0%,17.00,0,0,,0,0,0
24,1994,1994-12-18,15,28.333,MIA,@,IND,L 6-10,,0,0,,0,0.0%,,0,0,,0,,
25,1994,1994-12-25,16,28.340,MIA,,DET,W 27-20,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
26,1995,1995-09-03,1,29.227,MIA,,NYJ,W 52-14,,0,0,,0,0.0%,,0,0,,0,,
27,1995,1995-09-10,2,29.234,MIA,@,NWE,W 20-3,,0,0,,0,0.0%,,0,0,,0,,
28,1995,1995-09-18,3,29.242,MIA,,PIT,W 23-10,,0,0,,0,0.0%,,0,0,,0,0,0
29,1995,1995-10-01,4,29.255,MIA,@,CIN,W 26-23,,0,0,,0,0.0%,,0,0,,0,,
30,1995,1995-10-08,5,29.262,MIA,,IND,L 24-27,,0,0,,0,0.0%,,0,0,,0,,
31,1995,1995-10-15,6,29.269,MIA,@,NOR,L 30-33,,0,0,,0,0.0%,,0,0,,0,,
32,1995,1995-10-22,7,29.276,MIA,@,NYJ,L 16-17,1,1,9,9.00,0,100.0%,9.00,1,12,12.00,0,0,0
33,1995,1995-10-29,8,29.283,MIA,,BUF,W 23-6,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
34,1995,1995-11-05,9,29.290,MIA,@,SDG,W 24-14,,0,0,,0,0.0%,,0,0,,0,,
35,1995,1995-11-12,10,29.297,MIA,,NWE,L 17-34,,0,0,,0,0.0%,,0,0,,0,,
36,1995,1995-11-20,11,29.305,MIA,,SFO,L 20-44,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
37,1995,1995-11-26,12,29.311,MIA,@,IND,L 28-36,,0,0,,0,0.0%,,0,0,,0,,
38,1995,1995-12-03,13,29.318,MIA,,ATL,W 21-20,,0,0,,0,0.0%,,0,0,,0,,
39,1995,1995-12-11,14,29.326,MIA,,KAN,W 13-6,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
40,1995,1995-12-17,15,29.332,MIA,@,BUF,L 20-23,,0,0,,0,0.0%,,0,0,,0,,
41,1995,1995-12-24,16,29.339,MIA,@,STL,W 41-22,,0,0,,0,0.0%,,0,0,,0,,
42,1996,1996-09-01,1,30.226,SEA,@,SDG,L 7-29,,0,0,,0,0.0%,,,,,,,
43,1996,1996-09-08,2,30.233,SEA,,DEN,L 20-30,,0,0,,0,0.0%,,,,,,,
44,1996,1996-09-15,3,30.240,SEA,,KAN,L 17-35,0,0,0,,0,0.0%,,,,,,,
45,1996,1996-09-29,5,30.254,SEA,,GNB,L 10-31,,0,0,,0,0.0%,,,,,,,
46,1996,1996-10-06,6,30.261,SEA,@,MIA,W 22-15,,0,0,,0,0.0%,,,,,,,
47,1996,1996-10-17,7,30.272,SEA,@,KAN,L 16-34,,0,0,,0,0.0%,,,,,,,
48,1996,1996-11-03,9,30.289,SEA,,HOU,W 23-16,,0,0,,0,0.0%,,,,,,,
49,1996,1996-11-10,10,30.296,SEA,,MIN,W 42-23,,0,0,,0,0.0%,,,,,,,
50,1996,1996-11-17,11,30.303,SEA,@,DET,L 16-17,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0
51,1996,1996-11-24,12,30.310,SEA,,OAK,L 21-27,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
52,1996,1996-12-01,13,30.317,SEA,@,DEN,L 7-34,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
53,1996,1996-12-08,14,30.324,SEA,,BUF,W 26-18,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
54,1996,1996-12-15,15,30.331,SEA,@,JAX,L 13-20,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
55,1996,1996-12-22,16,30.338,SEA,@,OAK,W 28-21,,0,0,,0,0.0%,,,,,,,
